,NDUFA8 (4702)
ACH-000004,-0.3275694232877999
ACH-000005,-0.1892085848209323
ACH-000007,-0.6371198871627363
ACH-000009,-0.3125390554403117
ACH-000011,-0.17044850484740207
ACH-000012,-0.377206418752396
ACH-000013,-0.7280992753207807
ACH-000014,-0.3493989705283008
ACH-000015,-0.7405993330694096
ACH-000017,-0.3702333881875333
ACH-000018,-0.4840764962515584
ACH-000019,-0.6819831129354977
ACH-000021,-0.5262682544940223
ACH-000022,-0.2796173998197892
ACH-000025,-0.4835405370297568
ACH-000028,-0.5463933460725597
ACH-000030,-0.4138550730957616
ACH-000035,-0.501372411274767
ACH-000036,0.052415674677521486
ACH-000037,-0.3546827986402361
ACH-000039,-0.3030406462779092
ACH-000040,-0.22091555556619316
ACH-000041,-0.570342650005412
ACH-000042,-0.37434296728341226
ACH-000045,-0.5324450794061274
ACH-000047,-0.9419859620019168
ACH-000052,-0.4910820483748724
ACH-000053,-0.34984761667104064
ACH-000054,-0.8178577921819842
ACH-000055,-0.16875330999568935
ACH-000060,-0.3410441841010367
ACH-000067,-0.37066741236656797
ACH-000070,-0.6055342151882713
ACH-000075,-0.29974551243242753
ACH-000078,-0.5147271869705466
ACH-000082,-0.33493741117983283
ACH-000085,-0.6509243680863219
ACH-000086,-0.5913677927020075
ACH-000087,-0.5437570344796908
ACH-000092,-0.38466030646683896
ACH-000095,-0.27250863076622456
ACH-000097,-0.4241051585997433
ACH-000098,-0.3865658649662006
ACH-000099,-0.627056728462511
ACH-000108,-0.4086606085219242
ACH-000113,-0.6495336191085401
ACH-000116,-0.4336695633757823
ACH-000118,-0.7452222546574399
ACH-000120,-0.6348877027152732
ACH-000123,-0.38847589640551394
ACH-000127,-0.9716130953910276
ACH-000128,-0.6984201874202792
ACH-000132,-0.4719116772839644
ACH-000133,-0.3080215254220988
ACH-000137,-0.3944747742413153
ACH-000138,-0.7311466339644228
ACH-000142,-0.3120969750902297
ACH-000143,-0.2292915105644276
ACH-000146,-0.4301443937061835
ACH-000148,-0.5632675141206474
ACH-000150,-0.3487562998481209
ACH-000152,-0.31694056626731115
ACH-000153,-0.6261589468007548
ACH-000159,-0.5485549566583046
ACH-000160,-0.8085552864608021
ACH-000163,-0.43017808722689865
ACH-000167,-0.536619054299518
ACH-000168,-0.10229276998827183
ACH-000169,-0.6727238955659639
ACH-000178,-0.23307200882420745
ACH-000183,-0.4580044209087454
ACH-000188,-0.2854911254424192
ACH-000189,-0.20123537467603653
ACH-000190,-0.6199279612770614
ACH-000198,-0.7647678468108037
ACH-000203,-0.3909469803038453
ACH-000204,-0.5338088735220645
ACH-000206,-0.4054960632513684
ACH-000207,-0.3938448924277212
ACH-000208,-0.2903441059279117
ACH-000210,-0.660553114628312
ACH-000211,-0.4442654926943504
ACH-000215,-0.4902856176282719
ACH-000221,-1.0979563574624776
ACH-000222,-0.4019731931580521
ACH-000223,-0.4272054334469248
ACH-000226,-0.5622900568934193
ACH-000227,-0.6572681186655579
ACH-000228,-0.27746132520939976
ACH-000231,-0.18679799930375549
ACH-000232,-0.2343610355719973
ACH-000233,-0.4258766983273312
ACH-000234,-0.3713669894009291
ACH-000235,-0.377844357393276
ACH-000237,-0.21840628370797027
ACH-000238,-0.5161938857431547
ACH-000242,-0.6915874312381903
ACH-000243,-0.419503875821871
ACH-000244,-0.5770196214452605
ACH-000246,-0.7188409550398728
ACH-000248,-0.26831720860142544
ACH-000250,-0.2473633122044148
ACH-000251,-0.2840563299447558
ACH-000252,-0.6136729530369974
ACH-000253,-0.4393676430614315
ACH-000255,-0.3478332122241418
ACH-000256,-0.4536319269767561
ACH-000257,-0.4800235028508192
ACH-000258,-0.5064831888033996
ACH-000259,-0.6552712031278812
ACH-000260,-0.2305994877014995
ACH-000261,-0.251296829805633
ACH-000262,-0.4581804681741616
ACH-000263,-0.4617684277653522
ACH-000264,-0.4169244988899109
ACH-000265,-0.6787715245566603
ACH-000266,-0.2983657750815005
ACH-000272,-0.4605792692206735
ACH-000274,-0.4194865073181513
ACH-000277,-0.7228228451394314
ACH-000278,-0.3718564660938
ACH-000279,-0.4845358522750992
ACH-000280,-0.5183940649673141
ACH-000281,-0.4809716735084807
ACH-000288,-0.43993661814580864
ACH-000291,-0.64011867342584
ACH-000293,-0.5605951794156128
ACH-000294,0.2318077435608644
ACH-000295,-0.4300220904366491
ACH-000296,-0.1876586622920632
ACH-000302,-0.7625641494863856
ACH-000304,-0.7225165699413122
ACH-000307,-0.2956044320413289
ACH-000308,-0.3116588073973271
ACH-000310,-0.3028406579208566
ACH-000311,-0.4776629084616596
ACH-000312,-0.6607451109587541
ACH-000315,-0.4529296201600032
ACH-000316,-0.4016608859843803
ACH-000317,-0.9483368761398436
ACH-000318,-0.4600300222123054
ACH-000319,-0.4656920252651419
ACH-000320,-0.6195092497407996
ACH-000322,-0.6369223252640905
ACH-000323,-0.4528354337783849
ACH-000324,-0.1933320648024467
ACH-000329,-0.8957568775001308
ACH-000330,-0.4944704416966143
ACH-000331,-0.2965507526616568
ACH-000332,-0.2723780492658299
ACH-000334,-0.2409831033086003
ACH-000335,-0.6410385375591362
ACH-000336,-0.9465439796247296
ACH-000337,-0.37281364088700186
ACH-000338,-0.3892640182836399
ACH-000339,-0.41306726292757207
ACH-000341,-0.4090315103140384
ACH-000348,-0.6167301617461524
ACH-000350,-0.6354920371382666
ACH-000352,-0.7480695463600749
ACH-000356,-0.488588792554134
ACH-000361,-0.4298089813235432
ACH-000362,-0.4475418017228419
ACH-000363,-0.7268083957770662
ACH-000364,-0.528070340760008
ACH-000365,-0.6119978240047744
ACH-000366,-0.28703967306064365
ACH-000368,-0.3855206865579619
ACH-000374,-0.5613135008428319
ACH-000375,-0.2382950362125321
ACH-000376,-0.5149147227676645
ACH-000381,-0.29526796219886503
ACH-000383,-0.6605022592826134
ACH-000387,-0.1451936175256795
ACH-000389,-0.2376036724160156
ACH-000390,-0.4461516823805123
ACH-000393,-0.3579137199956452
ACH-000395,-0.5488513520238751
ACH-000396,-0.2825264784059028
ACH-000397,-0.26017231163911325
ACH-000401,-0.187592022356267
ACH-000402,-0.4163815538398073
ACH-000403,-0.4770220626525787
ACH-000404,-1.0835813126157332
ACH-000406,-0.8176627913031043
ACH-000407,-0.4338025107365281
ACH-000408,-0.6219049689874897
ACH-000410,-0.3673542279475435
ACH-000411,-0.21073375412415984
ACH-000414,-0.5791040159655514
ACH-000415,-0.2738927953045573
ACH-000416,-0.4381285907446377
ACH-000420,-0.5491605059235888
ACH-000421,-0.4582503071177754
ACH-000424,-0.4553330938136924
ACH-000425,-0.3796967563223714
ACH-000426,-0.1964336661017392
ACH-000427,-0.7610738121247839
ACH-000433,-0.10829203828285984
ACH-000435,-0.7039392532481982
ACH-000436,-0.1730222790451168
ACH-000444,-0.7613129157312488
ACH-000445,-0.2290832376509076
ACH-000448,-0.2708763049611043
ACH-000450,-1.0769966558402548
ACH-000452,-0.2100085051261622
ACH-000454,-0.5748036317266079
ACH-000458,-0.3367870371023285
ACH-000459,-0.8913146899407153
ACH-000460,-0.3000829932583892
ACH-000461,-0.9319977037752901
ACH-000463,-0.3033028308872445
ACH-000464,-0.28140262092912904
ACH-000466,-0.5634363365531643
ACH-000467,-0.8502518689854561
ACH-000468,-0.31331191989369306
ACH-000469,-0.5788538927888831
ACH-000470,-0.09060367075330196
ACH-000471,-0.1591831479255496
ACH-000472,-0.4004589410038338
ACH-000473,-0.5296978242525818
ACH-000475,-0.428513145279102
ACH-000476,-0.7133271176355186
ACH-000477,-0.5568820071512697
ACH-000479,-0.35610572906684224
ACH-000480,-0.6987487315532154
ACH-000481,-0.3942365551018533
ACH-000483,-0.5551478041048195
ACH-000484,-0.3737782203718229
ACH-000485,-0.2725552782676112
ACH-000486,-0.4728583802749653
ACH-000487,-0.3624851226305169
ACH-000488,-0.7829686250703511
ACH-000490,-0.3798572593950552
ACH-000491,-0.6914628891720886
ACH-000495,-0.26954428183996904
ACH-000496,-0.2581659072732865
ACH-000499,-0.5277865451303894
ACH-000500,-0.9826775721813521
ACH-000502,-0.2540445488543966
ACH-000503,-0.5515868887121866
ACH-000505,-0.4445395307480433
ACH-000507,-0.6922932715081053
ACH-000510,-0.4517384003096947
ACH-000511,-0.14471977487767734
ACH-000512,-0.6151526486125667
ACH-000516,-0.318370853335267
ACH-000517,-0.3760334894953763
ACH-000518,-0.19336299516003133
ACH-000520,-0.2190990603696788
ACH-000521,-0.4333890343515656
ACH-000522,-0.5751148630885826
ACH-000524,-0.3117736121446085
ACH-000527,-0.3909756086672598
ACH-000528,-0.8244202735067443
ACH-000537,-0.6092957226843744
ACH-000541,-0.3826395893381152
ACH-000542,-0.24624442217612405
ACH-000544,-0.5335895362561305
ACH-000545,-0.3102093514277469
ACH-000547,-0.7715044255469671
ACH-000548,-0.2839084038373009
ACH-000549,-0.6060101629909209
ACH-000550,-0.2847676748243139
ACH-000552,-0.3474024976138189
ACH-000556,-0.5963103450702932
ACH-000557,-0.3675825277477533
ACH-000569,-0.7266521472454773
ACH-000570,-0.3474458577150669
ACH-000571,-0.5203902156122637
ACH-000573,-0.3888329307372878
ACH-000576,-0.2843696622951617
ACH-000579,-0.8429456613926564
ACH-000580,-0.4377851084184358
ACH-000584,-0.3574014326422727
ACH-000585,-0.4403403707017104
ACH-000588,-0.6182623787773565
ACH-000589,-1.05070475254341
ACH-000591,-0.4545176468300254
ACH-000593,-0.5212727462297533
ACH-000600,-0.4553742349915538
ACH-000601,-0.2285139835887851
ACH-000605,-0.6560071457875435
ACH-000606,-0.3902537348395897
ACH-000608,-0.5306205058288312
ACH-000614,-1.06342704864517
ACH-000616,-0.15996938967081878
ACH-000618,-0.8329812616245359
ACH-000619,-0.4138202495652685
ACH-000620,-0.7691272751891468
ACH-000621,-0.3274117106682533
ACH-000622,-0.6123436142138873
ACH-000623,-0.42940323273369535
