,TEFM (79736)
ACH-000259,-0.4449833522404554
ACH-000260,-0.38444338267409006
ACH-000261,-0.2667421388739131
ACH-000262,-0.2602339728579752
ACH-000263,-0.4189030730493645
ACH-000264,-0.5234726942236831
ACH-000265,-0.4429468127208181
ACH-000266,-0.1799407364405982
ACH-000272,-0.348768835664568
ACH-000274,-0.317510026183054
ACH-000277,-0.3731454559582787
ACH-000278,-0.15243330094112187
ACH-000279,-0.4576824897614682
ACH-000280,-0.3104509319328712
ACH-000281,-0.294257351044361
ACH-000288,-0.3831900832766168
ACH-000291,-0.3831775282195449
ACH-000293,-0.5260573605179442
ACH-000294,-0.18184232556394675
ACH-000295,-0.3749673084094892
ACH-000296,-0.4679927782478934
ACH-000302,-0.2408036156619468
ACH-000304,-0.5113684707073607
ACH-000307,-0.3306937357710389
ACH-000308,-0.2621765641103733
ACH-000310,-0.16527691689184007
ACH-000311,-0.19792500932439952
ACH-000312,-0.4445960648828769
ACH-000315,-0.3853446458968173
ACH-000316,-0.42733360896839134
ACH-000317,-0.5258045047757401
ACH-000318,-0.3459863674223818
ACH-000319,-0.4619054569664546
ACH-000320,-0.5042650691545655
ACH-000322,-0.329987729564294
ACH-000323,-0.4323811908810315
ACH-000324,-0.1701791884799087
ACH-000329,-0.4222913523480638
ACH-000330,-0.5076597622177934
ACH-000331,-0.5841472186086382
ACH-000332,-0.17814799804766324
ACH-000334,-0.1253809187491228
ACH-000335,-0.18804866707158135
ACH-000336,-0.1650743034039253
ACH-000337,-0.4706652910988405
ACH-000338,0.043391521581933566
ACH-000339,-0.4475458668715707
ACH-000341,-0.26633785803229404
ACH-000348,-0.4166988854884717
ACH-000350,-0.4362133522817029
ACH-000352,-0.4651207335066931
ACH-000356,-0.6017041881778378
ACH-000361,-0.06284318489111361
ACH-000362,-0.19443314241608045
ACH-000363,-0.3119269598610277
ACH-000364,-0.29771256259811923
ACH-000365,-0.3299560568223995
ACH-000366,-0.2702337968553445
ACH-000368,-0.3330788552556537
ACH-000374,-0.5108654850465063
ACH-000375,-0.06777877714765
ACH-000376,-0.1846458184090969
ACH-000381,-0.4221474361050877
ACH-000383,-0.3824190920382467
ACH-000387,-0.2896048626884955
ACH-000389,-0.2754813433681481
ACH-000390,-0.2413545187431472
ACH-000393,-0.28336414429902795
ACH-000395,-0.1255990183819167
ACH-000396,-0.5798806188229194
ACH-000397,-0.2290794747785229
ACH-000401,-0.28415053934659695
ACH-000402,-0.3236772115556334
ACH-000403,-0.2092683017466104
ACH-000404,-0.34084663092928763
ACH-000406,-0.3473479359253699
ACH-000407,-0.3763159449203413
ACH-000408,-0.4625075523380113
ACH-000410,-0.4561693399553081
ACH-000411,-0.5342291795704112
ACH-000414,-0.2600173176493141
ACH-000415,-0.4283778142284296
ACH-000416,-0.21861863021322395
ACH-000420,-0.2991183861869429
ACH-000421,-0.4608767173657018
ACH-000424,-0.5240383864013127
ACH-000425,-0.392139440739514
ACH-000426,-0.3577539683210233
ACH-000427,-0.4239708197103466
ACH-000433,-0.433486612315336
ACH-000435,-0.5662917865088662
ACH-000436,-0.16742845661445538
ACH-000444,-0.4015336745624529
ACH-000445,-0.4692829859071026
ACH-000448,-0.3491999961299643
ACH-000450,-0.5113052018132476
ACH-000452,-0.33956294208934235
ACH-000454,-0.355671404423728
ACH-000458,-0.5111697799426692
ACH-000459,-0.4990256756457591
ACH-000460,-0.3884725512837269
ACH-000461,-0.3529855585597295
ACH-000463,-0.3071673201341201
ACH-000464,-0.16656715201475572
ACH-000466,-0.47122280953478607
ACH-000467,-0.37144154143381225
ACH-000468,-0.3514858851907312
ACH-000469,-0.4163468243808502
ACH-000470,-0.20485373184432065
ACH-000471,-0.28711434715925804
ACH-000472,-0.2564978351229104
ACH-000473,-0.2888550185385578
ACH-000475,-0.5163060209709085
ACH-000476,-0.30629706289032665
ACH-000477,-0.4367918383036915
ACH-000479,-0.5056299948444287
ACH-000480,-0.5362203951136977
ACH-000481,-0.2139904663939981
ACH-000483,-0.3813138344543943
ACH-000484,-0.19464037056685665
ACH-000485,-0.14498506076819087
ACH-000486,-0.27401563436509485
ACH-000487,-0.4906747988098867
ACH-000488,-0.256371736960617
ACH-000490,-0.2655922443496073
ACH-000491,-0.3807107283150408
ACH-000495,-0.30596692970038103
ACH-000496,-0.24619691632337226
ACH-000499,-0.3715622803570322
ACH-000500,-0.5500766456999316
ACH-000502,-0.2608947601257365
ACH-000503,-0.21086550667175155
ACH-000505,-0.2398797007396023
ACH-000507,-0.6031623381767973
ACH-000510,-0.3364346488352425
ACH-000511,-0.46471001046175897
ACH-000512,-0.2488564206073963
ACH-000516,-0.41075921327978254
ACH-000517,-0.22414734764486616
ACH-000518,-0.4341187410320935
ACH-000520,-0.24207610476123384
ACH-000521,-0.3760676955150015
ACH-000522,-0.26533893687171617
ACH-000524,-0.3201789308639513
ACH-000527,-0.31970591113181623
ACH-000528,-0.5108787535873163
ACH-000537,-0.4990377475102257
ACH-000541,-0.22249578007138104
ACH-000542,-0.21127406872324475
ACH-000544,-0.3725586785486911
ACH-000545,-0.31178918262581057
ACH-000547,-0.6478780354181353
ACH-000548,-0.2810512453365089
ACH-000549,-0.3475017070987788
ACH-000550,-0.27985713930329403
ACH-000552,-0.3263148661925885
ACH-000556,-0.4814132716459525
ACH-000557,-0.15732219330436836
ACH-000569,-0.2938919777424259
ACH-000570,-0.3658026105945437
ACH-000571,-0.20315215891307484
ACH-000573,-0.4492109956624528
ACH-000576,-0.1895697335326835
ACH-000579,-0.4752082890600829
ACH-000580,-0.17643243037022746
ACH-000584,-0.3386677192612729
ACH-000585,-0.16866234387013024
ACH-000588,-0.3472147711582668
ACH-000589,-0.5296410285361045
ACH-000591,-0.30460093524192744
ACH-000593,-0.40495852551122025
ACH-000600,-0.3297584431373841
ACH-000601,-0.3614263552303135
ACH-000605,-0.5351091029100942
ACH-000606,-0.4675182572974719
ACH-000608,-0.2893698906446569
ACH-000614,-0.3945858950493824
ACH-000616,-0.5306713420550053
ACH-000618,-0.44758764193799416
ACH-000619,-0.3632945258407549
ACH-000620,-0.3530889272563747
ACH-000621,-0.2633233820062261
ACH-000622,-0.3300976307806782
ACH-000623,-0.3018641788671628
ACH-000624,-0.4493960491687074
ACH-000627,-0.23667560005670596
ACH-000630,-0.4068464351750965
ACH-000631,-0.15320045760294726
ACH-000632,-0.2682930947989565
ACH-000633,-0.4499474299202277
ACH-000637,-0.4615740835453401
ACH-000638,-0.3495499998785319
ACH-000646,-0.25347664229326483
ACH-000647,-0.4872170313391677
ACH-000648,-0.20615190018644264
ACH-000649,-0.3765668689190593
ACH-000651,-0.4720304131535821
ACH-000652,-0.3483317633483292
ACH-000653,-0.2325911660148876
ACH-000657,-0.36347015055808224
ACH-000658,-0.3503263029189578
ACH-000661,-0.3850111708311168
ACH-000662,-0.3426164359654729
ACH-000663,-0.4063178555004202
ACH-000665,-0.27047188548950385
ACH-000671,-0.4107521410213923
ACH-000672,-0.3927000859250724
ACH-000673,-0.3351689646604644
ACH-000676,-0.5571565615362424
ACH-000677,-0.5339106556566141
ACH-000681,-0.2749568903716785
ACH-000683,-0.2256097285458128
ACH-000684,-0.35449951149703873
ACH-000688,-0.2028598354341894
ACH-000693,-0.3622450858235384
ACH-000694,-0.3689831246008218
ACH-000695,-0.4220793842978717
ACH-000696,-0.5199748673484597
ACH-000697,-0.24534529773607486
ACH-000699,-0.40442519697105067
ACH-000701,-0.34643796408663896
ACH-000706,-0.4860040856355477
ACH-000711,-0.3612352964447725
ACH-000713,-0.44438176711293453
ACH-000714,-0.2165713369748168
ACH-000718,-0.11584304211784982
ACH-000720,-0.3075659397862873
ACH-000721,-0.20046308675653804
ACH-000724,-0.2929360323560983
ACH-000725,-0.5530795420233369
ACH-000732,-0.4984484654454202
ACH-000734,-0.37344496596786986
ACH-000735,-0.28863869008111404
ACH-000736,-0.3578983494024988
ACH-000738,-0.4205583145922939
ACH-000746,-0.4671234367881876
ACH-000747,-0.44131851983107945
ACH-000748,-0.31454029209190376
ACH-000753,-0.4117470440328014
ACH-000756,-0.2288587440758254
ACH-000757,-0.39798706914744464
ACH-000758,-0.4706633817191114
ACH-000760,-0.2770982640863333
ACH-000762,-0.3920324844606714
ACH-000763,-0.2352288639828083
ACH-000764,-0.4387912092102948
ACH-000765,-0.4434812713165037
ACH-000766,-0.2935872618090493
ACH-000767,-0.3524985847381834
ACH-000768,-0.3415722197283482
ACH-000769,-0.2289194269227867
ACH-000770,-0.4050220503455138
ACH-000771,-0.4274947867760266
ACH-000773,-0.19197891126208785
ACH-000776,-0.22526747213674544
ACH-000777,-0.2804160276183581
ACH-000778,-0.42263929419958457
ACH-000781,-0.33940983495841065
ACH-000782,-0.4044317232543998
ACH-000783,-0.11668749783352605
ACH-000784,-0.5368218495300414
ACH-000785,-0.416599039256201
ACH-000787,-0.1742008038622263
ACH-000788,-0.3413346481372977
ACH-000791,-0.3731543959882309
ACH-000792,-0.4521443713231142
ACH-000794,-0.4653862080194248
ACH-000796,-0.31859591267794696
ACH-000798,-0.5195013648848997
ACH-000799,-0.2437992492906635
ACH-000800,-0.3971412873379853
ACH-000802,-0.1382457242218175
ACH-000804,-0.1548452865767472
ACH-000805,-0.2610555168259531
ACH-000809,-0.2538097700010211
ACH-000810,-0.2727940611089442
ACH-000811,-0.33719602008291205
ACH-000817,-0.5994586427056318
ACH-000819,-0.3926272099328001
ACH-000820,-0.14550404478263074
ACH-000821,-0.4169926300234015
ACH-000822,-0.2244883616152072
ACH-000823,-0.358066397146889
ACH-000824,-0.14655233248739372
ACH-000827,-0.19758938948534505
ACH-000829,-0.2744412920537419
ACH-000831,-0.7027967883970074
ACH-000832,-0.7063192623931555
ACH-000833,-0.5066012522395493
ACH-000834,-0.3271294622704173
ACH-000835,-0.3544722266351884
ACH-000836,-0.3672692491380001
ACH-000837,-0.471959382149961
ACH-000838,-0.2677604666917468
ACH-000839,-0.5488843456634529
ACH-000840,-0.19204165724748545
ACH-000841,-0.240405006710524
ACH-000843,-0.5194322137133963
ACH-000846,-0.4182211594739817
ACH-000847,-0.39079808160633694
ACH-000848,-0.286326934988297
ACH-000849,-0.42594113624904784
ACH-000851,-0.4646686295378818
ACH-000855,-0.293757347649222
ACH-000856,-0.2180968158851989
ACH-000858,-0.6736949744328067
ACH-000859,-0.3909508903562193
ACH-000861,-0.22138693064507586
ACH-000862,-0.4945264233598062
ACH-000865,-0.315454572675438
ACH-000866,-0.32226797113672273
ACH-000867,-0.3596612657832492
ACH-000869,-0.3504804151577328
ACH-000872,-0.4324654575020917
ACH-000873,-0.2298084937207669
ACH-000876,-0.5348173147011682
ACH-000878,-0.07292935850804831
ACH-000880,-0.2541839245416484
ACH-000881,-0.3539412861986337
ACH-000882,-0.3774107012230661
ACH-000884,-0.3925873745903897
ACH-000885,-0.23372739791330566
ACH-000887,-0.3913777079763384
ACH-000889,-0.2911649270965991
ACH-000896,-0.2647225959870509
ACH-000898,-0.4433249614251693
ACH-000900,-0.45253277373048
ACH-000901,-0.2622049980045211
ACH-000905,-0.19110906847252385
ACH-000906,-0.3160910419663737
ACH-000907,-0.31280274364997074
ACH-000910,-0.3285003385482582
ACH-000911,-0.4112313344170228
ACH-000912,-0.3483232866202902
ACH-000913,-0.39202296068445663
ACH-000915,-0.19094598918390865
ACH-000916,-0.577681270674151
ACH-000917,-0.5882169650730679
ACH-000920,-0.25934720666860056
ACH-000921,-0.5230879762463682
ACH-000924,-0.4782334948181097
ACH-000926,-0.27788459337775684
ACH-000928,-0.4289250406529093
ACH-000929,-0.381464930531152
ACH-000932,-0.3467750961370143
ACH-000935,-0.4453759375503622
ACH-000936,-0.2041211827982456
ACH-000937,-0.3746629831074139
ACH-000938,-0.28494166312860697
ACH-000939,-0.4571583501086936
ACH-000941,-0.3333494270279682
ACH-000943,-0.30784785963369377
ACH-000946,-0.33688778939230873
ACH-000947,-0.3791187977378367
ACH-000948,-0.3448897766102866
ACH-000950,-0.5357815698817664
ACH-000953,-0.18392738173946596
ACH-000954,-0.3739951186241466
ACH-000957,-0.3369206652775147
ACH-000958,-0.6063527121170038
ACH-000960,-0.34179000785278496
ACH-000963,-0.4514735281568562
ACH-000968,-0.2281715775681149
ACH-000969,-0.5003086467691901
ACH-000972,-0.34480867297424805
ACH-000973,-0.3943658868876108
ACH-000974,-0.31337670007915697
ACH-000978,-0.26978841988849345
ACH-000984,-0.4746539287560175
ACH-000986,-0.40808533491390003
ACH-000988,-0.4068179760649317
ACH-000993,-0.17459257527913707
ACH-000994,-0.2303158002529059
ACH-000996,-0.4646314432521823
ACH-001001,-0.5315880520676102
ACH-001020,-0.3607767770030215
ACH-001028,-0.265314190972155
ACH-001031,-0.2763852284045867
ACH-001038,-0.5134444353963276
ACH-001048,-0.3302353014369993
ACH-001050,-0.2572495194110393
ACH-001053,-0.2585872555916769
ACH-001054,-0.3689838883722106
ACH-001061,-0.4124253067696613
ACH-001067,-0.23418499682057056
ACH-001075,-0.269899370428356
ACH-001096,-0.3907077287093647
ACH-001111,-0.32965004442728546
ACH-001119,-0.5073623345875047
ACH-001128,-0.5953479164655812
ACH-001134,-0.3749414368995264
ACH-001151,-0.16059803257186386
ACH-001163,-0.4891225883911965
ACH-001164,-0.30102449412443044
ACH-001183,-0.41560092341412586
ACH-001192,-0.3516493236963465
ACH-001193,-0.1202723234905977
ACH-001196,-0.3417151478252022
ACH-001197,-0.20704902559088412
ACH-001205,-0.5049927188534508
ACH-001211,-0.121969429302352
ACH-001212,-0.4418442138279004
ACH-001228,-0.2996505904101734
ACH-001232,-0.5221525527668704
ACH-001239,-0.3661945813838773
ACH-001270,-0.4792020994352944
ACH-001274,-0.3629920372348628
ACH-001275,-0.2941101082545309
ACH-001277,-0.2702680291857608
ACH-001278,-0.2381026971674697
ACH-001280,-0.37205877116324615
ACH-001283,-0.4533383948717079
ACH-001289,-0.18907170779778504
ACH-001300,-0.19661882542995826
ACH-001301,-0.2459089436021433
ACH-001302,-0.13123955626744802
ACH-001306,-0.3669110593133696
ACH-001318,-0.4036156631160142
ACH-001322,-0.4885446635530238
ACH-001328,-0.3794369791967037
ACH-001332,-0.3827804976061779
ACH-001336,-0.18671523086859584
ACH-001346,-0.4358326013956224
ACH-001353,-0.33343002158832835
ACH-001354,-0.5186204166978348
ACH-001367,-0.12040699533873953
ACH-001368,-0.4722976968629743
ACH-001374,-0.6287919325220429
ACH-001377,-0.5010217938168792
ACH-001380,-0.3378910269609721
ACH-001391,-0.33906636486747765
ACH-001408,-0.28686549791185817
ACH-001430,-0.3200121577684545
ACH-001431,-0.2707631368470974
ACH-001450,-0.6047303027733691
ACH-001496,-0.4969740802852198
ACH-001500,-0.4048864661151738
ACH-001523,-0.5014832443685475
ACH-001532,-0.3066200790208781
ACH-001550,-0.4628452320534328
ACH-001552,-0.3165945187967231
ACH-001554,-0.3670011464183279
ACH-001654,-0.3625052501522208
ACH-001735,-0.3523594787890019
ACH-001736,-0.5020805678097515
ACH-001737,-0.16880983476075798
ACH-001740,-0.1300938916251311
ACH-001745,-0.08865637338391565
ACH-001765,-0.2265421876104275
