,AMD1 (262)
ACH-000570,-0.2466629208508216
ACH-000571,-0.3013584236858448
ACH-000573,-0.3585903125190669
ACH-000576,-0.3917670802623207
ACH-000579,-0.6569206760611315
ACH-000580,-0.15123003107112587
ACH-000584,-0.7273245569445486
ACH-000585,-0.08629848970727858
ACH-000588,-0.2470291054024093
ACH-000589,-0.20624521423925676
ACH-000591,-0.12206622528913193
ACH-000593,-0.4864918860613464
ACH-000600,-0.3817825610908352
ACH-000601,-0.3408400687738117
ACH-000605,-0.2239976822984339
ACH-000606,-0.11010955191369398
ACH-000608,-0.3888931908825897
ACH-000614,-0.7929064428265691
ACH-000616,-0.10426202963916914
ACH-000618,-0.7207604737979548
ACH-000619,-0.7507320695144125
ACH-000620,-0.1753205869417299
ACH-000621,-0.4283756918134996
ACH-000622,-0.17874037173746588
ACH-000623,-0.03222880085336872
ACH-000624,-0.26688681747456683
ACH-000627,-0.4899677526008822
ACH-000630,-0.1584806220411871
ACH-000631,-0.3927416142693966
ACH-000632,-0.4441605360555507
ACH-000633,-0.33737690079132193
ACH-000637,-0.1459850718224565
ACH-000638,-0.7981319220173692
ACH-000646,-0.05582352698767025
ACH-000647,-0.3290350807181689
ACH-000648,-0.5187756299759685
ACH-000649,-0.3863067347430483
ACH-000651,-0.479461502100013
ACH-000652,-0.49549956776100107
ACH-000653,-0.3712367234988142
ACH-000657,-0.03572814073103934
ACH-000658,-0.04480050286496102
ACH-000661,-0.7849494951921129
ACH-000662,-0.4551991528597611
ACH-000663,-0.9636272535364492
ACH-000665,-0.1679113979696065
ACH-000671,-0.2596054773733543
ACH-000672,-0.17151362271547932
ACH-000673,0.09755154207433983
ACH-000676,-0.8821979670351195
ACH-000677,-0.3941883708898676
ACH-000681,-0.05073192597398895
ACH-000683,-0.2260156219427253
ACH-000684,-0.32478372163059865
ACH-000688,-0.1958715899625588
ACH-000693,-0.2468767957913667
ACH-000694,-0.10945292697231494
ACH-000695,-0.26109560342494803
ACH-000696,-0.21052997725914446
ACH-000697,-0.3360625059319436
ACH-000699,-0.2024330381569438
ACH-000701,-0.4478862465817816
ACH-000706,-0.15356705794246092
ACH-000711,-0.4365659912378625
ACH-000713,-0.4568598507557513
ACH-000714,-0.2570454143493433
ACH-000718,-0.3002024819830758
ACH-000720,-0.15309135704292945
ACH-000721,-0.0490960415032735
ACH-000724,-0.2182310069977084
ACH-000725,-0.28079337520399794
ACH-000732,-0.4158901099895497
ACH-000734,-0.25483163963634264
ACH-000735,-0.20351722671497904
ACH-000736,-0.04408411601678881
ACH-000738,-0.10883096132366518
ACH-000746,-0.2766534381575514
ACH-000747,-0.3932847251808075
ACH-000748,-0.144667278020215
ACH-000753,-0.468326349665523
ACH-000756,0.06731652811662625
ACH-000757,0.16558314671295954
ACH-000758,-0.06752330208684952
ACH-000760,-0.3980987177765977
ACH-000762,-0.3386795417566523
ACH-000763,-0.11801091364619412
ACH-000764,-0.8763859721390863
ACH-000765,-0.44330052314135343
ACH-000766,-0.007454790217360712
ACH-000767,-0.268235881587404
ACH-000768,-0.3876683422228073
ACH-000769,-0.15595623642589435
ACH-000770,-0.16494720657442213
ACH-000771,-0.16590636523330474
ACH-000773,-0.2944738104045483
ACH-000776,-0.18016425513447648
ACH-000777,-0.18085386727698854
ACH-000778,-0.1981191341061019
ACH-000781,-0.005350020246270919
ACH-000782,-0.4668196046831166
ACH-000783,-0.028979478895284287
ACH-000784,-0.4160361437252033
ACH-000785,-0.12416358048103435
ACH-000787,-0.3462371252956448
ACH-000788,-0.2289272788199201
ACH-000791,-0.29497893027817346
ACH-000792,0.08891631573694829
ACH-000794,-0.5468778620797801
ACH-000796,-0.15719128149869172
ACH-000798,-0.0739964222850703
ACH-000799,-0.3032612380624599
ACH-000800,-0.4578766180925477
ACH-000802,-0.19820864773024915
ACH-000804,-0.41068499944295056
ACH-000805,-0.4292797448947079
ACH-000809,-0.08187111476277245
ACH-000810,-0.4593499821008348
ACH-000811,-0.2552540323994289
ACH-000817,-0.6664839278741134
ACH-000819,-0.201334994824749
ACH-000820,-0.2356461636013685
ACH-000821,-0.4005788924556231
ACH-000822,-0.5727779058927848
ACH-000823,-0.3740670605926029
ACH-000824,-0.062018086655600074
ACH-000827,-0.3959124801052841
ACH-000829,-0.4416464105747143
ACH-000831,0.017756402431868212
ACH-000832,-0.5456556310443377
ACH-000833,-0.4738641499651792
ACH-000834,-0.0735728840778783
ACH-000835,-0.5265378864506933
ACH-000836,-0.4347073787472054
ACH-000837,-0.5968622489022699
ACH-000838,-0.252681129425396
ACH-000839,-0.10556494101708036
ACH-000840,-0.21267971008587191
ACH-000841,-0.03528804254992995
ACH-000843,-0.5370390514963522
ACH-000846,-0.1371035194144875
ACH-000847,-0.3418676062589308
ACH-000848,-0.2733507619548783
ACH-000849,-0.6618808891051438
ACH-000851,-0.5778584381918004
ACH-000855,-0.6005886162801468
ACH-000856,-0.7286090755221492
ACH-000858,-0.020761541869058438
ACH-000859,-0.6697106711533279
ACH-000861,-0.09347734696681988
ACH-000862,-0.17553417179526667
ACH-000865,-0.21078012354274409
ACH-000866,-0.2277749123133807
ACH-000867,-0.2877622363071093
ACH-000869,-0.2745221443746881
ACH-000872,-0.3216513987248404
ACH-000873,-0.5680004110326694
ACH-000876,-0.2628883094535713
ACH-000878,-0.25981517294666245
ACH-000880,-0.21722361453257366
ACH-000881,-0.48699397108190096
ACH-000882,-0.8006041327944975
ACH-000884,-0.5014304081055757
ACH-000885,-0.08825306964230606
ACH-000887,-0.4497615472823033
ACH-000889,-0.5785534119628123
ACH-000896,-0.3259441201925133
ACH-000898,-0.4867393625643565
ACH-000900,-0.1701444620650137
ACH-000901,-0.06779954814544427
ACH-000905,-0.2020790233760208
ACH-000906,-0.3549716625642292
ACH-000907,-0.1987148716343506
ACH-000910,-0.25878671137643056
ACH-000911,-0.5147900774997507
ACH-000912,-0.7739178095363041
ACH-000913,-0.3163251922913751
ACH-000915,-0.4649756122780402
ACH-000916,-0.3651698767455772
ACH-000917,-0.2579820499746182
ACH-000920,-0.3479837492057793
ACH-000921,-0.3501101370517124
ACH-000924,-0.44906432563200455
ACH-000926,-0.17311579495329035
ACH-000928,-0.45505205205353105
ACH-000929,-0.37509428016281704
ACH-000932,-0.17815063807598622
ACH-000935,-0.25362690740400945
ACH-000936,-0.6050430237232295
ACH-000937,0.08301866706758461
ACH-000938,-0.3966158679143768
ACH-000939,-0.15889267558789505
ACH-000941,-0.1366530662051961
ACH-000943,-0.5869214461436014
ACH-000946,-0.5210471844770084
ACH-000947,-0.10138390192171226
ACH-000948,-0.2820442575354805
ACH-000950,-0.3920332795880225
ACH-000953,-0.17734237682016474
ACH-000954,-0.29418713935892016
ACH-000957,-0.3298761375172003
ACH-000958,-0.047877154213019135
ACH-000960,-0.23201829131153465
ACH-000963,-0.2584282507384045
ACH-000968,-0.8117938669430842
ACH-000969,-0.28269032500778496
ACH-000972,-0.5093219314338185
ACH-000973,-0.31616237339029074
ACH-000974,-0.6560711738363514
ACH-000978,-0.5251101879179415
ACH-000984,-0.2832431738512815
ACH-000986,-0.6677797513427618
ACH-000988,-0.1406799711132632
ACH-000993,-0.542008213646587
ACH-000994,-0.1139236778957963
ACH-000996,-0.12174245818541825
ACH-001001,0.16769073951099311
ACH-001020,-0.25724991829566674
ACH-001028,-0.01958542449008204
ACH-001031,-0.021786890974263482
ACH-001038,-0.2435491320641763
ACH-001048,-0.34837067348197465
ACH-001050,-0.26167850778894913
ACH-001053,-0.2668479268372552
ACH-001054,-0.3607270251406406
ACH-001061,-0.4062908919806218
ACH-001067,-0.12615230270719974
ACH-001075,-0.08849078213915235
ACH-001096,-0.2834565248492933
ACH-001111,-0.6421564860026424
ACH-001119,-0.33688597369553064
ACH-001128,-0.484670451653665
ACH-001134,-0.7123195504099363
ACH-001151,-0.38166378398359707
ACH-001163,-0.3668874574875611
ACH-001164,-0.28338976525916004
ACH-001183,-0.10680174276861913
ACH-001192,0.04391158536132556
ACH-001193,-0.19028360844131087
ACH-001196,-0.4977298801427513
ACH-001197,-0.2947271217619353
ACH-001205,-0.28616610169765816
ACH-001211,-0.8023597777140645
ACH-001212,-0.07482479726806805
ACH-001228,-0.2341825550197344
ACH-001232,-0.151597890271593
ACH-001239,-0.5153656266203297
ACH-001270,-0.43315651763326857
ACH-001274,-0.9196778587364608
ACH-001275,-0.3114566930777697
ACH-001277,-0.2470607606816139
ACH-001278,-0.3134763656570677
ACH-001280,-0.19692737567470867
ACH-001283,-0.12818715001799386
ACH-001289,-0.4314671621144084
ACH-001300,-0.22055829046768108
ACH-001301,-0.004495839572033501
ACH-001302,-0.2515550804387146
ACH-001306,-0.3491928258527427
ACH-001318,-0.3674073155658265
ACH-001322,-0.02163681273269745
ACH-001328,-0.2409554599674862
ACH-001332,-0.12140821381744472
ACH-001336,-0.38276973838177625
ACH-001346,-0.2904028451561381
ACH-001353,-0.5247628434398915
ACH-001354,-0.21423020490460845
ACH-001367,-0.34671837089487706
ACH-001368,-0.32991737374041985
ACH-001374,-0.1819769471441584
ACH-001377,-0.0901868255090498
ACH-001380,-0.505147323775152
ACH-001391,-0.17228918961411216
ACH-001408,0.0022765285654540624
ACH-001430,-0.11316536627735273
ACH-001431,-0.037262340140673464
ACH-001450,-0.7049054220456291
ACH-001496,-0.6247051572633252
ACH-001500,-0.5371510074332402
ACH-001523,-0.1282325608752903
ACH-001532,-0.09522212225859138
ACH-001550,-0.16933706533064566
ACH-001552,-0.18305783236804812
ACH-001554,-0.5696808644680017
ACH-001654,0.0018248123260100567
ACH-001735,-0.35133005022572794
ACH-001736,-0.6514311232910095
ACH-001737,-0.12174906762001565
ACH-001740,-0.3823150494900597
ACH-001745,-0.3213175346880124
ACH-001765,-0.3463021907520433
