,PSME4 (23198)
ACH-000004,-0.1833344960925408
ACH-000005,-0.0622555322122629
ACH-000007,0.18198936261661489
ACH-000009,-0.05910866295849409
ACH-000011,0.013881420251863863
ACH-000012,-0.06334997614932639
ACH-000013,-0.012532154261221106
ACH-000014,-0.19066237564257968
ACH-000015,0.08000511807794855
ACH-000017,0.004822645582685056
ACH-000018,0.02105715787250884
ACH-000019,-0.04419079141547518
ACH-000021,-0.12286356357652503
ACH-000022,-0.15988782620978956
ACH-000025,-0.044236441519192135
ACH-000028,0.0807905378589962
ACH-000030,-0.09192675899652042
ACH-000035,-0.0815433298099916
ACH-000036,-0.13681041574994598
ACH-000037,-0.1024601860455539
ACH-000039,0.1133833431511584
ACH-000040,-0.11424791009960047
ACH-000041,0.12329695273306647
ACH-000042,-0.0012607819869754435
ACH-000045,0.0006417628100030461
ACH-000047,-0.0925429378676554
ACH-000052,-0.19425199227683168
ACH-000053,-0.01615203569153732
ACH-000054,-0.1283253156989473
ACH-000055,0.0867122369876612
ACH-000060,-0.04331250767452759
ACH-000067,-0.12221161269809908
ACH-000070,0.02037453118877941
ACH-000075,-0.06808042171533085
ACH-000078,-0.13931487470244447
ACH-000082,0.03205840148149325
ACH-000085,0.015479851123859597
ACH-000086,-0.09046340374109514
ACH-000087,0.17454186209959788
ACH-000092,-0.07105786349917532
ACH-000095,-0.12668368654171172
ACH-000097,-0.00689965661948023
ACH-000098,0.053584297446247466
ACH-000099,-0.1577302127543798
ACH-000108,-0.010775917715239836
ACH-000113,0.17398506103679892
ACH-000116,0.010577683538244358
ACH-000118,-0.052642862637473836
ACH-000120,-0.0674248708256949
ACH-000123,-0.24370275349591505
ACH-000127,-0.03236562255285368
ACH-000128,-0.12177607453393385
ACH-000132,-0.053273764570943
ACH-000133,-0.1030138135332268
ACH-000137,0.04982903717803016
ACH-000138,-0.010515466267114106
ACH-000142,0.07685348304698797
ACH-000143,-0.29892212541212343
ACH-000146,-0.06787261509519893
ACH-000148,0.0053501391853335925
ACH-000150,-0.02143021735199686
ACH-000152,-0.07280116501414381
ACH-000153,-0.00019928807117813264
ACH-000159,0.042058945726749716
ACH-000160,0.11772941350055074
ACH-000163,-0.04113635632010451
ACH-000167,1.2084142511524016
ACH-000168,0.20125338087780173
ACH-000169,0.1367996509817755
ACH-000178,-0.057957201675507476
ACH-000183,-0.06215790087107258
ACH-000188,0.14804376911194864
ACH-000189,-0.04227071031533889
ACH-000190,0.17796345660819854
