,CHKB (1120)
ACH-000544,-0.07409766647820401
ACH-000545,0.02508952915676488
ACH-000547,-0.19310249739696184
ACH-000548,-0.13141320544374954
ACH-000549,-0.07868603387440046
ACH-000550,-0.18731167303472746
ACH-000552,-0.22268674778091044
ACH-000556,-0.14462056107280366
ACH-000557,-0.11824270817381885
ACH-000569,-0.1655087962821772
ACH-000570,-0.2669528990854985
ACH-000571,-0.2815265109753995
ACH-000573,-0.17534469886662254
ACH-000576,-0.1111235676759481
ACH-000579,-0.08052537351233885
ACH-000580,-0.2624948197455937
ACH-000584,-0.17236788838380346
ACH-000585,-0.0031109352836461266
ACH-000588,-0.22968459645712225
ACH-000589,-0.06533937387533262
ACH-000591,-0.10856718353296513
ACH-000593,-0.15632962051883734
ACH-000600,-0.06436156867078316
ACH-000601,-0.2305540409576816
ACH-000605,-0.032313158421085265
ACH-000606,0.03912903137245487
ACH-000608,-0.2091180775927973
ACH-000614,-0.16840363782507234
ACH-000616,-0.15065422573468373
ACH-000618,-0.0993987057866672
ACH-000619,-0.02678769186193494
ACH-000620,-0.08940889505545646
ACH-000621,-0.18900116477851173
ACH-000622,-0.18873624430533886
ACH-000623,-0.2424221173758145
ACH-000624,-0.15078863861091282
ACH-000627,-0.1172804604024808
ACH-000630,-0.057665590664911275
ACH-000631,-0.21795357794275194
ACH-000632,-0.17164643810494531
ACH-000633,-0.2830671517340663
ACH-000637,-0.20415255487943892
ACH-000638,-0.05239165561219725
ACH-000646,-0.060695821797007825
ACH-000647,-0.17238700806130405
ACH-000648,-0.1070058340144176
ACH-000649,-0.04557691163798131
ACH-000651,0.01465705477060021
ACH-000652,-0.14522914418322982
ACH-000653,-0.1911611750153978
ACH-000657,-0.17334667049032915
ACH-000658,-0.06201512846255895
ACH-000661,0.10781652718725432
ACH-000662,-0.06630700832446514
ACH-000663,-0.1177751014210928
ACH-000665,-0.15512881191138905
ACH-000671,0.07591230237693165
ACH-000672,-0.21748744700326125
ACH-000673,-0.1970504522257896
ACH-000676,-0.08090270279576815
ACH-000677,-0.13366325126691758
ACH-000681,-0.20408030251298906
ACH-000683,-0.13332384095016914
ACH-000684,-0.13919009168181354
ACH-000688,-0.04319262083670202
ACH-000693,-0.2092970044655227
ACH-000694,-0.14286919005825335
ACH-000695,0.0996370821408099
ACH-000696,-0.0869022595009456
ACH-000697,-0.1153668190254038
ACH-000699,-0.18492189329917186
ACH-000701,-0.26552596204893925
ACH-000706,-0.11282560790891745
ACH-000711,-0.08112133741464128
ACH-000713,-0.162441360386704
ACH-000714,0.05587303178071997
ACH-000718,-0.11714765524872647
ACH-000720,-0.048350550629024935
ACH-000721,-0.13397439358507834
ACH-000724,-0.08644353601640767
ACH-000725,-0.13038525545762525
ACH-000732,-0.12703709889676482
ACH-000734,-0.12370243487767632
ACH-000735,-0.1484178116726745
ACH-000736,-0.06812681445449119
ACH-000738,-0.18937752296043006
ACH-000746,-0.14166765073823753
ACH-000747,-0.14317946468353548
ACH-000748,-0.20420466514305505
ACH-000753,-0.13708285175034018
ACH-000756,-0.14732378405899116
ACH-000757,-0.017876238778710044
ACH-000758,-0.0072680758279763235
ACH-000760,-0.2417709203965639
ACH-000762,-0.2947317108135642
ACH-000763,-0.2384136713525671
ACH-000764,0.04866465083640654
ACH-000765,-0.10154528332026656
ACH-000766,-0.3173366944318827
ACH-000767,-0.021068800591882632
ACH-000768,-0.0963914631000952
ACH-000769,-0.10705609865747663
ACH-000770,-0.2229830041072343
ACH-000771,-0.09066799619223358
ACH-000773,-0.01658219135427971
ACH-000776,-0.28849533381033265
ACH-000777,-0.062126009757624376
ACH-000778,-0.12838851757666586
ACH-000781,-0.1881406292589785
ACH-000782,-0.14325389315731585
ACH-000783,-0.2491705826965372
ACH-000784,-0.15657188542850572
ACH-000785,-0.11060084304039183
ACH-000787,-0.2443352295989775
ACH-000788,-0.1936810679914699
ACH-000791,-0.12535155424450858
ACH-000792,-0.3607175902740477
ACH-000794,-0.0529281537037016
ACH-000796,-0.13802877503132507
ACH-000798,-0.05049900234112994
ACH-000799,-0.0461228549015738
ACH-000800,-0.34172178509525386
ACH-000802,-0.2369076245013551
ACH-000804,-0.38665567307367854
ACH-000805,-0.4509018442881956
ACH-000809,-0.13335055274456245
ACH-000810,-0.1709095216001531
ACH-000811,-0.190775112285511
ACH-000817,-0.3524735450955681
ACH-000819,-0.2454556294258019
ACH-000820,-0.08164202513872859
ACH-000821,-0.028352647400253905
ACH-000822,-0.214033746413312
ACH-000823,-0.039766589225926616
ACH-000824,-0.1552847170938217
ACH-000827,-0.18352045664290187
ACH-000829,-0.16836477469835562
ACH-000831,-0.07877212261235987
ACH-000832,-0.04550996726303145
ACH-000833,-0.11262448167354396
ACH-000834,-0.124063732231273
ACH-000835,-0.2535421941443406
ACH-000836,-0.1399165792507422
ACH-000837,-0.16904047751289716
ACH-000838,-0.28014003826078365
ACH-000839,-0.2247903358607708
ACH-000840,-0.2005886244994074
ACH-000841,-0.06933464166967859
ACH-000843,0.002702581649548937
ACH-000846,-0.1425690902017674
ACH-000847,0.017623829703915926
ACH-000848,-0.10822757614847107
ACH-000849,-0.08496397332706893
ACH-000851,-0.12703643256798405
ACH-000855,-0.07036035696162504
ACH-000856,-0.2706570831362578
ACH-000858,-0.3054608011274401
ACH-000859,-0.2867171685365673
ACH-000861,-0.061364364702110076
ACH-000862,-0.13995741642096016
ACH-000865,-0.13365642544943718
ACH-000866,-0.27445936485106043
ACH-000867,-0.12674410214375684
ACH-000869,-0.18434551635470814
ACH-000872,-0.04508779381818972
ACH-000873,-0.06656107811239335
ACH-000876,-0.09836645879285284
ACH-000878,-0.20197912071153784
ACH-000880,-0.2286649370677485
ACH-000881,-0.10760004381898758
ACH-000882,-0.08459726606497542
ACH-000884,-0.14169748950036629
ACH-000885,-0.0887918461746917
ACH-000887,-0.1708438606927079
ACH-000889,-0.11592993349195956
ACH-000896,-0.15762777180439685
ACH-000898,-0.19015943559464926
ACH-000900,-0.0948372882547333
ACH-000901,-0.1127132072711414
ACH-000905,-0.02008639391638584
ACH-000906,-0.12542901342130774
ACH-000907,-0.17277873545693898
ACH-000910,-0.21530199876380351
ACH-000911,-0.062265413267212515
ACH-000912,-0.1086704639105083
ACH-000913,-0.1628661100402771
ACH-000915,-0.12660820426755132
ACH-000916,-0.04768462695895051
ACH-000917,-0.12932522386945364
ACH-000920,-0.3813089515305612
ACH-000921,-0.241456058052754
ACH-000924,-0.11152023682795392
ACH-000926,-0.1544765722524987
ACH-000928,-0.16110255449910998
ACH-000929,-0.03606229390349692
ACH-000932,-0.16470639713727794
ACH-000935,-0.2685959612223612
ACH-000936,-0.1709041868198502
ACH-000937,-0.10811143579794
ACH-000938,-0.09380828536094332
ACH-000939,-0.213563334093608
ACH-000941,-0.08233335235699622
ACH-000943,-0.02663254860012568
ACH-000946,-0.2689346228935265
ACH-000947,-0.09437699782931404
ACH-000948,-0.10543788850595703
ACH-000950,-0.14852145780998918
ACH-000953,-0.13270067098128047
ACH-000954,-0.08523129100752973
ACH-000957,-0.1199395830449368
ACH-000958,-0.2382723740638699
ACH-000960,-0.05963012659333278
ACH-000963,-0.3451935749476455
ACH-000968,-0.15716556046527694
ACH-000969,-0.06354965561886902
ACH-000972,-0.09759211082001147
ACH-000973,-0.11255518632033902
ACH-000974,-0.2426125121714428
ACH-000978,0.0722766042605238
ACH-000984,-0.10872063397771138
ACH-000986,-0.1520207518332702
ACH-000988,-0.12410055256288458
ACH-000993,-0.16341879224872324
ACH-000994,-0.07582963673522211
ACH-000996,-0.12097995489976995
ACH-001001,-0.1766816268805345
ACH-001020,-0.28502218276098645
ACH-001028,-0.13797697168525674
ACH-001031,0.030768272914016345
ACH-001038,-0.09508985046336717
ACH-001048,-0.2527594231541751
ACH-001050,-0.05234370042839391
ACH-001053,-0.038587817100101084
ACH-001054,0.014195045136386981
ACH-001061,-0.056627200007342865
ACH-001067,-0.0572336462388525
ACH-001075,-0.13231956390919092
ACH-001096,-0.0534055211460361
ACH-001111,-0.18636184452791588
ACH-001119,-0.23611218189495906
ACH-001128,-0.4013896529242911
ACH-001134,-0.1316992900018529
ACH-001151,-0.11388664204258325
ACH-001163,-0.16488651757881626
ACH-001164,-0.1246232822252185
ACH-001183,-0.04712317738213148
ACH-001192,-0.08087685586434515
ACH-001193,-0.19003730735300198
ACH-001196,-0.20067315332877728
ACH-001197,-0.19665843263849772
ACH-001205,-0.049241612897006695
ACH-001211,-0.020093542529355427
ACH-001212,-0.004862168834145322
ACH-001228,-0.18391744289200648
ACH-001232,-0.0976220090046023
ACH-001239,-0.2153055798052068
ACH-001270,-0.1356454563182153
ACH-001274,-0.18956777467598532
ACH-001275,-0.0431692260109464
ACH-001277,-0.18324290732371365
ACH-001278,-0.13493926029520018
ACH-001280,-0.15492445582051906
ACH-001283,-0.1315036335532715
ACH-001289,-0.21831475895765368
ACH-001300,-0.29622936741989936
ACH-001301,-0.29645958736147954
ACH-001302,-0.2654093402053623
ACH-001306,-0.16705006890803312
ACH-001318,-0.059131999303299786
ACH-001322,-0.3528009697477131
ACH-001328,-0.15052851370615045
ACH-001332,-0.12611652313072644
ACH-001336,-0.18503334722958534
ACH-001346,-0.11198883756934176
ACH-001353,0.0038942874917606467
ACH-001354,-0.13537705044646106
ACH-001367,0.03715959391242141
ACH-001368,-0.14523303975144786
ACH-001374,-0.31167177307029315
ACH-001377,-0.0704091474209504
ACH-001380,-0.00639762143957714
ACH-001391,-0.21107925579017486
ACH-001408,-0.3155498324494857
ACH-001430,-0.2406277245422157
ACH-001431,-0.29964957688797805
ACH-001450,-0.004755970956246973
ACH-001496,-0.047307552395436235
ACH-001500,-0.10581986466796682
ACH-001523,0.13167794259170246
ACH-001532,-0.12825014232485069
ACH-001550,-0.1538634643031732
ACH-001552,0.021200103385705042
ACH-001554,-0.15868980081492104
ACH-001654,-0.2018318808013848
ACH-001735,-0.1315654404362127
ACH-001736,-0.15977707388072634
ACH-001737,-0.3461695150607333
ACH-001740,-0.1441451820231923
ACH-001745,-0.0956033248814112
ACH-001765,-0.05493436190221379
