,AMPD2 (271)
ACH-000004,0.051519844542287266
ACH-000005,0.01702240459059632
ACH-000007,0.09304736718284468
ACH-000009,0.028845846519115793
ACH-000011,0.18713722988068093
ACH-000012,0.06748358995052303
ACH-000013,-0.04595783533299262
ACH-000014,-0.045874857429285085
ACH-000015,-0.022006804077886254
ACH-000017,0.030642427436045973
ACH-000018,0.08216929220462854
ACH-000019,-0.13969445107904802
ACH-000021,-0.029111335988667074
ACH-000022,0.0021876491139972867
ACH-000025,-0.10090276713143867
ACH-000028,-0.08483609491132738
ACH-000030,-0.045840531134593146
ACH-000035,-0.2366918108479299
ACH-000036,0.02886664494703897
ACH-000037,0.10086915172806482
ACH-000039,0.13525461851802734
ACH-000040,-0.05690835815553101
ACH-000041,0.0021213635984320906
ACH-000042,0.005796090254606376
ACH-000045,0.04566264741309969
ACH-000047,0.01952666022663354
ACH-000052,0.03914479945593129
ACH-000053,0.018295007284783858
ACH-000054,0.09071702747400087
ACH-000055,0.07834428721844296
ACH-000060,0.04513920318417433
ACH-000067,-0.0747019151004609
ACH-000070,-0.0277539434227219
ACH-000075,-0.003144392595122605
ACH-000078,-0.050948337214472915
ACH-000082,0.02221987761910337
ACH-000085,0.033293547160684375
ACH-000086,-0.011985215158946776
ACH-000087,-0.01861683176237389
ACH-000092,-0.14028413688186184
ACH-000095,0.006469833210999761
ACH-000097,-0.028648370081200383
ACH-000098,0.006482708410097571
ACH-000099,0.03024289844602382
ACH-000108,0.019714440919552892
ACH-000113,-0.002847413267246228
ACH-000116,0.03939612433896096
ACH-000118,-0.014445800834977204
ACH-000120,0.14329621528521108
ACH-000123,0.006619606768574432
ACH-000127,-0.037953691152992984
ACH-000128,0.014778342068478868
ACH-000132,0.10093469554339923
ACH-000133,-0.03339977573311397
ACH-000137,0.044575711641781056
ACH-000138,0.17691920600858713
ACH-000142,-0.17143401439536401
ACH-000143,0.08947988849574888
ACH-000146,0.05794701013166587
ACH-000148,0.060204968959923076
ACH-000150,0.05839173978467215
ACH-000152,-0.1039280284120597
ACH-000153,-0.017884331539298377
ACH-000159,0.033345303592997984
ACH-000160,-0.050489988728333116
ACH-000163,0.17485646457821885
ACH-000167,-0.028320680424120077
ACH-000168,0.05947176638163167
ACH-000169,-0.09958656140302402
ACH-000178,0.026796744796117652
ACH-000183,0.060769154306106986
ACH-000188,-0.10124083573989696
ACH-000189,-0.03648035117073422
ACH-000190,0.1325536838735451
ACH-000198,-0.03779462339975002
ACH-000203,0.06303915892218777
ACH-000204,0.019923599713644928
ACH-000206,0.03881068595416707
ACH-000207,-0.12880979289805913
ACH-000208,-0.039452025287513806
ACH-000210,0.06614541440445798
ACH-000211,0.03803195692228637
ACH-000215,-0.006345755378113399
ACH-000221,-0.1115500035072928
ACH-000222,-0.04862154395172051
ACH-000223,0.021501628909671826
ACH-000226,0.0857546057068255
ACH-000227,0.1292030904312186
ACH-000228,-0.03632515106810934
ACH-000231,-0.01794678209393696
ACH-000232,0.058561700232571234
ACH-000233,0.08667702950353562
ACH-000234,0.023004110435768336
ACH-000235,0.010513611826876549
ACH-000237,0.0018387209020950762
ACH-000238,-0.02765219010570429
ACH-000242,-0.011703077129715548
ACH-000243,0.09009857451925653
ACH-000244,0.10734107754769233
ACH-000246,0.0916721549040605
ACH-000248,-0.15201238186233484
ACH-000250,-0.035624966800704844
ACH-000251,-0.026716603438065
ACH-000252,-0.06962418912251714
ACH-000253,0.0930542953862778
ACH-000255,-0.03050486503825616
ACH-000256,0.191772352542469
ACH-000257,0.06924310960611772
ACH-000258,-0.04303885089318394
ACH-000259,0.005971405442730538
ACH-000260,0.07889804929862622
ACH-000261,-0.007945062203479413
ACH-000262,0.05275919112971323
