,MAPK1IP1L (93487)
ACH-000211,-0.0876038417317551
ACH-000215,-0.1272489537603731
ACH-000221,0.011126621302447685
ACH-000222,0.0002570362839933956
ACH-000223,-0.11190874813506446
ACH-000226,-0.13424855266289862
ACH-000227,-0.23591937587025155
ACH-000228,-0.17085947661674514
ACH-000231,-0.1651544244996883
ACH-000232,-0.11081406222100876
ACH-000233,-0.19516294233651207
ACH-000234,-0.20302790483181565
ACH-000235,-0.0736421446132164
ACH-000237,0.10127020577189574
ACH-000238,0.1385990266675156
ACH-000242,-0.2535320965728766
ACH-000243,-0.16032894202206727
ACH-000244,-0.08058995037047563
ACH-000246,-0.08785772703694572
ACH-000248,-0.12987682826876382
ACH-000250,-0.11223873016656973
ACH-000251,-0.22002366410080468
ACH-000252,-0.2303962651338957
ACH-000253,0.06850834287049018
ACH-000255,-0.017144110380772643
ACH-000256,-0.19881812157292614
ACH-000257,-0.4668644068267413
ACH-000258,0.05747669504919398
ACH-000259,-0.14273897821732145
ACH-000260,-0.15095679301076534
ACH-000261,-0.11464138492211882
ACH-000262,-0.22446969476756928
ACH-000263,0.12219684868233616
ACH-000264,-0.09515203245760012
ACH-000265,0.0029869032045038817
ACH-000266,-0.12433621587473645
ACH-000272,-0.13326661161869127
ACH-000274,-0.055212120242191264
ACH-000277,0.001348997635364441
ACH-000278,-0.2524636322120396
ACH-000279,-0.2448141588074527
ACH-000280,-0.24353599613623414
ACH-000281,-0.0011268202359807382
ACH-000288,-0.17621225339235988
ACH-000291,-0.10763225606473614
ACH-000293,-0.16832345986085054
ACH-000294,-0.08822370613270232
ACH-000295,0.0006094548392487014
ACH-000296,-0.012331680828499872
ACH-000302,-0.12137123010746982
ACH-000304,-0.03948136095755838
ACH-000307,-0.05968578874901152
ACH-000308,-0.09445470094276122
ACH-000310,-0.12280678451602205
ACH-000311,-0.008045692246481455
ACH-000312,0.008111592839486611
ACH-000315,-0.17445129866714998
ACH-000316,0.0048708036933141925
ACH-000317,-0.13797650898126296
ACH-000318,-0.02918881431937005
ACH-000319,-0.0993479499786518
ACH-000320,-0.013578099912016564
ACH-000322,-0.21195902217468074
ACH-000323,0.015213047810922075
ACH-000324,-0.13149656502833432
ACH-000329,-0.10552822747617001
ACH-000330,-0.17525542023933602
ACH-000331,0.05949768252551349
ACH-000332,-0.10036757908160422
ACH-000334,-0.141191060386507
ACH-000335,-0.06113850215320685
ACH-000336,-0.10252083323468658
ACH-000337,-0.09233948813099424
ACH-000338,0.0395494853393338
ACH-000339,-0.17080218179988588
ACH-000341,-0.11177517718124612
ACH-000348,-0.19557614017140787
ACH-000350,-0.08231230073594227
ACH-000352,-0.12765081249557192
ACH-000356,-0.15675693682179015
ACH-000361,0.07748267224351618
ACH-000362,-0.11069572587982368
ACH-000363,-0.060585027846192
ACH-000364,-0.2623066497646192
ACH-000365,-0.14305022827088812
ACH-000366,-0.12135121561043465
ACH-000368,-0.26816046140262245
ACH-000374,0.06254945561827864
ACH-000375,-0.21865944633246967
ACH-000376,-0.1616289732263137
ACH-000381,0.020626241986375256
ACH-000383,-0.09487131379715884
ACH-000387,-0.036830655966373985
ACH-000389,-0.26187229294058845
ACH-000390,-0.07326092166030143
ACH-000393,-0.2593124939263401
ACH-000395,-0.03410936398909598
ACH-000396,0.0961700674591482
ACH-000397,-0.15641761851257946
ACH-000401,-0.3993261030859872
ACH-000402,-0.12633859364272082
ACH-000403,-0.04720777681739801
ACH-000404,-0.08541351197743634
ACH-000406,-0.11389717963863524
ACH-000407,-0.1989040008472339
ACH-000408,-0.14203269604711513
ACH-000410,-0.08217861464400784
ACH-000411,-0.09939878001497053
ACH-000414,-0.10096796775585448
ACH-000415,-0.1715571025454709
ACH-000416,-0.03992659566640826
ACH-000420,-0.006048593426486969
ACH-000421,-0.0752389833454598
ACH-000424,-0.19677712712778012
ACH-000425,-0.14521703237269795
ACH-000426,-0.05844652976403868
ACH-000427,-0.09483956612561376
ACH-000433,-0.030598193647032337
ACH-000435,0.08519947674150362
ACH-000436,-0.13623883931246825
ACH-000444,-0.20332322179853288
ACH-000445,-0.3685255185608481
ACH-000448,-0.06324045134154117
ACH-000450,-0.059822153296856764
ACH-000452,-0.1139163795414385
ACH-000454,-0.15187378582877142
ACH-000458,-0.12838783124613395
ACH-000459,-0.1765468454773669
ACH-000460,-0.2498887434992523
ACH-000461,-0.017501696338354678
ACH-000463,-0.08533463787667296
ACH-000464,-0.09481698989716633
ACH-000466,-0.008351674424558923
ACH-000467,-0.08780748361575423
ACH-000468,-0.11119286735113572
ACH-000469,-0.05900271840068196
ACH-000470,-0.01448876929828404
ACH-000471,-0.011735151514317156
ACH-000472,-0.14821760918348886
ACH-000473,-0.05923215351000461
ACH-000475,-0.19780334856612536
ACH-000476,-0.1187679845838332
ACH-000477,-0.2020106370466733
ACH-000479,-0.15330581411985406
ACH-000480,-0.04980049563375522
ACH-000481,-0.35987607682507955
ACH-000483,-0.11888516061432773
ACH-000484,-0.03527753262947375
ACH-000485,-0.2000303645900701
ACH-000486,-0.08815273576344451
ACH-000487,0.00424229703328598
ACH-000488,-0.10031618371968457
ACH-000490,-0.14655057363877128
ACH-000491,-0.18041989091185076
ACH-000495,-0.30290131697206035
ACH-000496,0.03706985423085506
ACH-000499,0.026879906700150724
ACH-000500,0.0279013090661358
ACH-000502,-0.06483683236177125
ACH-000503,-0.06100471773376004
ACH-000505,-0.10790782255515773
ACH-000507,-0.08492231393401524
ACH-000510,-0.05284309530130178
ACH-000511,0.06925758261448686
ACH-000512,0.08337863260636247
ACH-000516,-0.19081707302169312
ACH-000517,-0.16345966987672525
ACH-000518,-0.09451675937195053
ACH-000520,-0.07348179987695665
ACH-000521,-0.025702398157062527
ACH-000522,-0.06325792481217023
ACH-000524,-0.239790489706764
ACH-000527,-0.14773275635841338
ACH-000528,-0.0057295572588875856
ACH-000537,-0.12580057835263814
ACH-000541,0.06506588110313663
ACH-000542,-0.15783517432863967
ACH-000544,-0.1134974788548223
ACH-000545,-0.08062307525659727
ACH-000547,-0.02055284944847891
ACH-000548,-0.05272218131564075
ACH-000549,0.10556536690848453
ACH-000550,-0.1382583353255229
ACH-000552,-0.1702182144432267
ACH-000556,-0.16195443488640646
ACH-000557,-0.07960847178669886
ACH-000569,-0.3022484506883562
ACH-000570,-0.1901785415965969
ACH-000571,-0.12634380165994327
ACH-000573,-0.18579797954948726
ACH-000576,0.04209823724679238
ACH-000579,0.09971266538993967
ACH-000580,-0.0953029307556298
ACH-000584,-0.26764770063627485
ACH-000585,-0.1450582679077844
ACH-000588,-0.12502322402520016
ACH-000589,0.0056311940497431896
ACH-000591,-0.27665780070890433
ACH-000593,-0.0534407836125493
ACH-000600,-0.17575307080968602
ACH-000601,-0.10235275863078803
ACH-000605,0.06280329183805107
ACH-000606,-0.1928250098049731
ACH-000608,-0.10230275465481233
ACH-000614,-0.02676388070955985
ACH-000616,-0.19523290277942945
ACH-000618,-0.20109038776551144
ACH-000619,-0.1729882259863891
ACH-000620,-0.2496199998900683
ACH-000621,-0.060999794836383965
ACH-000622,-0.29120431326056506
ACH-000623,-0.25684057842614905
ACH-000624,-0.16454738345496864
ACH-000627,-0.014260606251486297
ACH-000630,-0.08713405317008759
ACH-000631,-0.5486263812885023
ACH-000632,-0.003384051664379266
ACH-000633,-0.1456971284819875
ACH-000637,-0.1079345061348367
ACH-000638,-0.09085764103211223
ACH-000646,-0.2797253723316266
ACH-000647,-0.12657606918839812
ACH-000648,-0.11986910942970833
ACH-000649,-0.1130510106291954
ACH-000651,-0.14722512271749838
ACH-000652,-0.12848755076776006
ACH-000653,-0.2096498822553836
ACH-000657,0.03340891679681638
ACH-000658,-0.0639192701126222
ACH-000661,-0.034770839746038944
ACH-000662,-0.2360151459885561
ACH-000663,-0.004557235263057361
ACH-000665,-0.08697238008803372
ACH-000671,-0.2497605262431077
ACH-000672,-0.19375087736466864
ACH-000673,-0.09515901667389096
ACH-000676,-0.09265386027563033
ACH-000677,-0.06530862735222823
ACH-000681,-0.1426752629607452
ACH-000683,-0.053034441580391736
ACH-000684,-0.038036523669765336
ACH-000688,-0.12563587455024214
ACH-000693,-0.07872814766760426
ACH-000694,-0.029542059625393694
ACH-000695,-0.2964042301886514
ACH-000696,-0.1849108967597784
ACH-000697,-0.19250585204267506
ACH-000699,-0.15649308815715313
ACH-000701,-0.1070341080600293
ACH-000706,-0.03690389664327868
ACH-000711,-0.21890191912818927
ACH-000713,-0.0025005964279928303
ACH-000714,0.07468444620013523
ACH-000718,-0.3198996725026169
ACH-000720,-0.0971601957302338
ACH-000721,-0.10448060378603376
ACH-000724,-0.16729889081063642
ACH-000725,-0.09544299584177958
ACH-000732,0.0016916763937906965
ACH-000734,-0.08366932979038715
ACH-000735,-0.10888453062581882
ACH-000736,-0.05731109131868387
ACH-000738,-0.2851005659212424
ACH-000746,-0.4325416123545552
ACH-000747,-0.19219043510505485
ACH-000748,-0.07217921719556393
ACH-000753,-0.1223963456787465
ACH-000756,-0.00572905770343494
ACH-000757,-0.07050322111123374
ACH-000758,-0.16522409919940564
ACH-000760,-0.10158445578850712
ACH-000762,-0.3531878779468105
ACH-000763,-0.10367538076935692
ACH-000764,-0.1248702084639568
ACH-000765,-0.2838515833514339
ACH-000766,-0.022147126938565798
ACH-000767,0.019518382644238816
ACH-000768,-0.13808002010804515
ACH-000769,-0.19366563856867366
ACH-000770,-0.10825558932797397
ACH-000771,-0.0480947169162819
ACH-000773,-0.22518646244450985
ACH-000776,-0.0013167039504317036
ACH-000777,-0.14644851751452687
ACH-000778,-0.0544153363443987
ACH-000781,-0.11749393280675112
ACH-000782,-0.06841745943330159
ACH-000783,-0.05429426674853918
ACH-000784,-0.062315648213786386
ACH-000785,0.15123965069620507
ACH-000787,-0.039230496811386746
ACH-000788,-0.11044849299441864
ACH-000791,-0.08458514155809825
ACH-000792,-0.11063025071438286
ACH-000794,-0.21259676130556232
ACH-000796,-0.17851943576299756
ACH-000798,-0.2808851635779441
ACH-000799,-0.21344153377492528
ACH-000800,-0.4692281999403496
ACH-000802,-0.11805290782220007
ACH-000804,-0.23795850842932265
ACH-000805,-0.1024866933257192
ACH-000809,-0.0576276198687819
ACH-000810,-0.1451611526661544
ACH-000811,-0.07046617113742833
ACH-000817,0.056349827318705775
ACH-000819,-0.14701161355743864
ACH-000820,-0.009630387633750286
ACH-000821,0.045266058533447236
ACH-000822,-0.1511277892274352
ACH-000823,-0.12745060967454794
ACH-000824,-0.10241060101292072
ACH-000827,-0.19159905061917332
ACH-000829,-0.233446728320726
ACH-000831,-0.14293480947008613
ACH-000832,-0.08287334730076046
ACH-000833,-0.1283419764833011
ACH-000834,-0.11589955930758215
ACH-000835,-0.06173165018873415
ACH-000836,-0.14654065105266018
ACH-000837,-0.022330936528944183
ACH-000838,-0.06361756386613668
ACH-000839,-0.3736681753553992
ACH-000840,-0.07756984240358551
ACH-000841,-0.05155525285511312
ACH-000843,-0.0416452142075595
ACH-000846,-0.007759575699731641
ACH-000847,0.04855885424341711
ACH-000848,-0.08778858872222721
ACH-000849,-0.10640121134738192
ACH-000851,-0.10719720917769172
ACH-000855,-0.22284234146171564
ACH-000856,-0.045914936004718535
ACH-000858,-0.058397308359208436
ACH-000859,-0.046756092290101324
ACH-000861,-0.10005494450985172
ACH-000862,-0.1304299637460883
ACH-000865,-0.18037849027540087
ACH-000866,-0.21239589857922164
ACH-000867,-0.10051256374252923
ACH-000869,-0.11126601342369767
ACH-000872,-0.02299000850150606
ACH-000873,-0.11521588369002213
ACH-000876,-0.09490940845533784
ACH-000878,-0.13107513755296926
ACH-000880,-0.1096858142268846
ACH-000881,-0.14456334546658212
ACH-000882,-0.17564316503834887
ACH-000884,-0.08160247000552169
ACH-000885,-0.2669863762752305
ACH-000887,-0.15338965048894154
ACH-000889,-0.2028421448114796
ACH-000896,-0.13995931609067114
ACH-000898,0.009828683986270523
ACH-000900,-0.2718351263571133
ACH-000901,-0.10877278309535447
ACH-000905,-0.048277107638960856
ACH-000906,-0.11537448365997435
ACH-000907,-0.19723918538928611
ACH-000910,-0.05303261241155033
ACH-000911,-0.20203037184786649
ACH-000912,-0.10914623557431533
ACH-000913,-0.2319578604051593
ACH-000915,-0.07262132517946589
ACH-000916,-0.2786971100337936
ACH-000917,-0.10587571006339808
ACH-000920,-0.4281350697901098
ACH-000921,-0.11690455237394627
ACH-000924,0.011804618397383806
ACH-000926,0.004024249724329296
ACH-000928,0.0029150848361288602
ACH-000929,-0.15626725618587378
ACH-000932,-0.18869328157709286
ACH-000935,-0.2585405889299136
ACH-000936,-0.04070523095537662
ACH-000937,-0.05651141094195675
ACH-000938,-0.07252468990147473
ACH-000939,-0.09132753412809852
ACH-000941,-0.2117734354489476
ACH-000943,-0.1818026108088089
ACH-000946,-0.2689232252176376
ACH-000947,-0.05247427956634837
ACH-000948,-0.2203387290677792
ACH-000950,-0.224508418185958
ACH-000953,-0.07447543470065826
ACH-000954,-0.006546119386176945
ACH-000957,-0.22573745573701876
ACH-000958,-0.15255954661700188
ACH-000960,-0.09426881008315748
ACH-000963,-0.21479424948031467
ACH-000968,-0.1976469488156316
ACH-000969,-0.3769345942347315
ACH-000972,-0.2536867442583347
ACH-000973,-0.08038939645086285
ACH-000974,-0.12422339529721513
ACH-000978,-0.2984697145422579
ACH-000984,-0.3160944869632432
ACH-000986,-0.1932137186699946
ACH-000988,-0.25037545598273586
ACH-000993,-0.06671125107989571
ACH-000994,-0.1040646834886309
ACH-000996,-0.07374819754852427
ACH-001001,-0.14631206227818835
ACH-001020,0.19964387415234375
ACH-001028,-0.1606383429430978
ACH-001031,-0.08143932659307762
ACH-001038,-0.15100605594984007
ACH-001048,-0.10919192894059464
ACH-001050,-0.05941899000310001
ACH-001053,-0.4183782563226569
ACH-001054,-0.1632940354248553
ACH-001061,-0.2310989076158859
ACH-001067,-0.09288613570351442
ACH-001075,-0.14368650542189731
ACH-001096,-0.1768115970993238
ACH-001111,-0.07563194440100744
ACH-001119,-0.00026514032049078455
ACH-001128,-0.22974510791762515
ACH-001134,-0.06996720045747237
ACH-001151,-0.1716979879918008
ACH-001163,-0.05725745331442556
ACH-001164,-0.11885256318289987
ACH-001183,0.03723590852957959
ACH-001192,-0.08197778932651545
ACH-001193,-0.3252149315372739
ACH-001196,-0.2127931609913999
ACH-001197,-0.4182887576033287
ACH-001205,-0.4086884006166837
ACH-001211,0.17456207102371762
ACH-001212,-0.1166485280577729
ACH-001228,0.11749638628058698
ACH-001232,-0.20338961110811013
ACH-001239,-0.013321119203817698
ACH-001270,-0.006476108737210399
ACH-001274,-0.20442988111574129
ACH-001275,-0.1570907996445611
ACH-001277,-0.15966752616063884
ACH-001278,-0.3408034241662178
ACH-001280,-0.08673564015729496
ACH-001283,-0.036952472621265824
ACH-001289,-0.19062292366629666
ACH-001300,-0.10143237015731237
ACH-001301,0.03296561099996068
ACH-001302,0.049109034798825515
ACH-001306,-0.10273997223252024
ACH-001318,-0.11319472154235125
ACH-001322,-0.10389353365011443
ACH-001328,-0.07409692608626844
ACH-001332,0.02425143407026422
ACH-001336,-0.08028359704262987
ACH-001346,-0.11605973999657734
ACH-001353,-0.1176970821903312
ACH-001354,-0.23272057500365734
ACH-001367,-0.2817326133731173
ACH-001368,-0.1456785536457251
ACH-001374,-0.2545406806817254
ACH-001377,0.04016041163774131
ACH-001380,-0.2595055265120753
ACH-001391,-0.21372684399049485
ACH-001408,-0.10747832493647112
ACH-001430,-0.1560528856586955
ACH-001431,-0.11391467513404713
ACH-001450,-0.09630891021134101
ACH-001496,-0.17451199375392004
ACH-001500,-0.17748063158012048
ACH-001523,-0.0687875683114401
ACH-001532,-0.2589873629236541
ACH-001550,-0.15987997206434187
ACH-001552,-0.19007022347614688
ACH-001554,-0.06499423251922527
ACH-001654,-0.1872339944859595
ACH-001735,-0.016857832781093547
ACH-001736,-0.15411138837803698
ACH-001737,0.4801664719705
ACH-001740,0.08058162931539697
ACH-001745,-0.04196701398237191
ACH-001765,-0.11444989655204303
