,GDI2 (2665)
ACH-000210,-0.4968927476012344
ACH-000211,-0.2520451614249595
ACH-000215,-0.2246987266102931
ACH-000221,-0.15272709986803273
ACH-000222,-0.2470754964832838
ACH-000223,-0.3202059975364641
ACH-000226,0.004203523654675314
ACH-000227,-0.21596965757291345
ACH-000228,-0.2432206754666271
ACH-000231,-0.06245943852560596
ACH-000232,-0.15985153637320187
ACH-000233,-0.2983913127889897
ACH-000234,-0.2447117686367008
ACH-000235,-0.1380927528940815
ACH-000237,-0.52744479986286
ACH-000238,-0.10281954575231997
ACH-000242,-0.13407799430243367
ACH-000243,-0.14279219762475012
ACH-000244,0.0027822282275508647
ACH-000246,-0.09952971075091534
ACH-000248,-0.16632556575863952
ACH-000250,-0.1831591524502368
ACH-000251,-0.04224761724749679
ACH-000252,-0.1295212798279196
ACH-000253,-0.14774152550081907
ACH-000255,-0.0978375041630407
ACH-000256,-0.19795019526079685
ACH-000257,-0.208489514679684
ACH-000258,-0.01839547613145737
ACH-000259,-0.2281673022367013
ACH-000260,-0.028814123882071864
ACH-000261,-0.24704698005038406
ACH-000262,-0.20641869057129564
ACH-000263,-0.10664256555870692
ACH-000264,-0.20497911022676474
ACH-000265,0.02467353208237703
ACH-000266,-0.2908294587192671
ACH-000272,-0.18037452919799665
ACH-000274,-0.05711462739385916
ACH-000277,-0.2668119407263287
ACH-000278,-0.2349668397143027
ACH-000279,-0.13458451863981236
ACH-000280,-0.3279237199460758
ACH-000281,-0.2098709913730837
ACH-000288,-0.19166144670385007
ACH-000291,0.013196494291375954
ACH-000293,-0.0901532608079534
ACH-000294,-0.7312922535888923
ACH-000295,-0.6488223030505437
ACH-000296,-0.4374688650838515
ACH-000302,-0.3347106338888753
ACH-000304,-0.00020412620154698624
ACH-000307,-0.20083863520870826
ACH-000308,-0.10832471109944224
ACH-000310,-0.05597189476434138
ACH-000311,-0.12902448026617086
ACH-000312,-0.10371256799028253
ACH-000315,-0.2607896472943818
ACH-000316,-0.1086976299572552
ACH-000317,-0.11582549800325805
ACH-000318,-0.36071216356775343
ACH-000319,-0.04968691269821445
ACH-000320,-0.18287720751744616
ACH-000322,-0.07018148893603098
ACH-000323,-0.11198530237514713
ACH-000324,-0.09091799650576034
ACH-000329,-0.11398240676761888
ACH-000330,-0.15268974702902752
ACH-000331,-0.3820011896297901
ACH-000332,-0.45019698288222415
ACH-000334,-0.29763268860683256
ACH-000335,-0.19284478040825728
ACH-000336,-0.021894644511731697
ACH-000337,-0.13247112899157296
ACH-000338,0.6027475522242864
ACH-000339,-0.04649213135582539
ACH-000341,0.053492371175817316
ACH-000348,-0.2147398610573619
ACH-000350,-0.11109683649983933
ACH-000352,-0.06647709680284275
ACH-000356,-0.5229414559757688
ACH-000361,-0.23452165069885236
ACH-000362,-0.28142182987593944
ACH-000363,-0.30247029380673063
ACH-000364,0.13131855446387342
ACH-000365,-0.8193098802701314
ACH-000366,-0.14957779343448194
ACH-000368,-0.30519971537917623
ACH-000374,-0.0649563019418025
ACH-000375,-0.19360805290062724
ACH-000376,-0.3381957672727859
ACH-000381,-0.3293112876138615
ACH-000383,-0.3092599222130867
ACH-000387,-0.2067166777226282
ACH-000389,-0.2948531536094063
ACH-000390,-0.2239133053558368
ACH-000393,-0.12138525034411607
ACH-000395,-0.5930908490901281
ACH-000396,-0.1373472476859442
ACH-000397,-0.19327366123369705
ACH-000401,-0.3889109380175728
ACH-000402,-0.4026477886765708
ACH-000403,-0.268484027311918
ACH-000404,0.04219180136022778
ACH-000406,-0.09524150049491588
ACH-000407,-0.1636013314353804
ACH-000408,-0.2911818822839128
ACH-000410,0.06332389010332024
ACH-000411,-0.02055868891241606
ACH-000414,-0.20517482581027227
ACH-000415,-0.3572905739656589
ACH-000416,-0.09626033286852598
ACH-000420,-0.12288256724121928
ACH-000421,-0.08580583466588756
ACH-000424,-0.17504003012757302
ACH-000425,-0.05967442226675086
ACH-000426,-0.24167054328824325
ACH-000427,-0.052666959454543694
ACH-000433,-0.20190561591737693
ACH-000435,-0.040597646839008315
ACH-000436,-0.2500830196150257
ACH-000444,-0.4651032408673426
ACH-000445,-0.3754219687849711
ACH-000448,-0.06729302400378816
ACH-000450,-0.2078696024540894
ACH-000452,-0.012783534231488638
ACH-000454,-0.10122618894615668
ACH-000458,-0.09318658224358238
ACH-000459,-0.10111989251467347
ACH-000460,-0.19050276560004747
ACH-000461,-0.5828691554388193
ACH-000463,-0.10471977101011502
ACH-000464,-0.3777593137735781
ACH-000466,-0.24908716973945666
ACH-000467,-0.14666232278587965
ACH-000468,-0.011778205231689685
ACH-000469,-0.32118151836126896
ACH-000470,-0.710741248511283
ACH-000471,-0.2982298766951029
ACH-000472,-0.23003142211411845
ACH-000473,-0.5069974605401738
ACH-000475,-0.1856528981739513
ACH-000476,-0.036386451120201384
ACH-000477,-0.00377275294956073
ACH-000479,-0.4441805928766944
ACH-000480,-0.25691399870935194
ACH-000481,-0.2078081126002759
ACH-000483,-0.10660411600298804
ACH-000484,-0.1351378889887776
ACH-000485,-0.014431781729951153
ACH-000486,-0.17393396718822488
ACH-000487,-0.2612510793572683
ACH-000488,-0.023387028770319875
ACH-000490,-0.09449240440465703
ACH-000491,-0.0434054536812517
ACH-000495,-0.08114501097343148
ACH-000496,-0.38401964887982737
ACH-000499,-0.09152095459549664
ACH-000500,1.3746764065389478e-05
ACH-000502,-0.0748310031617323
ACH-000503,-0.0479195341248938
ACH-000505,-0.05800007119497125
ACH-000507,-0.01547870837808372
ACH-000510,-0.31005379893483803
ACH-000511,-0.20966065466477693
ACH-000512,-0.11997618344603625
ACH-000516,-0.08711418386932065
ACH-000517,-0.1482995139519492
ACH-000518,-0.5959655415273212
ACH-000520,-0.2714167973684505
ACH-000521,-0.11723759346227107
ACH-000522,-0.054627981480371166
ACH-000524,-0.101795835790527
ACH-000527,-0.06324804449688125
ACH-000528,-0.6331253877473515
ACH-000537,-0.0384652748816443
ACH-000541,-0.010106902106462793
ACH-000542,-0.4233370599031337
ACH-000544,-0.2945810302578553
ACH-000545,-0.3610311820595745
ACH-000547,-0.17802342616349465
ACH-000548,-0.4958784247471218
ACH-000549,-0.20526105010617865
ACH-000550,-0.018573162706187862
ACH-000552,-0.2123505685032807
ACH-000556,-0.11070086524334362
ACH-000557,-0.06875950963267939
ACH-000569,-0.5986056895123122
ACH-000570,-0.08407069974629823
ACH-000571,-0.2903948260836774
ACH-000573,0.06060807000872985
ACH-000576,-0.16683598795774301
ACH-000579,-0.2386991826676268
ACH-000580,-0.22170844389379027
ACH-000584,-0.1601431431732107
ACH-000585,-0.1858576934931287
ACH-000588,0.062094410878395935
ACH-000589,-0.2156673459482203
ACH-000591,-0.04870904688865551
ACH-000593,-0.21394137906611185
ACH-000600,-0.31809424911220496
ACH-000601,-0.0693209838956876
ACH-000605,-0.3582882730470558
ACH-000606,-0.39963234373012696
ACH-000608,-0.2346701061784795
ACH-000614,-0.06768140357709193
ACH-000616,-0.1975608079873612
ACH-000618,-0.1345102324061852
ACH-000619,-0.35684173527907936
ACH-000620,-0.025666761608275152
ACH-000621,-0.08463705998714861
ACH-000622,-0.14243505715766575
ACH-000623,-0.15574829880414867
ACH-000624,-0.23796504418957465
ACH-000627,-0.2331308055787137
ACH-000630,-0.12640294269459648
ACH-000631,-0.09616033294735137
ACH-000632,-0.05205953584236158
ACH-000633,-0.0661597626503768
ACH-000637,-0.008670040501667052
ACH-000638,-0.11391424693309107
ACH-000646,-0.14037905081329047
ACH-000647,-0.20245219269944628
ACH-000648,-0.2451731956107953
ACH-000649,-0.5041860536484435
ACH-000651,-0.15199321370714114
ACH-000652,-0.21551747952683514
ACH-000653,-0.2411980806461242
ACH-000657,-0.1866602958044728
ACH-000658,-0.18979692024627545
ACH-000661,0.02314353156630021
ACH-000662,-0.09302690251287504
ACH-000663,-0.0971313618904898
ACH-000665,0.020860148290297958
ACH-000671,-0.11160977791316196
ACH-000672,-0.2701444213093124
ACH-000673,-0.2605745483327598
ACH-000676,-0.07927211017991385
ACH-000677,-0.1058134670813216
ACH-000681,-0.2362998352391807
ACH-000683,-0.3960569695129623
ACH-000684,-0.2461453693786839
ACH-000688,-0.36514339439527577
ACH-000693,-0.18266222511636465
ACH-000694,-0.1274455277072594
ACH-000695,0.11437957305716365
ACH-000696,-0.3195314624819424
ACH-000697,0.001331163975575987
ACH-000699,-0.18191512125965525
ACH-000701,-0.13190772813456592
ACH-000706,-0.4498892090627137
ACH-000711,-0.3740849821885347
ACH-000713,-0.055410666942622165
ACH-000714,0.032812140458445126
ACH-000718,-0.2318071693245703
ACH-000720,-0.08783847026307112
ACH-000721,-0.16534962993328373
ACH-000724,-0.20700185746000527
ACH-000725,-0.07653408735001099
ACH-000732,-0.23072820181219744
ACH-000734,-0.22132046435811534
ACH-000735,-0.035625406592323494
ACH-000736,-0.0012769450995148302
ACH-000738,-0.07126738841502624
ACH-000746,0.16535150291577022
ACH-000747,-0.05385212043437701
ACH-000748,-0.10225529457064736
ACH-000753,-0.2619481448998126
ACH-000756,0.004163431045268008
ACH-000757,-0.15929307798886008
ACH-000758,-0.046235411083359886
ACH-000760,0.027179115465504104
ACH-000762,-0.12939372367980764
ACH-000763,-0.034634912936264736
ACH-000764,-0.2089885277790717
ACH-000765,0.08034515270941261
ACH-000766,-0.3383179803758387
ACH-000767,0.0003320855791146645
ACH-000768,-0.20472943191873394
ACH-000769,-0.1433973924125219
ACH-000770,-0.2226458212966592
ACH-000771,-0.08285089910669635
ACH-000773,-0.1208194520134858
ACH-000776,-0.16821086566454574
ACH-000777,-0.08501496394693357
ACH-000778,-0.31123823877668444
ACH-000781,-0.06968636381762246
ACH-000782,-0.3316213561633891
ACH-000783,-0.1830251996691604
ACH-000784,-0.2227787589571203
ACH-000785,-0.22045190622047545
ACH-000787,-0.29890763580536606
ACH-000788,-0.07988393275301371
ACH-000791,-0.08110389899138103
ACH-000792,-0.7886616735064021
ACH-000794,-0.11841630844399847
ACH-000796,-0.5031407492182628
ACH-000798,-0.3483563225271917
ACH-000799,-0.04611753043143785
ACH-000800,-0.14658500621739615
ACH-000802,-0.3103386049549814
ACH-000804,0.009158952027444878
ACH-000805,-0.1724391865318455
ACH-000809,-0.11699975906406175
ACH-000810,-0.3734010503117967
ACH-000811,-0.2339238011496492
ACH-000817,-0.522878704200172
ACH-000819,0.08359043571821426
ACH-000820,0.07784792674101218
ACH-000821,-0.2950832598803821
ACH-000822,-0.2959127833648651
ACH-000823,-0.28167449081676865
ACH-000824,-0.1880517194049968
ACH-000827,-0.2536494381676004
ACH-000829,-0.29718125668155
ACH-000831,0.0005210048898235578
ACH-000832,-0.7264495322828984
ACH-000833,-0.2806952996789322
ACH-000834,-0.15906733160944506
ACH-000835,-0.06167033681332153
ACH-000836,-0.4625367569804963
ACH-000837,-0.3760849130437777
ACH-000838,-0.2364240840816383
ACH-000839,-0.3028031365471302
ACH-000840,-0.03698027275517028
ACH-000841,-0.532841673554966
ACH-000843,-0.1384707142378101
ACH-000846,-0.1345075184098875
ACH-000847,-0.30141849270176746
ACH-000848,-0.13219784064147136
ACH-000849,-0.11744336765522108
ACH-000851,-0.2260177460697317
ACH-000855,0.02254267097795594
ACH-000856,-0.6589352978597846
ACH-000858,-0.3102016523210964
ACH-000859,-0.15114219620592098
ACH-000861,-0.03890830579735408
ACH-000862,-0.14486584088111715
ACH-000865,-0.1928988210158076
ACH-000866,-0.10541246870719392
ACH-000867,-0.002365278944342361
ACH-000869,-0.2882948143859492
ACH-000872,-0.22409180079387628
ACH-000873,-0.4330699900417743
ACH-000876,-0.07744710340537256
ACH-000878,-0.4207462105328565
ACH-000880,-0.049915245501982966
ACH-000881,-0.0945441599244203
ACH-000882,0.13958728386808478
ACH-000884,-0.2433651947229924
ACH-000885,-0.3309221281906622
ACH-000887,-0.7668596987588888
ACH-000889,0.002292360311312328
ACH-000896,-0.3856951799093072
ACH-000898,-0.0143300039236179
ACH-000900,0.02277545166071393
ACH-000901,-0.17939020611319104
ACH-000905,-0.11147810088642736
ACH-000906,-0.07441907810305112
ACH-000907,-0.058221541706237515
ACH-000910,-0.07944916823693371
ACH-000911,-0.10360156726615156
ACH-000912,0.1745872197333571
ACH-000913,-0.08988010109591109
ACH-000915,0.10478991744240858
ACH-000916,-0.4626623074979041
ACH-000917,-0.6589502954165479
ACH-000920,0.13320753348963946
ACH-000921,-0.12763691651153225
ACH-000924,-0.020047135768199043
ACH-000926,-0.32788022757685986
ACH-000928,-0.5568689183117946
ACH-000929,-0.2962913696791847
ACH-000932,-0.09847417825150064
ACH-000935,-0.4592265338575549
ACH-000936,-0.20615513146703884
ACH-000937,-0.3007106252954411
ACH-000938,-0.1885608379555247
ACH-000939,-0.11293112244347868
ACH-000941,-0.5149316741239803
ACH-000943,-0.06297795373367891
ACH-000946,0.01336027807824956
ACH-000947,-0.23219242788387714
ACH-000948,-0.013662279835883013
ACH-000950,-0.2669209049817701
ACH-000953,-0.030744676781664645
ACH-000954,-0.13566773642645866
ACH-000957,-0.32100302458617025
ACH-000958,-0.22610392681075656
ACH-000960,-0.2445964864970985
ACH-000963,-0.13098492152321853
ACH-000968,0.020857128329068404
ACH-000969,-0.1154064986331542
ACH-000972,0.012867591901590272
ACH-000973,-0.032334791268336514
ACH-000974,-0.09743219225655772
ACH-000978,-0.16289363827608194
ACH-000984,-0.09857617597696697
ACH-000986,0.0330174285617043
ACH-000988,-0.13655142919523486
ACH-000993,-0.11959501736070477
ACH-000994,-0.19404837296428665
ACH-000996,-0.14873825489346512
ACH-001001,-0.19927220913615415
ACH-001020,-0.2859343065000916
ACH-001028,-0.09499628696269986
ACH-001031,0.3226161082960614
ACH-001038,0.04295609860805436
ACH-001048,-0.20172423212666768
ACH-001050,-0.3343803332957654
ACH-001053,-0.4545598238245144
ACH-001054,-0.19783123561592245
ACH-001061,-0.2363252414567976
ACH-001067,-0.21361742358437286
ACH-001075,-0.4569224197511589
ACH-001096,-0.03554664350534779
ACH-001111,0.06457804013134269
ACH-001119,-0.2595901192575951
ACH-001128,-0.1621573073306529
ACH-001134,-0.024946851481350042
ACH-001151,-0.4170120433380838
ACH-001163,-0.040744988101363636
ACH-001164,-0.21130193526276955
ACH-001183,-0.2270842790364783
ACH-001192,0.11121221489199247
ACH-001193,-0.2981323249759227
ACH-001196,-0.3125398595501261
ACH-001197,-0.3361514561070271
ACH-001205,0.4627279766447232
ACH-001211,-0.3662451561027398
ACH-001212,0.03239364706464412
ACH-001228,-0.11727517087907427
ACH-001232,-0.22414807623304028
ACH-001239,-0.04083170562216908
ACH-001270,-0.3125023009728953
ACH-001274,-0.06963461944118292
ACH-001275,-0.0037312477791657077
ACH-001277,-0.028843885664880532
ACH-001278,-0.2657312935068919
ACH-001280,-0.06522640853842686
ACH-001283,-0.12585973182108534
ACH-001289,-0.3109780162237454
ACH-001300,-0.03133126837881665
ACH-001301,0.03357803695488066
ACH-001302,-0.2383852500580686
ACH-001306,0.06048338112523807
ACH-001318,-0.144807383366508
ACH-001322,-0.08603157591009103
ACH-001328,-0.2252081504113371
ACH-001332,-0.022661533231138963
ACH-001336,-0.2869605266304155
ACH-001346,-0.365772604028032
ACH-001353,-0.4631825528773634
ACH-001354,-0.3210932316031761
ACH-001367,-0.14838708433803252
ACH-001368,0.02883525622726067
ACH-001374,-0.38293041581695797
ACH-001377,-0.1706026867481777
ACH-001380,-0.2077557277742131
ACH-001391,-0.14888181004854234
ACH-001408,-0.04653002658120474
ACH-001430,-0.11867256437833007
ACH-001431,0.09790667610412668
ACH-001450,-0.6362521003120365
ACH-001496,-0.2031797782920076
ACH-001500,-0.2764303912347157
ACH-001523,-0.11583924657462495
ACH-001532,-0.22068298107270276
ACH-001550,-0.07504464889677111
ACH-001552,-0.13658195337796555
ACH-001554,-0.16323678130106467
ACH-001654,-0.4018902224659984
ACH-001735,-0.2411444032214981
ACH-001736,-0.13831034001583853
ACH-001737,-0.2918356077718036
ACH-001740,-0.4086411784006736
ACH-001745,-0.42229620155390096
ACH-001765,0.1349444397720156
