,NUMBL (9253)
ACH-000004,0.02477833604345576
ACH-000005,0.2847105154217357
ACH-000007,-0.020369924250387767
ACH-000009,-0.05943482111416399
ACH-000011,-0.09405732428232774
ACH-000012,0.012285375906412887
ACH-000013,-0.15821750569286355
ACH-000014,-0.06479275560552722
ACH-000015,-0.07140339261472503
ACH-000017,-0.0543352349089083
ACH-000018,-0.08426602345742908
ACH-000019,-0.02711985789927101
ACH-000021,-0.034804916947899465
ACH-000022,-0.0482666494504752
ACH-000025,0.06054906518641494
ACH-000028,0.023273593458503702
ACH-000030,-0.07232871254587969
ACH-000035,-0.06423800741083333
ACH-000036,-0.002955118177349396
ACH-000037,-0.05041025799402103
ACH-000039,0.04965439631296639
ACH-000040,-0.004961982269864535
ACH-000041,0.043289219870660436
ACH-000042,0.009702775504015602
ACH-000045,0.10389601649780354
ACH-000047,0.0781062480730718
ACH-000052,-0.1802344119011817
ACH-000053,-0.050560129125516634
ACH-000054,-0.08443060799877818
ACH-000055,0.027097440366918902
ACH-000060,-0.0901120900880249
ACH-000067,-0.004559750269257555
ACH-000070,0.09198046732426664
ACH-000075,-0.15452047894102414
ACH-000078,0.042715325965816266
ACH-000082,-0.04889411450920142
ACH-000085,0.020292682240057258
ACH-000086,-0.06455855250869856
ACH-000087,0.10209825196968147
ACH-000092,-0.07201767015237506
ACH-000095,-0.0212361249647883
ACH-000097,-0.07489748292621898
ACH-000098,-0.1188611953248699
ACH-000099,-0.009927696400778507
ACH-000108,-0.01885503672515473
ACH-000113,-0.024988190971132737
ACH-000116,-0.03470932994370289
ACH-000118,-0.01341768142600587
ACH-000120,0.09955530124037808
ACH-000123,0.042292230678890166
ACH-000127,-0.09799855473808117
ACH-000128,0.042489199501134
ACH-000132,-0.2053080391358501
ACH-000133,-0.0164321159307206
ACH-000137,-0.016306500778269218
ACH-000138,-0.031392916091316926
ACH-000142,-0.1486584517564634
ACH-000143,0.2452930379141733
ACH-000146,-0.10649357344402233
ACH-000148,0.03928324724775735
ACH-000150,0.02036965983951116
ACH-000152,-0.17089097259524788
ACH-000153,-0.2089330645244866
ACH-000159,-0.008884488154003755
ACH-000160,-0.025889614987652625
ACH-000163,-0.024267298301465862
ACH-000167,0.12149035843648273
ACH-000168,-0.2338993898602154
ACH-000169,0.015762263287342794
ACH-000178,0.003495916463441696
ACH-000183,-0.1301427229431182
ACH-000188,0.0536363794195614
ACH-000189,-0.32185978735337256
ACH-000190,-0.012607512077161877
ACH-000198,-0.21498437958075767
ACH-000203,-0.15599653236233632
ACH-000204,-0.02719318008547351
ACH-000206,0.15986777032134486
ACH-000207,-0.11587515451613688
ACH-000208,0.19081450087412855
ACH-000210,-0.2108661310426049
ACH-000211,-0.08708402493393007
ACH-000215,-0.060663468151507485
ACH-000221,0.02525686266945322
ACH-000222,0.07270147689108636
ACH-000223,-0.03414542990293983
ACH-000226,-0.19715090130133375
ACH-000227,-0.07275490033722072
ACH-000228,-0.12371664306906405
ACH-000231,0.024247459675247596
ACH-000232,-0.19791178643836427
ACH-000233,-0.07037384546755729
ACH-000234,0.055215517434398766
ACH-000235,-0.0032398671366674673
ACH-000237,-0.01681576952629451
ACH-000238,0.04257035908492025
ACH-000242,0.15600970912190848
ACH-000243,0.03025388270209691
ACH-000244,-0.12399996255460925
ACH-000246,0.015020593258086731
ACH-000248,0.02050108196065147
ACH-000250,-0.042925099084162144
ACH-000251,-0.0509665522904971
ACH-000252,0.15954448159379436
ACH-000253,-0.21680940242839492
ACH-000255,-0.1862814030062283
ACH-000256,-0.16209248650790334
ACH-000257,-0.13673266567110498
ACH-000258,-0.003430684558708224
ACH-000259,-0.03593714320862237
ACH-000260,-0.040514965935652285
ACH-000261,0.013654944646686665
ACH-000262,-0.1283212652862602
ACH-000263,-0.14364899691531607
ACH-000264,-0.05020786682291725
ACH-000265,-0.04225490021905868
ACH-000266,-0.05646028908825206
ACH-000272,0.12379897678807585
ACH-000274,-0.0018673268129293802
ACH-000277,-0.040779896963287605
ACH-000278,-0.016072411477391788
ACH-000279,-0.03593796123612412
ACH-000280,-0.0129963435230765
ACH-000281,-0.03669102850318643
ACH-000288,0.0909266327641972
ACH-000291,0.07795661430682457
ACH-000293,-0.056526878466599775
ACH-000294,-0.1206115230990972
ACH-000295,-0.23018676247847664
ACH-000296,-0.034385752922418904
ACH-000302,-0.151658019131568
ACH-000304,-0.3038726491440001
ACH-000307,0.09276499803677717
ACH-000308,-0.10688694598347699
ACH-000310,-0.005486934338050519
ACH-000311,-0.04697624945229775
ACH-000312,-0.029959939974537823
ACH-000315,0.05707866896251646
ACH-000316,0.026109566278411468
ACH-000317,0.05473608710895909
ACH-000318,-0.008536879133506802
ACH-000319,-0.07388284522005922
ACH-000320,-0.06622663356563722
ACH-000322,0.11805935204437795
ACH-000323,0.03365195604555393
ACH-000324,0.00046432472018457306
ACH-000329,0.05178432396001634
ACH-000330,-0.010278613210520015
ACH-000331,0.07171249394519755
ACH-000332,-0.12082238911001154
ACH-000334,-0.2288197902090247
ACH-000335,-0.06827724533221137
ACH-000336,0.10239545330251533
ACH-000337,-0.09587729657599436
ACH-000338,0.4254990463299138
ACH-000339,-0.11980718176709912
ACH-000341,0.03444283864918205
ACH-000348,0.00888062078711512
ACH-000350,-0.035665527500051065
ACH-000352,-0.1195297224175708
ACH-000356,0.007885468751577791
ACH-000361,-0.15484093192876364
ACH-000362,-0.020824217454216837
ACH-000363,-0.0742348791111019
ACH-000364,-0.04669119309588795
ACH-000365,-0.007419581677638158
ACH-000366,-0.08348375873241068
ACH-000368,-0.18749055178196555
ACH-000374,-0.036247116207736116
ACH-000375,-0.02249224984290741
ACH-000376,0.10447224264847367
ACH-000381,0.0584926898550835
ACH-000383,-0.07792217184477537
ACH-000387,-0.018606975426165937
ACH-000389,-0.15962699704853914
ACH-000390,0.014891103599244894
ACH-000393,-0.0132197229191874
ACH-000395,-0.05139172744309292
ACH-000396,-0.13854618544541888
ACH-000397,-0.10772576566529704
ACH-000401,-0.11306655904529625
ACH-000402,0.18218081295025645
ACH-000403,-0.08028226605716936
ACH-000404,-0.0305926840026891
ACH-000406,-0.04264730070178312
ACH-000407,0.01065895648941642
ACH-000408,-0.026330959227156583
ACH-000410,-0.07612200392791202
ACH-000411,-0.07997263655399246
ACH-000414,0.056271182702123966
ACH-000415,-0.08050765425180301
ACH-000416,-0.10442395157065401
ACH-000420,0.16620648128908075
ACH-000421,0.00033262666797344027
ACH-000424,0.12160977553937552
ACH-000425,-0.029048117894198013
ACH-000426,0.1652589250267585
ACH-000427,-0.07452515260355494
ACH-000433,-0.2093055435834267
ACH-000435,0.10800720335793093
ACH-000436,-0.0765808771923553
ACH-000444,-0.06629855035693473
ACH-000445,0.027894470512068264
ACH-000448,0.04363910474582302
ACH-000450,-0.045526449768416716
ACH-000452,-0.036117036643750884
ACH-000454,0.0343390552523464
ACH-000458,0.12683438022858373
ACH-000459,0.02958217584662777
ACH-000460,-0.13738195990525529
ACH-000461,-0.04281357085920659
ACH-000463,-0.039127231245055634
ACH-000464,-0.1065807503224019
ACH-000466,0.08861716050866393
ACH-000467,-0.011459680982836758
ACH-000468,-0.08645388214697766
ACH-000469,-0.10335558295888532
ACH-000470,0.14307377168305127
ACH-000471,-0.10491120938327862
ACH-000472,-0.04833598586722094
ACH-000473,0.05121064900532177
ACH-000475,-0.0958225355673244
ACH-000476,-0.05252206604259819
ACH-000477,-0.15473225329585966
ACH-000479,0.13140060552462762
ACH-000480,0.12246996521626995
ACH-000481,-0.09565990227659182
ACH-000483,-0.00912526898595337
ACH-000484,-0.10106752452257578
ACH-000485,-0.11422723053013666
ACH-000486,-0.10909955569950812
ACH-000487,-0.14580956742437426
ACH-000488,-0.050495529108643716
ACH-000490,-0.17774996376485333
ACH-000491,-0.03203497680169108
ACH-000495,0.11607015880252865
ACH-000496,0.1419718358220032
ACH-000499,-0.2197596857470349
ACH-000500,-0.11549344440508608
ACH-000502,-0.07140325278181114
ACH-000503,-0.2933536312267004
ACH-000505,0.015610227533664497
ACH-000507,-0.07088446445750632
ACH-000510,-0.1240980738961194
ACH-000511,-0.08027536107898517
ACH-000512,-0.19856110284674028
ACH-000516,-0.03782080015520186
ACH-000517,-0.15261666387289294
ACH-000518,0.04484221665958445
ACH-000520,-0.025771434846115
ACH-000521,-0.045610831059943534
ACH-000522,-0.07790283135302921
ACH-000524,-0.11025757928878936
ACH-000527,-0.06856731582544344
ACH-000528,-0.03286291600438297
ACH-000537,-0.02470422684703936
ACH-000541,-0.5268709319216708
ACH-000542,-0.037882621359871936
ACH-000544,0.07842325878186007
ACH-000545,0.013211854684090729
ACH-000547,-0.11018300292460888
ACH-000548,-0.02164653311252415
ACH-000549,0.018643368039037076
ACH-000550,0.030378299175318164
ACH-000552,-0.029947437510099036
ACH-000556,-0.12824694953872362
ACH-000557,0.01981271212861607
ACH-000569,-0.21101871329616165
ACH-000570,0.025650334000485064
ACH-000571,-0.17266893099582276
ACH-000573,-0.17393210449090474
ACH-000576,0.05324770726700823
ACH-000579,0.1451806007770459
ACH-000580,0.01649266206988992
ACH-000584,0.03162123179513008
ACH-000585,-0.08919927111009811
ACH-000588,-0.04735558220119029
ACH-000589,0.011638523598551746
ACH-000591,-0.023074863726660292
ACH-000593,-0.028424297368465037
ACH-000600,-0.059177087840483936
ACH-000601,-0.04513518597842255
ACH-000605,-0.2154329404171285
ACH-000606,0.004231183434578977
ACH-000608,-0.06847788649121149
ACH-000614,0.12126956090108733
ACH-000616,-0.03516913854144752
ACH-000618,-0.04378908731226629
ACH-000619,0.14715143560638888
ACH-000620,0.00333446438890118
ACH-000621,-0.09822323204102627
ACH-000622,0.01667260520939088
ACH-000623,-0.01938611613850499
ACH-000624,-0.042752460148160566
ACH-000627,-0.060491983038501465
ACH-000630,-0.06169453983973326
ACH-000631,0.16169605365696182
ACH-000632,0.06658781481237741
ACH-000633,0.04561120596061629
ACH-000637,-0.032937988634641036
ACH-000638,0.0011159926694888976
ACH-000646,-0.05860655272126674
ACH-000647,0.055995734808112825
ACH-000648,0.16445110434399562
ACH-000649,-0.028629608494739073
ACH-000651,-0.0250234425933426
ACH-000652,0.08019726067492551
ACH-000653,-0.09598010135645757
ACH-000657,-0.049442926305320566
ACH-000658,0.07149341789735801
ACH-000661,-0.02432919407107198
ACH-000662,0.15746301406161736
ACH-000663,-0.13446517785705708
ACH-000665,0.09258169506222766
ACH-000671,-0.055263754993470464
ACH-000672,-0.26621968790075684
ACH-000673,-0.04528010585600415
ACH-000676,-0.07984323859267335
ACH-000677,-0.09174882519037952
ACH-000681,-0.04867936614800505
ACH-000683,0.030925608269838718
ACH-000684,0.13233729759448248
ACH-000688,-0.031378988348988786
ACH-000693,-0.03055603679772073
ACH-000694,-0.012978618127706036
ACH-000695,0.09263320269003812
ACH-000696,-0.08055449540068024
ACH-000697,0.017106059118881717
ACH-000699,-0.09551285459205047
ACH-000701,-0.015496075215605568
ACH-000706,-0.07032101378859815
ACH-000711,-0.0627627357623045
ACH-000713,-0.1538940482129102
ACH-000714,-0.04532755571126838
ACH-000718,-0.026652313167654384
ACH-000720,-0.07719345500174471
ACH-000721,-0.04042600436389377
ACH-000724,-0.051544206664335054
ACH-000725,-0.2686856441913699
ACH-000732,-0.015591175072158018
ACH-000734,-0.14876270597612795
ACH-000735,-0.028468160683617905
ACH-000736,-0.19827224070625452
ACH-000738,0.01084525526378594
ACH-000746,-0.08359504164375924
ACH-000747,-0.05593874565282285
ACH-000748,0.03295157075365621
ACH-000753,-0.01023497918690112
ACH-000756,-0.24761661090230835
ACH-000757,-0.05769349675545216
ACH-000758,-0.22296239085564185
ACH-000760,-0.13098499209613634
ACH-000762,-0.041092921018973085
ACH-000763,0.034039003490634684
ACH-000764,-0.2099447371968803
ACH-000765,-0.0041817590283161525
ACH-000766,-0.035700353665881465
ACH-000767,-0.0654701410331724
ACH-000768,-0.029386180908158175
ACH-000769,-0.15430637514669365
ACH-000770,0.005835584700708475
ACH-000771,-0.0002119763398762344
ACH-000773,-0.06012464799368095
ACH-000776,-0.044190156987350314
ACH-000777,-0.02150563185915927
ACH-000778,-0.21968774682554312
ACH-000781,0.02067020299860262
ACH-000782,0.04278381363123383
ACH-000783,-0.03525418405102735
ACH-000784,-0.03420925473718877
ACH-000785,0.09983046236119933
ACH-000787,-0.04741332542401205
ACH-000788,0.04540100687761023
ACH-000791,0.003699663632177793
ACH-000792,-0.03958065325669368
ACH-000794,-0.11567564607399987
ACH-000796,-0.014529780529546869
ACH-000798,0.04528042622351796
ACH-000799,-0.11315816061866735
ACH-000800,-0.06703234947108291
ACH-000802,0.05087214431869068
ACH-000804,0.10007240676613204
ACH-000805,-0.09432569918474798
ACH-000809,-0.10871586182059563
ACH-000810,-0.13456925000131426
ACH-000811,-0.04051496672410737
ACH-000817,-0.05429083326330493
ACH-000819,-0.13246506306328462
ACH-000820,-0.2440309961356877
ACH-000821,-0.042195544069320336
ACH-000822,0.03644938988255425
ACH-000823,-0.12846488309254167
ACH-000824,-0.02999795664855504
ACH-000827,-0.1133060543441453
ACH-000829,-0.06783282555680037
ACH-000831,0.03750074726630459
ACH-000832,-0.09089575332197493
ACH-000833,0.10515397497450443
ACH-000834,-0.027894944762300488
ACH-000835,-0.025160582201577696
ACH-000836,0.00488763784599778
ACH-000837,-0.01982513030108021
ACH-000838,-0.042875246470488716
ACH-000839,0.2459964239725552
ACH-000840,0.08248175245503445
ACH-000841,0.09595336909401662
ACH-000843,0.0860317542529283
ACH-000846,-0.16243524024010664
ACH-000847,-0.10397757076845143
ACH-000848,0.1330227906765843
ACH-000849,0.036370554685952884
ACH-000851,-0.09107999559213334
ACH-000855,0.06571713498251916
ACH-000856,-0.1727883612488673
ACH-000858,-0.030939344742964614
ACH-000859,0.0040552575673957186
ACH-000861,-0.2011197306775392
ACH-000862,0.044549177637510734
ACH-000865,0.09267458262648777
ACH-000866,0.04250632924574628
ACH-000867,-0.03688681376651658
ACH-000869,-0.046895973267282336
ACH-000872,-0.016218791346610542
ACH-000873,-0.10325379825483093
ACH-000876,0.045948452121012485
ACH-000878,-0.13412607332875948
ACH-000880,-0.07269951677277911
ACH-000881,-0.04938738866001911
ACH-000882,-0.0002600229122787039
ACH-000884,-0.0007555850178810793
ACH-000885,-0.02574560856954184
ACH-000887,0.008153477092033692
ACH-000889,-0.01958065375832944
ACH-000896,-0.015842925075750445
ACH-000898,-0.049157465068114935
ACH-000900,-0.045116040007245166
ACH-000901,-0.05627140994660882
ACH-000905,-0.0013306648253957024
ACH-000906,-0.0313458698419673
ACH-000907,-0.006429600313257469
ACH-000910,0.041073824427336265
ACH-000911,-0.25775867816799675
ACH-000912,-0.12071952419202422
ACH-000913,0.028815926309656282
ACH-000915,-0.08916326529989561
ACH-000916,0.2382468426693995
