,SLC29A2 (3177)
ACH-000004,0.02507051987412208
ACH-000005,-0.3635454514953319
ACH-000007,-0.07780269383198073
ACH-000009,-0.015750568523985382
ACH-000011,0.00277494086562637
ACH-000012,-0.22580487301786786
ACH-000013,-0.13049331701311034
ACH-000014,-0.12033759492345494
ACH-000015,-0.1627042659802951
ACH-000017,-0.03826039883467788
ACH-000018,-0.19828070017677385
ACH-000019,-0.25952171809881736
ACH-000021,-0.1324342920378841
ACH-000022,0.004576279785590344
ACH-000025,-0.1331764921645374
ACH-000028,-0.21019408258657246
ACH-000030,-0.18647225267769654
ACH-000035,-0.17705496059195466
ACH-000036,-0.2310801135101571
ACH-000037,-0.5153877920276863
ACH-000039,-0.19987842350758955
ACH-000040,-0.2728021090547213
ACH-000041,-0.15148324063979335
ACH-000042,-0.17134919017432726
ACH-000045,-0.24735955613983335
ACH-000047,-0.11225057201699956
ACH-000052,-0.3835680026219189
ACH-000053,-0.11707452890597025
ACH-000054,-0.07091072126781793
ACH-000055,-0.05528477983021827
ACH-000060,-0.2826084035290095
ACH-000067,-0.19797171761159693
ACH-000070,-0.2167584945544156
ACH-000075,-0.22205946620524772
ACH-000078,-0.07237646489023188
ACH-000082,-0.2010974396000599
ACH-000085,-0.15781480500046074
ACH-000086,-0.20606916547320947
ACH-000087,-0.10643059352094204
ACH-000092,-0.17585978084234122
ACH-000095,-0.1432922400695279
ACH-000097,-0.3170597890510421
ACH-000098,-0.10356870494530353
ACH-000099,-0.05624215197559007
ACH-000108,-0.18481652672415505
ACH-000113,-0.11267712971608787
ACH-000116,-0.2237855704491328
ACH-000118,-0.197193959481024
ACH-000120,-0.09395950205677377
ACH-000123,-0.22633485210647306
ACH-000127,-0.18374319535297728
ACH-000128,-0.2276720303839267
ACH-000132,-0.3481927865430792
ACH-000133,-0.26420125441090925
ACH-000137,-0.262650568249407
ACH-000138,-0.11919522872602205
ACH-000142,-0.1438867048019375
ACH-000143,-0.10934348452226876
ACH-000146,-0.08430685283198353
ACH-000148,-0.0992625247432597
ACH-000150,-0.10614922966175838
ACH-000152,-0.03281569150683029
ACH-000153,-0.313152934847857
ACH-000159,-0.1354717201267367
