,WHSC1 (7468)
ACH-000308,-0.1245486441568711
ACH-000310,-0.12215242949886765
ACH-000311,-0.029146573269223937
ACH-000312,-0.18809142907832832
ACH-000315,-0.22624584440129555
ACH-000316,0.01124195383238353
ACH-000317,0.03610736139957014
ACH-000318,-0.020287556261151557
ACH-000319,0.02096087611107651
ACH-000320,-0.04984260050944831
ACH-000322,-0.3291822111921138
ACH-000323,-0.02574849225124508
ACH-000324,-0.0735032864087288
ACH-000329,-0.1622738321023122
ACH-000330,-0.2354888227960347
ACH-000331,-0.06630638398716078
ACH-000332,-0.02703630084200361
ACH-000334,0.029867555321470726
ACH-000335,0.004802323022263335
ACH-000336,0.10147265284098816
ACH-000337,-0.3522283020809704
ACH-000338,0.17445053893518536
ACH-000339,-0.05380569730953719
ACH-000341,-0.07405706483787662
ACH-000348,-0.09662506676164584
ACH-000350,-0.1025353238333673
ACH-000352,0.0021823813813546524
ACH-000356,0.11994912490176995
ACH-000361,-0.14280224512366965
ACH-000362,0.09058468393182516
ACH-000363,-0.14259882177660002
ACH-000364,-0.12336896949182058
ACH-000365,-0.2428696752779144
ACH-000366,-0.14938456196054614
ACH-000368,-0.15475207479248287
ACH-000374,-0.077493558107011
ACH-000375,0.05135355082067103
ACH-000376,-0.08187794997739507
ACH-000381,0.033433591829639814
ACH-000383,-0.031956633669470484
ACH-000387,-0.11161893173802036
ACH-000389,-0.20949739434942916
ACH-000390,-0.0030144028976015194
ACH-000393,-0.17229838667143946
ACH-000395,-0.4609310303228377
ACH-000396,0.04102848421950763
ACH-000397,-0.12544147819644288
ACH-000401,-0.07946040031257544
ACH-000402,-0.20149453076695148
ACH-000403,-0.04178044563508293
ACH-000404,-0.18938652012774373
ACH-000406,-0.11596968047026075
ACH-000407,-0.06251597105729731
ACH-000408,0.020739520818196404
ACH-000410,-0.04797194569849788
ACH-000411,-0.030535069898076188
ACH-000414,-0.0027435836003375995
ACH-000415,-0.09737115374093376
ACH-000416,-0.06793263335083184
ACH-000420,-0.18350198369795093
ACH-000421,-0.06251817892442672
ACH-000424,-0.005662111693286221
ACH-000425,0.007133262865609031
ACH-000426,-0.21956998683578724
ACH-000427,-0.030784397241850524
ACH-000433,0.01521529806676891
ACH-000435,0.014332797407368031
ACH-000436,-0.07506912767302118
ACH-000444,-0.14432142017670258
ACH-000445,-0.20315741888623
ACH-000448,-0.16412825148991245
ACH-000450,0.04909412444200953
ACH-000452,-0.15759533795163996
ACH-000454,0.1177999394356186
ACH-000458,-0.04231752738610186
ACH-000459,0.03609392687397713
ACH-000460,-0.1154829933254906
ACH-000461,-0.1137638563640546
ACH-000463,-0.2304092341977314
ACH-000464,-0.15994517589772847
ACH-000466,0.0008596447807686588
ACH-000467,0.06675921985701411
ACH-000468,-0.1175683855195166
ACH-000469,-0.20336557956481427
ACH-000470,-0.1433398483566979
ACH-000471,-0.10303420153221192
ACH-000472,-0.07339536226388324
ACH-000473,-0.10650199691339902
ACH-000475,-0.06153622942834554
ACH-000476,-0.11766948853541002
ACH-000477,-0.1212972514864987
ACH-000479,-0.379616544274236
ACH-000480,-0.06847852780356647
ACH-000481,-0.1863908888056884
ACH-000483,0.15921425993141525
ACH-000484,-0.18437667589038412
ACH-000485,-0.16451367461292107
ACH-000486,0.1715838431905195
ACH-000487,-0.0492762831197167
ACH-000488,-0.12527808582589614
ACH-000490,-0.11328624593321544
ACH-000491,-0.07270255073778943
ACH-000495,-0.12709070604752062
ACH-000496,-0.09989595048338533
ACH-000499,-0.08493183834338683
ACH-000500,-0.022818409762156516
ACH-000502,-0.04520149028012645
ACH-000503,-0.03417713164401131
ACH-000505,-0.08943574519458901
ACH-000507,-0.10952021163188493
ACH-000510,-0.1765571959315289
ACH-000511,-0.04764375177064065
ACH-000512,-0.11622351826790225
ACH-000516,0.04278509799511108
ACH-000517,-0.0867387728995314
ACH-000518,-0.13860013373431598
ACH-000520,-0.041364363359552174
ACH-000521,-0.12752282405190118
ACH-000522,-0.1011631953379683
ACH-000524,0.008247881637973785
ACH-000527,0.0018544089968342817
ACH-000528,-0.121947854369667
ACH-000537,-0.202913273223124
ACH-000541,-0.3632048011270306
ACH-000542,-0.01905127345319326
ACH-000544,-0.12979126473955194
ACH-000545,-0.13181102375458795
ACH-000547,-0.0037797176175050147
ACH-000548,-0.016775588121139353
ACH-000549,-0.07716002235017802
ACH-000550,-0.005863804363166606
ACH-000552,0.020234965821394942
ACH-000556,-0.040019822160912114
ACH-000557,-0.06826087126582472
ACH-000569,-0.209034304456295
ACH-000570,-0.21069096939411505
ACH-000571,-0.10616244542543164
ACH-000573,-0.07256807330013032
ACH-000576,-0.1979438091319054
ACH-000579,-0.004402461401710332
ACH-000580,-0.12812169242919055
ACH-000584,-0.24131879082330165
ACH-000585,-0.08460178150102184
ACH-000588,-0.0764276870493751
ACH-000589,0.05455085350272277
ACH-000591,0.04461012735042517
ACH-000593,-0.058589645763180875
ACH-000600,-0.1486365162484514
ACH-000601,-0.25579002964548103
ACH-000605,0.02933490183089268
ACH-000606,0.08389498174004759
ACH-000608,-0.06891681029629187
ACH-000614,-0.11541441753084054
ACH-000616,-0.07221985184494144
ACH-000618,-0.010664470127106477
ACH-000619,-0.042143148977895666
ACH-000620,0.0022658692116700107
ACH-000621,-0.12246076119605982
ACH-000622,-0.07537582662768767
ACH-000623,-0.09386971792185086
ACH-000624,-0.10024236254065233
ACH-000627,-0.10155584930264076
ACH-000630,-0.004710279717247755
ACH-000631,-0.3901056530062152
ACH-000632,-0.10477669058950312
ACH-000633,-0.016043077491236686
ACH-000637,0.005629176707801636
ACH-000638,-0.10108734988532074
ACH-000646,-0.2968018259100498
ACH-000647,-0.02129858927702929
ACH-000648,-0.202220265050799
ACH-000649,-0.10219397771002264
ACH-000651,-0.13845503315019458
ACH-000652,0.17188774160408984
ACH-000653,-0.13556779432150026
ACH-000657,-0.2085435581310673
ACH-000658,-0.21886742942394802
ACH-000661,-0.09259428089739796
ACH-000662,-0.3356205913338277
ACH-000663,-0.06357584945875533
ACH-000665,0.0020942843271517537
ACH-000671,-0.08821729704392096
ACH-000672,0.006262146428572361
ACH-000673,-0.14877738613673422
ACH-000676,-0.04873000833909738
ACH-000677,0.034289363088885694
ACH-000681,-0.15734595024802592
ACH-000683,-0.04373807088023818
ACH-000684,-0.13498069744701555
ACH-000688,-0.03422875193733919
ACH-000693,-0.051454737131254036
ACH-000694,-0.15098322897698313
ACH-000695,0.07917573699339799
ACH-000696,-0.07841706075068294
ACH-000697,-0.06187997200775883
ACH-000699,-0.0810280643019404
ACH-000701,-0.1375953953123656
ACH-000706,-0.020069187934424856
ACH-000711,-0.07317669660742528
ACH-000713,-0.2713600712918804
ACH-000714,-0.0708027506478231
ACH-000718,-0.26716913881006205
ACH-000720,-0.11892746890009985
ACH-000721,0.04014801792219812
ACH-000724,-0.057631088789945814
ACH-000725,-0.2302127586918569
ACH-000732,-0.1122127875347345
ACH-000734,-0.14856788012937308
ACH-000735,0.002342000822854905
ACH-000736,-0.061979214798154936
ACH-000738,-0.15355482091447253
ACH-000746,-0.21354157127204826
ACH-000747,-0.020676255342135
ACH-000748,0.06828700077492926
ACH-000753,-0.0023381601366434307
ACH-000756,-0.1019742894346352
ACH-000757,-0.01850243029698631
ACH-000758,0.01537479961490399
ACH-000760,-0.12190322780539327
ACH-000762,-0.01901511976255569
ACH-000763,-0.09785904229491056
ACH-000764,-0.10514030797896268
ACH-000765,-0.10819638328056216
ACH-000766,-0.16240509930445327
ACH-000767,-0.20052868555913686
ACH-000768,-0.1889166351787328
ACH-000769,-0.23873324534559826
ACH-000770,-0.06012521601536374
ACH-000771,-0.1665862911037334
ACH-000773,-0.11871869827215725
ACH-000776,0.1971605051694423
ACH-000777,-0.02430934173418461
ACH-000778,0.06849321672976061
ACH-000781,-0.20582291997378124
ACH-000782,-0.2179489584620856
ACH-000783,-0.18365264191293104
ACH-000784,0.02087395237920455
ACH-000785,-0.09557262219718904
ACH-000787,-0.09597613403232752
ACH-000788,-0.0727217437858382
ACH-000791,-0.004197367905803753
ACH-000792,-0.024462454859601357
ACH-000794,-0.14545010105355036
ACH-000796,-0.018671576422802504
ACH-000798,-0.1972124115657566
ACH-000799,-0.13519562476204475
ACH-000800,0.05902174809455209
ACH-000802,-0.08522360577042291
ACH-000804,-0.18822024234441131
ACH-000805,0.14908723245737796
ACH-000809,-0.16025229911521702
ACH-000810,-0.006621620399017834
ACH-000811,-0.05566062316598803
ACH-000817,-0.018168814167982824
ACH-000819,0.0972947691392064
ACH-000820,0.20814288763329533
ACH-000821,0.07577215547506268
ACH-000822,0.048130790670527716
ACH-000823,-0.08152095622383168
ACH-000824,-0.10633914383245664
ACH-000827,-0.054137848159756065
ACH-000829,-0.15260201295862358
ACH-000831,-0.15811796905008302
ACH-000832,0.13395166394682395
ACH-000833,-0.2278835739438651
ACH-000834,0.01225031803512346
ACH-000835,-0.18077641949935416
ACH-000836,0.2776840044749948
ACH-000837,-0.21090990978957624
ACH-000838,-0.10451150673304817
ACH-000839,-0.1522459960040244
ACH-000840,-0.08040237555421452
ACH-000841,-0.09686912992902942
ACH-000843,-0.08055251901425313
ACH-000846,0.06940066438514836
ACH-000847,-0.04528018182396069
ACH-000848,0.09731168121979457
ACH-000849,0.01252885101681075
ACH-000851,-0.011925322113655438
ACH-000855,-0.19430925484938927
ACH-000856,-0.32275362921028666
ACH-000858,-0.1613615246580163
ACH-000859,-0.01995654189323508
ACH-000861,-0.05638816546355741
ACH-000862,-0.16820419104860326
ACH-000865,-0.014617412228488029
ACH-000866,-0.17959020964173372
ACH-000867,-0.08217456132994308
ACH-000869,0.04430029295949193
ACH-000872,0.06528316933999109
ACH-000873,0.056890052707220085
ACH-000876,-0.11351742560965412
ACH-000878,0.07825701905082894
ACH-000880,-0.16364677063736793
ACH-000881,-0.10426322426189732
ACH-000882,-0.2307454470544509
ACH-000884,-0.07821766045535561
ACH-000885,0.01949833717773191
ACH-000887,-0.03168994682221121
ACH-000889,-0.04994559658785055
ACH-000896,-0.09816896338844897
ACH-000898,-0.03442029802208573
ACH-000900,-0.15337121144779114
ACH-000901,0.009985121304683035
ACH-000905,-0.0018112544416309497
ACH-000906,-0.1140373387363751
ACH-000907,-0.011048205189927386
ACH-000910,-0.024480172314054343
ACH-000911,-0.08708635053798107
ACH-000912,-0.1419247330042897
ACH-000913,-0.11029990857517573
ACH-000915,-0.019235426514162768
ACH-000916,-0.2954863472526465
ACH-000917,0.035662989591706565
ACH-000920,-0.34841425467057524
ACH-000921,-0.2122300801727844
ACH-000924,-0.0534641403396084
ACH-000926,-0.08567452392389807
ACH-000928,-0.2553499935837793
ACH-000929,0.10204248663777997
ACH-000932,-0.2014872607175179
ACH-000935,-0.2072451776818553
ACH-000936,-0.0060174146201265035
ACH-000937,-0.05349410156557
ACH-000938,0.027419331923679083
ACH-000939,0.3504052376845049
ACH-000941,-0.10311381937105417
ACH-000943,0.0013805395949208878
ACH-000946,-0.17448703183702324
ACH-000947,-0.11710698313125488
ACH-000948,-0.06586545063215846
ACH-000950,-0.24212070188128906
ACH-000953,-0.1800601656501741
ACH-000954,-0.0997291306874077
ACH-000957,-0.19934501945757932
ACH-000958,-0.1043608703678104
ACH-000960,-0.07740578526209815
ACH-000963,0.008153966906509708
ACH-000968,0.12051971773133582
ACH-000969,-0.03169689784520376
ACH-000972,-0.14937981142347484
ACH-000973,0.033385557787923494
ACH-000974,-0.14030833536625656
ACH-000978,-0.25596743666395183
ACH-000984,-0.19440001026832288
ACH-000986,-0.05226547848098666
ACH-000988,-0.10474578044914397
ACH-000993,-0.2253788053925749
ACH-000994,-0.19142737680241695
ACH-000996,-0.2396308374642523
ACH-001001,-0.05884298338350031
ACH-001020,0.4284915198947781
ACH-001028,-0.0973206333288802
ACH-001031,-0.1941254322946311
ACH-001038,-0.0220437443589225
ACH-001048,-0.05423626916172041
ACH-001050,-0.093201739691863
ACH-001053,-0.17318561301250393
ACH-001054,-0.013248220504840478
ACH-001061,-0.07726317987494039
ACH-001067,-0.26711880237418395
ACH-001075,0.07322600707211141
ACH-001096,-0.1320154495082507
ACH-001111,-0.1662508363413677
ACH-001119,-0.050660875836440286
ACH-001128,0.9415549667521982
ACH-001134,-0.038423508651728784
ACH-001151,-0.07344180731391066
ACH-001163,0.007575302192337558
ACH-001164,-0.20190017290259404
ACH-001183,-0.1668349364831376
ACH-001192,-0.3970281000134143
ACH-001193,-0.11444193501362525
ACH-001196,-0.05259243750603425
ACH-001197,-0.12641788282403366
ACH-001205,-0.15536590182313045
ACH-001211,0.27678495577221995
ACH-001212,-0.34040010479183697
ACH-001228,-0.09119178878590303
ACH-001232,-0.16324682538855093
ACH-001239,-0.05014298978335558
ACH-001270,0.03230967217962297
ACH-001274,-0.09604512348500338
ACH-001275,-0.1413239217427748
ACH-001277,-0.1743272137162899
ACH-001278,-0.053048657278319686
ACH-001280,-0.1141180564799987
ACH-001283,-0.03773168356049142
ACH-001289,-0.21544568145555734
ACH-001300,-0.2165632987879154
ACH-001301,-0.17261840220804764
ACH-001302,-0.2907054621885396
ACH-001306,-0.10022002274687976
ACH-001318,-0.016079784738896142
ACH-001322,-0.0016809237976113725
ACH-001328,-0.029956723813080018
ACH-001332,-0.2555432835687914
ACH-001336,-0.012193320462907851
ACH-001346,-0.09620279772174813
ACH-001353,-0.07318661482500655
ACH-001354,-0.4677245533250725
ACH-001367,-0.05000776691475497
ACH-001368,-0.08701720262622364
ACH-001374,-0.0191590837231612
ACH-001377,-0.11542397273849067
ACH-001380,-0.0218318041183951
ACH-001391,-0.07256208935828885
ACH-001408,-0.11663382267002853
ACH-001430,-0.291399096655958
ACH-001431,-0.26345537548049114
ACH-001450,-0.0909665993047299
ACH-001496,0.15764866841344444
ACH-001500,0.0503675793316354
ACH-001523,-0.08429316356901083
ACH-001532,-0.21106086018653544
ACH-001550,0.25960861763692883
ACH-001552,-0.2274470339459113
ACH-001554,-0.06955560167591825
ACH-001654,-0.15340270454668514
ACH-001735,-0.1661257561035029
ACH-001736,-0.10486713058271048
ACH-001737,0.0779636271846748
ACH-001740,0.014952702424881744
ACH-001745,-0.0037669520848706726
ACH-001765,-0.028817640799338236
