,CLEC4G (339390)
ACH-000248,-0.2064560369551071
ACH-000250,-0.15826473924048384
ACH-000251,-0.3282854159695872
ACH-000252,-0.029475093303386424
ACH-000253,-0.1626714789501542
ACH-000255,-0.010308612624226743
ACH-000256,0.08007095044233915
ACH-000257,0.07182220990606338
ACH-000258,-0.1932836132824454
ACH-000259,-0.012617388856201813
ACH-000260,-0.19695222211211647
ACH-000261,-0.049955698152749466
ACH-000262,-0.2347240101401552
ACH-000263,-0.01687411250706574
ACH-000264,-0.019528062753932044
ACH-000265,0.08726278768181818
ACH-000266,-0.009213775971216968
ACH-000272,-0.019172253026418788
ACH-000274,0.02340771268859533
ACH-000277,0.07555864200895847
ACH-000278,-0.17130183581368874
ACH-000279,0.03263896385810597
ACH-000280,-0.2570377200766336
ACH-000281,-0.017997357369664457
ACH-000288,-0.017637246791097554
ACH-000291,-0.17434783833996345
ACH-000293,-0.2931317808086819
ACH-000294,-0.18071576238114284
ACH-000295,-0.0437354504014937
ACH-000296,-0.2462014864238371
ACH-000302,-0.4103041694443184
ACH-000304,-0.11914507917750625
ACH-000307,-0.07857765723544863
ACH-000308,-0.07049756022632353
ACH-000310,-0.17251283156328226
ACH-000311,-0.033478153084111124
ACH-000312,0.10323731903494546
ACH-000315,-0.3365673318161202
ACH-000316,0.07139100301061273
ACH-000317,-0.1032745425115344
ACH-000318,0.0023610902963689976
ACH-000319,-0.14773839040606626
ACH-000320,0.165273201128805
ACH-000322,-0.1409671966265007
ACH-000323,-0.07224142884891477
ACH-000324,-0.19534141252682807
ACH-000329,-0.03146737411498877
ACH-000330,-0.3284677951606475
ACH-000331,-0.06047218304022035
ACH-000332,-0.034763754912983974
ACH-000334,0.0385333988641515
ACH-000335,-0.12156490462812687
ACH-000336,-0.11897092072670926
ACH-000337,0.008148757986727826
ACH-000338,-0.2335248911657329
ACH-000339,-0.1266596567076093
ACH-000341,-0.2358793626999178
ACH-000348,-0.10339773853785293
ACH-000350,-0.11585748063489396
ACH-000352,-0.058559745513222114
ACH-000356,0.04808881376923144
ACH-000361,-0.029078831664040218
ACH-000362,-0.04448031624494615
ACH-000363,-0.12811352999231262
ACH-000364,-0.2847588868203193
ACH-000365,-0.1209741974480374
ACH-000366,-0.14170050672187304
ACH-000368,-0.33122462714496786
ACH-000374,-0.2259965455446843
ACH-000375,-0.05829682639386417
ACH-000376,0.16695381231445178
ACH-000381,0.06156701269075871
ACH-000383,-0.0534130107838257
ACH-000387,0.0011475588308099386
ACH-000389,-0.09580443455901996
ACH-000390,-0.11246183529580434
ACH-000393,-0.17913031477722438
ACH-000395,-0.18790669830856266
ACH-000396,-0.30149509038073635
ACH-000397,0.04730389303438973
ACH-000401,-0.04913745117489697
ACH-000402,-0.18742546723663306
ACH-000403,0.012562327702244323
ACH-000404,-0.004491329720827992
ACH-000406,-0.08021841225511553
ACH-000407,-0.09795668826038886
ACH-000408,-0.2083651680125224
ACH-000410,-0.035033480114327095
ACH-000411,0.0919624049131898
ACH-000414,-0.03348383222404276
ACH-000415,-0.13608017834701047
ACH-000416,-0.08559872444691925
ACH-000420,-0.09702515104907544
ACH-000421,-0.07469862076762608
ACH-000424,0.07829393370037989
ACH-000425,-0.03762515545250311
ACH-000426,-0.11132112585303128
ACH-000427,-0.04290246543103024
ACH-000433,-0.3869565356619656
ACH-000435,0.08786860284297678
ACH-000436,-0.18669480521202927
ACH-000444,-0.0865129478014545
ACH-000445,-0.1278468397376464
ACH-000448,-0.07427277972571637
ACH-000450,-0.165611916186114
ACH-000452,-0.1324633698724419
ACH-000454,-0.4020823634343107
ACH-000458,-0.0777727541507245
ACH-000459,0.010722473669660858
ACH-000460,-0.09964339823069604
ACH-000461,-0.2878197212114137
ACH-000463,-0.1294810429089769
ACH-000464,-0.17390391063306865
ACH-000466,-0.13868601280630613
ACH-000467,-0.1855530887800552
ACH-000468,-0.15508904064137002
ACH-000469,-0.037245621509609986
ACH-000470,0.02713054722107407
ACH-000471,-0.1935442511273442
ACH-000472,-0.07379528119647381
ACH-000473,-0.04577519697355952
ACH-000475,-0.07155211455807434
ACH-000476,-0.0927317178398055
ACH-000477,-0.12972441729113252
ACH-000479,0.05062236317662421
ACH-000480,-0.2288471892510532
ACH-000481,-0.1683401014729838
ACH-000483,-0.20475179795929307
ACH-000484,-0.12196767978148153
ACH-000485,-0.021325723342686502
ACH-000486,0.051442084005218415
ACH-000487,0.034149989374810064
ACH-000488,-0.06062035574154408
ACH-000490,-0.06859089472015685
ACH-000491,-0.0915432733976871
ACH-000495,-0.03671631549163227
ACH-000496,-0.07780803455279944
ACH-000499,-0.09683128930684608
ACH-000500,-0.403900165424188
ACH-000502,-0.14630756446846832
ACH-000503,-0.2962308395622392
ACH-000505,-0.1190919238710092
ACH-000507,-0.12243823654279835
ACH-000510,-0.1608261987152687
ACH-000511,-0.07831518631885576
ACH-000512,0.0027670364345381785
ACH-000516,-0.09956095845018527
ACH-000517,-0.12199359395674135
ACH-000518,-0.1928094910975116
ACH-000520,0.024915245185226868
ACH-000521,-0.06578056088443845
ACH-000522,-0.18835827745660727
ACH-000524,-0.15910324745187485
ACH-000527,-0.10259053349732816
ACH-000528,-0.16968825835071485
ACH-000537,-0.20541298452919188
ACH-000541,-0.14595948012172766
ACH-000542,-0.10311515803698
ACH-000544,-0.03462200098473279
ACH-000545,-0.12806812061792486
ACH-000547,-0.13428995005284267
ACH-000548,-0.11857906920571296
ACH-000549,0.05602825103651046
ACH-000550,-0.02487259315352568
ACH-000552,-0.2792245134810896
ACH-000556,-0.2806144521413195
ACH-000557,-0.09773642384486084
ACH-000569,-0.25289792218027346
ACH-000570,0.04010409297922365
ACH-000571,-0.14644169635882362
ACH-000573,-0.1252008947110983
ACH-000576,-0.16393747368360476
ACH-000579,-0.09138970886009956
ACH-000580,-0.03766716145804713
ACH-000584,-0.07464246938636528
ACH-000585,-0.0633422314953093
ACH-000588,-0.08862946728810851
ACH-000589,-0.03413380890592733
ACH-000591,-0.044131066730799265
ACH-000593,-0.10439597613394436
ACH-000600,-0.06119112663984064
ACH-000601,-0.07605235296859167
ACH-000605,-0.029764318131690937
ACH-000606,-0.10042318460900417
ACH-000608,-0.0781576774401206
ACH-000614,-0.0760771297685889
ACH-000616,-0.13174340018552064
ACH-000618,-0.11718596592006468
ACH-000619,-0.03416712267230716
ACH-000620,-0.16906191422210387
ACH-000621,-0.19952233035456768
ACH-000622,-0.074450556608612
ACH-000623,-0.16198809881023002
ACH-000624,-0.07324899355000974
ACH-000627,-0.2054460685302031
ACH-000630,-0.13123838273776522
ACH-000631,-0.13443519410711216
ACH-000632,-0.23985878893330026
ACH-000633,-0.20279048300268154
ACH-000637,-0.20346266986301464
ACH-000638,-0.19294615555553574
ACH-000646,-0.13949203181553732
ACH-000647,-0.042631910675209765
ACH-000648,-0.09409156154797167
ACH-000649,-0.11689044309859015
ACH-000651,-0.1045078684447467
ACH-000652,-0.17203394729215718
ACH-000653,0.0002711621351828423
ACH-000657,-0.07145444973615303
ACH-000658,-0.09326758141745936
ACH-000661,-0.19358114260380366
ACH-000662,-0.018633142398686887
ACH-000663,-0.06379678370591828
ACH-000665,-0.19658475471482031
ACH-000671,-0.06172820864034085
ACH-000672,0.3463835967067672
ACH-000673,0.003782969579599692
ACH-000676,-0.0054935571556826365
ACH-000677,-0.01689261251105746
ACH-000681,-0.10573743976048083
ACH-000683,-0.08280001734513485
ACH-000684,-0.21538587339896725
ACH-000688,-0.1841847059825895
ACH-000693,-0.11842470729967552
ACH-000694,0.050541741226902866
ACH-000695,0.047547721597227054
ACH-000696,-0.1058588085511426
ACH-000697,-0.01902279595690764
ACH-000699,-0.20558524475353465
ACH-000701,-0.13960855647467685
ACH-000706,-0.25893018669601403
ACH-000711,-0.040618480567636575
ACH-000713,0.016240452916055328
ACH-000714,-0.07576986119619238
ACH-000718,-0.060283139092921885
ACH-000720,-0.10296992490718378
ACH-000721,-0.13501579654010887
ACH-000724,-0.04549656845165585
ACH-000725,-0.348807392321271
ACH-000732,-0.09863819692950508
ACH-000734,-0.13682737202400955
ACH-000735,-0.08838414738826146
ACH-000736,0.02267253532509041
ACH-000738,-0.03273933104195024
ACH-000746,-0.07320732662732159
ACH-000747,-0.15876814219897148
ACH-000748,-0.0845071831921604
ACH-000753,0.09857266217676117
ACH-000756,-0.2590613367316893
ACH-000757,-0.04909314737384226
ACH-000758,-0.11221469421232327
ACH-000760,-0.01323039485121471
ACH-000762,0.003065744863371805
ACH-000763,-0.028243630848654094
ACH-000764,-0.014769277348022568
ACH-000765,-0.21617704847989053
ACH-000766,-0.14286126844345035
ACH-000767,-0.028954039330035864
ACH-000768,-0.3319398203561696
ACH-000769,-0.016024094436107052
ACH-000770,-0.2730848931832908
ACH-000771,-0.06365863887128667
ACH-000773,-0.0740880345396008
ACH-000776,-0.2775440006940968
ACH-000777,-0.17837163213192475
ACH-000778,-0.20472310096878876
ACH-000781,-0.14447336763726282
ACH-000782,-0.1939209958389356
ACH-000783,0.022727410438164692
ACH-000784,-0.1392813928269692
ACH-000785,-0.16503856074864906
ACH-000787,-0.22173689000418104
ACH-000788,-0.1488810564547255
ACH-000791,0.045556800565288116
ACH-000792,-0.10314940380615052
ACH-000794,-0.1636881100691241
ACH-000796,-0.09966637939939832
ACH-000798,-0.024200575389668674
ACH-000799,0.013476154818129724
ACH-000800,0.0837983432190464
ACH-000802,-0.053633541695681235
ACH-000804,-0.22024220784984247
ACH-000805,-0.07101703331098423
ACH-000809,-0.1485757682352827
ACH-000810,-0.20905081544665208
ACH-000811,-0.035789424663606746
ACH-000817,-0.11821637545608453
ACH-000819,-0.1465034690871828
ACH-000820,0.31881798948227474
ACH-000821,-0.3819861323819669
ACH-000822,-0.0685084827744392
ACH-000823,0.04729396326028856
ACH-000824,-0.044829869929753435
ACH-000827,-0.18827825912092488
ACH-000829,-0.19178170940019246
ACH-000831,-0.21912827627309012
ACH-000832,-0.07837843783479995
ACH-000833,-0.5091417671681433
ACH-000834,-0.1196689664604921
ACH-000835,0.0751936802842071
ACH-000836,-0.2848955073289639
ACH-000837,0.09049840547425336
ACH-000838,-0.041329291869056296
ACH-000839,0.06996738914649163
ACH-000840,-0.05615677558554008
ACH-000841,-0.05999639005709751
ACH-000843,-0.12030642226517575
ACH-000846,0.11087530749816722
ACH-000847,-0.20658292401298775
ACH-000848,-0.2408575169507657
ACH-000849,-0.20622358040876854
ACH-000851,-0.3266012520341631
ACH-000855,-0.2485389928939357
ACH-000856,-0.1946579202510206
ACH-000858,-0.15765838256474726
ACH-000859,-0.15279259516384006
ACH-000861,-0.14768855630348546
ACH-000862,-0.09630816738323222
ACH-000865,-0.13359886064784346
ACH-000866,-0.06802483543515356
ACH-000867,-0.0704092563677603
ACH-000869,-0.010438481624598166
ACH-000872,-0.14467373395965774
ACH-000873,-0.376902408291361
ACH-000876,-0.1684698022129022
ACH-000878,-0.15068715348013909
ACH-000880,-0.08292893142927196
ACH-000881,-0.07488680679345205
ACH-000882,0.01580781562829794
ACH-000884,-0.050071369175926785
ACH-000885,-0.09293910197745042
ACH-000887,-0.1316022431202822
ACH-000889,-0.10060949777880436
ACH-000896,-0.0715764228016931
ACH-000898,0.02399536769405049
ACH-000900,0.010194746740985831
ACH-000901,-0.13587336272943132
ACH-000905,-0.0995375447260258
ACH-000906,-0.06389254680514092
ACH-000907,-0.15184451672697827
ACH-000910,-0.121981350642833
ACH-000911,-0.0704029176865872
ACH-000912,0.000500877427752592
ACH-000913,-0.16658053694111585
ACH-000915,-0.08434818247383162
ACH-000916,0.15157240903019673
ACH-000917,-0.09698058740581167
ACH-000920,0.11667457112591476
ACH-000921,-0.06367065822792019
ACH-000924,-0.12656282042600198
ACH-000926,0.03608185468533789
ACH-000928,-0.18935240282597626
ACH-000929,0.03778845233584752
ACH-000932,-0.2176561850897606
ACH-000935,-0.06042628816340888
ACH-000936,-0.07163315917501169
ACH-000937,0.014830907758213625
ACH-000938,0.09828440861286207
ACH-000939,-0.14393289827920788
ACH-000941,-0.2539579657591652
ACH-000943,-0.11334197229025465
ACH-000946,-0.05577099583449055
ACH-000947,-0.11122709674756194
ACH-000948,0.09936099080029508
ACH-000950,-0.14722654061444587
ACH-000953,-0.1093808186087028
ACH-000954,-0.37676507299919004
ACH-000957,0.10718321495468162
ACH-000958,-0.15974035677638335
ACH-000960,0.032856233238545716
ACH-000963,0.10952976590181493
ACH-000968,-0.2329537516122531
ACH-000969,0.018284054312292984
ACH-000972,0.028962711993606755
ACH-000973,0.00466286242527601
ACH-000974,-0.1200120085487048
ACH-000978,-0.008693890377630336
ACH-000984,-0.20430411696120768
ACH-000986,-0.0521781836118208
ACH-000988,-0.20596041908199428
ACH-000993,-0.24266170010490026
ACH-000994,-0.035899293639536686
ACH-000996,0.007501628921111243
ACH-001001,0.08507680789654702
ACH-001020,0.10002978160484953
ACH-001028,-0.12410812430903465
ACH-001031,0.016154647055150254
ACH-001038,-0.03600652130356335
ACH-001048,-0.19120542885656014
ACH-001050,-0.11431506227935267
ACH-001053,-0.3947159408466057
ACH-001054,-0.12019399253614173
ACH-001061,-0.17416359790286304
ACH-001067,-0.12669105447522105
ACH-001075,0.04320997736845758
ACH-001096,-0.1999159863574197
ACH-001111,-0.9578986955211396
ACH-001119,-0.3247933489586168
ACH-001128,-0.3601532394219773
ACH-001134,-0.06137128374079276
ACH-001151,-0.03405361006399133
ACH-001163,0.0927737090017032
ACH-001164,-0.13263474736682948
ACH-001183,-0.20114400091255688
ACH-001192,-0.2721592007750032
ACH-001193,-0.04810142184223218
ACH-001196,-0.2011258022887124
ACH-001197,0.13337627447826747
ACH-001205,-0.129497969656682
ACH-001211,-0.2182732060060573
ACH-001212,0.08959710643196313
ACH-001228,0.09187650705344626
ACH-001232,0.07898079119550681
ACH-001239,-0.0005602395365832219
ACH-001270,0.07578770892586464
ACH-001274,-0.12331039659878172
ACH-001275,-0.2369751093216071
ACH-001277,0.21644223007341631
ACH-001278,-0.3078047100554757
ACH-001280,0.024748403586057108
ACH-001283,-0.11153727504062023
ACH-001289,0.003908772261874827
ACH-001300,-0.06274129104171268
ACH-001301,0.009145937141551456
ACH-001302,-0.4309536068807568
ACH-001306,-0.37885432334560903
ACH-001318,-0.17605417536052487
ACH-001322,-0.1930340605127883
ACH-001328,-0.3211361081368099
ACH-001332,-0.1135657934787758
ACH-001336,0.020041478132154275
ACH-001346,-0.16332077351150415
ACH-001353,-0.12980594231204262
ACH-001354,-0.013675063497159641
ACH-001367,-0.2088729595054446
ACH-001368,-0.10408323475306144
ACH-001374,-0.4790129743036517
ACH-001377,-0.1078413061399477
ACH-001380,-0.3082628996373306
ACH-001391,-0.2869810841320458
ACH-001408,-0.1109559789930334
ACH-001430,-0.09813936815968638
ACH-001431,-0.0704257623809269
ACH-001450,-0.024120617863409344
ACH-001496,-0.12473111462730856
ACH-001500,-0.19468017307322813
ACH-001523,-0.1281848250760965
ACH-001532,-0.060678037241201
ACH-001550,-0.017883862704998102
ACH-001552,-0.016273943742915045
ACH-001554,-0.11838859477922292
ACH-001654,-0.27789978808357113
ACH-001735,-0.1572682883945693
ACH-001736,-0.09456998060323528
ACH-001737,0.7339447369270051
ACH-001740,-0.2920691274161137
ACH-001745,-0.21011867727039016
ACH-001765,-0.20055415105298044
