,UBAP1 (51271)
ACH-000627,-0.27766656211766605
ACH-000630,-0.6099684291751555
ACH-000631,-0.5318805975291959
ACH-000632,-0.6091964138457923
ACH-000633,-0.8356902498832559
ACH-000637,-0.5616301304588845
ACH-000638,-0.6983019595839731
ACH-000646,-1.136894276998904
ACH-000647,-0.580587209036046
ACH-000648,-0.7539774687071266
ACH-000649,-0.5996520421094974
ACH-000651,-0.6126688091069322
ACH-000652,-0.6777105630606864
ACH-000653,-0.7791311160660417
ACH-000657,-0.6670182575380282
ACH-000658,-0.9134586463918908
ACH-000661,-0.7626522607763673
ACH-000662,-0.7020226165413662
ACH-000663,-0.6889160781908739
ACH-000665,-0.4419009470352402
ACH-000671,-0.6281762995358888
ACH-000672,-0.7744457304977099
ACH-000673,-0.7324479239069768
ACH-000676,-0.6835964142653249
ACH-000677,-0.35667879248353995
ACH-000681,-0.5790784306318041
ACH-000683,-0.7330346321122352
ACH-000684,-0.48084801076296
ACH-000688,-1.0801890507601977
ACH-000693,-0.710706312409912
ACH-000694,-0.8014208060111986
ACH-000695,-0.8768333920332649
ACH-000696,-0.7741803164269746
ACH-000697,-0.7996653737368766
ACH-000699,-1.0203848850585655
ACH-000701,-0.7473379851221369
ACH-000706,-0.8923581250739392
ACH-000711,-0.8505046600591776
ACH-000713,-0.6188041870208794
ACH-000714,-0.7812280908675091
ACH-000718,-0.7783422339852711
ACH-000720,-0.7183746312989827
ACH-000721,-0.6847058485516235
ACH-000724,-1.070993326717118
ACH-000725,-0.7176918740863055
ACH-000732,-0.6999092549849105
ACH-000734,-0.6089357629404744
ACH-000735,-0.8698767183560752
ACH-000736,-0.6997913889912536
ACH-000738,-0.6242801223925042
ACH-000746,-0.6555193162469469
ACH-000747,-0.8394973585312006
ACH-000748,-0.7980217041368277
ACH-000753,-0.6880176081505264
ACH-000756,-0.7383994387945251
ACH-000757,-0.7781847862419331
ACH-000758,-0.5748471958620944
ACH-000760,-0.7175119260478927
ACH-000762,-0.7069095286176718
ACH-000763,-0.657488881293907
ACH-000764,-0.7216222811979945
ACH-000765,-0.8029219211231553
ACH-000766,-0.7303529470056883
ACH-000767,-0.7052162635865684
ACH-000768,-0.674309636526581
ACH-000769,-0.6207155006406601
ACH-000770,-0.8853668097234951
ACH-000771,-0.7315972309214671
ACH-000773,-0.4929187915745656
ACH-000776,-0.5831887127007587
ACH-000777,-0.7873900991538765
ACH-000778,-0.9781281242251644
ACH-000781,-0.8314540263468974
ACH-000782,-0.536019523223264
ACH-000783,-0.8537624604923783
ACH-000784,-0.6846083158709765
ACH-000785,-0.7546879654011709
ACH-000787,-0.498533471900881
ACH-000788,-0.6775787664201403
ACH-000791,-0.7631944505507384
ACH-000792,-0.5919103874595215
ACH-000794,-0.8023228258136792
ACH-000796,-0.8506472777014293
ACH-000798,-0.6730339968186044
ACH-000799,-0.8678176168279188
ACH-000800,-0.5755907135646179
ACH-000802,-0.6722313666517922
ACH-000804,-0.637028715890545
ACH-000805,-0.4515952230448029
ACH-000809,-0.7054079989866961
ACH-000810,-0.6029863997448236
ACH-000811,-0.6510095529492941
ACH-000817,-0.5744788097781813
ACH-000819,-0.4618642529931383
ACH-000820,-0.8805014065576293
ACH-000821,-0.6339458185543184
ACH-000822,-0.7642189826736908
ACH-000823,-0.6849691021099796
ACH-000824,-0.6779820169566432
ACH-000827,-0.7473624698958209
ACH-000829,-0.7253997304186773
ACH-000831,-0.6744927718835689
ACH-000832,-0.7259142582317041
ACH-000833,-0.5859752298083872
ACH-000834,-0.8737321334224054
ACH-000835,-0.5775224017157112
ACH-000836,-0.7892125033033445
ACH-000837,-0.7278013787877577
ACH-000838,-0.9739183484729032
ACH-000839,-0.5977578449040093
ACH-000840,-0.7704152121141781
ACH-000841,-0.5904095779713127
ACH-000843,-0.7834781938483509
ACH-000846,-0.8943462594720302
ACH-000847,-0.6192453764781577
ACH-000848,-0.8321028429292707
ACH-000849,-0.7441466007846663
ACH-000851,-0.8199375906879178
ACH-000855,-0.7478728894159395
ACH-000856,-0.6681806274243055
ACH-000858,-0.8148967073333787
ACH-000859,-0.6699208560604586
ACH-000861,-0.6048592693818744
ACH-000862,-0.8765252535013889
ACH-000865,-0.5731393629219709
ACH-000866,-0.9187052401455196
ACH-000867,-0.5743736901907756
ACH-000869,-1.0307265396394245
ACH-000872,-0.7521055439125345
ACH-000873,-0.672643544355334
ACH-000876,-0.8356398147919434
ACH-000878,-0.6404262182644265
ACH-000880,-0.816592112440439
ACH-000881,-0.6951125651548873
ACH-000882,-0.7537476865490145
ACH-000884,-0.4580173479842894
ACH-000885,-0.4925653396373506
ACH-000887,-0.8081338064386075
ACH-000889,-0.6646364020768045
ACH-000896,-0.8474868576887788
ACH-000898,-0.8738541993437993
ACH-000900,-0.7579215138361413
ACH-000901,-0.5526487851779136
ACH-000905,-0.6603502697033496
ACH-000906,-0.4708611463489312
ACH-000907,-1.087604056440387
ACH-000910,-0.5366560362495283
ACH-000911,-0.7826795305532951
ACH-000912,-0.643576547147942
ACH-000913,-0.6697764564979095
ACH-000915,-0.4511024466257934
ACH-000916,-0.7505050932635916
ACH-000917,-0.8747582674889869
ACH-000920,-0.6286570544735416
ACH-000921,-0.8133299112361622
ACH-000924,-0.8612340616600535
ACH-000926,-0.5084460449537547
ACH-000928,-0.9775517940209764
ACH-000929,-0.8049381227260761
ACH-000932,-0.633119303446817
ACH-000935,-0.5704728916400641
ACH-000936,-0.8787116629130134
ACH-000937,-0.5565380073892554
ACH-000938,-0.6317322977762421
ACH-000939,-0.8434586898839656
ACH-000941,-0.7228513905556004
ACH-000943,-0.6506534890785444
ACH-000946,-0.6943325677509401
ACH-000947,-0.6329054581692182
ACH-000948,-0.6798627235652167
ACH-000950,-0.749484917197236
ACH-000953,-0.6293307691717203
ACH-000954,-0.66964393749678
ACH-000957,-0.7093695529894007
ACH-000958,-0.6492118081188212
ACH-000960,-0.7015274228314218
ACH-000963,-0.6884271685448934
ACH-000968,-0.2698272024284652
ACH-000969,-0.658529032568916
ACH-000972,-0.6318019007933471
ACH-000973,-0.715855720881517
ACH-000974,-0.6964794189751111
ACH-000978,-0.663681121845071
ACH-000984,-0.6084072428176888
ACH-000986,-0.7565646340544543
ACH-000988,-0.7402220238675198
ACH-000993,-0.6943434530150133
ACH-000994,-0.8690940501141341
ACH-000996,-0.7284169374476969
ACH-001001,-0.6014193488651508
ACH-001020,-0.7424618728065087
ACH-001028,-0.6265084921063993
ACH-001031,-0.6935705458815192
ACH-001038,-0.5750069755214127
ACH-001048,-0.6168912311652642
ACH-001050,-0.5183626285516058
ACH-001053,-0.6342394655202465
ACH-001054,-0.4775557715002662
ACH-001061,-0.7215357539173983
ACH-001067,-0.6112534122262735
ACH-001075,-0.7010185020329937
ACH-001096,-0.7373198494792071
ACH-001111,-0.5109898320447047
ACH-001119,-0.5357289588340942
ACH-001128,-0.6509051189978422
ACH-001134,-0.7346704552790341
ACH-001151,-0.8463977905635062
ACH-001163,-0.8164804004340859
ACH-001164,-0.7054370694546658
ACH-001183,-0.8198529850348495
ACH-001192,-0.4773312391995854
ACH-001193,-0.3698859672916585
ACH-001196,-0.6630199261006319
ACH-001197,-0.8070893137860741
ACH-001205,-0.7550055356308817
ACH-001211,-0.9295460397805468
ACH-001212,-0.8425507968964652
ACH-001228,-0.6946091389218721
ACH-001232,-0.6919055519263095
ACH-001239,-0.5116802891510825
ACH-001270,-0.6647264357408363
ACH-001274,-0.5048672774503801
ACH-001275,-0.8572941424445051
ACH-001277,-0.7780845965918608
ACH-001278,-0.5256108285068044
ACH-001280,-0.5014553714414437
ACH-001283,-0.6911240826812556
ACH-001289,-0.7184485175399136
ACH-001300,-0.7962401186775657
ACH-001301,-0.6738015050804665
ACH-001302,-0.526463833046253
ACH-001306,-0.5397002390326837
ACH-001318,-0.6925326902653212
ACH-001322,-0.638035403574624
ACH-001328,-0.5487001531596702
ACH-001332,-0.6081360001188415
ACH-001336,-0.841702711654968
ACH-001346,-0.9812107374053926
ACH-001353,-0.6470012368336769
ACH-001354,-0.7279686855370078
ACH-001367,-0.9749321600634862
ACH-001368,-1.0831914945523324
ACH-001374,-0.5809835297335344
ACH-001377,-0.7061984361534209
ACH-001380,-0.8695719580097225
ACH-001391,-0.7733722954277951
ACH-001408,-0.7347344498959979
ACH-001430,-0.7243919161082575
ACH-001431,-0.4668177987985206
ACH-001450,-0.5480158896046693
ACH-001496,-0.9565019055382668
ACH-001500,-0.5376075039938037
ACH-001523,-0.8228083045533242
ACH-001532,-0.688941882549262
ACH-001550,-0.8411062177867703
ACH-001552,-0.7403690583819109
ACH-001554,-0.8367498113922329
ACH-001654,-0.6934421269055139
ACH-001735,-0.7572248042592673
ACH-001736,-0.5367120827135862
ACH-001737,-0.9456873374651328
ACH-001740,-0.6404275600685282
ACH-001745,-0.5781839550313255
ACH-001765,-0.6886997606836183
