,ARL1 (400)
ACH-000004,0.10277663629534273
ACH-000005,-0.13766072175576374
ACH-000007,0.0526530123444441
ACH-000009,0.07379584947195934
ACH-000011,-0.19925848669184335
ACH-000012,0.2867446588159989
ACH-000013,0.18123771520558246
ACH-000014,0.07281221706304739
ACH-000015,0.12663642948182754
ACH-000017,0.04674047448722148
ACH-000018,0.12865185832214374
ACH-000019,0.03034250940365877
ACH-000021,-0.107233108667958
ACH-000022,0.11702354691590518
ACH-000025,0.08302635587160631
ACH-000028,-0.006141467272990081
ACH-000030,-0.17716791198455925
ACH-000035,0.13984869020533627
ACH-000036,-0.00611397410919455
ACH-000037,0.12478266394847555
ACH-000039,-0.03552464078569032
ACH-000040,-0.13995729492488534
ACH-000041,0.11944677935592417
ACH-000042,0.10244384428884527
ACH-000045,0.2466595846671483
ACH-000047,-0.017517561730639494
ACH-000052,0.2480087455000453
ACH-000053,-0.04970504101502337
ACH-000054,0.012502372729117386
ACH-000055,0.2984456066613589
ACH-000060,-0.0005658740597827425
ACH-000067,-0.08322374294413744
ACH-000070,-0.0960551355380893
ACH-000075,-0.05914317567975742
ACH-000078,-0.079511367587303
ACH-000082,-0.0008158403247542844
ACH-000085,-0.14280084706956678
ACH-000086,0.11912360667783167
ACH-000087,0.1805740103947576
ACH-000092,-0.08209390482469958
ACH-000095,0.0519827455503107
ACH-000097,0.05751118916473698
ACH-000098,-0.13772065314498505
ACH-000099,0.04783951451971872
ACH-000108,0.1889268141027041
ACH-000113,0.16015154645699362
ACH-000116,0.1617446556864338
ACH-000118,0.010839978288010723
ACH-000120,0.06896626473677996
ACH-000123,-0.004780329610487293
ACH-000127,0.08841450907373642
ACH-000128,-0.041622386891006766
ACH-000132,0.2997707858165501
ACH-000133,-0.08972502934043597
ACH-000137,0.2681677626617403
ACH-000138,0.05449546866537535
ACH-000142,0.0937460136598251
ACH-000143,-0.035452242360513926
ACH-000146,0.17904128751463158
ACH-000148,0.14677638207408178
ACH-000150,0.07673176964790898
ACH-000152,0.2027145635199779
ACH-000153,-0.01888120504478645
ACH-000159,0.0329744671050032
ACH-000160,0.1789518446067779
ACH-000163,0.10221284933800033
ACH-000167,0.03944553980930695
ACH-000168,0.18355328018367967
ACH-000169,-0.19913462622748684
ACH-000178,-0.04246335945916626
ACH-000183,0.14188051421003986
ACH-000188,0.006629655739536957
ACH-000189,0.16168517331761612
ACH-000190,-0.1568534476260501
ACH-000198,0.2143968783905394
ACH-000203,0.5471021724656955
ACH-000204,-0.0017313244008360133
ACH-000206,0.08454963015243523
ACH-000207,0.03731075326584828
ACH-000208,0.3157512101812166
ACH-000210,-0.07723771458296112
ACH-000211,-0.1183372511941934
ACH-000215,0.11885107476322035
ACH-000221,0.2432637022932945
ACH-000222,0.17992778606494594
ACH-000223,0.06631071676837234
ACH-000226,0.09629005113857644
ACH-000227,-0.03470836446316861
ACH-000228,0.1277519018430219
ACH-000231,-0.16330194501503567
ACH-000232,-0.04423635368808389
ACH-000233,-0.16131613460355407
ACH-000234,0.06502782831936564
ACH-000235,0.19677997707294467
ACH-000237,0.07521335132356312
ACH-000238,-0.05220967028379196
ACH-000242,0.10293549717703936
ACH-000243,0.17737677385328735
ACH-000244,-0.058532014258564864
ACH-000246,0.2415678290793103
ACH-000248,0.013027065304079571
ACH-000250,0.009674143978944788
ACH-000251,-0.15671023810879814
ACH-000252,-0.11232427799611036
ACH-000253,0.0989821825086022
ACH-000255,0.10118395822574336
ACH-000256,0.19705837909208648
ACH-000257,0.15811646607038707
ACH-000258,-0.010857330398251385
ACH-000259,-0.1776647809378007
ACH-000260,0.01035841476323552
ACH-000261,-0.08599381907336465
ACH-000262,0.2332261557008785
ACH-000263,0.07559405044886817
ACH-000264,0.060751705224544615
ACH-000265,0.14139390905689778
ACH-000266,0.13675041177933153
ACH-000272,0.0660670477253366
ACH-000274,0.0429114053226703
ACH-000277,0.002575019080566582
ACH-000278,-0.046436886753523296
ACH-000279,0.16732125732422848
ACH-000280,0.09166297657989482
ACH-000281,0.012714883201308178
ACH-000288,0.11115840962602648
ACH-000291,0.11744147321002367
ACH-000293,0.13770006272349006
ACH-000294,0.024566898309891325
ACH-000295,0.07643127226220611
ACH-000296,0.019300753831622542
ACH-000302,0.14098387211040844
ACH-000304,0.0739788369762986
ACH-000307,0.04673767170240728
ACH-000308,-0.1516089668436728
ACH-000310,-0.020556891237134414
ACH-000311,0.1611860879729016
ACH-000312,0.12333758633641073
ACH-000315,0.14492209448290908
ACH-000316,0.17794672560093064
ACH-000317,-0.005807428438284221
ACH-000318,0.015015875035047956
ACH-000319,0.20897404188165924
ACH-000320,0.2544757855630657
ACH-000322,0.10797203815859666
ACH-000323,0.31888658909961715
