,PTPRZ1 (5803)
ACH-000252,-0.005954253375713826
ACH-000253,-0.2839112395802396
ACH-000255,-0.14634392167383845
ACH-000256,-0.1062398790932966
ACH-000257,-0.3056115328664268
ACH-000258,-0.460379829009196
ACH-000259,-0.11355148189514992
ACH-000260,-0.1348828748530376
ACH-000261,-0.04704387400389344
ACH-000262,0.09362921462460404
ACH-000263,-0.10037357939924432
ACH-000264,-0.07820136270586905
ACH-000265,0.08602744380092346
ACH-000266,-0.045953326433362
ACH-000272,-0.2063082462153027
ACH-000274,-0.1857174022082439
ACH-000277,-0.016331080664900716
ACH-000278,-0.08680439292192943
ACH-000279,-0.07158717975347935
ACH-000280,0.121847031582499
ACH-000281,0.018367515909234973
ACH-000288,-0.05349240963940978
ACH-000291,0.0511442849823012
ACH-000293,-0.17755827692575935
ACH-000294,-0.19099711546944811
ACH-000295,0.029183139154203706
ACH-000296,-0.18073883011369976
ACH-000302,-0.04550973708417486
ACH-000304,0.009361648743237682
ACH-000307,-0.0936816088287484
ACH-000308,-0.08211036676515146
ACH-000310,0.01682899720884641
ACH-000311,-0.07625087571870784
ACH-000312,-0.04298764576555812
ACH-000315,-0.08636307739145382
ACH-000316,0.010180237143541613
ACH-000317,-0.17642456405168333
ACH-000318,-0.08178305419481999
ACH-000319,-0.2238464486663629
ACH-000320,-0.1667113739306236
ACH-000322,-0.3004237594135425
ACH-000323,0.12339880494055228
ACH-000324,-0.09536602596021304
ACH-000329,-0.15144221258732266
ACH-000330,-0.2508273300474245
ACH-000331,-0.07036783895785577
ACH-000332,-0.05868670114445721
ACH-000334,0.03629576235506278
ACH-000335,-0.007283695148178903
ACH-000336,-0.08391064359833719
ACH-000337,0.09719730802075748
ACH-000338,0.034819305528199236
ACH-000339,-0.09117041314218714
ACH-000341,-0.16591569606434142
ACH-000348,-0.12797015392737826
ACH-000350,0.0067438235638830075
ACH-000352,-0.14769584015813614
ACH-000356,-0.41109086243266535
ACH-000361,-0.026912797903662238
ACH-000362,-0.08322078184605586
ACH-000363,-0.14366798284648932
ACH-000364,0.05635484804534707
ACH-000365,-0.1520001087478201
ACH-000366,-0.06450090101065159
ACH-000368,0.004450912866950543
ACH-000374,-0.2466723370636773
ACH-000375,-0.14599934632950975
ACH-000376,-0.11204184331367367
ACH-000381,-0.07521936851089603
ACH-000383,-0.03874992846943676
ACH-000387,-0.20616721587286985
ACH-000389,-0.10248486776883928
ACH-000390,-0.04677844532010638
ACH-000393,-0.08133648761475902
ACH-000395,-0.21812209467401947
ACH-000396,0.08868872533181753
ACH-000397,-0.10296416517152236
ACH-000401,0.0394425363860543
ACH-000402,-0.41495367243684944
ACH-000403,-0.21749370754435848
ACH-000404,-0.0029736560098391172
ACH-000406,0.06563640005550345
ACH-000407,-0.02152872085789696
ACH-000408,0.050809149461885514
ACH-000410,0.040958451645928484
ACH-000411,-0.2361153928103615
ACH-000414,-0.05766896868128828
ACH-000415,-0.11934483531460573
ACH-000416,-0.05970065558731344
ACH-000420,-0.11962098572791538
ACH-000421,-0.08164029705797966
ACH-000424,-0.0217872145012032
ACH-000425,-0.12951692137340395
ACH-000426,-0.11787282507420067
ACH-000427,-0.1695777399831315
ACH-000433,-0.09560817773326713
ACH-000435,-0.146723879878948
ACH-000436,-0.318777533687231
ACH-000444,-0.1356522674329036
ACH-000445,0.16181058992741612
ACH-000448,-0.0601494909537925
ACH-000450,-0.061522952103283984
ACH-000452,0.014785676859017709
ACH-000454,0.1316857870249622
ACH-000458,-0.041419044569792736
ACH-000459,-0.01764588272484821
ACH-000460,-0.12165998937009274
ACH-000461,0.18995299135593072
ACH-000463,0.03566890877877933
ACH-000464,-0.2674116176772433
ACH-000466,0.010639637685258135
ACH-000467,0.059448769047217236
ACH-000468,-0.11504995557345978
ACH-000469,-0.11061432121625862
ACH-000470,-0.18624694822662172
ACH-000471,-0.12419562291130412
ACH-000472,-0.1764353402683017
ACH-000473,0.0818655769679156
ACH-000475,0.010907940851340928
ACH-000476,0.0804857917498832
ACH-000477,-0.279411356565552
ACH-000479,0.12993526300918845
ACH-000480,-0.0737598572403303
ACH-000481,-0.1857920431381729
ACH-000483,-0.06832929159562948
ACH-000484,-0.2302648320975687
ACH-000485,-0.16231458913702893
ACH-000486,-0.07028035973611738
ACH-000487,-0.12176129360497265
ACH-000488,-0.09670764468307023
ACH-000490,-0.2182631705156988
ACH-000491,-0.14442611786118753
ACH-000495,-0.1975596689402408
ACH-000496,0.0015318225455628188
ACH-000499,-0.04014771459523149
ACH-000500,-0.65790921841384
ACH-000502,-0.1372270224371303
ACH-000503,-0.3752614985571318
ACH-000505,-0.11787639057188667
ACH-000507,-0.019019495204409452
ACH-000510,-0.14928846115651662
ACH-000511,-0.1897329847456628
ACH-000512,0.23265729375546346
ACH-000516,-0.14444548702448906
ACH-000517,-0.04092300066605272
ACH-000518,-0.07046365487277438
ACH-000520,-0.3596213637185945
ACH-000521,-0.14220758418057647
ACH-000522,0.10548899287200778
ACH-000524,-0.01699724737882169
ACH-000527,-0.04686767423681673
ACH-000528,-0.015515991749939253
ACH-000537,0.011180274528863521
ACH-000541,0.018822595290717743
ACH-000542,-0.054742319651947285
ACH-000544,-0.01456990945160674
ACH-000545,-0.1346358603392461
ACH-000547,0.28982259989063963
ACH-000548,-0.13655936605230293
ACH-000549,-0.17153387245199725
ACH-000550,-0.1842163196477043
ACH-000552,-0.08920529302500121
ACH-000556,0.016459460507701598
ACH-000557,-0.1490011195247444
ACH-000569,-0.042026107501101466
ACH-000570,-0.20563573940851126
ACH-000571,-0.07409158280333797
ACH-000573,-0.13500042645683774
ACH-000576,0.07586754211335668
ACH-000579,-0.08876736621741828
ACH-000580,-0.28664384443967955
ACH-000584,-0.12447746858069818
ACH-000585,-0.05798891579152226
ACH-000588,-0.16910003535897047
ACH-000589,-0.16721357872999398
ACH-000591,-0.18717572671890445
ACH-000593,-0.023087632670687336
ACH-000600,-0.16120061244207867
ACH-000601,0.07114978252892191
ACH-000605,-0.02621958251303445
ACH-000606,0.07781818995510634
ACH-000608,-0.02111125820537809
ACH-000614,-0.3011467081950963
ACH-000616,-0.14755890072094852
ACH-000618,0.06009580722322853
ACH-000619,-0.21267519592483786
ACH-000620,-0.025060552971242468
ACH-000621,-0.010140514365271835
ACH-000622,-0.10991812561070713
ACH-000623,0.06930032085136939
ACH-000624,-0.053865662355646986
ACH-000627,-0.10385561103152036
ACH-000630,-0.16721161192360465
ACH-000631,-0.2376539041191895
ACH-000632,-0.00025719662088180133
ACH-000633,0.030689651820517975
ACH-000637,0.22803840484126126
ACH-000638,-0.13224858328840455
ACH-000646,-0.11213201627005588
ACH-000647,0.06963834123371923
ACH-000648,-0.09799240605001797
ACH-000649,-0.1951444956646176
ACH-000651,0.05466804495988347
ACH-000652,-0.1707472435584053
ACH-000653,0.027630322256665132
ACH-000657,-0.03478378893067999
ACH-000658,-0.1168532170051136
ACH-000661,-0.15264216368382122
ACH-000662,-0.3365003072720135
ACH-000663,0.018444833886187187
ACH-000665,-0.1881337696307721
ACH-000671,-0.11291968411669955
ACH-000672,0.11613947187907613
ACH-000673,-0.08619088945226981
ACH-000676,-0.0641566616889734
ACH-000677,-0.11648474809093246
ACH-000681,0.059317729272963075
ACH-000683,0.07510250611882527
ACH-000684,-0.15842023037048972
ACH-000688,0.03122515440654413
ACH-000693,-0.0034530573281431488
ACH-000694,-0.03138081120700847
ACH-000695,-0.31058621737541164
ACH-000696,-0.043814048266026036
ACH-000697,-0.10812336939896668
ACH-000699,-0.06873597036907493
ACH-000701,-0.025718774644821155
ACH-000706,-0.026633479976257327
ACH-000711,0.00796520944915593
ACH-000713,-0.17234813307532074
ACH-000714,-0.2551522107682845
ACH-000718,-0.2178104236148813
ACH-000720,-0.00021594817075081785
ACH-000721,0.0503675372812138
ACH-000724,-0.04740383436879335
ACH-000725,0.037377257380180114
ACH-000732,0.18447290202035815
ACH-000734,-0.058081813483505086
ACH-000735,-0.15898912172899146
ACH-000736,-0.02811482905811905
ACH-000738,-0.09453131364131513
ACH-000746,-0.36058404084935336
ACH-000747,-0.12346177145926494
ACH-000748,-0.2350702391539868
ACH-000753,-0.153858342206434
ACH-000756,0.14841556069403608
ACH-000757,-0.04835733527005594
ACH-000758,0.007821934742971931
ACH-000760,-0.02307871861243507
ACH-000762,-0.13375893970006433
ACH-000763,-0.21519988541511406
ACH-000764,-0.06634498015805845
ACH-000765,-0.18476146440902896
ACH-000766,-0.08354152423802509
ACH-000767,-0.19484387281775786
ACH-000768,-0.0744028046745343
ACH-000769,-0.08935565893889376
ACH-000770,0.03433425726531901
ACH-000771,-0.1007936323056286
ACH-000773,-0.13567313552335275
ACH-000776,-0.3412051495544124
ACH-000777,-0.05129604927365925
ACH-000778,0.07362519497212078
ACH-000781,-0.03658960430874208
ACH-000782,0.04058584898121863
ACH-000783,-0.1154752067136294
ACH-000784,-0.06836389706396875
ACH-000785,-0.011898271524114656
ACH-000787,-0.0916456250810322
ACH-000788,-0.11624148184556335
ACH-000791,-0.2283195335457879
ACH-000792,-0.06345256531467038
ACH-000794,-0.01672813018290304
ACH-000796,-0.02178891759733489
ACH-000798,-0.16798020241993286
ACH-000799,-0.2741955795885568
ACH-000800,0.06666175076739854
ACH-000802,0.12206403408113775
ACH-000804,-0.25097922711668696
ACH-000805,0.04547808661043301
ACH-000809,-0.1907156785108678
ACH-000810,0.2165699428032659
ACH-000811,0.03326664910316625
ACH-000817,0.06969812714083069
ACH-000819,0.02235170643758508
ACH-000820,0.01461695635851627
ACH-000821,-0.15605255780370725
ACH-000822,-0.10552447732271936
ACH-000823,-0.07731206421572859
ACH-000824,-0.1107448642180605
ACH-000827,-0.19258127829938335
ACH-000829,0.11619334792422585
ACH-000831,-0.09812360381774224
ACH-000832,0.045530665422222505
ACH-000833,0.10224946489485832
ACH-000834,-0.17790994514524816
ACH-000835,-0.04711887627848016
ACH-000836,-0.028750157263578876
ACH-000837,-0.01614668015790675
ACH-000838,0.11905325287910935
ACH-000839,0.08021160125308494
ACH-000840,-0.006477535315505154
ACH-000841,-0.04546036416409507
ACH-000843,-0.18472463399241168
ACH-000846,-0.026559119551524388
ACH-000847,-0.10402476968842264
ACH-000848,0.05599086790654802
ACH-000849,0.0276702189929595
ACH-000851,0.10357004607413674
ACH-000855,-0.033811761703479486
ACH-000856,-0.043585502864354274
ACH-000858,-0.04735787492768893
ACH-000859,0.01325141143933628
ACH-000861,-0.0480229470875111
ACH-000862,-0.2401177934246204
ACH-000865,-0.14474425148692968
ACH-000866,-0.055407495110949743
ACH-000867,-0.12942083521621073
ACH-000869,-0.10201234586641936
ACH-000872,0.19152419694023945
ACH-000873,-0.06372695065580568
ACH-000876,-0.19280599261044512
ACH-000878,-0.26175169121587155
ACH-000880,-0.18716176900352496
ACH-000881,-0.2461195556459164
ACH-000882,-0.21907755192153905
ACH-000884,-0.17306633212831482
ACH-000885,-0.08167623531173822
ACH-000887,-0.09573608083285047
ACH-000889,-0.030167179125776912
ACH-000896,-0.032330078297221
ACH-000898,-0.011849825944159164
ACH-000900,-0.015613834447076163
ACH-000901,-0.032841656538512974
ACH-000905,-0.13413804454875994
ACH-000906,-0.049127485203134515
ACH-000907,-0.1855706790103448
ACH-000910,-0.04184118203321826
ACH-000911,-0.028432554621542587
ACH-000912,-0.19037961329287084
ACH-000913,-0.04325700207400863
ACH-000915,0.06421055669551075
ACH-000916,0.3630791761147459
ACH-000917,-0.05340580711273036
ACH-000920,0.1076848150253754
ACH-000921,-0.09683512227971544
ACH-000924,-0.0362495574946679
ACH-000926,-0.2488659908535017
ACH-000928,-0.09632016901826387
ACH-000929,0.11699574680952103
ACH-000932,-0.043518408231486116
ACH-000935,-0.17214773299196734
ACH-000936,0.0005398926034049875
ACH-000937,-0.1718623538782342
ACH-000938,-0.2071250990200471
ACH-000939,-0.030524185532232
ACH-000941,-0.13563037866412095
ACH-000943,-0.20386179465651405
ACH-000946,-0.25116150703965234
ACH-000947,-0.07692153566470504
ACH-000948,0.001622978815802816
ACH-000950,-0.2411320927319721
ACH-000953,-0.19910571826862314
ACH-000954,0.07969518348550347
ACH-000957,-0.027423659014192598
ACH-000958,-0.25320049713947984
ACH-000960,-0.08969677365798767
ACH-000963,-0.3141447717065424
ACH-000968,-0.178726989661966
ACH-000969,-0.0608553724411441
ACH-000972,0.12518773210189713
ACH-000973,-0.03492340003271483
ACH-000974,-0.09750032619055446
ACH-000978,-0.11093083630514353
ACH-000984,-0.011358647118522195
ACH-000986,-0.05532472635081805
ACH-000988,-0.003257044407338646
ACH-000993,0.09266153431786488
ACH-000994,-0.07150061616243397
ACH-000996,0.09215538769355956
ACH-001001,-0.224889624230028
ACH-001020,0.022748147218961103
ACH-001028,-0.13663960076130524
ACH-001031,-0.15042116500253938
ACH-001038,-0.09968399679807063
ACH-001048,-0.0913256250601411
ACH-001050,-0.2040183702415619
ACH-001053,0.000484348484284432
ACH-001054,-0.169801722264283
ACH-001061,-0.045312333483134695
ACH-001067,-0.1343689834231765
ACH-001075,-0.037403079005746936
ACH-001096,-0.08768865877170921
ACH-001111,-0.3540094221519955
ACH-001119,0.0616391906078362
ACH-001128,-0.23662745815895095
ACH-001134,-0.09918660076950173
ACH-001151,-0.10553559768112553
ACH-001163,-0.0727659719273789
ACH-001164,0.11999820461631472
ACH-001183,-0.04564076304750398
ACH-001192,-0.3117384237747677
ACH-001193,0.1166447549159164
ACH-001196,-0.07453754819392264
ACH-001197,-0.08353100004440497
ACH-001205,-0.13878610620495854
ACH-001211,-0.03332720658442796
ACH-001212,-0.29531924469621657
ACH-001228,0.02062339387404229
ACH-001232,-0.08980040797678597
ACH-001239,-0.1890416596216341
ACH-001270,-0.013236101092296513
ACH-001274,-0.08905768390091016
ACH-001275,-0.08924392046559566
ACH-001277,-0.1819748120351809
ACH-001278,0.014632172695399391
ACH-001280,-0.3942076402668896
ACH-001283,-0.10891979104982052
ACH-001289,-0.05483501287607645
ACH-001300,-0.03259838049764662
ACH-001301,0.04640721514047781
ACH-001302,-0.029620266720486788
ACH-001306,-0.2025372651412484
ACH-001318,0.10851234572568527
ACH-001322,-0.12602569470596334
ACH-001328,-0.07708075684607175
ACH-001332,-0.08978688676074507
ACH-001336,-0.05231433495550239
ACH-001346,0.02242904765341131
ACH-001353,-0.06556663993234581
ACH-001354,-0.015933068653480608
ACH-001367,0.029991007434168025
ACH-001368,-0.021737327252222185
ACH-001374,0.4205615148658703
ACH-001377,-0.204771090323534
ACH-001380,-0.28510081425180844
ACH-001391,0.03976415550873122
ACH-001408,-0.1186689152926221
ACH-001430,-0.13870733987077088
ACH-001431,-0.4211724093846197
ACH-001450,-0.2113880834516964
ACH-001496,-0.08803206292147196
ACH-001500,-0.02782076518761797
ACH-001523,-0.07235589946152331
ACH-001532,-0.07510153510305131
ACH-001550,-0.004387347645084385
ACH-001552,-0.14174287765424418
ACH-001554,-0.08120166237330267
ACH-001654,-0.08696997953484056
ACH-001735,-0.08750238650654353
ACH-001736,-0.17174154542329167
ACH-001737,-0.0663261334247728
ACH-001740,-0.10816933379290736
ACH-001745,-0.007093892028401794
ACH-001765,-0.17213707856345467
