,XCL1 (6375)
ACH-000004,-0.10747204971326403
ACH-000005,0.17118670279906947
ACH-000007,-0.2773241421142417
ACH-000009,-0.18568566976789372
ACH-000011,-0.03043115368823687
ACH-000012,-0.08231275819281629
ACH-000013,-0.043575051712107495
ACH-000014,-0.011233979085136691
ACH-000015,-0.09740822492279838
ACH-000017,-0.15243791781065588
ACH-000018,-0.16630510437495366
ACH-000019,0.01075228470973682
ACH-000021,-0.104169344488988
ACH-000022,-0.08476759308534572
ACH-000025,0.1030748554271281
ACH-000028,-0.12921864411749445
ACH-000030,-0.06966239693194856
ACH-000035,-0.14983233369104768
ACH-000036,-0.019087762743709626
ACH-000037,0.01527917620190031
ACH-000039,-0.0868186211344318
ACH-000040,-0.026738298660838232
ACH-000041,0.09290295039621874
ACH-000042,-0.035089896729448816
ACH-000045,-0.05092464644288358
ACH-000047,-0.0482002441041717
ACH-000052,0.11166826519422077
ACH-000053,-0.03121775144982725
ACH-000054,-0.05578478332678375
ACH-000055,0.07676289803718843
ACH-000060,0.04674844493553917
ACH-000067,0.1011874523624966
ACH-000070,-0.11977791404230842
ACH-000075,-0.3682030059388747
ACH-000078,0.06794290524988315
ACH-000082,-0.011639291100590107
ACH-000085,-0.02342854490027326
ACH-000086,-0.3028638065150815
ACH-000087,-0.046465081718116884
ACH-000092,-0.1629841235637779
ACH-000095,-0.11342720160337325
ACH-000097,-0.07845272041677565
ACH-000098,0.0025583215011006177
ACH-000099,0.02903638942695587
ACH-000108,-0.017857543796499304
ACH-000113,-0.0035457912227638147
ACH-000116,-0.016433456484021558
ACH-000118,-0.05454427408213183
ACH-000120,-0.037544394182427984
ACH-000123,-0.0019200685875805413
ACH-000127,0.03138698639645511
ACH-000128,-0.07558741269671079
ACH-000132,0.08454152173954009
ACH-000133,-0.1091349040918307
ACH-000137,0.06220770503888199
ACH-000138,0.07766763444926103
ACH-000142,-0.17589609122788488
ACH-000143,-0.18896474843677144
ACH-000146,-0.1886895166786324
ACH-000148,-0.08200708331452303
ACH-000150,0.03761836619088177
ACH-000152,0.1206269272301801
ACH-000153,-0.029072618626183083
ACH-000159,-0.06377593284339184
ACH-000160,-0.15968547524461724
ACH-000163,-0.03596448334702323
ACH-000167,-0.431044560216053
ACH-000168,0.06202081245578285
ACH-000169,-0.01866373332316178
ACH-000178,-0.059017843206381225
ACH-000183,-0.05101226132717419
ACH-000188,-0.08062182536020752
ACH-000189,0.09550502249437216
ACH-000190,-0.04566131424812858
ACH-000198,-0.1160534185300432
ACH-000203,0.5564761887645537
ACH-000204,-0.2972829811430401
ACH-000206,0.0016842429340407216
ACH-000207,-0.08030519991798188
ACH-000208,-0.2646579723176865
ACH-000210,-0.15156838359690508
ACH-000211,-0.1965789520017681
ACH-000215,-0.122424289666379
ACH-000221,-0.04373714647249342
ACH-000222,-0.017210739659581042
ACH-000223,-0.1269698548554196
ACH-000226,-0.07008179538514073
ACH-000227,0.061586864868037425
ACH-000228,0.12809107403076392
ACH-000231,-0.06456488322332185
ACH-000232,0.1338966197381832
ACH-000233,-0.2308706652509108
ACH-000234,-0.023624294212477755
ACH-000235,-0.0362540944027121
ACH-000237,-0.03538912232103263
ACH-000238,0.1101232797707898
ACH-000242,-0.07144851879713551
ACH-000243,-0.13395599121091042
ACH-000244,-0.2523232056858159
ACH-000246,-0.08159270194032901
ACH-000248,-0.05570721298473882
ACH-000250,-0.11225613536919596
ACH-000251,-0.09713505234912856
ACH-000252,-0.026119204797245433
ACH-000253,-0.10769618965273177
ACH-000255,-0.13814557893823867
ACH-000256,0.08644516097900477
ACH-000257,-0.05332183815594059
ACH-000258,-0.17322672974450554
ACH-000259,-0.011842373505358671
ACH-000260,-0.12233419767950544
ACH-000261,-0.049658840163670205
ACH-000262,-0.024093591360864475
ACH-000263,-0.25665692587443023
ACH-000264,-0.08675364146005363
ACH-000265,-0.03653086659880764
ACH-000266,-0.11590339525328396
ACH-000272,-0.12269305274287767
ACH-000274,-0.09853602716680147
ACH-000277,-0.1746672004744066
ACH-000278,-0.0415900431262789
ACH-000279,-0.0040209661524424145
ACH-000280,-0.30143760564929645
ACH-000281,-0.2813456234662355
ACH-000288,-0.11882131883108388
ACH-000291,0.0011127544721893127
ACH-000293,-0.1381066627629413
ACH-000294,-0.2540859855806237
ACH-000295,-0.04081522315211949
ACH-000296,-0.0745195823841055
ACH-000302,-0.07840355326559045
ACH-000304,-0.03187431892652858
ACH-000307,-0.07325706097646527
ACH-000308,-0.0517180660111076
ACH-000310,0.02840577747570401
ACH-000311,-0.21833004617339666
ACH-000312,-0.03120517513770909
ACH-000315,0.05248022198601398
ACH-000316,-0.015340761464235091
ACH-000317,-0.09659807301323804
ACH-000318,-0.16102665238624184
ACH-000319,-0.08799033753724063
ACH-000320,-0.0626505636317996
ACH-000322,-0.0725184715666273
ACH-000323,0.07826143846041779
ACH-000324,-0.3511779520098201
ACH-000329,0.0011331930426963204
ACH-000330,0.27536741191398656
ACH-000331,-0.12710000577220407
ACH-000332,-0.17104927676460616
ACH-000334,0.0990827772297874
ACH-000335,-0.05105762841855135
ACH-000336,-0.315096695050588
ACH-000337,-0.10743301540264673
ACH-000338,-0.24837258405890655
ACH-000339,0.0021738778160930645
ACH-000341,0.013940036537235904
ACH-000348,-0.04368324698916007
ACH-000350,-0.19950531409951336
ACH-000352,0.06904090360512963
ACH-000356,-0.10987344796859508
ACH-000361,-0.023434341915040617
ACH-000362,-0.2080005670255248
ACH-000363,-0.03269250886243446
ACH-000364,0.08158498857002447
ACH-000365,0.11917024996267685
ACH-000366,-0.059556818250698425
ACH-000368,-0.0203512900424878
ACH-000374,0.02460923489574517
ACH-000375,-0.061854178635029615
ACH-000376,-0.015869541253733417
ACH-000381,-0.09298699244681688
ACH-000383,-0.023592140326192303
ACH-000387,-0.17502195097420464
ACH-000389,-0.13864205482947298
ACH-000390,-0.06049646429604394
ACH-000393,0.15056586636601793
ACH-000395,0.06983639578388558
ACH-000396,0.053116151100892496
ACH-000397,-0.11804868886940388
ACH-000401,-0.0781959442516286
ACH-000402,-0.16605329079097642
ACH-000403,-0.21299259214399344
ACH-000404,-0.009474352001450028
ACH-000406,0.04425293268626227
ACH-000407,-0.11521742804540275
ACH-000408,0.17458104012541922
ACH-000410,-0.11299993513725205
ACH-000411,-0.2541526577060701
ACH-000414,-0.00520416206451236
ACH-000415,0.010898909274618871
ACH-000416,-0.193919593694911
ACH-000420,-0.0371303607756858
ACH-000421,0.08791134847305318
ACH-000424,-0.1933332610831622
ACH-000425,0.014307354328228356
ACH-000426,-0.5035646736982491
ACH-000427,0.0970013619616526
ACH-000433,-0.023758491821415567
ACH-000435,-0.2569072541641997
ACH-000436,-0.06637125139807205
ACH-000444,-0.18197702206922475
ACH-000445,-0.08918078683084235
ACH-000448,0.062150069794876875
ACH-000450,-0.050937257272267486
ACH-000452,0.022919259577523384
ACH-000454,0.047787365776906926
ACH-000458,-0.2218520093896287
ACH-000459,-0.3328136816848798
ACH-000460,-0.0676709108302767
ACH-000461,0.0018164859361831987
