,ADAMTSL4 (54507)
ACH-000004,0.07353543213187001
ACH-000005,-0.0954092378073118
ACH-000007,0.15386622299287506
ACH-000009,-0.2651956041242162
ACH-000011,0.0341419822686668
ACH-000012,-0.20922862742107126
ACH-000013,-0.16951327801677232
ACH-000014,-0.17304638676400755
ACH-000015,-0.2496465603193025
ACH-000017,0.012895060119460112
ACH-000018,-0.10937762676720716
ACH-000019,-0.22254790167447064
ACH-000021,-0.17655732502452445
ACH-000022,-0.11526468035324428
ACH-000025,-0.016270563817432027
ACH-000028,-0.21960859926488996
ACH-000030,-0.12138393413970468
ACH-000035,-0.16689842116716186
ACH-000036,-0.09787728908649014
ACH-000037,-0.036800153438006085
ACH-000039,-0.2548262014161364
ACH-000040,-0.22696892813461125
ACH-000041,-0.20880098063191269
ACH-000042,-0.12411438044839895
ACH-000045,-0.18540452973121274
ACH-000047,-0.13703730751809753
ACH-000052,-0.17220144475579127
ACH-000053,-0.2755217891899848
ACH-000054,-0.06699778860171403
ACH-000055,-0.3680520496060571
ACH-000060,0.0049138411298897755
ACH-000067,-0.0792520604613903
ACH-000070,-0.11404595629207565
ACH-000075,-0.11093077500787517
ACH-000078,-0.10309775145489772
ACH-000082,-0.1089890934859584
ACH-000085,-0.15377517547983102
ACH-000086,-0.4108404881760977
ACH-000087,-0.057967178748727186
ACH-000092,-0.1363007554112426
ACH-000095,-0.010311238342765016
ACH-000097,-0.23953853158722105
ACH-000098,-0.03604183924490203
ACH-000099,0.006943055672952117
ACH-000108,-0.06848480979345019
ACH-000113,-0.22125828576467
ACH-000116,-0.17688113211580694
ACH-000118,-0.15495064209115494
ACH-000120,-0.3777232444920927
ACH-000123,-0.20085085805000985
ACH-000127,-0.04211785106438986
ACH-000128,-0.24067287208081556
ACH-000132,-0.11891354754502713
ACH-000133,-0.12252511373235285
ACH-000137,-0.1216733969276146
ACH-000138,-0.0455822868636631
ACH-000142,-0.051251935998152
ACH-000143,-0.23954436003742935
ACH-000146,-0.18150772192979966
ACH-000148,-0.1952327902660541
ACH-000150,-0.14939517899260174
ACH-000152,-0.08909585762082965
ACH-000153,-0.3780381555735999
ACH-000159,-0.18435656556318364
ACH-000160,-0.020457614311938144
ACH-000163,-0.2819996610611762
ACH-000167,0.2946887466044269
ACH-000168,0.028067248539679304
ACH-000169,-0.07726785469629692
ACH-000178,-0.06680730645454455
ACH-000183,-0.3990536177910817
ACH-000188,-0.11738514383838915
ACH-000189,-0.31912004163567953
ACH-000190,0.06252073314761908
ACH-000198,-0.2039302873306423
ACH-000203,0.1884979262026834
ACH-000204,-0.3477871588568631
ACH-000206,-0.193284623636677
ACH-000207,-0.22588942531412806
ACH-000208,0.1087314291729052
ACH-000210,-0.05902630559756593
ACH-000211,-0.09125593705499076
ACH-000215,-0.1766809817987385
ACH-000221,-0.0069204485912928385
ACH-000222,0.04993439014197803
ACH-000223,-0.03828227830017589
ACH-000226,-0.17697390481023398
ACH-000227,0.010252663872771768
ACH-000228,-0.2924095197132132
ACH-000231,-0.18177020645196354
ACH-000232,-0.12650006019549756
ACH-000233,-0.09555608582362148
ACH-000234,-0.007967391989159986
ACH-000235,-0.16528481297010225
ACH-000237,-0.08758520741612033
ACH-000238,-0.022490317347934104
ACH-000242,-0.0181559473130936
ACH-000243,-0.06674223149882465
ACH-000244,-0.11640340062557494
ACH-000246,-0.02757732103441921
ACH-000248,-0.08930741680782228
ACH-000250,-0.09984145192486027
ACH-000251,-0.2090203017007521
ACH-000252,-0.25285224672518863
ACH-000253,-0.1455356833771543
ACH-000255,-0.12730135141907806
ACH-000256,-0.09000840209350014
ACH-000257,-0.11775257911866363
ACH-000258,-0.06993687181810912
ACH-000259,-0.1858779326261542
ACH-000260,-0.22267393542089184
ACH-000261,-0.13105709055799394
ACH-000262,-0.14409375274850295
ACH-000263,-0.2784160277651848
ACH-000264,-0.2644259444412169
ACH-000265,-0.062125184042349374
ACH-000266,-0.1051923609775387
ACH-000272,-0.27170066828202644
ACH-000274,0.01821752803392363
ACH-000277,-0.0767784734522722
ACH-000278,-0.03128994996285678
ACH-000279,-0.062482011736181925
ACH-000280,-0.0989233611836083
ACH-000281,-0.060753924195450074
ACH-000288,-0.19064590581910787
ACH-000291,-0.029669479390091524
ACH-000293,-0.06300648300846355
ACH-000294,-0.20231815169807207
ACH-000295,-0.013061173979319902
ACH-000296,0.10433240837294662
ACH-000302,-0.12310600071923372
ACH-000304,-0.3845731375483088
ACH-000307,-0.02146427139793953
ACH-000308,-0.10102938296224233
ACH-000310,0.0007105822862186397
ACH-000311,-0.15496216179205116
ACH-000312,-0.0784100208589809
ACH-000315,-0.07950494710462648
ACH-000316,-0.13020749722192654
ACH-000317,0.050247161204435634
ACH-000318,-0.19789209787570355
ACH-000319,-0.21223462853473254
ACH-000320,0.04938586388963129
ACH-000322,-0.04793342217533261
ACH-000323,-0.09908670104078353
ACH-000324,-0.10145787382076044
ACH-000329,-0.18228638996983831
ACH-000330,-0.18812628865432585
ACH-000331,-0.09414926277612876
ACH-000332,-0.16782241652045646
ACH-000334,0.0903661674901338
ACH-000335,-0.11413163395184893
ACH-000336,-0.4252836792578636
ACH-000337,-0.28457402691444844
ACH-000338,-0.593869809993682
ACH-000339,-0.0385815185301589
ACH-000341,-0.015641410347634232
ACH-000348,-0.08794670237560183
ACH-000350,-0.1056013313574526
ACH-000352,-0.038181112121514635
ACH-000356,-0.3392388313297564
ACH-000361,-0.21045858366408735
ACH-000362,-0.08526914423207113
ACH-000363,-0.11818947434986395
ACH-000364,-0.15660849916570282
ACH-000365,-0.18045612574645084
ACH-000366,-0.12421004404007295
ACH-000368,0.0784614129622885
ACH-000374,-0.26973881152001394
ACH-000375,-0.1306316194846258
ACH-000376,-0.16951530064132214
ACH-000381,-0.20115377592702652
ACH-000383,-0.15466686667726684
ACH-000387,-0.06698182702948166
ACH-000389,0.08930831044861616
ACH-000390,-0.2504663371856996
ACH-000393,-0.05484735785292108
ACH-000395,-0.11263053688951136
ACH-000396,-0.03320428319911963
ACH-000397,-0.25345316848858424
ACH-000401,-0.06692828906167132
ACH-000402,-0.0927518669020196
ACH-000403,-0.07563873715719692
ACH-000404,-0.3183914288061145
ACH-000406,-0.11241281728318313
ACH-000407,-0.009909160415600844
ACH-000408,-0.16551138282033814
ACH-000410,-0.3416630702883018
ACH-000411,-0.09512747140239533
ACH-000414,0.03544278926932739
ACH-000415,-0.05809191027478314
ACH-000416,-0.25916081601539004
ACH-000420,-0.181422547534812
ACH-000421,-0.15465644774249074
ACH-000424,-0.14061256085954996
ACH-000425,-0.07084184834848688
ACH-000426,-0.11665488658752154
ACH-000427,0.04269925478469076
ACH-000433,-0.2865374222564617
ACH-000435,-0.05733234462651466
ACH-000436,-0.19443771158572348
ACH-000444,0.014986855403419147
ACH-000445,-0.09041205109331699
ACH-000448,-0.2175613394653281
ACH-000450,-0.05410336643584385
ACH-000452,-0.08409280182967513
ACH-000454,-0.3601820380697879
ACH-000458,-0.2889977995345422
ACH-000459,-0.02480014181742885
ACH-000460,0.06249315341387155
ACH-000461,-0.06486918397888533
ACH-000463,-0.05758420523343415
ACH-000464,-0.02233122287502407
ACH-000466,-0.002007119156504472
ACH-000467,0.0023613172870095545
ACH-000468,-0.13013380234659402
ACH-000469,0.01494528783432864
ACH-000470,0.14055744516582255
ACH-000471,-0.12898664455844522
ACH-000472,-0.05142377664863877
ACH-000473,-0.15877940498904666
ACH-000475,-0.117073481917977
ACH-000476,-0.22510241174288967
ACH-000477,0.003717515971361707
ACH-000479,-0.041624865390433766
ACH-000480,-0.07028188593533423
ACH-000481,-0.07235998473289447
ACH-000483,-0.032304313338875124
ACH-000484,-0.12646922964837454
ACH-000485,-0.29725955285081784
ACH-000486,-0.07356282045545784
ACH-000487,-0.20581366336990092
ACH-000488,-0.16901274246768075
ACH-000490,-0.08629358360236103
ACH-000491,-0.1531470156390253
ACH-000495,-0.13181306486576966
ACH-000496,-0.01837668654011209
ACH-000499,-0.04314241834240997
ACH-000500,-0.2968187270186105
ACH-000502,-0.1424504287358786
ACH-000503,-0.11067249862933272
ACH-000505,-0.11933623375517327
ACH-000507,0.01985680503702084
ACH-000510,-0.21778526136591367
ACH-000511,-0.09616277531491632
ACH-000512,-0.3587678816568384
ACH-000516,-0.0735115590197498
ACH-000517,-0.24829234993436045
ACH-000518,-0.12433577230777207
ACH-000520,0.07473890059106213
ACH-000521,-0.05941804932408785
ACH-000522,-0.1017064862513672
ACH-000524,-0.18581144113224496
ACH-000527,-0.027760979325997283
ACH-000528,-0.123748934598989
ACH-000537,-0.1408087990149863
ACH-000541,0.05285061186028302
ACH-000542,-0.0005913366791695896
ACH-000544,-0.2037585999058712
ACH-000545,-0.11962230719106352
ACH-000547,-0.13149838499712202
ACH-000548,-0.09329206642082284
ACH-000549,-0.18022249359677395
ACH-000550,-0.05269973243851432
ACH-000552,-0.18428679442113705
ACH-000556,-0.2126749218977614
ACH-000557,-0.09136035857553487
ACH-000569,0.040754383083319586
ACH-000570,-0.06925783032984617
ACH-000571,-0.11219431509469756
ACH-000573,-0.11699996634733616
ACH-000576,-0.11090724744107054
ACH-000579,0.03206341726596045
ACH-000580,-0.08360241134987352
ACH-000584,-0.12422795504043818
ACH-000585,-0.17908387567297102
ACH-000588,-0.07839836923912093
ACH-000589,-0.14490942590837375
ACH-000591,0.17744816172247194
ACH-000593,-0.1612021454887142
ACH-000600,-0.19831703554391908
ACH-000601,-0.15354006480077562
ACH-000605,-0.2081464293391627
ACH-000606,-0.2364543488696245
ACH-000608,-0.08027667709389183
ACH-000614,0.002647979047088197
ACH-000616,-0.09508403312473587
ACH-000618,-0.20937167970745613
ACH-000619,-0.03792222507473278
ACH-000620,-0.13303960997194836
ACH-000621,-0.21180239229068626
ACH-000622,-0.021113729031024944
ACH-000623,-0.024560051336929786
ACH-000624,-0.143815405132612
ACH-000627,-0.14586708345391575
ACH-000630,-0.014653925243561268
ACH-000631,-0.4457972859846124
ACH-000632,-0.07624863610023704
ACH-000633,-0.14109258566992913
ACH-000637,0.032001125050790384
ACH-000638,-0.12786478971259882
ACH-000646,-0.030835393127117108
ACH-000647,-0.11172812656792744
ACH-000648,-0.15376989009029327
ACH-000649,-0.09820035531960726
ACH-000651,-0.18571149342966026
ACH-000652,0.0782744556177705
ACH-000653,-0.195970778920262
ACH-000657,-0.12616314617279809
ACH-000658,-0.31291135910240664
ACH-000661,0.04119530759810132
ACH-000662,-0.4310337155525836
ACH-000663,-0.14436694604600275
ACH-000665,0.011851189015569346
ACH-000671,-0.3224871169956308
ACH-000672,-0.2792621072644485
ACH-000673,-0.11947670002374698
ACH-000676,-0.14997545763673306
ACH-000677,-0.13899832462950448
ACH-000681,-0.0176668710636372
ACH-000683,-0.39080883665754895
ACH-000684,-0.21594021419378756
ACH-000688,-0.054980517871151664
ACH-000693,-0.1598843487585112
ACH-000694,-0.03852644757936377
ACH-000695,-0.0931296015114378
ACH-000696,-0.12423567328768008
ACH-000697,-0.22484882465695816
ACH-000699,-0.11963683095554555
ACH-000701,-0.016389134901491863
ACH-000706,-0.045787266536792125
ACH-000711,-0.12536910818854827
ACH-000713,-0.21905193288522926
ACH-000714,-0.34637072808094377
ACH-000718,0.04883629628127713
ACH-000720,-0.1460760226121827
ACH-000721,-0.264870958324603
ACH-000724,-0.2494927977392936
ACH-000725,-0.3436089174148946
ACH-000732,-0.32450525851613754
ACH-000734,-0.15830926655962746
ACH-000735,-0.3086484875917037
ACH-000736,-0.1832229321265536
ACH-000738,-0.054231535828950336
ACH-000746,-0.19062156267315147
ACH-000747,-0.444464273031332
ACH-000748,-0.3320261128033674
ACH-000753,-0.17514272299274602
ACH-000756,-0.12109131433202645
ACH-000757,-0.2847809523555351
ACH-000758,-0.20791414818602488
ACH-000760,-0.3287295719465934
ACH-000762,-0.20267863785968188
ACH-000763,-0.14158682298492048
ACH-000764,0.013370525112903727
ACH-000765,-0.2130483189382636
ACH-000766,-0.039032679708984205
ACH-000767,-0.3190941296667921
ACH-000768,-0.08894335676062316
ACH-000769,-0.27530300885901193
ACH-000770,-0.12708324218039985
ACH-000771,-0.06055626471262868
ACH-000773,-0.0910616875841788
ACH-000776,-0.05932781797150327
ACH-000777,-0.07964448362076104
ACH-000778,-0.11730867347478945
ACH-000781,-0.09683112480762948
ACH-000782,0.08447778553803592
ACH-000783,-0.18308353450075895
ACH-000784,-0.07577412100490259
ACH-000785,-0.296630062956384
ACH-000787,-0.20897654571364468
ACH-000788,-0.09156381332307592
ACH-000791,-0.1309651076518767
ACH-000792,-0.027257213154519587
ACH-000794,-0.2014361696516722
ACH-000796,-0.015975508425674814
ACH-000798,-0.09929603755840756
ACH-000799,0.19933237127221864
ACH-000800,-0.2439981506966193
ACH-000802,-0.04854010140548845
ACH-000804,-0.09535834746119587
ACH-000805,-0.1883051340710601
ACH-000809,-0.03017851929359358
ACH-000810,-0.20595068874269384
ACH-000811,-0.1721564217204578
ACH-000817,-0.053370840596526345
ACH-000819,-0.015843841067890586
ACH-000820,-0.1857520402605535
ACH-000821,-0.29102641853621675
ACH-000822,-0.20739226127226965
ACH-000823,-0.061021652443600825
ACH-000824,-0.09073713859873786
ACH-000827,-0.1295471853005228
ACH-000829,-0.1656402115904113
ACH-000831,0.01686045483921341
ACH-000832,-0.2516301801561809
ACH-000833,-0.27371490635441353
ACH-000834,0.007204181859599072
ACH-000835,-0.08664198332420538
ACH-000836,-0.1092801194485262
ACH-000837,-0.21878451647064626
ACH-000838,-0.12471254851743865
ACH-000839,0.04017606995745181
ACH-000840,-0.3612420709971031
ACH-000841,0.026991780361905162
ACH-000843,-0.25597087631551296
ACH-000846,-0.3135296391736801
ACH-000847,-0.02069290651092441
ACH-000848,-0.0385257360598032
ACH-000849,-0.1608427531660085
ACH-000851,-0.07338290241295857
ACH-000855,-0.22816724466807364
ACH-000856,-0.19199410842633335
ACH-000858,-0.13196913562186907
ACH-000859,-0.17138059000400402
ACH-000861,-0.14544005551280673
ACH-000862,-0.0980090348630718
ACH-000865,-0.12101013196244677
ACH-000866,-0.14584080666915195
ACH-000867,-0.13530950371942518
ACH-000869,-0.44278265666776223
ACH-000872,-0.14582645741456005
ACH-000873,-0.0937058486705634
ACH-000876,-0.10247847013335266
ACH-000878,0.14010957763857765
ACH-000880,-0.1866023266083045
ACH-000881,-0.038527628797043516
ACH-000882,-0.17817977678292196
ACH-000884,0.007240720850557335
ACH-000885,-0.08270415496598756
ACH-000887,-0.11102940687669947
ACH-000889,-0.17745404207989332
ACH-000896,-0.10397727275666144
ACH-000898,-0.11446883114036616
ACH-000900,-0.5162204338121614
ACH-000901,-0.07035056762535391
ACH-000905,-0.05383394075363464
ACH-000906,-0.07948234307996158
ACH-000907,0.19114854875321965
ACH-000910,-0.09418225177139816
ACH-000911,-0.08421805530130642
ACH-000912,-0.22155292059258516
ACH-000913,-0.18754366203243394
ACH-000915,-0.2092181666300988
ACH-000916,-0.10671379596500956
ACH-000917,-0.08933125249119334
ACH-000920,-0.5857861990736442
ACH-000921,-0.10530366294002652
ACH-000924,-0.1807927976117432
ACH-000926,0.02012587254807657
ACH-000928,-0.23065723234780466
ACH-000929,-0.7934453635697931
ACH-000932,-0.13341795534274214
ACH-000935,-0.04282984586005527
ACH-000936,-0.1510318714482538
ACH-000937,-0.1246785760771676
ACH-000938,-0.2122568442400607
ACH-000939,-0.07308914906580287
ACH-000941,-0.11586267448667825
ACH-000943,-0.11079717705472854
ACH-000946,-0.014202069434516412
ACH-000947,-0.1645072158038536
ACH-000948,-0.09301049120274617
ACH-000950,-0.028734111726065995
ACH-000953,-0.07869152020955747
ACH-000954,0.37382999445099496
ACH-000957,-0.07443720030982369
ACH-000958,0.015018350481499469
ACH-000960,-0.20661243947265326
ACH-000963,-0.33427705789171164
ACH-000968,-0.17567351539912454
ACH-000969,-0.12863725165950388
ACH-000972,-0.2766081684031719
ACH-000973,-0.1064557162107683
ACH-000974,-0.04564583194072694
ACH-000978,-0.35763911607230925
ACH-000984,-0.17803425705659168
ACH-000986,-0.2768712285706361
ACH-000988,-0.08410754492542434
ACH-000993,-0.051338787985449545
ACH-000994,-0.2601687481923648
ACH-000996,-0.14518200176000715
ACH-001001,-0.008503040361218423
ACH-001020,-0.08408446506206672
ACH-001028,-0.14140650695625154
ACH-001031,-0.05747326931222878
ACH-001038,-0.11298433665499673
ACH-001048,0.035307289096245136
ACH-001050,-0.059028919419364126
ACH-001053,-0.11967984563510604
ACH-001054,-0.16490712624699744
ACH-001061,-0.014512487357881718
ACH-001067,-0.26743355003864194
ACH-001075,0.06949095127696776
ACH-001096,-0.2957419323618425
ACH-001111,-0.04409487973233705
ACH-001119,-0.15778447865432968
ACH-001128,-0.2100776689004572
ACH-001134,-0.15726188417683418
ACH-001151,-0.14718647858505324
ACH-001163,-0.1953344128440176
ACH-001164,0.19076832410129485
ACH-001183,-0.1479668067010922
ACH-001192,-0.2715377401573399
ACH-001193,0.10622347703006972
ACH-001196,-0.13032353209577344
ACH-001197,-0.21672522343347272
ACH-001205,-0.06924457744537872
ACH-001211,-0.38915029487717545
ACH-001212,-0.08186951166578432
ACH-001228,-0.10047043631865173
ACH-001232,-0.1571736629501471
ACH-001239,0.023935458993807862
ACH-001270,-0.15284551146417516
ACH-001274,-0.15840641049027207
ACH-001275,-0.03353525311323055
ACH-001277,0.025263121376169227
ACH-001278,-0.3196256737105687
ACH-001280,-0.11408786980741957
ACH-001283,-0.0057478478239359225
ACH-001289,-0.19236023254257434
ACH-001300,-0.009035447931739764
ACH-001301,-0.3153675309207998
ACH-001302,-0.06620447041049472
ACH-001306,-0.12695100242862928
ACH-001318,-0.24025080381175976
ACH-001322,-0.14670003691342148
ACH-001328,-0.2313278477585845
ACH-001332,-0.3674287546740379
ACH-001336,-0.17524733793986735
ACH-001346,-0.2001015128360384
ACH-001353,-0.20465862413988176
ACH-001354,-0.33539903022592377
ACH-001367,-0.2752907625469341
ACH-001368,-0.16072985352625846
ACH-001374,-0.16579073229889196
ACH-001377,-0.03713766878681155
ACH-001380,-0.044152576163748236
ACH-001391,-0.1859364891984245
ACH-001408,-0.13175629425759347
ACH-001430,-0.12550874111254492
ACH-001431,-0.05299999673644814
ACH-001450,0.08548300948255838
ACH-001496,-0.15710584928638294
ACH-001500,-0.06850700793261746
ACH-001523,-0.11783239033972892
ACH-001532,0.009604194641360043
ACH-001550,-0.014451600041889974
ACH-001552,-0.15546589817832288
ACH-001554,-0.16715566152796385
ACH-001654,-0.17152856899876875
ACH-001735,-0.17741556907705056
ACH-001736,-0.01933354798274384
ACH-001737,0.21749544196964574
ACH-001740,-0.05194582114153942
ACH-001745,-0.07399932557388818
ACH-001765,-0.13069071561346454
