,TMEM106A (113277)
ACH-000004,-0.20761466300021905
ACH-000005,0.2729059293119157
ACH-000007,-0.15361430170540338
ACH-000009,-0.2435599265416672
ACH-000011,-0.0552120860886924
ACH-000012,-0.18924625689406013
ACH-000013,-0.03440404436041993
ACH-000014,-0.08774809956314554
ACH-000015,-0.0817719491881803
ACH-000017,-0.020389597841115163
ACH-000018,-0.06619325448604882
ACH-000019,-0.08142592942687746
ACH-000021,-0.0687127513218999
ACH-000022,-0.07108342928322638
ACH-000025,-0.15902304182559082
ACH-000028,-0.10342446346185526
ACH-000030,-0.12653948127061188
ACH-000035,-0.23747794116027365
ACH-000036,-0.0666180476694249
ACH-000037,-0.0428861358556638
ACH-000039,0.07446376313328698
ACH-000040,-0.1335614124716874
ACH-000041,-0.09630790820957906
ACH-000042,-0.017824242980064384
ACH-000045,-0.11554410545303258
ACH-000047,-0.028585118848922036
ACH-000052,-0.1333433606823509
ACH-000053,-0.0901355825169852
ACH-000054,-0.1327249105306368
ACH-000055,-0.009810279194899386
ACH-000060,-0.2623259211423859
ACH-000067,-0.2875129018960517
ACH-000070,-0.09489966907712606
ACH-000075,-0.14668655613461215
ACH-000078,-0.0210617010903262
ACH-000082,-0.14226619895123632
ACH-000085,-0.12010223464161753
ACH-000086,-0.21508841104061452
ACH-000087,-0.012545276283478424
ACH-000092,-0.037536768274362114
ACH-000095,-0.2916219775198899
ACH-000097,-0.1410032056459662
ACH-000098,-0.1452021549707023
ACH-000099,-0.18824869147298
ACH-000108,-0.05773343210370924
ACH-000113,0.02559665330991679
ACH-000116,-0.13815025949097007
ACH-000118,-0.15436832953045784
ACH-000120,-0.3331928869807905
ACH-000123,-0.15325502175194194
ACH-000127,-0.054976389139448134
ACH-000128,-0.034784620478184945
ACH-000132,-0.0592925107272748
ACH-000133,-0.008994524988527132
ACH-000137,-0.11427385431596067
ACH-000138,-0.08604405031661022
ACH-000142,-0.03721181886052632
ACH-000143,-0.15343795898960047
ACH-000146,-0.009506972292656476
ACH-000148,-0.13983545050862614
ACH-000150,-0.05378900563243975
ACH-000152,-0.10815894088148116
ACH-000153,-0.18497205231137945
ACH-000159,-0.013318369574508087
ACH-000160,-0.01683271414210015
ACH-000163,-0.033654272690377664
ACH-000167,0.2357384257781717
ACH-000168,-0.05268516728387184
ACH-000169,-0.3831521234704352
ACH-000178,-0.09250152979667586
ACH-000183,-0.2278045168069025
ACH-000188,-0.14540440158134416
ACH-000189,-0.3665164151077743
ACH-000190,-0.04019080500587425
ACH-000198,-0.08265131913516231
ACH-000203,-0.476460501562465
ACH-000204,-0.09091491447366687
ACH-000206,-0.04279050029904005
ACH-000207,0.060698200096029435
ACH-000208,-0.003774244422215605
ACH-000210,-0.10934224636320428
ACH-000211,-0.09041513590557718
ACH-000215,-0.15585337079056094
ACH-000221,-0.050475962166244066
ACH-000222,0.014196063766181209
ACH-000223,-0.1900440301157588
ACH-000226,-0.0933331525990946
ACH-000227,-0.1458258798936505
ACH-000228,-0.08897814677418599
ACH-000231,-0.019621562786973603
ACH-000232,-0.03872754210603458
ACH-000233,0.03414978626243708
ACH-000234,-0.09826205339995273
ACH-000235,-0.1577681134402749
ACH-000237,-0.10319651870082107
ACH-000238,-0.14714718788488296
ACH-000242,-0.5775848157464212
ACH-000243,-0.2377827951263202
ACH-000244,-0.23956068005203895
ACH-000246,0.04067563240657237
ACH-000248,-0.04171059151277495
ACH-000250,-0.1367403268932858
ACH-000251,-0.19351065772273124
ACH-000252,0.19792145939006486
ACH-000253,-0.02252007600067601
ACH-000255,-0.032139265894921866
ACH-000256,-0.2977802341482374
ACH-000257,-0.1458744489052219
ACH-000258,-0.011513975853645593
ACH-000259,-0.1482864984579704
ACH-000260,-0.04326008821192637
ACH-000261,-0.1149415832787793
ACH-000262,-0.09682549393392284
ACH-000263,0.0745934688771198
ACH-000264,-0.21444256128687875
ACH-000265,-0.12830344245059527
ACH-000266,-0.13156527432781212
ACH-000272,-0.12266017466596787
ACH-000274,-0.1313462874584121
ACH-000277,-0.09978042089516533
ACH-000278,-0.05759649810698265
ACH-000279,-0.10872028077605124
ACH-000280,0.04117703124345984
ACH-000281,0.11621947878440772
ACH-000288,-0.1959578690842859
ACH-000291,-0.20896645325691898
ACH-000293,-0.04674164608662612
ACH-000294,-0.17021089440687018
ACH-000295,0.11444502351670142
ACH-000296,-0.3416917070657426
ACH-000302,-0.13846348204860992
ACH-000304,-0.2748683209299008
ACH-000307,0.023667365389317782
