,EDNRB (1910)
ACH-000004,0.14753734400158686
ACH-000005,0.02809702466432146
ACH-000007,0.1636122478684756
ACH-000009,0.1858303509165944
ACH-000011,-0.03368447473884384
ACH-000012,0.08099259965040627
ACH-000013,0.03220253086539592
ACH-000014,0.03382843149941847
ACH-000015,-0.05915813942724761
ACH-000017,0.1378310433755541
ACH-000018,0.15786140875237642
ACH-000019,0.19029292296114206
ACH-000021,0.08527207790010781
ACH-000022,0.08307771037210364
ACH-000025,0.09730310449100216
ACH-000028,0.07175382522414807
ACH-000030,0.052103717748024435
ACH-000035,0.16608998097772354
ACH-000036,0.12075899281485596
ACH-000037,-0.008334793320036952
ACH-000039,-0.02803973811692454
ACH-000040,0.07052949388654876
ACH-000041,0.10368096076917367
ACH-000042,0.001244889319925158
ACH-000045,0.16145142668974488
ACH-000047,0.034813593338725114
ACH-000052,0.004531473635720531
ACH-000053,0.056095374183386726
ACH-000054,0.02643258696959407
ACH-000055,0.17646418739706296
ACH-000060,-0.0016772910152323202
ACH-000067,0.06790824765857434
ACH-000070,-0.07859190122866863
ACH-000075,0.06512347214067046
ACH-000078,0.017943005832048713
ACH-000082,0.09248062689342698
ACH-000085,0.1030940771457288
ACH-000086,0.016510686900612102
ACH-000087,-0.1275053787501617
ACH-000092,0.10250170793395087
ACH-000095,0.07349349705800119
ACH-000097,-0.025243183204548162
ACH-000098,0.09056622854578862
ACH-000099,0.09744506882934433
ACH-000108,0.026686750332179668
ACH-000113,0.1034997682221756
ACH-000116,-0.031096350351301736
ACH-000118,-0.0018842557757884641
ACH-000120,0.010349102010293952
ACH-000123,0.05962313421626236
ACH-000127,-0.004510496656247224
ACH-000128,0.13215365787408878
ACH-000132,-0.1134921865073314
ACH-000133,0.0496144543577053
ACH-000137,0.0341132424090814
ACH-000138,0.06291342161904077
ACH-000142,-0.012505741572307359
ACH-000143,0.09280744083343058
ACH-000146,0.03987227430558828
ACH-000148,-0.04957468701550951
ACH-000150,0.08859491691967981
ACH-000152,0.007771890399113691
ACH-000153,0.03032192153887792
ACH-000159,0.004917441569192569
ACH-000160,0.13571936547914634
ACH-000163,0.06824964985417123
ACH-000167,0.06240673596753914
ACH-000168,0.13669838293370795
ACH-000169,0.05246583637635445
ACH-000178,-0.01877317038830805
ACH-000183,0.006618653814707192
