,CDAN1 (146059)
ACH-000178,-1.077572500987729
ACH-000183,-1.0737515703608085
ACH-000188,-0.5939831490983125
ACH-000189,-0.971180895936494
ACH-000190,-0.7462454681578525
ACH-000198,-0.8663957393990971
ACH-000203,-1.2360978304299597
ACH-000204,-1.2037177635931608
ACH-000206,-0.7857178801058312
ACH-000207,-0.9782812389029838
ACH-000208,-0.9579401251022904
ACH-000210,-0.4679889020733948
ACH-000211,-0.4778136954963461
ACH-000215,-0.9251129794956297
ACH-000221,-1.2229650669215724
ACH-000222,-0.8265522071447237
ACH-000223,-0.4896121445181202
ACH-000226,-1.1299670729337157
ACH-000227,-1.3176182801004483
ACH-000228,-0.6922238531419522
ACH-000231,-0.6174434023058115
ACH-000232,-1.0234416143221836
ACH-000233,-1.392412727499231
ACH-000234,-0.5361170354316293
ACH-000235,-0.596403316929846
ACH-000237,-0.5587107485844397
ACH-000238,-0.6926967254507765
ACH-000242,-0.7049717216346498
ACH-000243,-0.4368915645216969
ACH-000244,-1.1163967728708646
ACH-000246,-1.0848296105568391
ACH-000248,-0.9749106266648954
ACH-000250,-0.9102212000597814
ACH-000251,-0.3717933715693799
ACH-000252,-0.691674616402712
ACH-000253,-0.5395592074032514
ACH-000255,-1.2852634799484657
ACH-000256,-0.6613862063316917
ACH-000257,-0.890862303160959
ACH-000258,-1.437137518264369
ACH-000259,-1.2737069307608917
ACH-000260,-1.3139343685753322
ACH-000261,-0.7477081297659808
ACH-000262,-0.6312545021701926
ACH-000263,-1.1787298778493986
ACH-000264,-0.9083913803311434
ACH-000265,-1.2350605159259973
ACH-000266,-0.7958915056018501
ACH-000272,-0.7109559348778912
ACH-000274,-1.1210192219147852
ACH-000277,-1.1021922274642235
ACH-000278,-0.5363977702535995
ACH-000279,-1.2171748878199449
ACH-000280,-1.0666998187212515
ACH-000281,-0.6399752575304385
ACH-000288,-0.9938851444982444
ACH-000291,-1.192878552426178
ACH-000293,-0.7226368613543236
ACH-000294,-1.6336782389236193
ACH-000295,-1.0046477195352017
ACH-000296,-1.1973598053204395
ACH-000302,-0.4900008599213436
ACH-000304,-1.223814668453905
ACH-000307,-0.6394088596323189
ACH-000308,-0.5212726915976353
ACH-000310,-0.9076621395922664
ACH-000311,-1.0317184938863722
ACH-000312,-1.2282992732129778
ACH-000315,-1.0686462341023824
ACH-000316,-1.3984674305305234
ACH-000317,-0.9825706051012176
ACH-000318,-0.7526945829296373
ACH-000319,-0.6704701738196642
ACH-000320,-0.8495202434958977
ACH-000322,-0.7583749703437244
ACH-000323,-1.2343764976380098
ACH-000324,-0.8836489038346476
ACH-000329,-1.1959537208264153
ACH-000330,-0.7552949969330652
ACH-000331,-1.2017161008023751
ACH-000332,-0.5897086299222113
ACH-000334,-1.2225793552704791
ACH-000335,-1.1592710684299228
ACH-000336,-0.9098949437370256
ACH-000337,-0.5262797870166315
ACH-000338,-0.8855079929921894
ACH-000339,-0.977497761108002
ACH-000341,-0.7756327910985951
ACH-000348,-0.7088730745081238
ACH-000350,-0.891240222628082
ACH-000352,-0.4960611348170844
ACH-000356,-0.66359907330977
ACH-000361,-1.3520494241544634
ACH-000362,-1.1295126359557524
ACH-000363,-1.1824993112057252
ACH-000364,-1.2392677928488574
ACH-000365,-1.1287072692285176
ACH-000366,-0.6644331186628989
ACH-000368,-1.109494312204561
ACH-000374,-0.7802131737227797
ACH-000375,-0.7117577465723958
ACH-000376,-1.0014064780168732
ACH-000381,-0.7211091672825668
ACH-000383,-0.6000662618778959
ACH-000387,-1.3334795076082488
ACH-000389,-1.0610913882827944
ACH-000390,-0.6165579103888211
ACH-000393,-0.8372301420324414
ACH-000395,-0.4369552099491266
ACH-000396,-1.0723449216517242
ACH-000397,-0.388528822712894
ACH-000401,-1.252591129202281
ACH-000402,-0.8397268644390449
ACH-000403,-0.5251925960475631
ACH-000404,-0.7187525411201441
ACH-000406,-1.3597614953746695
ACH-000407,-0.9415641448467028
ACH-000408,-0.8989038074051776
ACH-000410,-1.383552102532126
ACH-000411,-1.1358488068837287
ACH-000414,-1.1169280392342158
ACH-000415,-1.5469849307900718
ACH-000416,-0.9643867071429938
ACH-000420,-0.8263711189735465
ACH-000421,-0.4558543029633077
ACH-000424,-1.0371677857098958
ACH-000425,-0.9012370422255064
ACH-000426,-1.7242688732348033
ACH-000427,-0.21341871723589054
ACH-000433,-0.7205630914144219
ACH-000435,-0.6669139017329692
ACH-000436,-1.3383088769991045
ACH-000444,-0.8206395492050755
ACH-000445,-0.9375688920443269
ACH-000448,-1.1075497018091836
ACH-000450,-1.1002012950535491
ACH-000452,-0.49462681044697704
ACH-000454,-0.8759156081744903
ACH-000458,-1.1401031005999036
ACH-000459,-1.322486929165012
ACH-000460,-0.4029743301419084
ACH-000461,-0.3454832253468521
ACH-000463,-0.96366600702487
ACH-000464,-1.0212358846230265
ACH-000466,-0.28558397322030243
ACH-000467,-1.1276982029535656
ACH-000468,-0.7949882069450592
ACH-000469,-0.9840620413618386
ACH-000470,-0.6693202979597939
ACH-000471,-0.30437456044293865
ACH-000472,-0.9613586076315196
ACH-000473,-0.921722423749424
ACH-000475,-1.171710868065424
ACH-000476,-0.5706529300030461
ACH-000477,-0.8800189370478799
ACH-000479,-0.8363850902502168
ACH-000480,-1.2345396091156748
ACH-000481,-1.3204420520386069
ACH-000483,-1.0108447008379098
ACH-000484,-0.9503475092869406
ACH-000485,-1.0857954569994812
ACH-000486,-1.1266551562306633
ACH-000487,-1.004350351104942
ACH-000488,-1.0647451942952606
ACH-000490,-0.8199015209988763
ACH-000491,-0.9272595065961244
ACH-000495,-1.357425588863482
ACH-000496,-1.23339041662307
ACH-000499,-1.410021833694418
ACH-000500,-0.6039303758202654
ACH-000502,-0.96635873279631
ACH-000503,-1.40416593481729
ACH-000505,-1.1959654648157163
ACH-000507,-0.9435106800497464
ACH-000510,-0.7495437254514631
ACH-000511,-0.770590359470702
ACH-000512,-0.9275327987794436
ACH-000516,-0.5467299058392916
ACH-000517,-0.3228737951177224
ACH-000518,-1.1394522236186662
ACH-000520,-0.8154246885789398
ACH-000521,-0.9172110755255511
ACH-000522,-0.9049669608524284
ACH-000524,-0.54690959042875
ACH-000527,-0.83419333235009
ACH-000528,-1.4164158642102191
ACH-000537,-0.7542059754370226
ACH-000541,-1.1088755887086592
ACH-000542,-0.9782725578021872
ACH-000544,-1.2117232219347858
ACH-000545,-1.1497551510154336
ACH-000547,-0.6279097491591943
ACH-000548,-0.4311149008123345
ACH-000549,-0.7186596189601658
ACH-000550,-0.6821437491647216
ACH-000552,-0.958765651172688
ACH-000556,-1.3125611159947344
ACH-000557,-1.80102419610863
ACH-000569,-0.1500042946781857
ACH-000570,-1.2179245862387045
ACH-000571,-1.480877652870161
ACH-000573,-1.0092455919421173
ACH-000576,-1.2434716419054614
ACH-000579,-1.1388201404044314
ACH-000580,-1.2926762921673385
ACH-000584,-0.32407786188279464
ACH-000585,-0.6686913522571281
ACH-000588,-1.1858783759200342
ACH-000589,-1.2602928873049826
ACH-000591,-0.816080818462895
ACH-000593,-0.42372877991438973
ACH-000600,-0.7144680199329434
ACH-000601,-0.9883958598295156
ACH-000605,-1.076821197646873
ACH-000606,-0.6338119387616329
ACH-000608,-0.8586402997273292
ACH-000614,-1.3300326509186122
ACH-000616,-0.6569102428813108
ACH-000618,-1.242838645966377
ACH-000619,-0.32128583773781905
ACH-000620,-0.7518118835779745
ACH-000621,-0.8760775281404023
ACH-000622,-0.4971986606081025
ACH-000623,-0.9660413753519708
ACH-000624,-0.6095619672823674
ACH-000627,-0.7104889748266952
ACH-000630,-0.7443263692966847
ACH-000631,-0.9505675307543604
ACH-000632,-0.7447188804257859
ACH-000633,-0.5033179604471253
ACH-000637,-0.5526451747375125
ACH-000638,-1.0095533924466111
ACH-000646,-0.4807811189736231
ACH-000647,-0.7243215299366766
ACH-000648,-0.22356092753536386
ACH-000649,-0.5301413153614255
ACH-000651,-0.9130470363517385
ACH-000652,-0.5260847345683346
ACH-000653,-1.215808601685824
ACH-000657,-0.9017329757222456
ACH-000658,-1.275125135630979
ACH-000661,-1.4810933040970866
ACH-000662,0.10521070592382878
ACH-000663,-1.0906846810993502
ACH-000665,-0.8136486688833956
ACH-000671,-1.3730544474782949
ACH-000672,-0.9442895487057352
ACH-000673,-0.8319614163037881
ACH-000676,-1.1249512942788198
ACH-000677,-0.6809843581631347
ACH-000681,-1.2554602234988759
ACH-000683,-1.1982037977584326
ACH-000684,-1.4238230392675084
ACH-000688,-0.7065550162691521
ACH-000693,-1.2986421205446486
ACH-000694,-0.7985720723689069
ACH-000695,-0.9051884149627804
ACH-000696,-0.6694552105035791
ACH-000697,-0.5884075770274582
ACH-000699,-1.6717603421122667
ACH-000701,-0.8466108264277786
ACH-000706,-1.3192911836530703
ACH-000711,-0.5900085837384612
ACH-000713,-0.8662486458095447
ACH-000714,-1.015501031213122
ACH-000718,-0.9100303935720768
ACH-000720,-1.1489132853094846
ACH-000721,-0.9798854650643212
ACH-000724,-0.7944980939595331
ACH-000725,-1.6331435577853926
ACH-000732,-1.2593259982840843
ACH-000734,-0.542454005582079
ACH-000735,-0.6280571714037297
ACH-000736,-0.8639026476890848
ACH-000738,-1.154015920888523
ACH-000746,-0.6280520856679128
ACH-000747,-0.6968418906034692
ACH-000748,-1.4324233432486573
ACH-000753,-1.345688200998987
ACH-000756,-1.0851868000786693
ACH-000757,-0.9051696026501638
ACH-000758,-0.5350155249477508
ACH-000760,-1.3946790544297802
ACH-000762,-0.4568120388855465
ACH-000763,-1.5402005203371238
ACH-000764,-0.6499723502934107
ACH-000765,-0.9901970411219484
ACH-000766,-0.6968453145641926
ACH-000767,-1.1083217909950556
ACH-000768,-0.8079166157987286
ACH-000769,-1.1178580674582241
ACH-000770,-1.116810750626673
ACH-000771,-1.1205932030616976
ACH-000773,-1.0645037854219388
ACH-000776,-1.10416913150255
ACH-000777,-1.3920725118735195
ACH-000778,-0.9226952997379606
ACH-000781,-1.0648069048320017
ACH-000782,-0.6707051506748076
ACH-000783,-0.7589774602612194
ACH-000784,-1.2652511582891268
ACH-000785,-1.579919633301557
ACH-000787,-0.7600491032155532
ACH-000788,-1.151333371630138
ACH-000791,-0.7846505566609162
ACH-000792,-0.6972152950064793
ACH-000794,-0.6620325486334512
ACH-000796,-0.5255212775689595
ACH-000798,-1.1448972383518317
ACH-000799,-0.3788020791186044
ACH-000800,-1.4521484962812476
ACH-000802,-1.2171434955742984
ACH-000804,-1.0466653628033995
ACH-000805,-1.1897527976232591
ACH-000809,-0.9343996708584732
ACH-000810,-0.8322656172371238
ACH-000811,-1.5540900588904116
ACH-000817,-1.2793347645638466
ACH-000819,-1.2253706832897673
ACH-000820,-0.9435388670358481
ACH-000821,-0.7032621686629096
ACH-000822,-0.7814430037124984
ACH-000823,-1.3035420930116317
ACH-000824,-1.4275849461391366
ACH-000827,-0.9924170666331604
ACH-000829,-0.6467601088286373
ACH-000831,-1.0199389350642716
ACH-000832,-1.023323388348789
ACH-000833,-1.3636989538728448
ACH-000834,-1.3984922491554013
ACH-000835,-0.5144402213790443
ACH-000836,-0.5790178185180059
ACH-000837,-0.7067840508854794
ACH-000838,-1.3591759438986717
ACH-000839,-0.4277221162033018
ACH-000840,-0.4982675400843992
ACH-000841,-0.7621916298741825
ACH-000843,-1.0122715540540197
ACH-000846,-0.4787089186847688
ACH-000847,-1.383252010621411
ACH-000848,-1.0546010122231009
ACH-000849,-1.172603548333573
ACH-000851,-0.6727740131558362
ACH-000855,-1.0986034487324772
ACH-000856,-1.0407171761475178
ACH-000858,-0.4074367270763616
ACH-000859,-0.9307636189630544
ACH-000861,-0.7257926302072342
ACH-000862,-1.1954931835695648
ACH-000865,-1.1262043350407056
ACH-000866,-1.2666893978042817
ACH-000867,-0.5574278829709994
ACH-000869,-1.4063969637979492
ACH-000872,-1.1672436282957424
ACH-000873,-0.983883158588312
ACH-000876,-1.3629614856732866
ACH-000878,-1.2236493588153476
ACH-000880,-1.0394299178249309
ACH-000881,-0.9798611309931896
ACH-000882,-0.9995857421455594
ACH-000884,-0.8779028912128765
ACH-000885,-0.6857884558720581
ACH-000887,-0.7309694419392794
ACH-000889,-1.2169770952970915
ACH-000896,-0.5608613192297672
ACH-000898,-1.0838704957964689
ACH-000900,-0.8349160147393656
ACH-000901,-0.650256596164632
ACH-000905,-0.8301242288873493
ACH-000906,-1.2524004305661114
ACH-000907,-1.141017445502522
ACH-000910,-1.4089688115431709
ACH-000911,-0.40458214878412735
ACH-000912,-1.1500839760421009
ACH-000913,-0.4747321535622792
ACH-000915,-1.0126040642252443
ACH-000916,-1.0117850526798278
ACH-000917,-0.6993563734899689
ACH-000920,-1.0073697317261778
ACH-000921,-0.19594207856456872
ACH-000924,-1.3355235366012788
ACH-000926,-0.5405826484848232
ACH-000928,-0.6926947163939086
ACH-000929,-0.6048982227526807
ACH-000932,-0.9838321206837988
ACH-000935,-0.9035016145793796
ACH-000936,-0.8547349170140268
ACH-000937,-1.1669548427531349
ACH-000938,-1.0195970959105722
ACH-000939,-0.5819890143364119
ACH-000941,-0.5118649036026411
ACH-000943,-1.1307718954326635
ACH-000946,-0.4970880865533356
ACH-000947,-1.2277064544206662
ACH-000948,-1.3498505010216857
ACH-000950,-0.8946808859124858
ACH-000953,-1.1663788196334703
ACH-000954,-0.5054488239712629
ACH-000957,-1.0182144170163685
ACH-000958,-1.4230107422636182
ACH-000960,-1.072611098161938
ACH-000963,-0.32969412596231684
ACH-000968,-0.845306335325151
ACH-000969,-1.196561730500976
ACH-000972,-0.5448106578951553
ACH-000973,-0.9645035818505758
ACH-000974,-1.021651477852551
ACH-000978,-1.5240042865621677
ACH-000984,-1.1279472659700156
ACH-000986,-0.9413526889916409
ACH-000988,-1.8461846341379868
ACH-000993,-0.6344438349257487
ACH-000994,-0.8775923004171051
ACH-000996,-0.5965543888526016
ACH-001001,-1.0440380709928885
ACH-001020,-0.4789618737712237
ACH-001028,-0.9492928421765644
ACH-001031,-0.6702281577565963
ACH-001038,-1.2155158167273536
ACH-001048,-0.7194914893399058
ACH-001050,-0.6316686554798958
ACH-001053,-0.9725764987897932
ACH-001054,-1.0805434739198294
ACH-001061,-1.1100613792855265
ACH-001067,-0.4339842358994597
ACH-001075,-0.68249917639373
ACH-001096,-1.1925315069740297
ACH-001111,-1.1285048620342886
ACH-001119,-0.8936502656174858
ACH-001128,-0.08767002919047226
ACH-001134,-1.1209727334424708
ACH-001151,-0.7683349678993324
ACH-001163,-0.7932250158442091
ACH-001164,-1.296809893154521
ACH-001183,-0.9979010986359184
ACH-001192,-1.0719623590914629
ACH-001193,-1.2768100299887823
ACH-001196,-1.2217868819441091
ACH-001197,-0.9926232440054314
ACH-001205,-0.7684909819318857
ACH-001211,-0.8769044092319717
ACH-001212,-1.145251501376007
ACH-001228,-1.112569052789903
ACH-001232,-1.2536178661842186
ACH-001239,-1.1140688145033861
ACH-001270,-0.6488780144831588
ACH-001274,-0.9280714199900164
ACH-001275,-1.0247509354442343
ACH-001277,-1.03588365513282
ACH-001278,-1.0245692178076882
ACH-001280,-1.909331401670571
ACH-001283,-1.1937786919699225
ACH-001289,-1.1610462946123978
ACH-001300,-1.0552991586996858
ACH-001301,-1.337083287592702
ACH-001302,-0.8942985704874032
ACH-001306,-1.102788633743095
ACH-001318,-1.1090384815903171
ACH-001322,-1.0690827728513057
ACH-001328,-0.6789926746760276
ACH-001332,-1.2220844034902494
ACH-001336,-1.2560378388493316
ACH-001346,-0.5643373387777807
ACH-001353,-0.5809478895892456
ACH-001354,-0.8707603915611127
ACH-001367,-1.2174116737549026
ACH-001368,-1.1543848156230694
ACH-001374,-0.6032185041933842
ACH-001377,-0.9778116540581144
ACH-001380,-1.1282778495789212
ACH-001391,-0.9926706997767856
ACH-001408,-0.4374646140648356
ACH-001430,-0.9883279673844318
ACH-001431,-1.3356357860310708
ACH-001450,-1.1345412393936924
ACH-001496,-0.3067816844705901
ACH-001500,-0.4443022062954126
ACH-001523,-0.3643132126601468
ACH-001532,-1.050477362910866
ACH-001550,-0.7614769638060587
ACH-001552,-0.7946522721986082
ACH-001554,-1.1265197729588308
ACH-001654,-1.3141021966419717
ACH-001735,-1.3369547920893765
ACH-001736,-0.957115618251266
ACH-001737,-0.8602005229725244
ACH-001740,-1.1167310974787583
ACH-001745,-0.8962168757662079
ACH-001765,-1.1387331165509338
