,UNC5B (219699)
ACH-000244,0.02863242417518034
ACH-000246,-0.08764548554672316
ACH-000248,-0.3374047057509543
ACH-000250,-0.1763516952867641
ACH-000251,-0.13908735895173674
ACH-000252,-0.19925195498628326
ACH-000253,-0.1716178565900668
ACH-000255,-0.2816096418043019
ACH-000256,-0.2514368662024221
ACH-000257,-0.07451026205249175
ACH-000258,-0.3413286453623004
ACH-000259,-0.1500529034153626
ACH-000260,-0.1423245277555748
ACH-000261,-0.1242689554713189
ACH-000262,-0.2516192617066255
ACH-000263,-0.4949073527359706
ACH-000264,-0.16827710879964242
ACH-000265,-0.17094215315019234
ACH-000266,-0.0957747703289046
ACH-000272,-0.05978148732768127
ACH-000274,-0.07555523463059989
ACH-000277,-0.1600080910709621
ACH-000278,-0.09479197977103608
ACH-000279,-0.1803195070884156
ACH-000280,-0.241228278861722
ACH-000281,-0.33922225640227105
ACH-000288,-0.213478410997235
ACH-000291,-0.16877618885949394
ACH-000293,-0.3434933498397263
ACH-000294,-0.2796345731061262
ACH-000295,-0.2088821957907596
ACH-000296,-0.15795191774832704
ACH-000302,-0.1997024670055977
ACH-000304,0.15082872261959146
ACH-000307,-0.2905031168738625
ACH-000308,-0.09844637114703192
ACH-000310,-0.14206527173480452
ACH-000311,-0.15828372543912356
ACH-000312,-0.13077954695556296
ACH-000315,-0.05843054623938423
ACH-000316,-0.0746035142105778
ACH-000317,-0.17408545394975924
ACH-000318,-0.0693692066517667
ACH-000319,-0.20930099290757376
ACH-000320,-0.014809312533394578
ACH-000322,-0.19791558982214716
ACH-000323,-0.13831640714155494
ACH-000324,-0.12097206108881944
ACH-000329,-0.11962997627210195
ACH-000330,-0.06718415823209617
ACH-000331,-0.1579456680812626
ACH-000332,-0.1398460340788101
ACH-000334,-0.13108213333859864
ACH-000335,-0.1490327679620684
ACH-000336,-0.06617167016523066
ACH-000337,-0.013454787547758557
ACH-000338,-0.16400616864526554
ACH-000339,-0.16040012617190522
ACH-000341,-0.2689782269588261
ACH-000348,-0.09220386802406397
ACH-000350,-0.1650702213731574
ACH-000352,-0.04777322331686355
ACH-000356,-0.2317785217429564
ACH-000361,-0.2591681050903559
ACH-000362,-0.18350528611298933
ACH-000363,-0.10304261855619068
ACH-000364,-0.2831274607715695
ACH-000365,-0.14932144759017835
ACH-000366,-0.19304919875285587
ACH-000368,-0.2785287290737493
ACH-000374,-0.1882216789136548
ACH-000375,-0.3627703891355361
ACH-000376,-0.1860301665205062
ACH-000381,-0.264792127554593
ACH-000383,-0.2104543066890276
ACH-000387,-0.1442428484706211
ACH-000389,0.13073403195788166
ACH-000390,-0.15752048096513258
ACH-000393,-0.13724737542051754
ACH-000395,-0.1518522477919686
ACH-000396,-0.4060111653557845
ACH-000397,-0.121002130225666
ACH-000401,-0.19408793192769694
ACH-000402,-0.5443519687532671
ACH-000403,-0.17455853172358046
ACH-000404,-0.4472457433282719
ACH-000406,-0.15123358925935165
ACH-000407,-0.1332275739177943
ACH-000408,-0.3305147391632797
ACH-000410,-0.09114266921356606
ACH-000411,-0.0211241917332832
ACH-000414,-0.08247158961151631
ACH-000415,-0.3638702984943074
ACH-000416,-0.2297373111315593
ACH-000420,-0.09868686547070776
ACH-000421,-0.16202806172809708
ACH-000424,-0.319130539518486
ACH-000425,-0.2009507132742172
ACH-000426,-0.2111910124826846
ACH-000427,-0.27120954360658833
ACH-000433,-0.1092532573569724
ACH-000435,-0.2130800382223773
ACH-000436,-0.13009579870768392
ACH-000444,-0.22505622664107575
ACH-000445,-0.34667033903754496
ACH-000448,-0.1024037713007568
ACH-000450,-0.3288679984172168
ACH-000452,-0.30558323192136105
ACH-000454,-0.2612842838490441
ACH-000458,-0.2568030486883287
ACH-000459,-0.08923854083748202
ACH-000460,-0.24527394990122314
ACH-000461,-0.06496695699888093
ACH-000463,-0.00448351497465192
ACH-000464,-0.1034699904760932
ACH-000466,-0.1256124687945519
ACH-000467,-0.23009740677638899
ACH-000468,-0.1683827891770673
ACH-000469,-0.15357042147539202
ACH-000470,-0.1415632018915119
ACH-000471,-0.11544601215753032
ACH-000472,-0.13877877130784605
ACH-000473,-0.031025659567014925
ACH-000475,-0.18027509292016647
ACH-000476,-0.11861896582717325
ACH-000477,-0.21396646980560005
ACH-000479,-0.031207652731230162
ACH-000480,-0.2301724853963573
ACH-000481,-0.2180376968063074
ACH-000483,-0.1495231797711347
ACH-000484,-0.15189074771882774
ACH-000485,-0.18523348226914985
ACH-000486,-0.21650710048671115
ACH-000487,-0.1248470630223238
ACH-000488,-0.15964201732867225
ACH-000490,-0.4910372413372385
ACH-000491,-0.0892945511023477
ACH-000495,-0.192094932441794
ACH-000496,-0.17732068171839804
ACH-000499,-0.15040359755143926
ACH-000500,-0.4158415377700277
ACH-000502,-0.10793246129243853
ACH-000503,-0.2396762636464847
ACH-000505,-0.05722096118312149
ACH-000507,-0.23012438726643444
ACH-000510,-0.16081698580437426
ACH-000511,-0.09181107587317401
ACH-000512,-0.1654603269982573
ACH-000516,-0.08921643552260883
ACH-000517,-0.09333113462042968
ACH-000518,-0.11771845820617725
ACH-000520,-0.015462820600374828
ACH-000521,-0.3162016346002485
ACH-000522,-0.0604396272185135
ACH-000524,-0.24931034191018375
ACH-000527,-0.1649389650770973
ACH-000528,-0.2077952461112551
ACH-000537,-0.2444181527558731
ACH-000541,-0.1843260614248632
ACH-000542,-0.1788032296726023
ACH-000544,-0.29364734761086697
ACH-000545,-0.16534446035669711
ACH-000547,-0.10637267718387296
ACH-000548,-0.21228555910672567
ACH-000549,-0.2244187288418021
ACH-000550,-0.20292458299270205
ACH-000552,-0.2330258366955519
ACH-000556,-0.2528184327332571
ACH-000557,-0.2890476520411961
ACH-000569,-0.1437342618321652
ACH-000570,-0.3061691955372706
ACH-000571,-0.10857296525177486
ACH-000573,-0.10542933631056334
ACH-000576,-0.10648992822531733
ACH-000579,-0.2365011502557669
ACH-000580,-0.20614358162118665
ACH-000584,-0.15323648062874912
ACH-000585,-0.2587863250242206
ACH-000588,-0.12364361710067916
ACH-000589,-0.14700676368220114
ACH-000591,-0.1245794882724362
ACH-000593,-0.07891928122425661
ACH-000600,-0.3263088380447054
ACH-000601,-0.08861229429659452
ACH-000605,-0.11950784751728905
ACH-000606,-0.11951324930430204
ACH-000608,-0.17975509772002707
ACH-000614,-0.09043467447508872
ACH-000616,-0.1191837111986062
ACH-000618,-0.19021893855359912
ACH-000619,-0.3475464800256873
ACH-000620,-0.07284377783998855
ACH-000621,-0.06939251870278987
ACH-000622,-0.10605304167812994
ACH-000623,-0.16183296411596826
ACH-000624,-0.11788488753006175
ACH-000627,-0.23731622342936565
ACH-000630,-0.2989955371396332
ACH-000631,-0.1851436875413504
ACH-000632,-0.2557016219467457
ACH-000633,-0.036524320926969014
ACH-000637,-0.027128763991134258
ACH-000638,-0.24947335163043796
ACH-000646,0.028129704504598133
ACH-000647,-0.20935133550270896
ACH-000648,-0.12906977383629314
ACH-000649,-0.1631747232751925
ACH-000651,-0.20302662334452945
ACH-000652,-0.05644198389258506
ACH-000653,-0.07373102663609025
ACH-000657,-0.13582695475777876
ACH-000658,-0.08410406492514999
ACH-000661,-0.2669123770982834
ACH-000662,0.15607209181588638
ACH-000663,-0.006399287150392061
ACH-000665,-0.2530845546342084
ACH-000671,-0.09315703455385273
ACH-000672,-0.10309863599033056
ACH-000673,-0.09113454845303262
ACH-000676,-0.14493553789669747
ACH-000677,-0.2902108590993013
ACH-000681,-0.15402560403673493
ACH-000683,-0.233263160181106
ACH-000684,-0.19584965125362225
ACH-000688,-0.3332623747483121
ACH-000693,-0.1657675031936941
ACH-000694,-0.2923557557700089
ACH-000695,-0.017117909710269573
ACH-000696,-0.10841971400893673
ACH-000697,-0.2675671818778493
ACH-000699,-0.15596463819331796
ACH-000701,-0.1443797215053131
ACH-000706,-0.12410132846145598
ACH-000711,-0.1769510048340284
ACH-000713,-0.06220992066564704
ACH-000714,-0.05260545772146133
ACH-000718,-0.2286521655563175
ACH-000720,-0.1943059993510191
ACH-000721,-0.18459968570256768
ACH-000724,-0.1861945992524392
ACH-000725,-0.11091979593889843
ACH-000732,-0.04777172952615599
ACH-000734,-0.1281583580389835
ACH-000735,-0.3195922241713468
ACH-000736,-0.16860852314778155
ACH-000738,-0.3187912119290046
ACH-000746,-0.059870864236365326
ACH-000747,-0.31048845056986896
ACH-000748,-0.14869732919230766
ACH-000753,-0.13946839513794054
ACH-000756,-0.06566078057646668
ACH-000757,-0.1758547696615433
ACH-000758,-0.016678497110328733
ACH-000760,-0.12980162105312087
ACH-000762,-0.4088117508500403
ACH-000763,-0.2028705862746104
ACH-000764,-0.19242837343843172
ACH-000765,-0.08302471732091235
ACH-000766,-0.13158409367633736
ACH-000767,-0.21149732574504565
ACH-000768,-0.16822747058758097
ACH-000769,-0.20841982082288416
ACH-000770,-0.15490270911542905
ACH-000771,-0.096376840443148
ACH-000773,-0.21192879090800912
ACH-000776,-0.28679582403488063
ACH-000777,-0.1824331883635105
ACH-000778,-0.19950471451446045
ACH-000781,-0.12285066492403515
ACH-000782,-0.2485344700267755
ACH-000783,-0.17305404565583205
ACH-000784,-0.07435636084575135
ACH-000785,-0.2268638085962361
ACH-000787,-0.08874084404098871
ACH-000788,-0.1820412542908446
ACH-000791,-0.13450350144101814
ACH-000792,-0.029713490740295057
ACH-000794,-0.19137597080514326
ACH-000796,-0.1229833256171726
ACH-000798,-0.1887218445650055
ACH-000799,-0.20614489837593195
ACH-000800,-0.2127802045338422
ACH-000802,-0.1731073539828431
ACH-000804,-0.5219225196433598
ACH-000805,0.01145046981667588
ACH-000809,-0.24484498544840685
ACH-000810,-0.23841588950378995
ACH-000811,-0.09166007586509964
ACH-000817,-0.261479317588626
ACH-000819,-0.23656621667488476
ACH-000820,-0.2579737543051318
ACH-000821,-0.16299599298848474
ACH-000822,-0.2050289111255204
ACH-000823,-0.18619514845913068
ACH-000824,-0.2126474418260976
ACH-000827,-0.07450115314231076
ACH-000829,-0.3138140820274218
ACH-000831,-0.2275270932230907
ACH-000832,-0.26169798001531136
ACH-000833,-0.1519050584843306
ACH-000834,-0.13394290360533687
ACH-000835,-0.2695552364722888
ACH-000836,-0.06154569149091828
ACH-000837,-0.2451085267743965
ACH-000838,-0.13587840889503308
ACH-000839,-0.3180634715226405
ACH-000840,0.12169824884922445
ACH-000841,-0.17613766344101564
ACH-000843,-0.12563015297228627
ACH-000846,-0.03947839992281636
ACH-000847,-0.31096378087326443
ACH-000848,-0.16035438947603206
ACH-000849,-0.17334534013328454
ACH-000851,-0.18103313275374686
ACH-000855,-0.27838333151384914
ACH-000856,-0.018883231896532723
ACH-000858,-0.21461243596331064
ACH-000859,-0.09907200532815072
ACH-000861,-0.16865138486802178
ACH-000862,-0.18631373707138832
ACH-000865,-0.22204047951197467
ACH-000866,-0.17460128429941515
ACH-000867,-0.19135697922770376
ACH-000869,-0.23231850604412635
ACH-000872,-0.1687387842016892
ACH-000873,-0.17366030820190648
ACH-000876,-0.2511550792134281
ACH-000878,-0.20204936666525847
ACH-000880,-0.06623318067037819
ACH-000881,-0.18267330705741364
ACH-000882,-0.2435209527186664
ACH-000884,-0.2223303433104825
ACH-000885,-0.07917626021559182
ACH-000887,-0.17486684337731878
ACH-000889,-0.1713781478446761
ACH-000896,-0.1799456982211867
ACH-000898,-0.23036304296080864
ACH-000900,-0.14725632420312085
ACH-000901,-0.17017886987902986
ACH-000905,-0.2502273461197069
ACH-000906,-0.06271732892176538
ACH-000907,-0.17292907458676635
ACH-000910,-0.06252021991051905
ACH-000911,-0.204132452951176
ACH-000912,-0.14490255841179725
ACH-000913,-0.11903860186183418
ACH-000915,-0.12628090255174065
ACH-000916,-0.011919699336455612
ACH-000917,-0.14109886899977428
ACH-000920,0.07754668668038016
ACH-000921,-0.19849540564405665
ACH-000924,-0.2618409802721988
ACH-000926,-0.19344904042166589
ACH-000928,-0.06600983171756845
ACH-000929,-0.06530509079925627
ACH-000932,-0.16152583249776634
ACH-000935,-0.019894157239793226
ACH-000936,-0.27131613060414395
ACH-000937,-0.19761840093156213
ACH-000938,-0.08455341580972771
ACH-000939,-0.1649194658201288
ACH-000941,-0.10239261579109067
ACH-000943,-0.16229650068158996
ACH-000946,-0.07172541737725073
ACH-000947,-0.16766389348034585
ACH-000948,-0.07404745802249305
ACH-000950,-0.2345906722232127
ACH-000953,-0.17912383666191242
ACH-000954,-0.10401141362389182
ACH-000957,-0.2299965160629713
ACH-000958,-0.08351918708619566
ACH-000960,-0.18896548268132868
ACH-000963,0.07801989865573937
ACH-000968,-0.2227804001372174
ACH-000969,-0.2211383548632917
ACH-000972,-0.35466567910115904
ACH-000973,-0.04417192677317351
ACH-000974,-0.1228427533537123
ACH-000978,-0.18942432620989091
ACH-000984,-0.15748114695536033
ACH-000986,-0.3458791131387581
ACH-000988,-0.1869897903995692
ACH-000993,-0.1633574299823676
ACH-000994,-0.13129952068466355
ACH-000996,-0.17489906634517058
ACH-001001,-0.20374327780837095
ACH-001020,-0.20234151032554226
ACH-001028,-0.2561016486171518
ACH-001031,-0.1543769481519081
ACH-001038,-0.23764539604247675
ACH-001048,-0.13653925990321855
ACH-001050,-0.16628363080318928
ACH-001053,-0.14748014038865873
ACH-001054,-0.004587565117300145
ACH-001061,-0.13481783088181673
ACH-001067,-0.1901243453934083
ACH-001075,-0.19413438869313798
ACH-001096,-0.034440754448031234
ACH-001111,-0.14378794139466644
ACH-001119,-0.2026448959947169
ACH-001128,-0.18239973632546025
ACH-001134,-0.12769270575773364
ACH-001151,-0.19781397054482971
ACH-001163,-0.1914543588642964
ACH-001164,-0.1786744743542117
ACH-001183,-0.0993580203695582
ACH-001192,-0.19003314897394247
ACH-001193,0.05101613740013946
ACH-001196,-0.1739226293565627
ACH-001197,-0.21435277452894885
ACH-001205,-0.07871112740439838
ACH-001211,-0.19162527345988026
ACH-001212,-0.2611596672413892
ACH-001228,-0.1882400188913458
ACH-001232,-0.15539117814487047
ACH-001239,-0.06456137891601886
ACH-001270,-0.16837914530101702
ACH-001274,0.003414930034977381
ACH-001275,-0.1148926981371416
ACH-001277,-0.07378032913338595
ACH-001278,-0.08946523292823166
ACH-001280,-0.008089149007675057
ACH-001283,-0.12398858163464885
ACH-001289,-0.02512154728244736
ACH-001300,-0.2536263551239206
ACH-001301,-0.036859844915418584
ACH-001302,-0.16356336724681728
ACH-001306,-0.13933623275568552
ACH-001318,-0.16064194833583514
ACH-001322,-0.10676747780069656
ACH-001328,-0.09127631441012143
ACH-001332,0.08203788097063451
ACH-001336,-0.14458472052448182
ACH-001346,-0.17868169975957385
ACH-001353,-0.13804098459824807
ACH-001354,-0.4205993060051175
ACH-001367,-0.28502768666284456
ACH-001368,-0.11673073808708727
ACH-001374,0.00899412593703532
ACH-001377,-0.008623385382272579
ACH-001380,-0.13812901408891662
ACH-001391,0.02052361443259814
ACH-001408,-0.18203677312058086
ACH-001430,-0.3098808274916435
ACH-001431,-0.15086759234777114
ACH-001450,-0.32893387064348395
ACH-001496,-0.2351952507442379
ACH-001500,-0.07410411385955186
ACH-001523,-0.2582557978803515
ACH-001532,-0.10773225476480056
ACH-001550,-0.18779847149455609
ACH-001552,-0.1443700264288863
ACH-001554,-0.16705026032185238
ACH-001654,-0.16251772204749634
ACH-001735,-0.07160338761321683
ACH-001736,-0.1234739313778108
ACH-001737,-0.0596497584839274
ACH-001740,-0.06054968369386704
ACH-001745,-0.2850223538276645
ACH-001765,-0.1814780434996412
