,OR10H2 (26538)
ACH-000004,-0.17215228784454625
ACH-000005,-0.33615809854544865
ACH-000007,-0.07552363947388023
ACH-000009,-0.13454034680146593
ACH-000011,-0.1671140578566473
ACH-000012,-0.07963057094006619
ACH-000013,-0.17021825441251953
ACH-000014,-0.1332240963352342
ACH-000015,-0.3139339294557224
ACH-000017,-0.2670679271350893
ACH-000018,-0.2592707450467855
ACH-000019,-0.3558144739454785
ACH-000021,-0.22126025930814952
ACH-000022,-0.08914731236646811
ACH-000025,-0.2093093293343044
ACH-000028,-0.13907923458089005
ACH-000030,-0.2379663892800218
ACH-000035,-0.19278067290438744
ACH-000036,-0.27319042325431603
ACH-000037,-0.14712610433759402
ACH-000039,-0.2586633002778502
ACH-000040,-0.22510534210330047
ACH-000041,-0.2445392193878871
ACH-000042,-0.20087342313893936
ACH-000045,-0.10650573561518108
ACH-000047,-0.021602006811001943
ACH-000052,-0.13776624630210754
ACH-000053,-0.2587690966929669
ACH-000054,-0.2836046025836377
ACH-000055,-0.18684704316828965
ACH-000060,-0.031608984418340584
ACH-000067,-0.1843265337951808
ACH-000070,-0.039939704240749614
ACH-000075,-0.02288873536249762
ACH-000078,-0.2214301416315676
ACH-000082,-0.12171827524406947
ACH-000085,-0.2197407084773838
ACH-000086,-0.2981164449598729
ACH-000087,0.043556900263696255
ACH-000092,-0.19082380524330275
ACH-000095,-0.5251425575140948
ACH-000097,-0.2411439694857456
ACH-000098,-0.19572205738275705
ACH-000099,-0.14040322348311302
ACH-000108,-0.268009483244941
ACH-000113,-0.0832713960193011
ACH-000116,-0.29467138710994584
ACH-000118,-0.13803761488276747
ACH-000120,-0.08577897541527588
ACH-000123,-0.1850433532442703
ACH-000127,-0.15797198834811174
ACH-000128,-0.3840903231805086
ACH-000132,-0.22135634119320405
ACH-000133,-0.1661948313880189
ACH-000137,-0.04322552986050051
ACH-000138,-0.17653501510206845
ACH-000142,-0.26039775676018856
ACH-000143,-0.2029877296862599
ACH-000146,-0.2670581129862038
ACH-000148,-0.0627724582675779
ACH-000150,-0.21689903456397933
ACH-000152,-0.1577270644185543
ACH-000153,0.16051028583179586
ACH-000159,-0.240968717314712
ACH-000160,-0.21012645880244896
ACH-000163,-0.3641695776483757
ACH-000167,-0.20391896136785526
ACH-000168,-0.02797698491754765
ACH-000169,-0.2363190602180027
ACH-000178,-0.17502727797247458
ACH-000183,-0.14945076000903
ACH-000188,-0.3096966718021131
ACH-000189,-0.1506034931846715
ACH-000190,-0.16543945535002308
ACH-000198,-0.14134523570367846
ACH-000203,0.262338712233833
ACH-000204,-0.38759495418372863
ACH-000206,-0.1305890855598354
ACH-000207,-0.2786484333318788
ACH-000208,-0.3024948800604803
ACH-000210,-0.544987654931849
ACH-000211,-0.14869457641270564
ACH-000215,-0.22996083951354998
ACH-000221,-0.20760282196832064
ACH-000222,-0.12628237709683907
ACH-000223,-0.2496084152460609
ACH-000226,-0.1622515086747594
ACH-000227,-0.05933444080622824
ACH-000228,-0.21705150777729856
ACH-000231,-0.08661847837898222
ACH-000232,-0.1573994906170817
ACH-000233,-0.12889377969651014
ACH-000234,-0.2226311559477672
ACH-000235,-0.19569580211884904
ACH-000237,-0.2971646398044978
ACH-000238,-0.10641082598033708
ACH-000242,-0.1280599647498508
ACH-000243,-0.2632350228108365
ACH-000244,-0.2126953570026516
ACH-000246,-0.07403905291043973
ACH-000248,-0.2837326942671181
ACH-000250,-0.22665078872247285
ACH-000251,-0.3223775636053626
ACH-000252,0.03386465125956665
ACH-000253,-0.4016815578296315
ACH-000255,-0.11785259525301485
ACH-000256,-0.19385317193639906
ACH-000257,-0.012170181292555636
ACH-000258,-0.4100999671620889
ACH-000259,-0.13234197196619613
ACH-000260,-0.14404256415909972
ACH-000261,-0.2444223894331598
ACH-000262,-0.1122980289479252
ACH-000263,-0.40680706479229023
ACH-000264,-0.11824516028586407
ACH-000265,-0.11558964018688794
ACH-000266,-0.1484366306861059
ACH-000272,-0.14728439121722922
ACH-000274,-0.19474629863924645
ACH-000277,-0.15941123929801093
ACH-000278,-0.2921453935772241
ACH-000279,-0.11826544759769606
ACH-000280,-0.21488020299246888
ACH-000281,-0.1506048482706735
ACH-000288,-0.14087114434955633
ACH-000291,-0.1161157488462614
ACH-000293,-0.1722948638760335
ACH-000294,-0.3320133131932928
ACH-000295,-0.2724588439047765
ACH-000296,-0.11404305536475492
