,ITGBL1 (9358)
ACH-000004,-0.0501431234964203
ACH-000005,0.23869933550124225
ACH-000007,-0.0338346985702908
ACH-000009,0.04886769090206936
ACH-000011,0.05278881941356384
ACH-000012,0.0802035645651478
ACH-000013,0.04484509948724184
ACH-000014,-0.020170979164919715
ACH-000015,0.035310681317823105
ACH-000017,0.09839919837745248
ACH-000018,-0.09469061647011084
ACH-000019,0.004141883337769567
ACH-000021,0.08468625490277078
ACH-000022,0.058587440967365914
ACH-000025,0.06736958692259756
ACH-000028,0.03811040630551149
ACH-000030,0.0991704552147345
ACH-000035,0.05736823283705651
ACH-000036,-0.014686379469664938
ACH-000037,0.06369596724674388
ACH-000039,0.12502499083602892
ACH-000040,-0.05096364686323796
ACH-000041,0.001967616117707095
ACH-000042,-0.01353053476644239
ACH-000045,0.1683918224703307
ACH-000047,0.056491509297064375
ACH-000052,-0.09014115627637156
ACH-000053,0.08924575017342838
ACH-000054,-0.06348343638353396
ACH-000055,0.08478039411322337
ACH-000060,0.03621970020715582
ACH-000067,-0.002369784469830867
ACH-000070,0.12264670996704813
ACH-000075,-0.03747665773111755
ACH-000078,-0.18463471637815965
ACH-000082,0.0924090341916246
ACH-000085,0.04585112654317347
ACH-000086,-0.018500669833388387
ACH-000087,-0.12764922293445138
ACH-000092,0.01625673245084503
ACH-000095,0.09795961981034766
ACH-000097,0.0007923574390515157
ACH-000098,0.019821613818315018
ACH-000099,-0.02515423694063362
ACH-000108,0.0557423775414618
ACH-000113,0.04241127258305245
ACH-000116,-0.021391231945461813
ACH-000118,0.07806015121114326
ACH-000120,-0.031536625395308035
ACH-000123,0.0049959030917508356
ACH-000127,-0.015392782751453069
ACH-000128,-0.012124406217007937
ACH-000132,-0.11388381890416566
ACH-000133,0.0803499667271199
ACH-000137,0.03634173574161078
ACH-000138,0.07286776547594391
ACH-000142,0.025226530838914255
ACH-000143,0.10521921599621872
ACH-000146,0.12395560014252956
ACH-000148,0.02845546226340595
ACH-000150,0.033437586847122995
ACH-000152,0.05889280903544133
ACH-000153,0.1294987116006503
ACH-000159,0.016542015728265684
ACH-000160,0.1094747230219513
ACH-000163,0.10896126005592424
ACH-000167,0.06869815375302576
ACH-000168,0.08793696679111046
ACH-000169,0.0740172904164085
ACH-000178,0.041747950882473926
ACH-000183,0.09337082853375807
ACH-000188,0.05428796482878112
ACH-000189,0.1337746061633229
ACH-000190,0.11025625989122316
ACH-000198,0.017023108892132016
ACH-000203,0.5787342882422527
ACH-000204,-0.07487750631503942
ACH-000206,0.1270942957298198
ACH-000207,0.06386621983605438
ACH-000208,0.29725953783404363
ACH-000210,0.0020676461380395856
ACH-000211,0.021877155720423674
ACH-000215,0.06273229714300026
ACH-000221,0.1175285830520135
ACH-000222,0.01419460243113431
ACH-000223,0.0624102330287011
ACH-000226,0.10700471271480566
ACH-000227,0.003074779270137501
ACH-000228,-0.09175786424736636
ACH-000231,0.04462193049423799
ACH-000232,0.0018981338587269528
ACH-000233,0.04891471853417445
ACH-000234,-0.14312987367102506
ACH-000235,-0.003191826641102653
ACH-000237,0.031775932959324515
ACH-000238,0.07126144228877039
ACH-000242,0.14873667512933794
ACH-000243,0.10864015449104884
ACH-000244,0.044680288581210745
ACH-000246,0.04488396734674288
ACH-000248,0.15739806275569215
ACH-000250,0.008406063450081724
ACH-000251,-0.12320578846806705
ACH-000252,0.03252064823488391
ACH-000253,0.11672500515835127
ACH-000255,0.10782108409269063
ACH-000256,-0.021022304364410774
ACH-000257,0.020293057547857526
ACH-000258,0.07702511889083287
ACH-000259,0.05285880785077672
ACH-000260,0.02395541161672132
ACH-000261,0.02245109016750266
ACH-000262,0.14495770765933808
ACH-000263,0.1289453992311613
ACH-000264,0.027692546731418743
ACH-000265,0.02604577822126241
ACH-000266,-0.0517548723686959
ACH-000272,-0.08003478321296302
ACH-000274,-0.0400687395931971
ACH-000277,-0.037673702232184365
ACH-000278,0.08596615060480746
ACH-000279,0.09063908455894293
ACH-000280,-0.010127091152646121
ACH-000281,-0.07192571760956276
ACH-000288,-0.07755027131772607
ACH-000291,0.0274669176081538
ACH-000293,0.06954678978999135
ACH-000294,0.08050303589763573
ACH-000295,-0.03791278376255888
ACH-000296,0.11329073157154287
ACH-000302,0.04173619512205338
ACH-000304,0.1000269705926016
ACH-000307,0.10519313190745884
ACH-000308,0.07332869912303537
ACH-000310,-0.04052938159532518
ACH-000311,0.11495911626838512
ACH-000312,0.02995944974780973
ACH-000315,0.040816640214946055
ACH-000316,-0.013149550965022832
ACH-000317,0.12987693101357814
ACH-000318,0.04120741963772828
ACH-000319,0.09817714158728806
ACH-000320,0.22104129332049424
ACH-000322,0.0940860555953164
ACH-000323,0.00249473873862715
ACH-000324,-0.019362798742015103
ACH-000329,0.090143441733049
ACH-000330,0.10789027377764857
ACH-000331,0.02917913333522028
ACH-000332,0.07426440833833381
ACH-000334,0.253779831059808
ACH-000335,0.276265364726033
ACH-000336,0.15263090208961982
ACH-000337,0.015994940417469804
ACH-000338,0.084084050987098
ACH-000339,0.0007805902623648633
ACH-000341,0.16914789185270634
ACH-000348,-0.014609533733259775
ACH-000350,0.018405526118837296
ACH-000352,-0.018197619857791503
ACH-000356,0.009559378249945823
ACH-000361,0.09941694548231787
ACH-000362,0.12011506426126517
ACH-000363,-0.021012214640502437
ACH-000364,0.13425129450464254
ACH-000365,-0.02977642137970775
ACH-000366,-0.04637824732323924
ACH-000368,0.05744099662445563
ACH-000374,0.024530554822255687
ACH-000375,0.01325551533395192
ACH-000376,-0.04102369696398565
ACH-000381,0.058109655234187166
ACH-000383,0.0513520264935274
ACH-000387,0.08626368557345296
ACH-000389,-0.009109503649708578
ACH-000390,0.11723217915980705
ACH-000393,0.013476412920040587
ACH-000395,0.05635874758416678
ACH-000396,0.025055864816887447
ACH-000397,0.00689760524232488
ACH-000401,0.0628927214351173
ACH-000402,0.02225412374924069
ACH-000403,-0.0658790227997216
ACH-000404,0.0437879634924898
ACH-000406,0.10479565378831376
ACH-000407,0.03152902797991454
ACH-000408,0.0762088839188853
ACH-000410,0.037141156328653405
ACH-000411,-0.031205413819908236
ACH-000414,0.09200557835117766
ACH-000415,0.05124282477188605
ACH-000416,0.025295563708932864
ACH-000420,-0.00777252307147983
ACH-000421,0.05144975697282538
ACH-000424,0.026066385775683747
ACH-000425,0.02837486869692465
ACH-000426,0.1056801573319926
ACH-000427,0.04753598142241873
ACH-000433,0.13845337485083384
ACH-000435,0.20165504662541905
ACH-000436,0.043172511121904726
ACH-000444,0.02955322907684517
ACH-000445,0.07697263334850195
ACH-000448,0.06613979596746343
ACH-000450,0.08207893292879227
ACH-000452,0.04810326758563223
ACH-000454,0.05146938010429805
ACH-000458,0.0950967709761264
ACH-000459,0.1747809275742434
ACH-000460,0.020523897600138598
ACH-000461,0.1240309965232969
ACH-000463,0.07561468683601745
ACH-000464,0.030667776095528624
ACH-000466,0.06299993637300615
ACH-000467,0.07109892622745546
ACH-000468,0.09838743689345107
ACH-000469,0.12582359615791286
ACH-000470,0.14707637372455062
ACH-000471,0.05140586282979726
ACH-000472,0.011194474001646259
ACH-000473,0.05683015027471972
ACH-000475,0.01550200105581119
ACH-000476,-0.020667813456135213
ACH-000477,-0.1992760591670686
ACH-000479,-0.11233957157401843
ACH-000480,0.08948400106797674
ACH-000481,0.058198122620677875
ACH-000483,0.07795517886228093
ACH-000484,0.01754256398780821
ACH-000485,0.06213699988443839
ACH-000486,0.02698783064553764
ACH-000487,0.02190361346271096
ACH-000488,0.05880888826928676
ACH-000490,0.08511399918904311
ACH-000491,0.2928655745068449
ACH-000495,0.10986903503196672
ACH-000496,0.017078656345377537
ACH-000499,0.2077949053518428
ACH-000500,-0.21308467779223425
ACH-000502,0.08538131337000164
ACH-000503,0.193933682896074
ACH-000505,0.039686652300643416
ACH-000507,0.17736184969661875
ACH-000510,0.11626883475114305
ACH-000511,0.08117917497410675
ACH-000512,0.08743038072208027
ACH-000516,0.1162447939021174
ACH-000517,0.06974013155317607
ACH-000518,-0.05466774006626753
ACH-000520,-0.0005421550174133623
ACH-000521,0.024995358820737237
ACH-000522,0.1048164073221108
ACH-000524,0.02558110325916805
ACH-000527,0.033612161211702934
ACH-000528,0.05012954151629148
ACH-000537,0.006034278301494846
ACH-000541,0.1515215274264946
ACH-000542,0.04462447716243708
ACH-000544,0.13982869680481474
ACH-000545,0.0081128037103562
ACH-000547,0.11080272641170452
ACH-000548,-0.02100189826538335
ACH-000549,-0.0700016475370871
ACH-000550,0.04784333334907249
ACH-000552,-0.031783257299445616
ACH-000556,-0.03581424099808729
ACH-000557,-0.08504604600432347
ACH-000569,-0.11974412090863715
ACH-000570,0.019062244319134503
ACH-000571,0.07486049405471855
ACH-000573,0.123558305208855
ACH-000576,0.006180917512453011
ACH-000579,0.13055751026678547
ACH-000580,0.14407359026298308
