,SNAPC5 (10302)
ACH-000272,-1.268111146301414
ACH-000274,-1.1861732211816889
ACH-000277,-1.036646027244856
ACH-000278,-1.2539365285231665
ACH-000279,-1.301818499483584
ACH-000280,-1.109826757186447
ACH-000281,-1.0416807480661991
ACH-000288,-1.2343978302698346
ACH-000291,-1.1018747706801364
ACH-000293,-1.327444640625198
ACH-000294,-1.5686378368074259
ACH-000295,-1.3593690519142596
ACH-000296,-1.2087997523052787
ACH-000302,-1.3981635776269985
ACH-000304,-1.2263535722799588
ACH-000307,-1.048162286834789
ACH-000308,-1.3890291616531965
ACH-000310,-0.8719864464908617
ACH-000311,-1.2268375149600674
ACH-000312,-1.2761002258300689
ACH-000315,-1.1603582171161129
ACH-000316,-1.3111672087935369
ACH-000317,-1.2255524374236055
ACH-000318,-1.2167169476795614
ACH-000319,-1.1247674260058969
ACH-000320,-1.1561943912496921
ACH-000322,-1.0214798404396117
ACH-000323,-1.3412455406249593
ACH-000324,-1.247493447187207
ACH-000329,-1.4339003348584778
ACH-000330,-1.3024397576151223
ACH-000331,-1.2752793688931123
ACH-000332,-1.231264868090036
ACH-000334,-2.016994346174795
ACH-000335,-1.2596143854725188
ACH-000336,-1.0659332804231871
ACH-000337,-1.2410653863744374
ACH-000338,-0.8512710270236169
ACH-000339,-1.1938419822787607
ACH-000341,-0.8431639912722302
ACH-000348,-1.2381994246787065
ACH-000350,-1.0645470065693776
ACH-000352,-1.0916380426209888
ACH-000356,-1.0555577029640442
ACH-000361,-1.2699933353113826
ACH-000362,-1.217566200931348
ACH-000363,-1.301225310233695
ACH-000364,-1.1937491543335708
ACH-000365,-1.2030341879265882
ACH-000366,-1.1641801253479
ACH-000368,-1.3275124794435245
ACH-000374,-1.4748661186007808
ACH-000375,-1.0707060677637288
ACH-000376,-1.2009288279837702
ACH-000381,-1.1691799783097423
ACH-000383,-1.0046054552583912
ACH-000387,-1.4513017053039767
ACH-000389,-1.2778571748573908
ACH-000390,-1.4729002013609305
ACH-000393,-1.262785058850491
ACH-000395,-0.9952194902815692
ACH-000396,-1.1422761407972286
ACH-000397,-1.1739234665115312
ACH-000401,-1.0844755892221418
ACH-000402,-0.9665367275287864
ACH-000403,-0.9625455820905592
ACH-000404,-1.134359221598136
ACH-000406,-1.3526564863178796
ACH-000407,-1.199567950006294
ACH-000408,-1.1563613742826362
ACH-000410,-1.3826772047903213
ACH-000411,-1.230757393756272
ACH-000414,-1.3560209389420017
ACH-000415,-1.284275190426222
ACH-000416,-1.186995291127085
ACH-000420,-1.001116789656868
ACH-000421,-1.0986528043028827
ACH-000424,-1.2912241722700646
ACH-000425,-1.0900527902323742
ACH-000426,-1.6035947188251258
ACH-000427,-1.020631219370168
ACH-000433,-0.912951842144356
ACH-000435,-1.362848208845678
ACH-000436,-1.3966701599045284
ACH-000444,-1.0792303712421818
ACH-000445,-1.2608770775307792
ACH-000448,-1.1970871638934215
ACH-000450,-1.3023254566604312
ACH-000452,-1.3118665656281503
ACH-000454,-1.4117765818215966
ACH-000458,-0.9212490417661624
ACH-000459,-1.135538550550879
ACH-000460,-1.2227561210925786
ACH-000461,-0.8569244449472766
ACH-000463,-1.064318329813187
ACH-000464,-1.0283941698598191
ACH-000466,-1.241232228574885
ACH-000467,-1.2919905693994362
ACH-000468,-1.0914293286245895
ACH-000469,-1.1743693210212574
ACH-000470,-1.4353645321546813
ACH-000471,-1.3391516593431
ACH-000472,-1.1365928431743788
ACH-000473,-1.3429337905710217
ACH-000475,-1.0167114695268744
ACH-000476,-0.956209661551238
ACH-000477,-1.015696392848674
ACH-000479,-1.302016710881615
ACH-000480,-1.1998547066072074
ACH-000481,-1.44342800834661
ACH-000483,-1.3686454888867885
ACH-000484,-0.9486250197757872
ACH-000485,-0.9614686689197384
ACH-000486,-1.06639952218843
ACH-000487,-1.2852596511830376
ACH-000488,-1.1271378733408726
ACH-000490,-1.1963107250521654
ACH-000491,-1.0878486234461184
ACH-000495,-1.2882568878718206
ACH-000496,-1.279714508486168
ACH-000499,-1.1851531671358428
ACH-000500,-1.312110179821817
ACH-000502,-1.097978265667935
ACH-000503,-1.3353071699963686
ACH-000505,-1.2066344296205282
ACH-000507,-0.971800321978204
ACH-000510,-1.0004007520101972
ACH-000511,-1.2446944566280802
ACH-000512,-1.1035985057453563
ACH-000516,-1.43213395119809
ACH-000517,-1.1669740044647932
ACH-000518,-1.34830904496786
ACH-000520,-1.1305989300011607
ACH-000521,-1.2570190777462409
ACH-000522,-1.027290189426307
ACH-000524,-0.9876512330439866
ACH-000527,-1.320434410195537
ACH-000528,-1.2856097321452344
ACH-000537,-1.216829069487575
ACH-000541,-1.061041573485927
ACH-000542,-1.1368115622068409
ACH-000544,-1.2557668219920584
ACH-000545,-1.039244366870072
ACH-000547,-1.3121043854884296
ACH-000548,-1.0635995803338052
ACH-000549,-1.155608638973445
ACH-000550,-1.022726411647507
ACH-000552,-1.0967225322029304
ACH-000556,-1.1010594193104732
ACH-000557,-1.085748170010615
ACH-000569,-1.11487121003706
ACH-000570,-1.207360138756716
ACH-000571,-1.2278060187225477
ACH-000573,-1.0439382873971086
ACH-000576,-1.1048284246782614
ACH-000579,-1.1485624293983474
ACH-000580,-1.0629639364918009
ACH-000584,-1.3468696769728463
ACH-000585,-1.2234694643224202
ACH-000588,-1.1620230024527751
ACH-000589,-1.0593174853368659
ACH-000591,-1.0400431924266682
ACH-000593,-1.2434481378963855
ACH-000600,-1.073194603572933
ACH-000601,-1.1165812033694111
ACH-000605,-1.0642056892134155
ACH-000606,-1.2429602701443236
ACH-000608,-0.9731315846543352
ACH-000614,-0.9692326588422072
ACH-000616,-1.1647382124779428
ACH-000618,-1.0396795330642028
ACH-000619,-1.2429406783957162
ACH-000620,-1.1101065777647814
ACH-000621,-1.2916596590325642
ACH-000622,-1.1540728469822257
ACH-000623,-1.307046317038525
ACH-000624,-1.1943180230418562
ACH-000627,-0.9949013358458968
ACH-000630,-1.2083780026247413
ACH-000631,-1.4606507335150238
ACH-000632,-1.3403762657400595
ACH-000633,-0.8177325404809787
ACH-000637,-1.0693874210532333
ACH-000638,-1.2427438304798617
ACH-000646,-0.8161388243072655
ACH-000647,-1.058015273710144
ACH-000648,-0.9008044660455454
ACH-000649,-1.3545855281060677
ACH-000651,-1.1583280009892585
ACH-000652,-1.1319320924730776
ACH-000653,-1.2880062801955012
ACH-000657,-1.0545195239262986
ACH-000658,-1.422191837707234
ACH-000661,-0.937683920555106
ACH-000662,-1.1350003229179344
ACH-000663,-1.143650874226976
ACH-000665,-1.2690908208047451
ACH-000671,-1.1508044931093573
ACH-000672,-1.3718567387104699
ACH-000673,-1.2544970217260667
ACH-000676,-1.1670864193064292
ACH-000677,-0.5580725246467813
ACH-000681,-1.1423416642816666
ACH-000683,-1.3100791360003643
ACH-000684,-1.4781309208050186
ACH-000688,-1.1555188992066454
ACH-000693,-1.3605542644872015
ACH-000694,-1.043467061661853
ACH-000695,-1.1518953621315284
ACH-000696,-1.0834706570473551
ACH-000697,-0.8761208524990065
ACH-000699,-1.3147148777694488
ACH-000701,-1.1669420841346616
ACH-000706,-1.0911542291378675
ACH-000711,-1.0491800288702386
ACH-000713,-1.2641448327503002
ACH-000714,-1.2746978388102057
ACH-000718,-1.212100784542392
ACH-000720,-1.1450225305662751
ACH-000721,-1.2096797271357227
ACH-000724,-0.7827642077330472
ACH-000725,-0.9981545436421471
ACH-000732,-1.2705199344519147
ACH-000734,-0.9643244042399552
ACH-000735,-1.1280620000390216
ACH-000736,-1.1310255148765516
ACH-000738,-1.3713188314329838
ACH-000746,-0.9081560572505774
ACH-000747,-1.1900648256031483
ACH-000748,-1.133167543635918
ACH-000753,-1.2941573419838606
ACH-000756,-1.2970870752999315
ACH-000757,-1.2434404416522855
ACH-000758,-0.9031617236674254
ACH-000760,-1.1454736736505249
ACH-000762,-1.3036945613097564
ACH-000763,-1.536402574670244
ACH-000764,-1.234400632265737
ACH-000765,-1.4019254630012536
ACH-000766,-1.0616195595055575
ACH-000767,-1.2116827576345517
ACH-000768,-1.2895654491955593
ACH-000769,-1.2157595673524404
ACH-000770,-1.2704592227409963
ACH-000771,-1.2709692330788434
ACH-000773,-1.0584133087369143
ACH-000776,-1.1432751285102178
ACH-000777,-1.22409251963669
ACH-000778,-1.413817025693631
ACH-000781,-1.3905940952216636
ACH-000782,-1.1886010439524015
ACH-000783,-0.8528364722945792
ACH-000784,-1.066779196497479
ACH-000785,-0.9169380553828712
ACH-000787,-1.1510828503742636
ACH-000788,-1.1392637259428098
ACH-000791,-1.1150802621172624
ACH-000792,-1.2619944417316131
ACH-000794,-1.1488932869602615
ACH-000796,-1.1840965759514983
ACH-000798,-1.0190306632148318
ACH-000799,-1.0644124767932064
ACH-000800,-1.3270607576365347
ACH-000802,-1.0765666762667738
ACH-000804,-1.0232451346955684
ACH-000805,-1.1056559797671217
ACH-000809,-1.0772633368186146
ACH-000810,-1.3839361497738143
ACH-000811,-1.2136075798839945
ACH-000817,-1.0281644315502259
ACH-000819,-1.1361053950860842
ACH-000820,-1.2408067177387554
ACH-000821,-1.7438863389030972
ACH-000822,-1.007815825628959
ACH-000823,-1.1442683296666318
ACH-000824,-1.1353753635932933
ACH-000827,-1.1813021783994084
ACH-000829,-0.9343379578302768
ACH-000831,-1.4004180134311972
ACH-000832,-1.2488500980450574
ACH-000833,-1.3879422153143115
ACH-000834,-1.2834665753307506
ACH-000835,-1.207872928274886
ACH-000836,-1.3257509949499109
ACH-000837,-0.9903853984275256
ACH-000838,-1.5281038438771977
ACH-000839,-1.0681099477569975
ACH-000840,-1.1669364640188162
ACH-000841,-1.386091323774945
ACH-000843,-1.3183417596312843
ACH-000846,-1.1706779821675308
ACH-000847,-1.1793085806300978
ACH-000848,-1.3107339353834206
ACH-000849,-1.3932262985505115
ACH-000851,-1.023886888114684
ACH-000855,-1.4671899017092331
ACH-000856,-1.0851139317955896
ACH-000858,-1.129827048957184
ACH-000859,-1.3263956085231794
ACH-000861,-1.2701678310371152
ACH-000862,-1.3158949146404897
ACH-000865,-1.1439597795256582
ACH-000866,-1.2247044363040551
ACH-000867,-1.3307412487802681
ACH-000869,-0.7682718621089444
ACH-000872,-0.8883727464272613
ACH-000873,-1.10015879490526
ACH-000876,-1.4931962776583416
ACH-000878,-1.533422542588642
ACH-000880,-1.1719870759057385
ACH-000881,-1.2728859724740655
ACH-000882,-1.2004492625218015
ACH-000884,-1.1274455675585682
ACH-000885,-1.0172089415866612
ACH-000887,-1.166218826570816
ACH-000889,-1.277193841516849
ACH-000896,-1.269467774327076
ACH-000898,-1.0843409453623991
ACH-000900,-1.0722238125172094
ACH-000901,-1.0875653514772796
ACH-000905,-1.2147492991541118
ACH-000906,-1.144830240098802
ACH-000907,-1.1843730004372277
ACH-000910,-1.011179592942245
ACH-000911,-1.095947533192523
ACH-000912,-1.199533711661415
ACH-000913,-1.4337622603847566
ACH-000915,-0.9660725276397022
ACH-000916,-0.7641394439501435
ACH-000917,-0.9821303815855
ACH-000920,-0.9822838918624929
ACH-000921,-1.3148854757318065
ACH-000924,-1.0601844668506963
ACH-000926,-1.208084682066856
ACH-000928,-1.3026748187068902
ACH-000929,-1.2565097954254545
ACH-000932,-0.9562567131476672
ACH-000935,-1.1255357785215705
ACH-000936,-1.2076730809607108
ACH-000937,-1.1630805038595335
ACH-000938,-1.1769325499306011
ACH-000939,-1.4687605931908163
ACH-000941,-1.255473484173046
ACH-000943,-1.292536569391331
ACH-000946,-1.125394577279892
ACH-000947,-1.2750044053425598
ACH-000948,-1.2096826415025388
ACH-000950,-1.3574216286262226
ACH-000953,-1.2933585340318023
ACH-000954,-1.015494905228963
ACH-000957,-0.9801587550263554
ACH-000958,-1.2146671291989404
ACH-000960,-1.0874436445217222
ACH-000963,-1.0164088620494234
ACH-000968,-0.8951125661755195
ACH-000969,-1.122902514362818
ACH-000972,-1.081709824492835
ACH-000973,-1.3195116728813217
ACH-000974,-0.8163524242082449
ACH-000978,-1.3894746557717228
ACH-000984,-0.6611073937695072
ACH-000986,-1.1641932737053862
ACH-000988,-1.456615818787724
ACH-000993,-1.3651388794847874
ACH-000994,-1.5871122252191443
ACH-000996,-0.7492322345267804
ACH-001001,-0.9804052979810388
ACH-001020,-1.2220059854162193
ACH-001028,-1.2001743993366878
ACH-001031,-1.3729071225721703
ACH-001038,-1.3316850069583814
ACH-001048,-1.1249661818152052
ACH-001050,-0.9330445490186025
ACH-001053,-1.1308441248802337
ACH-001054,-1.3130197415645086
ACH-001061,-1.192010406880894
ACH-001067,-0.924083288564976
ACH-001075,-1.1244361245928798
ACH-001096,-1.2089416835201043
ACH-001111,-1.1376189574752549
ACH-001119,-1.241846127778214
ACH-001128,-1.2748828895188158
ACH-001134,-1.1389777151524858
ACH-001151,-1.2034898566228729
ACH-001163,-1.085829400040248
ACH-001164,-1.104908862246132
ACH-001183,-1.0733773872781909
ACH-001192,-1.2332738515546735
ACH-001193,-1.257756923678578
ACH-001196,-1.2809840722459815
ACH-001197,-1.1564612413675777
ACH-001205,-1.0702995070009933
ACH-001211,-0.9571716892864004
ACH-001212,-1.397933956938055
ACH-001228,-1.3044872930065
ACH-001232,-1.2380177300887372
ACH-001239,-0.9610208632477834
ACH-001270,-1.3044566799006416
ACH-001274,-0.9912140996927205
ACH-001275,-0.9887264052381368
ACH-001277,-1.2264987679008983
ACH-001278,-1.3052755860391416
ACH-001280,-1.2777498578628703
ACH-001283,-1.2582965843712328
ACH-001289,-1.164889850862194
ACH-001300,-1.0597517949641302
ACH-001301,-0.8858959198755694
ACH-001302,-1.0237893665514082
ACH-001306,-1.0484874761411709
ACH-001318,-1.3339576622384393
ACH-001322,-1.0498872942491921
ACH-001328,-1.0889936776281448
ACH-001332,-1.4508865233393566
ACH-001336,-1.3048593357180005
ACH-001346,-1.2167777274090834
ACH-001353,-1.2004540340357854
ACH-001354,-1.3393871210782191
ACH-001367,-1.2144690993245748
ACH-001368,-1.1004687382536014
ACH-001374,-1.3806416502433878
ACH-001377,-1.004943360038439
ACH-001380,-1.0283809820088885
ACH-001391,-0.8598031061320042
ACH-001408,-1.5399554602099834
ACH-001430,-0.9690920335351836
ACH-001431,-1.207069149473326
ACH-001450,-1.16781913400486
ACH-001496,-1.3328918451122334
ACH-001500,-1.0212326921699024
ACH-001523,-1.3351706163250343
ACH-001532,-0.919789765815304
ACH-001550,-1.1462644648318987
ACH-001552,-0.9688723862704376
ACH-001554,-0.996760227446153
ACH-001654,-1.221064328063492
ACH-001735,-1.1779810816533185
ACH-001736,-1.3300014073659427
ACH-001737,-1.4000208973095736
ACH-001740,-1.197839445528101
ACH-001745,-1.1902200245224064
ACH-001765,-1.2280785789550628
