,APOPT1 (84334)
ACH-000332,-0.2265510014017233
ACH-000334,-0.3144804537498944
ACH-000335,0.044689713424428366
ACH-000336,-0.13420382300694175
ACH-000337,-0.28278383680507524
ACH-000338,0.3936361941777544
ACH-000339,-0.22484343076966296
ACH-000341,-0.18106141413931132
ACH-000348,-0.032130142314794934
ACH-000350,-0.11600957623332835
ACH-000352,-0.1566022753009296
ACH-000356,0.028032192945003902
ACH-000361,0.08596066892187856
ACH-000362,-0.05870470363385314
ACH-000363,-0.22316447801622888
ACH-000364,-0.04722576059057505
ACH-000365,-0.10155312203115648
ACH-000366,-0.06367935651431812
ACH-000368,-0.19145407589827595
ACH-000374,-0.07495492966022119
ACH-000375,-0.19893012635800145
ACH-000376,-0.19569910725003428
ACH-000381,-0.15065988773042724
ACH-000383,-0.1238209863317744
ACH-000387,-0.052979849519216506
ACH-000389,0.03173398330481636
ACH-000390,-0.15575394885344312
ACH-000393,-0.07912064262814074
ACH-000395,-0.3651199435724597
ACH-000396,-0.20628924196516893
ACH-000397,-0.05888544843014248
ACH-000401,0.07577044388610257
ACH-000402,-0.3577982360890669
ACH-000403,-0.2022377923524225
ACH-000404,-0.08625098591598772
ACH-000406,-0.112132015498524
ACH-000407,-0.1329430317856857
ACH-000408,-0.0638331381294937
ACH-000410,-0.06906075005470975
ACH-000411,-0.09519639259317622
ACH-000414,-0.004223522702257161
ACH-000415,-0.06754262215348564
ACH-000416,-0.18397336281059407
ACH-000420,-0.17964210803596647
ACH-000421,-0.1841901874773355
ACH-000424,0.0019072178203949125
ACH-000425,-0.04203534813400965
ACH-000426,-0.16580197970698984
ACH-000427,-0.26243106127044685
ACH-000433,0.19933546391039333
ACH-000435,-0.16367533408348625
ACH-000436,-0.14519309899976374
ACH-000444,-0.056965169574967424
ACH-000445,-0.15667451192406806
ACH-000448,-0.11769090833837248
ACH-000450,-0.08863431856449716
ACH-000452,0.010170777389001068
ACH-000454,-0.1189778583094346
ACH-000458,-0.16276329618314694
ACH-000459,-0.136432569657302
ACH-000460,-0.0921436321695873
ACH-000461,0.04109148923533346
ACH-000463,-0.05628409615896807
ACH-000464,-0.17480598787001675
ACH-000466,-0.2745950768579452
ACH-000467,-0.039044220707926486
ACH-000468,-0.012955749774635808
ACH-000469,-0.1562773419439351
ACH-000470,-0.04367344543257068
ACH-000471,-0.07158613784381537
ACH-000472,-0.1170646319486925
ACH-000473,-0.1460886226187582
ACH-000475,-0.11459252472947075
ACH-000476,-0.2354767414452946
ACH-000477,-0.11707586643691195
ACH-000479,0.1904816707186888
ACH-000480,-0.12981405330726267
ACH-000481,-0.17929973819839476
ACH-000483,-0.11760886792539413
ACH-000484,-0.19824519410670027
ACH-000485,-0.3950914190280507
ACH-000486,-0.059839442941020136
ACH-000487,-0.014286367503725809
ACH-000488,-0.21587139430296556
ACH-000490,-0.06662425570926525
ACH-000491,-0.0780658734106759
ACH-000495,-0.23060128208847616
ACH-000496,0.13715206630130855
ACH-000499,-0.09231625301359384
ACH-000500,0.044350167256713986
ACH-000502,-0.12733655545132916
ACH-000503,-0.10525480461754368
ACH-000505,-0.05018721152053201
ACH-000507,-0.1950469553574
ACH-000510,-0.0802463955126234
ACH-000511,-0.3127468731003684
ACH-000512,0.04045299058030463
ACH-000516,0.027077770221501818
ACH-000517,-0.17416518339730894
ACH-000518,-0.027964861365882315
ACH-000520,-0.09656768963980827
ACH-000521,-0.16285533846009212
ACH-000522,-0.04275861289712043
ACH-000524,-0.28310133188864217
ACH-000527,-0.18750881744100745
ACH-000528,-0.10523676399209612
ACH-000537,-0.20694926675878167
ACH-000541,-0.1433356437376378
ACH-000542,-0.0028299926363840053
ACH-000544,0.04361547318760805
ACH-000545,-0.06857944263810238
ACH-000547,0.13800576501711614
ACH-000548,-0.0509187578841741
ACH-000549,-0.05614051234447125
ACH-000550,-0.1581272612006481
ACH-000552,-0.1642999286481808
ACH-000556,-0.08986081635396452
ACH-000557,-0.06796874566346199
ACH-000569,-0.3360451508079117
ACH-000570,-0.16572397930167998
ACH-000571,-0.17001228128695292
ACH-000573,-0.15787385651743185
ACH-000576,-0.2391786180644589
ACH-000579,-0.12141388167112716
ACH-000580,-0.22746282321619826
ACH-000584,0.012950841235528737
ACH-000585,-0.1704941085211585
ACH-000588,0.09486399534337082
ACH-000589,-0.1818138301302236
ACH-000591,-0.12066160668756992
ACH-000593,-0.027552463783487986
ACH-000600,-0.10818871475742227
ACH-000601,-0.0379889906458078
ACH-000605,-0.19541570254053064
ACH-000606,-0.2599520962114897
ACH-000608,-0.13684823625460796
ACH-000614,-0.2853060287274223
ACH-000616,-0.13702740829626367
ACH-000618,0.007651205185755556
ACH-000619,-0.08314947951461793
ACH-000620,-0.1355334333057475
ACH-000621,-0.025123763986348645
ACH-000622,0.057113086089498874
ACH-000623,-0.03851923255660653
ACH-000624,-0.10479315667454213
ACH-000627,-0.20915118616931888
ACH-000630,-0.006241905100495222
ACH-000631,-0.2027482483443497
ACH-000632,-0.14646877029189245
ACH-000633,-0.2222784416091072
ACH-000637,-0.12858459890661775
ACH-000638,-0.1610983102023619
ACH-000646,-0.15367819231496516
ACH-000647,-0.13171290337648045
ACH-000648,-0.19205237386107668
ACH-000649,-0.0752087367629573
ACH-000651,-0.115387614195912
ACH-000652,-0.13085865345784067
ACH-000653,-0.19933681878818305
ACH-000657,-0.2575161182405058
ACH-000658,-0.1824342327039904
ACH-000661,-0.007050168397928927
ACH-000662,-0.1942988457941492
ACH-000663,-0.17786573806771344
ACH-000665,-0.009008188209466056
ACH-000671,-0.08518143386820333
ACH-000672,0.03842225473724914
ACH-000673,-0.14549860085234526
ACH-000676,-0.11867392480652746
ACH-000677,-0.15335966011386112
ACH-000681,-0.03772732771989918
ACH-000683,-0.07623697609591285
ACH-000684,-0.15050068575645112
ACH-000688,-0.0630272535801425
ACH-000693,0.027841898376983285
ACH-000694,-0.1555131796117487
ACH-000695,0.052461429339754666
ACH-000696,-0.027053664764578076
ACH-000697,-0.38407809232728346
ACH-000699,-0.1815874522630748
ACH-000701,-0.1968610337960044
ACH-000706,-0.09138395405629
ACH-000711,-0.08117777209686018
ACH-000713,0.0035994022911024805
ACH-000714,-0.16328615951394013
ACH-000718,-0.003176697202444083
ACH-000720,-0.08023927791085346
ACH-000721,-0.02819120368593143
ACH-000724,-0.24303291853769676
ACH-000725,-0.19121157723995136
ACH-000732,-0.40880559289521945
ACH-000734,-0.14792659055342658
ACH-000735,0.03367083078153765
ACH-000736,0.0588839550890175
ACH-000738,-0.18896419786703156
ACH-000746,-0.12612557427052765
ACH-000747,-0.23500573055285034
ACH-000748,-0.1028326635697162
ACH-000753,-0.06507676830533225
ACH-000756,-0.2091714120269948
ACH-000757,0.0058167018126513
ACH-000758,-0.03643377852836588
ACH-000760,-0.06811925418062684
ACH-000762,-0.2007876460718656
ACH-000763,-0.06689996097006347
ACH-000764,-0.02217823247584829
ACH-000765,-0.09148960592009564
ACH-000766,-0.08545171949355453
ACH-000767,-0.1005931115814406
ACH-000768,-0.07608144590950741
ACH-000769,-0.1451082198169459
ACH-000770,-0.0848965887329062
ACH-000771,-0.16136158520590158
ACH-000773,-0.1454302303261678
ACH-000776,-0.048333368709745285
ACH-000777,-0.3097775413410497
ACH-000778,-0.01008303818864229
ACH-000781,-0.005204960197580744
ACH-000782,-0.03637033940787057
ACH-000783,-0.15844016870310293
ACH-000784,-0.06173248026932829
ACH-000785,-0.22483975026939546
ACH-000787,-0.09905849872299677
ACH-000788,-0.119526841863162
ACH-000791,-0.0663088316175121
ACH-000792,-0.051776418887817977
ACH-000794,-0.1284734119992506
ACH-000796,-0.2684378336870136
ACH-000798,0.025094576831179626
ACH-000799,0.11297985668545578
ACH-000800,-0.12960708114426273
ACH-000802,-0.06283192010489518
ACH-000804,-0.3305578315667159
ACH-000805,-0.05571752953998125
ACH-000809,-0.0453371728443596
ACH-000810,0.010622971965224891
ACH-000811,-0.10459876186056086
ACH-000817,-0.1801212066414496
ACH-000819,-0.04020388939801675
ACH-000820,-0.3967807939465888
ACH-000821,0.05465507563879195
ACH-000822,-0.13645029561611205
ACH-000823,-0.07258707448296094
ACH-000824,-0.15673161778567168
ACH-000827,-0.12099344483654495
ACH-000829,-0.014205476130626704
ACH-000831,-0.06962994795421301
ACH-000832,0.12434474045643087
ACH-000833,-0.161906801964634
ACH-000834,0.043461472552197775
ACH-000835,-0.10459778036131384
ACH-000836,-0.06811611399787848
ACH-000837,-0.04565673111942725
ACH-000838,-0.0036800531754428204
ACH-000839,-0.0412186125421664
ACH-000840,-0.19327133606605965
ACH-000841,-0.11468794729124718
ACH-000843,-0.11658867503391768
ACH-000846,0.13958409717704814
ACH-000847,-0.12750385306631115
ACH-000848,-0.05999205754054743
ACH-000849,-0.025750925962926736
ACH-000851,-0.16901409541860574
ACH-000855,-0.09902323961001648
ACH-000856,-0.07951497567846835
ACH-000858,-0.3071788191331638
ACH-000859,-0.02341224336333304
ACH-000861,0.054910046798741466
ACH-000862,-0.09384745839168787
ACH-000865,-0.05201611879657027
ACH-000866,-0.08714860919960701
ACH-000867,-0.07733602259211109
ACH-000869,-0.1259688833730914
ACH-000872,-0.3350818502278521
ACH-000873,-0.15948086849248694
ACH-000876,-0.17396379999483802
ACH-000878,-0.23613071762128446
ACH-000880,-0.11784354170598592
ACH-000881,-0.0560746609836572
ACH-000882,-0.07139753756480477
ACH-000884,-0.015977147189938815
ACH-000885,-0.11531464832191067
ACH-000887,-0.04007951203072607
ACH-000889,-0.2470455986260552
ACH-000896,0.10482902304195273
ACH-000898,-0.12874942570944628
ACH-000900,0.1778290605921638
ACH-000901,-0.14523275145067724
ACH-000905,-0.18386001985256456
ACH-000906,-0.07617135799058433
ACH-000907,-0.1834191496784747
ACH-000910,-0.22465233387722025
ACH-000911,-0.04055605522733035
ACH-000912,-0.05868099925226829
ACH-000913,-0.03572093414400546
ACH-000915,-0.05028666809867597
ACH-000916,-0.013973807071546765
ACH-000917,-0.05299193508843645
ACH-000920,-0.21486856375319613
ACH-000921,-0.2201930679268837
ACH-000924,-0.12154235413751267
ACH-000926,-0.09515045786541347
ACH-000928,-0.3462836901953338
ACH-000929,-0.12782532329797236
ACH-000932,-0.04546921181706343
ACH-000935,-0.1232657666138024
ACH-000936,-0.0929410687084356
ACH-000937,-0.10033149307289448
ACH-000938,0.04036492886936235
ACH-000939,-0.14356810004783188
ACH-000941,0.018014496358941392
ACH-000943,-0.012244106839322418
ACH-000946,-0.22093093051839066
ACH-000947,-0.17474513542953682
ACH-000948,-0.19051846599788824
ACH-000950,0.0994188643804071
ACH-000953,-0.0540614663653436
ACH-000954,0.16967468316939188
ACH-000957,-0.07534037144710247
ACH-000958,0.05314668825061067
ACH-000960,-0.14681459151337886
ACH-000963,-0.05025193037907303
ACH-000968,0.00980272444518791
ACH-000969,0.05009324553821317
ACH-000972,-0.13159812694810447
ACH-000973,-0.08606624796716851
ACH-000974,-0.14925189154959326
ACH-000978,0.3400769308470272
ACH-000984,-0.21276611766264555
ACH-000986,-0.10675276316689236
ACH-000988,-0.07836623116839424
ACH-000993,-0.23048243591845996
ACH-000994,-0.09632150108940243
ACH-000996,-0.1963628261197357
ACH-001001,-0.1879709109995691
ACH-001020,0.10185839318944656
ACH-001028,-0.1933735054222988
ACH-001031,-0.17495528908543878
ACH-001038,-0.1710127041011713
ACH-001048,-0.10484211573443468
ACH-001050,-0.1034155975386666
ACH-001053,-0.034406455559037236
ACH-001054,-0.2107410773567567
ACH-001061,-0.07271631007404164
ACH-001067,-0.06454117058552074
ACH-001075,-0.21120400976571047
ACH-001096,-0.1126669159866673
ACH-001111,-0.11654843694243552
ACH-001119,0.07270198304732703
ACH-001128,-0.007805375625515867
ACH-001134,0.04866344205386301
ACH-001151,-0.15195522970179146
ACH-001163,-0.17370974939376418
ACH-001164,-0.0009724549763237023
ACH-001183,-0.1800635302577786
ACH-001192,-0.09661013070106846
ACH-001193,0.1801271545143282
ACH-001196,0.17623125096284262
ACH-001197,-0.17433442261206014
ACH-001205,-0.05264909846864752
ACH-001211,-0.13552636699213974
ACH-001212,-0.3954387045198327
ACH-001228,-0.023723917384106303
ACH-001232,-0.17531877178118138
ACH-001239,-0.16704621878399553
ACH-001270,-0.23035240139792745
ACH-001274,0.04763215868684045
ACH-001275,-0.044957915293193665
ACH-001277,0.06746482437145368
ACH-001278,-0.12798743447730926
ACH-001280,-0.3897332137820975
ACH-001283,-0.09993484714087676
ACH-001289,-0.04612507023638232
ACH-001300,-0.20279462000024112
ACH-001301,-0.1418005752656247
ACH-001302,-0.16235817680913425
ACH-001306,-0.025549081985114776
ACH-001318,0.015984171268602573
ACH-001322,-0.048066454050652116
ACH-001328,-0.17927091485701568
ACH-001332,-0.07194129142335315
ACH-001336,-0.20490381921057266
ACH-001346,0.006087551855550861
ACH-001353,-0.0194334478377038
ACH-001354,-0.07728175538009324
ACH-001367,-0.2808805526945225
ACH-001368,-0.040419346741515566
ACH-001374,-0.2943258168033105
ACH-001377,-0.2381539377141653
ACH-001380,-0.2366720898752585
ACH-001391,-0.02440359776157447
ACH-001408,-0.10198455042672944
ACH-001430,-0.010145576046924528
ACH-001431,-0.05863022131682025
ACH-001450,0.07839022871428
ACH-001496,0.02823487493858044
ACH-001500,-0.0943479954114732
ACH-001523,-0.08665445949647596
ACH-001532,-0.2522488943702336
ACH-001550,-0.1880150385224024
ACH-001552,-0.21290675983347246
ACH-001554,-0.16633753772603865
ACH-001654,-0.1894877766947297
ACH-001735,-0.24098686344420414
ACH-001736,-0.15033202599196846
ACH-001737,-0.381242873613638
ACH-001740,-0.24718895299850546
ACH-001745,-0.1107431810723287
ACH-001765,-0.19030872672536334
