,CAPNS1 (826)
ACH-000235,-0.1290618015673031
ACH-000237,-0.2216532591572887
ACH-000238,-0.08732231065501853
ACH-000242,-0.29543629401916743
ACH-000243,-0.09432406525599613
ACH-000244,-0.12801679868747656
ACH-000246,-0.14920642003299
ACH-000248,-0.3687107451202308
ACH-000250,-0.25406587724331303
ACH-000251,-0.2584157079841716
ACH-000252,-0.19125518929881186
ACH-000253,-0.09292483622713106
ACH-000255,-0.19318747545594056
ACH-000256,-0.2663673247886329
ACH-000257,-0.05568593807033982
ACH-000258,-0.19329005231586208
ACH-000259,-0.07304428876596407
ACH-000260,-0.16743219451043415
ACH-000261,-0.13577866186052054
ACH-000262,-0.08336970261424359
ACH-000263,0.17367132894249834
ACH-000264,-0.10367735155959808
ACH-000265,-0.2400182370237832
ACH-000266,-0.15699921267581904
ACH-000272,-0.134164538058688
ACH-000274,-0.13741397200402364
ACH-000277,-0.05756141340670385
ACH-000278,-0.2460961407280393
ACH-000279,-0.12954322542287486
ACH-000280,-0.2512727229590201
ACH-000281,0.018396731559645208
ACH-000288,-0.087432881808789
ACH-000291,-0.2286213896295776
ACH-000293,-0.6551129250355646
ACH-000294,-0.3708477935027278
ACH-000295,-0.1976493960027252
ACH-000296,-0.13957034327592055
ACH-000302,-0.3996854345426694
ACH-000304,-0.2263615193731013
ACH-000307,0.03425693196089971
ACH-000308,-0.2058623876236625
ACH-000310,-0.3630399075332248
ACH-000311,-0.07239867874144468
ACH-000312,-0.028505395670972
ACH-000315,-0.2177981992989568
ACH-000316,-0.006909369434391436
ACH-000317,-0.05181936074768696
ACH-000318,-0.35623609104436577
ACH-000319,-0.20586447272042327
ACH-000320,-0.09367981581769537
ACH-000322,0.03981477066044765
ACH-000323,-0.3060315815469188
ACH-000324,-0.3162696600671965
ACH-000329,-0.22909440666924755
ACH-000330,-0.02484725600141072
ACH-000331,-0.09767179551732874
ACH-000332,-0.1703165352183907
ACH-000334,-0.24818878597521055
ACH-000335,-0.15183695300621314
ACH-000336,0.1258108808641782
ACH-000337,-0.005587269789272096
ACH-000338,-0.2500924877962746
ACH-000339,-0.2320326056313613
ACH-000341,-0.2650537814036827
ACH-000348,-0.13062597231384282
ACH-000350,-0.08274850882061227
ACH-000352,-0.04221645296117202
ACH-000356,-0.16929294667256695
ACH-000361,-0.29102602488465057
ACH-000362,-0.2668320062888116
ACH-000363,-0.0962421415690294
ACH-000364,-0.14012409236918816
ACH-000365,-0.2306516879661877
ACH-000366,-0.11791093935347875
ACH-000368,-0.06310039528894522
ACH-000374,0.10843585767183828
ACH-000375,-0.22502741486195624
ACH-000376,-0.21217368454390864
ACH-000381,-0.26734551277851765
ACH-000383,-0.20618109127433107
ACH-000387,-0.19698142393019866
ACH-000389,-0.5836339766694115
ACH-000390,-0.18865918564523806
ACH-000393,-0.28528798244469883
ACH-000395,-0.2359904608525411
ACH-000396,-0.32367557642815314
ACH-000397,-0.17979585935286374
ACH-000401,-0.15325054950599198
ACH-000402,-0.38186822438310536
ACH-000403,-0.17796310856130468
ACH-000404,-0.31884000219519965
ACH-000406,-0.061084479374616765
ACH-000407,-0.029465869717053807
ACH-000408,-0.15433249368179655
ACH-000410,-0.17972275349735015
ACH-000411,-0.07272095038636267
ACH-000414,-0.18905434448070305
ACH-000415,-0.1689450799539141
ACH-000416,-0.1613797122545937
ACH-000420,-0.15061306154693604
ACH-000421,-0.15572416587541904
ACH-000424,-0.14336788616537186
ACH-000425,-0.193976179746852
ACH-000426,-0.2080195556923968
ACH-000427,-0.3928079478874545
ACH-000433,-0.12073316217875928
ACH-000435,-0.33418497636955397
ACH-000436,-0.07370748408601918
ACH-000444,-0.06600258057837025
ACH-000445,-0.18720467992435888
ACH-000448,-0.2484347170684025
ACH-000450,-0.15203843639340892
ACH-000452,-0.13275176530764482
ACH-000454,-0.1733536656419995
ACH-000458,-0.060287564260236626
ACH-000459,-0.1256693774606397
ACH-000460,-0.22389352945771976
ACH-000461,-0.2710903203925936
ACH-000463,-0.20808509794040408
ACH-000464,-0.09668032164291268
ACH-000466,-0.3267164235037985
ACH-000467,-0.14145968358539027
ACH-000468,-0.2929691368500428
ACH-000469,-0.16511583328782148
ACH-000470,-0.16080673103190146
ACH-000471,-0.38168514926317215
ACH-000472,-0.22403585878053006
ACH-000473,-0.14003944026132062
ACH-000475,-0.11125657593471122
ACH-000476,-0.11135235894004958
ACH-000477,-0.108381008652892
ACH-000479,-0.3757595924761261
ACH-000480,-0.005661269239923731
ACH-000481,-0.199536440408682
ACH-000483,-0.09890479660031586
ACH-000484,-0.09642460094443647
ACH-000485,-0.2947604367214979
ACH-000486,-0.2591050285408666
ACH-000487,-0.13147100271327786
ACH-000488,-0.1116345403796148
ACH-000490,-0.11140722050807926
ACH-000491,-0.06905825693918284
ACH-000495,-0.12117356746720942
ACH-000496,-0.14495063829463462
ACH-000499,-0.7973704861266546
ACH-000500,0.34311093361869355
ACH-000502,-0.15661916836814335
ACH-000503,-0.148561135413752
ACH-000505,-0.2591297887344803
ACH-000507,-0.2313095978854258
ACH-000510,-0.3677565447250344
ACH-000511,-0.14082483735866191
ACH-000512,-0.08069686917722267
ACH-000516,-0.1846490373915597
ACH-000517,-0.2247067505588977
ACH-000518,-0.132241661077642
ACH-000520,-0.03403392209151687
ACH-000521,-0.077621580461278
ACH-000522,-0.1604640599268245
ACH-000524,-0.3011102171746353
ACH-000527,-0.14811699524345984
ACH-000528,-0.16542554009797356
ACH-000537,-0.32300550494791136
ACH-000541,-0.3902425263454221
ACH-000542,-0.19685805409854912
ACH-000544,-0.16962615144703594
ACH-000545,-0.14617825841790807
ACH-000547,-0.4715440058214608
ACH-000548,-0.3144317855524435
ACH-000549,-0.0690067975104016
ACH-000550,-0.12886360770655805
ACH-000552,-0.12641913202976604
ACH-000556,-0.18607338480502705
ACH-000557,-0.11176079841396452
ACH-000569,-0.2279408411811869
ACH-000570,-0.08661401868684462
ACH-000571,-0.21219903794128284
ACH-000573,-0.15221028942351975
ACH-000576,-0.09877755628125497
ACH-000579,-0.11072896794370496
ACH-000580,-0.16944100508277882
ACH-000584,-0.26009033296793904
ACH-000585,-0.3014689926763564
ACH-000588,-0.33661826407026885
ACH-000589,-0.22065325585231696
ACH-000591,-0.22985505669671855
ACH-000593,-0.1577501933342241
ACH-000600,-0.03638352954059952
ACH-000601,-0.08968040055891173
ACH-000605,-0.33676353582487834
ACH-000606,-0.2394829785706017
ACH-000608,-0.24577109781697795
ACH-000614,-0.11920797278392788
ACH-000616,-0.17023586541661512
ACH-000618,-0.1737366005341074
ACH-000619,0.0698626197740236
ACH-000620,-0.1196617770762001
ACH-000621,-0.262245041128826
ACH-000622,-0.14408233708705728
ACH-000623,-0.08647242007711682
ACH-000624,-0.2414474874246139
ACH-000627,-0.23865488191149398
ACH-000630,-0.12540976479610216
ACH-000631,-0.3764680182179988
ACH-000632,-0.25306381532806754
ACH-000633,-0.10460038954694936
ACH-000637,-0.13894267036028626
ACH-000638,0.02402103317995913
ACH-000646,-0.1674489919981098
ACH-000647,-0.1402499938846936
ACH-000648,-0.16026525152344942
ACH-000649,-0.14256051791934218
ACH-000651,-0.13570055829431002
ACH-000652,0.04732488308469408
ACH-000653,-0.19284767701971306
ACH-000657,-0.1284641278535366
ACH-000658,-0.224090975157408
ACH-000661,-0.3176402944600029
ACH-000662,-0.07656265057780831
ACH-000663,-0.4313969210555429
ACH-000665,-0.0388409569581369
ACH-000671,-0.21335718977034415
ACH-000672,-0.3331406122900699
ACH-000673,-0.19274298364176595
ACH-000676,-0.1814391364635354
ACH-000677,-0.1530961272057371
ACH-000681,-0.4140635336714149
ACH-000683,-0.12750813728038493
ACH-000684,-0.210149417605266
ACH-000688,-0.3392233481611011
ACH-000693,-0.13023913797537492
ACH-000694,-0.3174282137772308
ACH-000695,-0.041948261349977485
ACH-000696,-0.31336433468422176
ACH-000697,-0.07880415681486425
ACH-000699,-0.20723698502313256
ACH-000701,-0.2759713857479965
ACH-000706,-0.3068901003161423
ACH-000711,-0.18727741421943364
ACH-000713,-0.22328196124715846
ACH-000714,-0.20890361721405729
ACH-000718,-0.21166772971870307
ACH-000720,-0.2033865452967726
ACH-000721,-0.2671625637076426
ACH-000724,-0.013928899526159682
ACH-000725,-0.4096656043676841
ACH-000732,-0.19920632798506302
ACH-000734,-0.33370164142713576
ACH-000735,-0.2162282838164897
ACH-000736,-0.21834182675353475
ACH-000738,-0.0420268377656528
ACH-000746,-0.3945220539783576
ACH-000747,-0.1463559589760195
ACH-000748,-0.2455072028888662
ACH-000753,-0.2279260301991587
ACH-000756,-0.15853669588611516
ACH-000757,-0.09666836215345492
ACH-000758,-0.2743189102477697
ACH-000760,-0.14309223000292395
ACH-000762,-0.283809882536388
ACH-000763,-0.10044247110996507
ACH-000764,-0.3241881351807518
ACH-000765,-0.12774342559811286
ACH-000766,-0.14329203500932966
ACH-000767,-0.3147789180754861
ACH-000768,-0.13328731074688266
ACH-000769,-0.1044097666349264
ACH-000770,-0.3108219545572815
ACH-000771,-0.06188795401151456
ACH-000773,-0.4135257187060674
ACH-000776,-0.22186677900945648
ACH-000777,-0.15730714875074708
ACH-000778,-0.1150691534108988
ACH-000781,-0.07916396574553453
ACH-000782,-0.24326330220918135
ACH-000783,-0.14560747770057872
ACH-000784,-0.0802011086913036
ACH-000785,-0.139297706555136
ACH-000787,-0.22437256772931796
ACH-000788,-0.1972877218178697
ACH-000791,-0.10448841843202933
ACH-000792,-0.2748465091569925
ACH-000794,-0.11589636422527305
ACH-000796,-0.04814610912633466
ACH-000798,-0.12951405512227904
ACH-000799,-0.11459094898808983
ACH-000800,-0.18616998709203747
ACH-000802,-0.20305587253948845
ACH-000804,-0.2962368143010512
ACH-000805,-0.2104828799662117
ACH-000809,-0.22495713340837534
ACH-000810,-0.12000405304466735
ACH-000811,-0.2483474058633724
ACH-000817,-0.2634380874159372
ACH-000819,-0.4399395337604383
ACH-000820,0.3171984732732164
ACH-000821,-0.05325697643957435
ACH-000822,-0.23341465961009805
ACH-000823,-0.2833968715275454
ACH-000824,-0.3827121091882469
ACH-000827,-0.05603813399409088
ACH-000829,-0.13308049195127486
ACH-000831,-0.22630739059774505
ACH-000832,-0.15451639463120165
ACH-000833,-0.1587548202469699
ACH-000834,-0.15387483076867156
ACH-000835,-0.28220991765248504
ACH-000836,-0.15981458402330148
ACH-000837,-0.13700182049203516
ACH-000838,-0.22536459865305836
ACH-000839,-0.10037522259043977
ACH-000840,-0.17399881818879634
ACH-000841,-0.3150869851650901
ACH-000843,-0.17661675001213942
ACH-000846,-0.25977320621619576
ACH-000847,-0.2365076089713148
ACH-000848,-0.2290278574287839
ACH-000849,-0.22192132953073987
ACH-000851,-0.09971246519312114
ACH-000855,-0.1419076261090853
ACH-000856,-0.12688027576315913
ACH-000858,-0.09720573548870652
ACH-000859,-0.13382543391064922
ACH-000861,-0.4481106967613471
ACH-000862,-0.1570769527591855
ACH-000865,-0.1305358988257493
ACH-000866,-0.12608973055425873
ACH-000867,-0.14432486649884613
ACH-000869,-0.1864435896945492
ACH-000872,-0.2489106793539189
ACH-000873,-0.06306386498211253
ACH-000876,-0.23932950999328334
ACH-000878,-0.030465531015172964
ACH-000880,-0.16037453631551282
ACH-000881,-0.09605027162106106
ACH-000882,-0.2257495409465789
ACH-000884,-0.10664100767594924
ACH-000885,-0.2438222959777575
ACH-000887,-0.2457284276658565
ACH-000889,-0.19970028033122228
ACH-000896,-0.2513140716512313
ACH-000898,-0.2479951190359767
ACH-000900,-0.16347068342031126
ACH-000901,-0.2708573174114007
ACH-000905,-0.14153965402329693
ACH-000906,-0.2740139842948483
ACH-000907,-0.15998240522773993
ACH-000910,-0.15398524120955034
ACH-000911,-0.2413873266026284
ACH-000912,-0.19746801367805955
ACH-000913,-0.09523103839209418
ACH-000915,-0.13616545272817804
ACH-000916,-0.2659628813841508
ACH-000917,-0.2093388831578488
ACH-000920,-0.3010745875343591
ACH-000921,-0.3533211057155997
ACH-000924,-0.06243155861168805
ACH-000926,-0.10233656588836278
ACH-000928,-0.3100404154511281
ACH-000929,0.0978197206837908
ACH-000932,-0.14059084526283272
ACH-000935,-0.2835505732255429
ACH-000936,-0.20765831901254725
ACH-000937,-0.1434021843975916
ACH-000938,-0.17552591518955787
ACH-000939,-0.2561447410307591
ACH-000941,-0.2693658975832742
ACH-000943,-0.3072307818679629
ACH-000946,-0.17127484229963635
ACH-000947,-0.03958339723103749
ACH-000948,-0.1387107325264095
ACH-000950,-0.2960542639092291
ACH-000953,-0.24609361902037205
ACH-000954,-0.4881222781145314
ACH-000957,-0.14595014503940154
ACH-000958,-0.28033751250676336
ACH-000960,-0.23196187383902556
ACH-000963,-0.2414165534940304
ACH-000968,-0.2976018131559422
ACH-000969,-0.11389068724684095
ACH-000972,-0.08614586873622061
ACH-000973,-0.20141381677880565
ACH-000974,-0.21532897600221548
ACH-000978,-0.2024587240438433
ACH-000984,-0.10901823298064672
ACH-000986,-0.13942220927926566
ACH-000988,-0.06996391288532677
ACH-000993,-0.20481452015060628
ACH-000994,-0.19095408064180144
ACH-000996,-0.02391396528350964
ACH-001001,-0.2169030358953408
ACH-001020,-0.20506461055754224
ACH-001028,-0.0904626170410512
ACH-001031,-0.14457670986647564
ACH-001038,-0.13533462114595454
ACH-001048,-0.1912795137776218
ACH-001050,-0.15475861571040225
ACH-001053,-0.2350292814898116
ACH-001054,-0.011382810120454669
ACH-001061,-0.2393649483148461
ACH-001067,-0.15273578534456755
ACH-001075,-0.05797701977679184
ACH-001096,-0.002791302718001327
ACH-001111,-0.20500315835300806
ACH-001119,-0.27333352049084303
ACH-001128,-0.14967689985532262
ACH-001134,-0.2253581944740561
ACH-001151,-0.12565737157433735
ACH-001163,-0.15155955003524313
ACH-001164,-0.27665148592369365
ACH-001183,-0.23512561126475576
ACH-001192,-0.3569055156445322
ACH-001193,0.17096661939128016
ACH-001196,-0.015156210639391791
ACH-001197,-0.12896487475081275
ACH-001205,-0.3917914026455612
ACH-001211,-0.10917506370500868
ACH-001212,-0.10629242189345134
ACH-001228,-0.2124270284316858
ACH-001232,-0.18063604051192075
ACH-001239,-0.058201688068416864
ACH-001270,0.18006563732149214
ACH-001274,-0.14338869211788358
ACH-001275,-0.3382220204711107
ACH-001277,-0.16573696721885905
ACH-001278,-0.006663442610965848
ACH-001280,-0.2786553853665128
ACH-001283,-0.2405192146906015
ACH-001289,-0.15407620065893207
ACH-001300,-0.25988722440097745
ACH-001301,-0.18839398868855428
ACH-001302,0.062166266314731176
ACH-001306,-0.1779007095187904
ACH-001318,-0.15494819352526987
ACH-001322,-0.33463078830083376
ACH-001328,-0.03153006387781448
ACH-001332,-0.29622468339433344
ACH-001336,-0.16089203221159826
ACH-001346,-0.010622698606261695
ACH-001353,-0.344325138717874
ACH-001354,-0.2825599076718905
ACH-001367,-0.38725788137604
ACH-001368,-0.14883056736957706
ACH-001374,0.0610587295674442
ACH-001377,-0.1466543016611315
ACH-001380,-0.0709834373669665
ACH-001391,-0.053239792403431206
ACH-001408,0.015313354913471732
ACH-001430,-0.0971033168035798
ACH-001431,-0.20104441170509085
ACH-001450,0.035583435002799466
ACH-001496,-0.1154950092708992
ACH-001500,-0.4368538441534196
ACH-001523,0.03177717308045145
ACH-001532,-0.05182312744951043
ACH-001550,-0.2469563880860305
ACH-001552,-0.2508236881519841
ACH-001554,-0.27498593452046016
ACH-001654,-0.09567223818762434
ACH-001735,-0.18384602243922585
ACH-001736,-0.10637297310678144
ACH-001737,0.10703517529049253
ACH-001740,-0.15624228370654322
ACH-001745,-0.1359996958299322
ACH-001765,-0.1825848671089644
