,PUS10 (150962)
ACH-000004,0.023665369787084237
ACH-000005,-0.21461274306326694
ACH-000007,0.133583470881996
ACH-000009,0.030152319480305664
ACH-000011,0.09890388853122233
ACH-000012,0.04062785691264691
ACH-000013,-0.04431569329663351
ACH-000014,0.10757365747824238
ACH-000015,-0.031062008425718213
ACH-000017,0.11478414145494875
ACH-000018,-0.03298728550265668
ACH-000019,-0.18303585914436996
ACH-000021,-0.058626385946703365
ACH-000022,-0.06948448191696482
ACH-000025,-0.06488147872743309
ACH-000028,-0.08529028069066519
ACH-000030,-0.07094878950290974
ACH-000035,-0.04345559293009076
ACH-000036,-0.10658040022771197
ACH-000037,0.10226926404081263
ACH-000039,0.01703085913806633
ACH-000040,-6.422880145877338e-05
ACH-000041,0.003660930394477668
ACH-000042,0.033630595392977115
ACH-000045,-0.008675870247257855
ACH-000047,0.003398015968253737
ACH-000052,-0.011667638069486392
ACH-000053,-0.0022270381565619767
ACH-000054,-0.034676602438072995
ACH-000055,-0.2058120011305872
ACH-000060,0.046235476529824265
ACH-000067,-0.04346844472691467
ACH-000070,-0.006180231498272705
ACH-000075,-0.10703780105200253
ACH-000078,-0.046399662778413016
ACH-000082,0.03460468238053456
ACH-000085,-0.08248289327240048
ACH-000086,-0.009388046848356748
ACH-000087,0.20029534125402884
ACH-000092,-0.04806069944720456
ACH-000095,-0.06359038210673397
ACH-000097,0.0195074966078987
ACH-000098,0.01769366492671704
ACH-000099,-0.07604013943490763
ACH-000108,-0.07130173388177158
ACH-000113,-0.0030820083044216084
ACH-000116,-0.19288519013574185
ACH-000118,0.07890173951680965
ACH-000120,0.014724780374680632
ACH-000123,0.03545130187570066
ACH-000127,-0.022082496447576174
ACH-000128,-0.12373632335894234
ACH-000132,-0.04800852421583888
ACH-000133,0.010330650733546064
ACH-000137,0.027460492516868724
ACH-000138,-0.005459847689668571
ACH-000142,0.013407197734509196
ACH-000143,-0.05218428821150575
ACH-000146,0.012388473331684543
ACH-000148,0.06974973326232839
