,KLF5 (688)
ACH-000004,0.06374306252082777
ACH-000005,-0.13638312913799433
ACH-000007,-0.9625705070732792
ACH-000009,-0.3388667833951089
ACH-000011,-0.2544741792598908
ACH-000012,-0.3327226020521393
ACH-000013,-0.4749645537198393
ACH-000014,-0.20883602991552544
ACH-000015,-0.014865880070486228
ACH-000017,-0.16919257632762208
ACH-000018,-0.4110656236006119
ACH-000019,-0.18448611415457986
ACH-000021,-0.4411909351903579
ACH-000022,-0.4290024548620913
ACH-000025,0.02034386900696374
ACH-000028,-0.03296354663693375
ACH-000030,-0.0947921375432443
ACH-000035,0.03272798688785599
ACH-000036,0.1096085481499633
ACH-000037,-0.15246924786442395
ACH-000039,0.053922186879344663
ACH-000040,-0.04090433044007076
ACH-000041,0.027102635336218137
ACH-000042,-0.8377398012069354
ACH-000045,-0.1060443820050649
ACH-000047,-0.3927571736008945
ACH-000052,-0.2939670070762693
ACH-000053,-0.04583718709706235
ACH-000054,-0.15170711634997708
ACH-000055,0.05048045802735806
ACH-000060,-0.02735703971509642
ACH-000067,-0.12365064541901953
ACH-000070,-0.13812450122724793
ACH-000075,-0.21430122102863966
ACH-000078,-0.05987823440544991
ACH-000082,-0.016456327207770242
ACH-000085,-0.8443304518450557
ACH-000086,-0.20175345012497373
ACH-000087,0.04151846195013436
ACH-000092,-0.07485415408941536
ACH-000095,-0.08531799491645335
ACH-000097,-0.07124010475585865
ACH-000098,-0.053221084954115136
ACH-000099,-0.028396512547046438
ACH-000108,-0.5291329477078193
ACH-000113,-0.0032928401895546268
ACH-000116,-0.6903599800129124
ACH-000118,-0.14056724388985253
ACH-000120,-0.11396121003663807
ACH-000123,-0.13524288587361447
ACH-000127,-0.14036404122075233
ACH-000128,-0.2707329207324324
ACH-000132,-0.3220150873596225
ACH-000133,-0.06744078572690246
ACH-000137,0.01871695596332653
ACH-000138,0.3588763665744757
ACH-000142,-0.5713391432258748
ACH-000143,-0.4826316717178174
ACH-000146,-0.12975392409281386
ACH-000148,0.02783738213295061
ACH-000150,-0.10059573159466674
ACH-000152,-0.16288931847962926
ACH-000153,-0.20195431697003496
ACH-000159,-0.2474401553237175
ACH-000160,-0.4772781517425092
ACH-000163,-0.10447866368314213
ACH-000167,-0.2274726154529412
ACH-000168,-0.10600315747547016
ACH-000169,-0.06435557562129149
ACH-000178,-0.8041933054379556
ACH-000183,-0.20033453690760836
ACH-000188,-0.4181605288703414
ACH-000189,0.01317065446402654
ACH-000190,-0.17892026689741186
ACH-000198,-0.1890807634649036
ACH-000203,0.43036216202512295
ACH-000204,0.28746589067596506
ACH-000206,0.01806891444012745
ACH-000207,-0.333650152896908
ACH-000208,-0.2183479518777392
ACH-000210,-0.7285807797707505
ACH-000211,-0.032464059144988594
ACH-000215,0.0029392271801978744
ACH-000221,0.04044591181751066
ACH-000222,-0.907088692239667
ACH-000223,-0.08085182014081035
ACH-000226,-0.11028422619773166
ACH-000227,0.10287520870581343
ACH-000228,-0.3647200710720361
ACH-000231,-0.2155455259058438
ACH-000232,-0.07402418213124266
ACH-000233,-0.0573840039768893
ACH-000234,-0.2494514506293374
ACH-000235,-0.5506291003799005
ACH-000237,-0.17761795222078
ACH-000238,-0.7372087195660999
ACH-000242,-0.9769354276994004
ACH-000243,-0.4226030522535749
ACH-000244,-0.09257900851787006
ACH-000246,-0.038182497236801616
ACH-000248,-0.09300793844662254
ACH-000250,-0.048983719225435374
ACH-000251,-0.2989192007672781
ACH-000252,-0.6435165373202102
ACH-000253,-0.7350244897771147
ACH-000255,-0.1239495648869568
ACH-000256,-0.5512734975932544
ACH-000257,-0.26950343195278703
ACH-000258,-0.1332892276099273
ACH-000259,-0.27115028862595303
ACH-000260,-0.0614978832105133
ACH-000261,-0.10800567667663256
ACH-000262,-0.07614778833138079
ACH-000263,-0.1265709504251603
ACH-000264,-0.13246470904527374
ACH-000265,-0.09289602046759304
ACH-000266,-0.4359173059640785
ACH-000272,-0.09215760811531293
ACH-000274,-0.08884630734827695
ACH-000277,0.20640995069994045
ACH-000278,0.014109955042714272
ACH-000279,-0.09807093882488364
ACH-000280,-0.6707018708405645
ACH-000281,0.023925542489197274
ACH-000288,-0.08269275117044758
ACH-000291,-0.8643479305757891
ACH-000293,0.21357895758778436
ACH-000294,0.05717050975255662
ACH-000295,-0.12482184191188835
ACH-000296,-0.3927108945944867
ACH-000302,-0.07609297883784494
ACH-000304,-0.06836218540687174
ACH-000307,-0.320800687280677
ACH-000308,-0.4647835360566792
ACH-000310,-0.059388393363831164
ACH-000311,-0.5824690949696351
ACH-000312,-0.06214042224403898
ACH-000315,-0.29164652289006365
ACH-000316,-0.03356286633472951
ACH-000317,0.031842477296993826
ACH-000318,-0.5565830857481839
ACH-000319,-0.05565251794218997
ACH-000320,0.044251111640516316
ACH-000322,-0.15028641955699254
ACH-000323,-0.09085527918616046
ACH-000324,-0.06985132791025525
ACH-000329,0.0007392734479471912
ACH-000330,-0.0966283054755334
ACH-000331,-0.15729879215966472
ACH-000332,0.1760085553370128
ACH-000334,-0.06140280577447507
ACH-000335,-0.09561143868528278
ACH-000336,-0.2881134452404473
ACH-000337,-0.14931334643574734
ACH-000338,0.34805756499567275
ACH-000339,0.134976642204007
ACH-000341,0.12857000423931952
ACH-000348,-0.154137250643827
ACH-000350,-0.5765857172243137
ACH-000352,-0.009247393839675058
ACH-000356,-0.4762765857371194
ACH-000361,0.06067465565476032
ACH-000362,-0.14527456437949712
ACH-000363,-0.1515785996876414
ACH-000364,-0.03829478172800535
ACH-000365,0.002122943856915125
ACH-000366,-0.004078403205776481
ACH-000368,-0.0812992799454564
ACH-000374,-0.3011998648395454
ACH-000375,-0.007742623383934655
ACH-000376,-0.11960235621187025
ACH-000381,-0.9495282502244988
ACH-000383,-0.7381566356338135
ACH-000387,-0.1075092813538412
ACH-000389,-0.3204275664095875
ACH-000390,-0.2939235997615571
ACH-000393,-0.006740657096217029
ACH-000395,-0.7394836580554489
ACH-000396,-0.502975563219572
ACH-000397,-0.4369479945100128
ACH-000401,-0.3124371447870675
ACH-000402,0.02102522152190664
ACH-000403,-0.20926508233746116
ACH-000404,0.01638144203317921
ACH-000406,-0.055311979396964486
ACH-000407,-0.09149493406529552
ACH-000408,-0.2326176208201449
ACH-000410,-0.06790340967795637
ACH-000411,-0.2653004165532659
ACH-000414,-0.8635942574015277
ACH-000415,-0.6891205727269699
ACH-000416,-0.12154961166622855
ACH-000420,-0.04496405361727337
ACH-000421,-0.3864137251506735
ACH-000424,0.06957324537544805
ACH-000425,-0.09263785821324597
ACH-000426,0.06013109957914783
ACH-000427,-1.070287577728941
ACH-000433,0.10189644218337797
ACH-000435,-0.7153391665893974
ACH-000436,-0.13291200877964482
ACH-000444,0.058686763070144365
ACH-000445,-0.23520972584274796
ACH-000448,-0.9553986719986722
ACH-000450,-0.19938369357849936
ACH-000452,-0.5645615075550645
ACH-000454,0.12817650733238067
ACH-000458,-0.10527114933245607
ACH-000459,0.006348136334868248
ACH-000460,-0.5183991183321562
ACH-000461,-0.21414575198065708
ACH-000463,0.0693428626753132
ACH-000464,-0.009580161367273776
ACH-000466,-1.0622637196090596
ACH-000467,-0.9538912125209126
ACH-000468,0.061993318956894236
ACH-000469,-0.10735741393454117
ACH-000470,-0.3288526454052096
ACH-000471,-0.002678209486429689
ACH-000472,-0.17788397302928013
ACH-000473,-1.1066671522594012
ACH-000475,-0.3151904321813768
ACH-000476,0.02324936964050251
ACH-000477,-0.3902219954812919
ACH-000479,0.058193945225995275
ACH-000480,-0.05096310235167526
ACH-000481,-0.8232678730688185
ACH-000483,-0.5652770833819746
ACH-000484,-0.2656279489894483
ACH-000485,-0.8365424443752152
ACH-000486,-0.19399005517700146
ACH-000487,-0.13977858319579878
ACH-000488,-0.4832436729800567
ACH-000490,-0.4201151111118585
ACH-000491,-0.25325817127550965
ACH-000495,-0.09897850955786383
ACH-000496,-0.19023294628448892
ACH-000499,-0.018742742478412483
ACH-000500,-0.7190534511437027
ACH-000502,-0.2280179321845068
ACH-000503,-0.7392505719790783
ACH-000505,-0.1497753756005735
ACH-000507,-0.4901966288266841
ACH-000510,-0.07569473688780343
ACH-000511,-0.015285773067473129
ACH-000512,0.03190266397678293
ACH-000516,-0.039263583155817884
ACH-000517,-0.13455470437721814
