,GOPC (57120)
ACH-000004,-0.057130716023266914
ACH-000005,-0.2452676994370986
ACH-000007,0.06705744639911684
ACH-000009,0.15936192200573432
ACH-000011,0.14561900920230791
ACH-000012,-0.040307345058107034
ACH-000013,0.05495325432688802
ACH-000014,-0.1428525939093394
ACH-000015,-0.13893672654275555
ACH-000017,0.06043348130332276
ACH-000018,-0.06468291001655377
ACH-000019,-0.15182346644607006
ACH-000021,-0.15048198047230044
ACH-000022,-0.03034267843747548
ACH-000025,0.12344985562391532
ACH-000028,-0.003230963784345709
ACH-000030,-0.0008139304582225756
ACH-000035,0.001378170542921268
ACH-000036,0.04746048140027299
ACH-000037,0.050146235590070684
ACH-000039,-0.08144813853561943
ACH-000040,-0.1972522488852973
ACH-000041,0.022514595653954517
ACH-000042,0.04941859921472249
ACH-000045,-0.004015002998243821
ACH-000047,0.09424979669015184
ACH-000052,-0.11428707426594185
ACH-000053,0.0205917799815889
ACH-000054,0.035018102859731316
ACH-000055,-0.08302269112122794
ACH-000060,-0.10821062717234338
ACH-000067,0.11594976068120352
ACH-000070,0.05781580569592607
ACH-000075,0.02070775549114618
ACH-000078,0.010738755222483822
ACH-000082,0.016264133190793947
ACH-000085,-0.0564293053443824
ACH-000086,0.08287508601299462
ACH-000087,-0.1252397587310863
ACH-000092,0.04122253378556112
ACH-000095,0.005788876112581529
ACH-000097,-0.010385854341402698
ACH-000098,0.21148886677744771
ACH-000099,0.05166046640743496
ACH-000108,0.06467852700426639
ACH-000113,0.03658424678858448
ACH-000116,0.04559965253468839
ACH-000118,0.0010426937607626065
ACH-000120,0.024269113360872386
ACH-000123,0.03463141975485857
ACH-000127,-0.010182760597654493
ACH-000128,0.007490461508861387
ACH-000132,-0.005713218236884489
ACH-000133,-0.0029904509033408717
ACH-000137,0.17784964901497188
ACH-000138,0.056742114540686124
ACH-000142,0.027810992836542037
ACH-000143,0.17058203690425716
ACH-000146,0.039808628791971626
ACH-000148,0.14880435230635705
