,TMOD4 (29765)
ACH-000331,-0.20984001272649144
ACH-000332,-0.18373379372772
ACH-000334,-0.3337006027991525
ACH-000335,-0.19787036690021914
ACH-000336,-0.3617490061050259
ACH-000337,-0.365662053015312
ACH-000338,-0.030102851597050832
ACH-000339,-0.07232038363142512
ACH-000341,-0.16376469591649634
ACH-000348,-0.16538968382499886
ACH-000350,-0.0280606971804306
ACH-000352,-0.1817148768090213
ACH-000356,-0.2014792180113409
ACH-000361,-0.16589738038260582
ACH-000362,-0.10448226697651077
ACH-000363,-0.22584398644422
ACH-000364,-0.2417185218008984
ACH-000365,-0.0764933593770995
ACH-000366,-0.13797826975257785
ACH-000368,-0.1866795234025409
ACH-000374,-0.2438246046533809
ACH-000375,-0.20581655095724616
ACH-000376,-0.26861021547108377
ACH-000381,-0.13398379798449578
ACH-000383,-0.2685005781716306
ACH-000387,-0.07163056962458005
ACH-000389,-0.05851932459738567
ACH-000390,-0.2239069058111501
ACH-000393,-0.04336860299567007
ACH-000395,-0.06845393095617486
ACH-000396,0.14995568746685708
ACH-000397,-0.17988950004441046
ACH-000401,-0.04545534829306281
ACH-000402,-0.05611649862977346
ACH-000403,-0.16730793770927835
ACH-000404,-0.1382503457677406
ACH-000406,-0.13920151912057574
ACH-000407,-0.04802329560663388
ACH-000408,-0.3648000426520511
ACH-000410,-0.4142608433187361
ACH-000411,-0.15696890939768868
ACH-000414,-0.16293998326858944
ACH-000415,-0.20192013376019505
ACH-000416,-0.18423851814199785
ACH-000420,-0.2560578914325259
ACH-000421,-0.30527622965825035
ACH-000424,-0.020767360639003002
ACH-000425,-0.2965640516437419
ACH-000426,-0.2140691417155037
ACH-000427,-0.18310277396141253
ACH-000433,-0.450366257701583
ACH-000435,-0.5350349995096064
ACH-000436,-0.4698839034080457
ACH-000444,-0.026169775106408697
ACH-000445,-0.1812571536869227
ACH-000448,-0.12284708254293734
ACH-000450,-0.3842421011157709
ACH-000452,-0.1074729093258972
ACH-000454,-0.2056728256252697
ACH-000458,-0.14001256001064194
ACH-000459,-0.005863973656613118
ACH-000460,-0.17540907250091542
ACH-000461,0.005390133631737994
ACH-000463,-0.35962923036504274
ACH-000464,-0.15752226233032346
ACH-000466,-0.2995115523638521
ACH-000467,-0.13631459612229918
ACH-000468,-0.16713509980859914
ACH-000469,-0.22072427798776234
ACH-000470,-0.1372431278156673
ACH-000471,-0.0154190238824019
ACH-000472,-0.08600114159082546
ACH-000473,-0.1429549650985598
ACH-000475,-0.23812928689147314
ACH-000476,-0.16293943878022565
ACH-000477,-0.24911160644039534
ACH-000479,-0.284845359288494
ACH-000480,0.10634017702013757
ACH-000481,-0.08094418193581028
ACH-000483,-0.2561044412381375
ACH-000484,-0.1585178168571124
ACH-000485,-0.16872262575146774
ACH-000486,-0.18048281804956687
ACH-000487,-0.2422292585060349
ACH-000488,-0.12964908510061968
ACH-000490,-0.2329826584402207
ACH-000491,-0.3172197626725252
ACH-000495,-0.2733130406956286
ACH-000496,-0.18394663077046156
ACH-000499,-0.07433201566353882
ACH-000500,-0.6284496455197476
ACH-000502,-0.2524228138338096
ACH-000503,-0.38734043167594745
ACH-000505,-0.2457340796745073
ACH-000507,-0.2964457151983633
ACH-000510,-0.31934180975052545
ACH-000511,-0.2255557267985524
ACH-000512,-0.1655152493407775
ACH-000516,-0.3508203595342174
ACH-000517,-0.19243587469525467
ACH-000518,-0.11162356132234244
ACH-000520,-0.19976811263226107
ACH-000521,-0.2759225454693261
ACH-000522,-0.17795662959301622
ACH-000524,-0.1246085395486798
ACH-000527,-0.12554593781860762
ACH-000528,-0.18089962740406232
ACH-000537,-0.060664636369339435
ACH-000541,-0.2776022873568796
ACH-000542,-0.1728946770897667
ACH-000544,-0.23450280842812224
ACH-000545,-0.15455295726376644
ACH-000547,-0.3041863935135727
ACH-000548,-0.12755762683423594
ACH-000549,-0.2114645156886571
ACH-000550,-0.2835887113882424
ACH-000552,-0.21801656778088813
ACH-000556,-0.21115107414197956
ACH-000557,-0.1576808821945159
ACH-000569,-0.3572841137486338
ACH-000570,0.003944742790821993
ACH-000571,-0.15797368459122887
ACH-000573,-0.11090962959618758
ACH-000576,-0.018225137429525112
ACH-000579,-0.13516705916723834
ACH-000580,-0.25176840399003697
ACH-000584,-0.15419419153330108
ACH-000585,-0.24707684028538904
ACH-000588,-0.12864090467318706
ACH-000589,-0.13473929745473234
ACH-000591,-0.04742668904452887
ACH-000593,-0.2261786703997239
ACH-000600,-0.2769031964886433
ACH-000601,-0.1659668273463866
ACH-000605,-0.06359903111461616
ACH-000606,-0.21557233055236646
ACH-000608,-0.2300392316035222
ACH-000614,-0.14163789250841186
ACH-000616,-0.10179848672829893
ACH-000618,-0.2304223159466318
ACH-000619,-0.19140861160723624
ACH-000620,-0.15759055117121568
ACH-000621,-0.168674117106959
ACH-000622,0.023258402494137038
ACH-000623,-0.20665967961079154
ACH-000624,-0.13673758215521747
ACH-000627,-0.16278374986082494
ACH-000630,-0.11185875999719902
ACH-000631,-0.041178238329596516
ACH-000632,-0.17477654148735458
ACH-000633,-0.17872462003518216
ACH-000637,-0.0132852454256579
ACH-000638,-0.2823805447727472
ACH-000646,-0.2355527153778284
ACH-000647,-0.2896429233331661
ACH-000648,-0.13145621075312675
ACH-000649,-0.18211841761660655
ACH-000651,-0.13552033144230166
ACH-000652,-0.022493269318189003
ACH-000653,-0.183110999514087
ACH-000657,-0.18226024938140667
ACH-000658,-0.2491516834197816
ACH-000661,-0.13548482018923344
ACH-000662,0.14339904750995194
ACH-000663,-0.14223275505709287
ACH-000665,-0.2707903026744157
ACH-000671,-0.08336096094153475
ACH-000672,-0.3079553596824598
ACH-000673,-0.20864637123346536
ACH-000676,-0.13442149052823746
ACH-000677,-0.14559341803735587
ACH-000681,-0.13346180124865473
ACH-000683,-0.3957017849407439
ACH-000684,-0.33649092152808097
ACH-000688,-0.3450133287451887
ACH-000693,-0.155264287536549
ACH-000694,-0.13611617923739586
ACH-000695,-0.290358621203163
ACH-000696,-0.2869813562925246
ACH-000697,-0.2441057350542335
ACH-000699,-0.1610687427241888
ACH-000701,-0.3574850081773349
ACH-000706,-0.0545963785426544
ACH-000711,-0.20051171586572974
ACH-000713,-0.21532008353501245
ACH-000714,-0.2684405819043163
ACH-000718,-0.09176067748133657
ACH-000720,-0.13210637127602548
ACH-000721,-0.3147109213674932
ACH-000724,-0.188563859351338
ACH-000725,-0.2879210722192842
ACH-000732,-0.11838008050017533
ACH-000734,-0.20625619875537116
ACH-000735,-0.3078574918540061
ACH-000736,-0.362882133432574
ACH-000738,-0.10400729410599316
ACH-000746,-0.09297303964962916
ACH-000747,-0.430422016311082
ACH-000748,-0.19693538321467696
ACH-000753,-0.2348099338809573
ACH-000756,-0.20573430753463576
ACH-000757,-0.4656362145095505
ACH-000758,-0.3774530435119727
ACH-000760,-0.11325287359003088
ACH-000762,-0.21654806680888844
ACH-000763,-0.13643902353168175
ACH-000764,-0.4255772509162465
ACH-000765,-0.2473300329867951
ACH-000766,-0.1336952526941374
ACH-000767,-0.386855863061024
ACH-000768,-0.1422306115352128
ACH-000769,-0.4063357222255434
ACH-000770,0.048082918750533415
ACH-000771,0.016324215857965473
ACH-000773,-0.25407835284621544
ACH-000776,-0.19162851127414207
ACH-000777,-0.1794125400924385
ACH-000778,-0.2243479333385696
ACH-000781,-0.1351872372683682
ACH-000782,-0.3084464337039297
ACH-000783,-0.18122309888466995
ACH-000784,-0.178002815268274
ACH-000785,-0.2412966628636587
ACH-000787,-0.3836069760695295
ACH-000788,-0.1696168716317747
ACH-000791,-0.2649554454126141
ACH-000792,-0.2021105469346364
ACH-000794,-0.12513274727699716
ACH-000796,-0.18660857337186465
ACH-000798,-0.06410755566937505
ACH-000799,-0.34505491667818505
ACH-000800,-0.3121335719001557
ACH-000802,-0.2753244737620259
ACH-000804,-0.11746832770125533
ACH-000805,-0.3244489065028214
ACH-000809,-0.13737386095348772
ACH-000810,-0.26052158547545523
ACH-000811,-0.2329846140390969
ACH-000817,-0.2731494780526866
ACH-000819,-0.13705140545176034
ACH-000820,0.09097430234442183
ACH-000821,-0.16333464193279965
ACH-000822,-0.18415468401589785
ACH-000823,-0.10324946389535962
ACH-000824,-0.1919315139920216
ACH-000827,-0.3630398376010587
ACH-000829,-0.2397755197440905
ACH-000831,-0.20769786669559964
ACH-000832,-0.1692454187478301
ACH-000833,-0.07954479975245682
ACH-000834,-0.2926094699605692
ACH-000835,-0.13125329594109084
ACH-000836,-0.2422511985433387
ACH-000837,-0.20050314596761404
ACH-000838,-0.2307544769846799
ACH-000839,0.012641086313781968
ACH-000840,-0.2817285686964593
ACH-000841,-0.1469954346324324
ACH-000843,-0.2782304430992131
ACH-000846,-0.18675824411503905
ACH-000847,-0.316166803567439
ACH-000848,-0.17021153156231195
ACH-000849,-0.1119831301575198
ACH-000851,-0.03853525023041739
ACH-000855,-0.13455568717921254
ACH-000856,-0.12064499729248533
ACH-000858,-0.2071853787167195
ACH-000859,-0.36897681664611104
ACH-000861,-0.3006772641380223
ACH-000862,-0.09976763571304267
ACH-000865,-0.11081916988101986
ACH-000866,-0.17983321906757666
ACH-000867,-0.3106150639855585
ACH-000869,-0.2789827246140245
ACH-000872,-0.0918395848722913
ACH-000873,-0.07679153426653544
ACH-000876,-0.1285042494734299
ACH-000878,-0.16432287227502906
ACH-000880,-0.09856439030739236
ACH-000881,-0.053340594862569715
ACH-000882,-0.1451875215108719
ACH-000884,-0.2708552064781349
ACH-000885,-0.054982551096870926
ACH-000887,-0.1612321831887345
ACH-000889,-0.327459556136634
ACH-000896,-0.17687158995170754
ACH-000898,-0.2829003385747753
ACH-000900,-0.3572420991082468
ACH-000901,-0.13319750915599232
ACH-000905,-0.2724607227793833
ACH-000906,-0.030366860675469363
ACH-000907,-0.2159960094046877
ACH-000910,-0.14997083031068573
ACH-000911,-0.14345524339347732
ACH-000912,-0.19334349107017845
ACH-000913,-0.16568031939456782
ACH-000915,-0.14571848239111995
ACH-000916,-0.35671356507384044
ACH-000917,0.03753053420564878
ACH-000920,-0.002642406220714973
ACH-000921,-0.048769821814543673
ACH-000924,-0.12919015781589294
ACH-000926,-0.21468389020282075
ACH-000928,-0.21935964300363692
ACH-000929,-0.4497538532480767
ACH-000932,-0.3567691787968875
ACH-000935,-0.210688978618818
ACH-000936,-0.19124974832535735
ACH-000937,-0.24560534402369166
ACH-000938,-0.19485194939640732
ACH-000939,-0.10994460134920736
ACH-000941,-0.19528290712052326
ACH-000943,-0.21674029494742514
ACH-000946,-0.1436536191901655
ACH-000947,-0.1594898668179809
ACH-000948,-0.1906771592962676
ACH-000950,0.06508443835084944
ACH-000953,-0.30734160138775896
ACH-000954,-0.10452162853958852
ACH-000957,0.11288644099161413
ACH-000958,-0.10996147844372828
ACH-000960,-0.14008284246869118
ACH-000963,-0.34541928563141555
ACH-000968,-0.1889430460110579
ACH-000969,-0.1055334735134739
ACH-000972,-0.1350544974426102
ACH-000973,-0.16857092521451314
ACH-000974,-0.3704780684267937
ACH-000978,-0.07381345683312222
ACH-000984,-0.2468312109406843
ACH-000986,-0.2423360211564265
ACH-000988,-0.17367957847145207
ACH-000993,-0.2401273427213063
ACH-000994,-0.13671004596754982
ACH-000996,-0.2474418179295496
ACH-001001,-0.07554507586328937
ACH-001020,-0.12385615120951705
ACH-001028,-0.18442502349195616
ACH-001031,-0.10543479089115283
ACH-001038,-0.13569135381894806
ACH-001048,-0.08067060203242038
ACH-001050,-0.08763341292977565
ACH-001053,-0.1944017309999635
ACH-001054,-0.2921239820657582
ACH-001061,-0.20365516392631627
ACH-001067,-0.002861174682965371
ACH-001075,-0.13124960547418674
ACH-001096,-0.21937160532944505
ACH-001111,-0.07036205904717567
ACH-001119,-0.2520844530029352
ACH-001128,-0.04535518007680038
ACH-001134,-0.18408510928023067
ACH-001151,-0.2468223093816599
ACH-001163,-0.3820689284686465
ACH-001164,-0.5518186363477179
ACH-001183,-0.16806496199204518
ACH-001192,-0.2581611001313487
ACH-001193,0.09119628791432202
ACH-001196,-0.2994371628350547
ACH-001197,-0.17856169239292688
ACH-001205,-0.029069051486723282
ACH-001211,-0.5475108879755302
ACH-001212,-0.4192103575061643
ACH-001228,-0.10559550276318017
ACH-001232,-0.2380329837764316
ACH-001239,-0.18805741728709585
ACH-001270,-0.12882557285863333
ACH-001274,-0.1128076734472732
ACH-001275,-0.18612595540393467
ACH-001277,-0.2608975700004956
ACH-001278,-0.08889972779580738
ACH-001280,-0.1101299022107412
ACH-001283,-0.2456917285734739
ACH-001289,-0.07294038345159477
ACH-001300,-0.0957369445192282
ACH-001301,-0.15432147284000053
ACH-001302,-0.10343237731272938
ACH-001306,-0.247596271539194
ACH-001318,-0.3004737983365363
ACH-001322,-0.2518328458245661
ACH-001328,-0.07158956510225731
ACH-001332,0.07029278420280959
ACH-001336,-0.1832955349214173
ACH-001346,-0.1746324245323944
ACH-001353,-0.23064000655969355
ACH-001354,0.11073673927661676
ACH-001367,-0.043921977065188925
ACH-001368,-0.17819308914600154
ACH-001374,-0.25924141514529103
ACH-001377,-0.2269177638237148
ACH-001380,-0.1844504761006362
ACH-001391,-0.4481009233769761
ACH-001408,-0.1620980203555145
ACH-001430,-0.2838298284050724
ACH-001431,-0.044771277888203474
ACH-001450,-0.06627376648881429
ACH-001496,-0.2544578770322488
ACH-001500,-0.062337000240789274
ACH-001523,-0.07374430834226281
ACH-001532,-0.036819895126027305
ACH-001550,-0.06360099157076204
ACH-001552,-0.27932804410037376
ACH-001554,-0.1808135793772908
ACH-001654,-0.2338172106143965
ACH-001735,-0.1213260159247294
ACH-001736,-0.3019041717900845
ACH-001737,-0.009886807446565624
ACH-001740,-0.20704710453272446
ACH-001745,-0.1522656700108253
ACH-001765,-0.21151507593091687
