,TRAPPC11 (60684)
ACH-000004,-0.7790398993285996
ACH-000005,-0.5638182937709193
ACH-000007,-0.9871480114509178
ACH-000009,-0.6808083057119533
ACH-000011,-0.7039101962157958
ACH-000012,-0.9304007018375704
ACH-000013,-0.7891767309930322
ACH-000014,-0.8995968497977365
ACH-000015,-0.9531873545631296
ACH-000017,-0.8386746839702399
ACH-000018,-0.8809907474811903
ACH-000019,-0.7670561708309317
ACH-000021,-0.9812690015229923
ACH-000022,-0.5968570174011981
ACH-000025,-0.9201314383174386
ACH-000028,-0.8555502662845763
ACH-000030,-0.7545812372027002
ACH-000035,-0.8436841710462023
ACH-000036,-0.8555192110940494
ACH-000037,-0.4421765535501023
ACH-000039,-0.8653931092875247
ACH-000040,-0.9725258489918828
ACH-000041,-0.7707515798326138
ACH-000042,-0.8539009793012892
ACH-000045,-0.7859262771382539
ACH-000047,-0.9970569554063852
ACH-000052,-0.8987615942807681
ACH-000053,-0.8875055285597522
ACH-000054,-0.8842714073521784
ACH-000055,-0.7798785655518399
ACH-000060,-0.5341720834364483
ACH-000067,-1.0153173229510806
ACH-000070,-0.6710057785136334
ACH-000075,-1.0154702510219562
ACH-000078,-0.8998244697236234
ACH-000082,-0.9334523100109589
ACH-000085,-0.7543425024276043
ACH-000086,-1.0493514733267328
ACH-000087,-0.6225116826810242
ACH-000092,-1.0657651114489186
ACH-000095,-0.8168954048594543
ACH-000097,-0.7075345827430621
ACH-000098,-1.020135352671428
ACH-000099,-0.932333030961282
ACH-000108,-0.9671663453171592
ACH-000113,-0.7403217607045053
ACH-000116,-0.8792172636828673
ACH-000118,-0.8981730918664448
ACH-000120,-0.8762891532802839
ACH-000123,-0.8899538285567214
ACH-000127,-0.9934354126231429
ACH-000128,-0.8775538900539037
ACH-000132,-0.975060193945066
ACH-000133,-1.0514440608862765
ACH-000137,-0.7336851235768825
ACH-000138,-0.6851581630755398
ACH-000142,-0.7196894836462713
ACH-000143,-0.9017359070501558
ACH-000146,-0.7945342167456392
ACH-000148,-0.8569490395946746
ACH-000150,-0.5886102548891451
ACH-000152,-0.9619217786544764
ACH-000153,-0.6560894600253223
ACH-000159,-0.9421969793367858
ACH-000160,-0.7721309243227407
ACH-000163,-0.8883148368466576
ACH-000167,-1.0399777923073743
ACH-000168,-0.9049791212669428
ACH-000169,-1.002598842350216
ACH-000178,-0.9331630344249238
ACH-000183,-0.9685870680490212
ACH-000188,-0.7070475937088276
ACH-000189,-0.9587141958544974
ACH-000190,-1.0401950866297307
ACH-000198,-0.8217434149705525
ACH-000203,-0.9268635522497132
ACH-000204,-0.6529809495740131
ACH-000206,-0.8496480587126638
ACH-000207,-0.4351018414815421
ACH-000208,-0.7613085025946219
ACH-000210,-0.9242370967927894
ACH-000211,-0.8655349301924369
ACH-000215,-0.6958530454642272
ACH-000221,-0.8709950872780539
ACH-000222,-0.9079315798268219
ACH-000223,-1.1423789651094356
ACH-000226,-0.7365937082061027
ACH-000227,-0.5841782705494327
ACH-000228,-0.9592935465672424
ACH-000231,-1.0169285231215686
ACH-000232,-0.8413831828230204
ACH-000233,-0.9830892439782254
ACH-000234,-0.7506124887670639
ACH-000235,-0.7826954525018491
ACH-000237,-0.9217744237104162
ACH-000238,-0.8444422893881319
ACH-000242,-0.8856648100405408
ACH-000243,-1.148948200412933
ACH-000244,-0.9088135399966054
ACH-000246,-0.9341177545063376
ACH-000248,-0.9407235821104692
ACH-000250,-0.8085701664429273
ACH-000251,-1.1350510391708826
ACH-000252,-0.9841850574495092
ACH-000253,-0.7155135574944124
ACH-000255,-0.8057551872114553
ACH-000256,-0.8721806219942774
ACH-000257,-1.152153208761834
ACH-000258,-0.6021332292523933
ACH-000259,-0.9423096159084432
ACH-000260,-0.7134336271288779
ACH-000261,-0.98744609948733
ACH-000262,-0.9486392582212696
ACH-000263,-0.8705345269103226
ACH-000264,-0.8507898417180659
ACH-000265,-0.7075776225768438
ACH-000266,-0.4011557829270148
ACH-000272,-0.9729062886972176
ACH-000274,-0.7723138276401559
ACH-000277,-0.6927799455735769
ACH-000278,-0.6452713934130451
ACH-000279,-0.8975329414180424
ACH-000280,-1.1146740137717617
ACH-000281,-0.7235052946045868
ACH-000288,-0.9649401833870463
ACH-000291,-0.7500330420556672
ACH-000293,-0.8325089280163399
ACH-000294,-0.7869604810149307
ACH-000295,-0.6735009898292181
ACH-000296,-0.9838065954307864
ACH-000302,-0.90087684131482
ACH-000304,-0.8244401304344211
ACH-000307,-0.922531050638445
ACH-000308,-1.2295718528536128
ACH-000310,-0.8002661686959845
ACH-000311,-0.7410431268471902
ACH-000312,-0.7569545614779211
ACH-000315,-1.0558437609270497
ACH-000316,-0.5012475930844952
ACH-000317,-0.9717615550023432
ACH-000318,-1.1389217401513292
ACH-000319,-0.8839371375029251
ACH-000320,-1.016009157759448
ACH-000322,-0.8955799910196917
ACH-000323,-1.0002799950196222
ACH-000324,-0.8580111156224525
ACH-000329,-0.8650162286367227
ACH-000330,-0.9446036033414836
ACH-000331,-0.9549257306171048
ACH-000332,-0.8988749068940906
ACH-000334,-0.7577123565322047
ACH-000335,-0.7264910538223031
ACH-000336,-0.7684073957516896
ACH-000337,-0.8811491128426083
ACH-000338,-0.8677159583547487
ACH-000339,-0.8160637018898274
ACH-000341,-0.6360392097829553
ACH-000348,-0.8372910715069173
ACH-000350,-0.4269692815869978
