,AASS (10157)
ACH-000004,0.07583667684858718
ACH-000005,0.3418846706841292
ACH-000007,-0.08192853600784339
ACH-000009,0.16954963343633733
ACH-000011,0.11026571068605168
ACH-000012,0.11812237387451345
ACH-000013,0.18452628111898145
ACH-000014,0.024220831866602798
ACH-000015,0.0976952457108674
ACH-000017,0.13713479286186864
ACH-000018,0.06201162080810638
ACH-000019,0.0733494088886244
ACH-000021,0.05521312819817058
ACH-000022,0.04541838759294373
ACH-000025,0.13955277680147626
ACH-000028,0.12073906361660948
ACH-000030,0.08089783081417193
ACH-000035,0.04559737941773535
ACH-000036,0.2738231882264961
ACH-000037,0.11331674110819973
ACH-000039,0.15734280473819967
ACH-000040,0.1880798737955689
ACH-000041,0.13345537426031112
ACH-000042,0.10712484187029488
ACH-000045,0.0630100539474091
ACH-000047,0.059400661056301075
ACH-000052,0.12466668744435094
ACH-000053,0.16132798770572548
ACH-000054,0.14803566641470098
ACH-000055,0.12980308429397314
ACH-000060,-0.020940902136443583
ACH-000067,0.11704527295350454
ACH-000070,0.18040846106668892
ACH-000075,-0.11276199357869447
ACH-000078,0.21258123223018424
ACH-000082,0.16905110987436842
ACH-000085,0.2411797783085008
ACH-000086,0.13214263132220375
ACH-000087,0.04153999523898783
ACH-000092,0.12925025563751408
ACH-000095,0.08829177393636246
ACH-000097,0.11468306165540958
ACH-000098,0.19807707980877026
ACH-000099,0.056080184587661584
ACH-000108,0.038378625216041344
ACH-000113,0.11138887721912434
ACH-000116,0.09008003878500166
ACH-000118,0.09400160357377238
ACH-000120,-0.007993528537031731
ACH-000123,0.10366601596894308
ACH-000127,0.19409926132657013
ACH-000128,0.029228371305934718
ACH-000132,0.0027773423175794475
ACH-000133,-0.017840967834715667
ACH-000137,-0.042927454804174266
ACH-000138,0.0699383910591899
ACH-000142,0.21904012241702198
ACH-000143,0.2364935403230484
ACH-000146,0.12489131624619808
ACH-000148,0.1098698602422844
ACH-000150,0.2561151072114907
ACH-000152,0.08987581676714268
ACH-000153,0.3006837641741539
ACH-000159,-0.011216435409123052
ACH-000160,0.4217279544765634
ACH-000163,0.12706789849685945
ACH-000167,0.40813509097842576
ACH-000168,0.08665093320394131
ACH-000169,0.16961403861097546
ACH-000178,0.05434456214546544
ACH-000183,0.0678863195332367
ACH-000188,0.10242295735214914
ACH-000189,0.12820734654108784
ACH-000190,0.2599499941126214
ACH-000198,0.07682293021956342
ACH-000203,0.3810844866231533
ACH-000204,0.00888615675617325
ACH-000206,0.22309864129462148
ACH-000207,0.10110089409352743
ACH-000208,0.2470973935975904
ACH-000210,0.06148485432845599
ACH-000211,0.15280675317133074
ACH-000215,0.13496134509787586
ACH-000221,0.15669607786732845
ACH-000222,0.3600672243603665
ACH-000223,0.102151061308976
ACH-000226,0.09724001233831547
ACH-000227,0.17883522654385553
ACH-000228,0.0588983032531403
ACH-000231,0.14601236759812194
ACH-000232,0.14433496171293328
ACH-000233,0.2473304943297196
ACH-000234,0.1238326973452684
ACH-000235,0.12442667223999232
ACH-000237,0.11628220633054275
ACH-000238,-0.0005722336456344228
ACH-000242,-0.10287368130891957
ACH-000243,0.100082455372277
ACH-000244,0.21756410399857487
ACH-000246,0.0467297825967786
ACH-000248,0.19531773423175552
ACH-000250,0.16778879153955895
ACH-000251,0.018739442142055345
ACH-000252,-0.007352807577796845
ACH-000253,0.08661349013889967
ACH-000255,0.14944837833724278
ACH-000256,0.14676059170610736
ACH-000257,0.11896436123518128
