,ZAK (51776)
ACH-000395,-0.19643159794891046
ACH-000396,-0.12947703416918002
ACH-000397,-0.16154813808693794
ACH-000401,-0.07503641453469237
ACH-000402,-0.009167390167617437
ACH-000403,-0.1784451254773018
ACH-000404,-0.2882297685031101
ACH-000406,-0.1890694957207153
ACH-000407,-0.1977037913987098
ACH-000408,0.1024759002849714
ACH-000410,-0.18198817034291231
ACH-000411,-0.21937246046297929
ACH-000414,-0.10766480703734176
ACH-000415,-0.0997184234871529
ACH-000416,-0.15805741534646492
ACH-000420,-0.30504764301771103
ACH-000421,-0.12926902799018858
ACH-000424,-0.3517215719097254
ACH-000425,-0.2621014225265965
ACH-000426,-0.23712077899441306
ACH-000427,-0.22097193552036887
ACH-000433,-0.08907808796868387
ACH-000435,-0.3003226428180803
ACH-000436,-0.0594598452979381
ACH-000444,-0.03910851557491573
ACH-000445,-0.3240252705008529
ACH-000448,-0.1435553724384151
ACH-000450,-0.2335993963962501
ACH-000452,-0.1396678059009695
ACH-000454,-0.04726786962947796
ACH-000458,0.006016790674335624
ACH-000459,-0.1855216322691767
ACH-000460,-0.12921213983035304
ACH-000461,-0.15669332535417002
ACH-000463,-0.17406013252135924
ACH-000464,-0.2234418225666443
ACH-000466,-0.2591651047648785
ACH-000467,-0.15908142122722607
ACH-000468,-0.1646991850340868
ACH-000469,-0.2264942199033739
ACH-000470,-0.10434257777259236
ACH-000471,-0.09484628371103768
ACH-000472,-0.16349273379319312
ACH-000473,-0.18058166330680175
ACH-000475,-0.14181726385679996
ACH-000476,-0.3560188356099376
ACH-000477,-0.049957811580155866
ACH-000479,-0.12114987174130985
ACH-000480,-0.26674150142609393
ACH-000481,-0.21338294885909792
ACH-000483,-0.07678047730624908
ACH-000484,-0.00017162823190785672
ACH-000485,-0.15883358707101433
ACH-000486,-0.0660574314117903
ACH-000487,-0.22812761832971196
ACH-000488,-0.10008943892696803
ACH-000490,-0.057681804852871776
ACH-000491,-0.24709893879871425
ACH-000495,-0.23775803144190644
ACH-000496,-0.18616269910607
ACH-000499,0.017791928107163874
ACH-000500,0.009393872363516558
ACH-000502,-0.15008627064287455
ACH-000503,-0.4237540735308158
ACH-000505,-0.1906227695024969
ACH-000507,-0.03731323628758314
ACH-000510,-0.18991622459217847
ACH-000511,-0.1419455009783782
ACH-000512,-0.30906711286127003
ACH-000516,-0.22916633016189364
ACH-000517,-0.2069585373285743
ACH-000518,-0.1687268958083888
ACH-000520,0.05261453647539368
ACH-000521,-0.08055193512439428
ACH-000522,-0.09246494997572399
ACH-000524,-0.1706825050093363
ACH-000527,-0.11577243919417556
ACH-000528,-0.13729719556691025
ACH-000537,-0.19238865606312155
ACH-000541,-0.15994867851795969
ACH-000542,-0.10641171282269682
ACH-000544,-0.17231273363910388
ACH-000545,-0.2026346455337787
ACH-000547,0.029992204832594762
ACH-000548,-0.13971586403091446
ACH-000549,-0.17606358340536926
ACH-000550,-0.13920533942221155
ACH-000552,0.08208612152244664
ACH-000556,-0.08844334798012113
ACH-000557,-0.14879028038161932
ACH-000569,-0.19265906766033092
ACH-000570,-0.21931210755677066
ACH-000571,-0.05616083798105024
ACH-000573,-0.1582908926224831
ACH-000576,-0.1189159411015235
ACH-000579,-0.07490843079637054
ACH-000580,-0.10825318598083622
ACH-000584,-0.12572322317700116
ACH-000585,-0.12256833822571972
ACH-000588,-0.032110414760319776
ACH-000589,-0.1514154053374534
ACH-000591,-0.18590633739619952
ACH-000593,-0.2088783511164737
ACH-000600,-0.1825662216513485
ACH-000601,-0.11594308203305563
ACH-000605,0.0044358678930960785
ACH-000606,-0.08141873431854861
ACH-000608,-0.1912235158802281
ACH-000614,-0.16516401056083424
ACH-000616,0.03831040747190945
ACH-000618,-0.0995717674610322
ACH-000619,-0.2308364401133876
ACH-000620,-0.1225513848684941
ACH-000621,-0.18233364712559946
ACH-000622,-0.13120327256546332
ACH-000623,-0.0881741819341259
ACH-000624,-0.12856536164785054
ACH-000627,-0.12382888131411092
ACH-000630,-0.08766844721952345
ACH-000631,0.16216532455243732
ACH-000632,-0.13731195640083504
ACH-000633,-0.1127929707691227
ACH-000637,-0.010179167399875412
ACH-000638,-0.1286322629947043
ACH-000646,-0.15879036058572907
ACH-000647,-0.1259042775298884
ACH-000648,-0.14498343823452234
ACH-000649,-0.10853367284679473
ACH-000651,-0.22069991581447046
ACH-000652,-0.053432921582884735
ACH-000653,-0.14431321484320686
ACH-000657,-0.13503993704214856
ACH-000658,-0.16068600340401895
ACH-000661,-0.10551167196299166
ACH-000662,-0.4026410129951554
ACH-000663,-0.1341224885029205
ACH-000665,-0.28746049887800346
ACH-000671,-0.15969611138385795
ACH-000672,-0.12430725817308165
ACH-000673,-0.1721735294521487
ACH-000676,-0.07772435080100346
ACH-000677,-0.0812663423299671
ACH-000681,-0.07925874264516926
ACH-000683,-0.16629650146862954
ACH-000684,-0.08315682880689187
ACH-000688,-0.14704217435814318
ACH-000693,-0.1722812209818692
ACH-000694,-0.2525331071826495
ACH-000695,-0.5893304558662804
ACH-000696,-0.22016987996792944
ACH-000697,-0.12137536751299136
ACH-000699,-0.0531840723999338
ACH-000701,-0.1753619482355737
ACH-000706,-0.07374686716810626
ACH-000711,-0.13569823863991384
ACH-000713,-0.11066525795660204
ACH-000714,-0.1426938799664669
ACH-000718,-0.14361147538814986
ACH-000720,-0.17651254759818738
ACH-000721,-0.141117459187829
ACH-000724,0.06819745428272747
ACH-000725,-0.21592713357182985
ACH-000732,-0.12157482797663108
ACH-000734,-0.12136931456672688
ACH-000735,-0.10233999630506113
ACH-000736,-0.17000206407537713
ACH-000738,-0.010784589764859551
ACH-000746,0.0008895894407748012
ACH-000747,-0.3146331489117502
ACH-000748,-0.10547399458930994
ACH-000753,-0.235216916770984
ACH-000756,-0.22781219039467104
ACH-000757,-0.04373313932195239
ACH-000758,-0.15853708884442125
ACH-000760,-0.1810107477329113
ACH-000762,-0.04411177522459852
ACH-000763,-0.136320162137945
ACH-000764,-0.2122434637527832
ACH-000765,-0.08597399335240329
ACH-000766,-0.16571329362582224
ACH-000767,-0.3108628451030982
ACH-000768,-0.12039872203895555
ACH-000769,-0.14825606492332738
ACH-000770,-0.13035991264678984
ACH-000771,-0.03414432279143282
ACH-000773,-0.15628090351968965
ACH-000776,-0.17045251726522082
ACH-000777,-0.16772673245898512
ACH-000778,-0.0950059072861776
ACH-000781,-0.09162206621121244
ACH-000782,-0.4440258120249115
ACH-000783,-0.14947340136472564
ACH-000784,-0.21914044873072705
ACH-000785,-0.10712190104503573
ACH-000787,-0.28169962188467257
ACH-000788,-0.07107607797268971
ACH-000791,-0.19106281002873168
ACH-000792,-0.09003203734078764
ACH-000794,-0.06675729074132282
ACH-000796,-0.15436996371169848
ACH-000798,0.19299854803572072
ACH-000799,-0.24332245203395603
ACH-000800,-0.30904526459648474
ACH-000802,-0.12174875459814458
ACH-000804,-0.16917923291175704
ACH-000805,-0.4372389341104549
ACH-000809,-0.24027959811515556
ACH-000810,-0.21325912330681104
ACH-000811,-0.23350275757097366
ACH-000817,-0.13313863232024334
ACH-000819,-0.16168487955003655
ACH-000820,-0.24923679200544874
ACH-000821,-0.09641785892419344
ACH-000822,-0.07160298020218687
ACH-000823,-0.1391060296925694
ACH-000824,-0.07865325735592862
ACH-000827,-0.2032941746146567
ACH-000829,-0.06658348990896476
ACH-000831,-0.16804380451110154
ACH-000832,-0.22448789699603355
ACH-000833,-0.3406872886758299
ACH-000834,-0.1447274545747862
ACH-000835,-0.17574173366273835
ACH-000836,-0.1520908037256513
ACH-000837,-0.1499269543539375
ACH-000838,-0.20377358329752396
ACH-000839,-0.251187346680915
ACH-000840,-0.11448878674347295
ACH-000841,-0.20754064973196693
ACH-000843,-0.25031806574469245
ACH-000846,-0.11717629518393388
ACH-000847,-0.43995857953544015
ACH-000848,-0.16682375881604072
ACH-000849,-0.15148208234769528
ACH-000851,-0.19377344979147124
ACH-000855,-0.038140645199396084
ACH-000856,0.0008343374065236869
ACH-000858,-0.05826028004050787
ACH-000859,-0.2830784233053998
ACH-000861,-0.1625707408362379
ACH-000862,-0.1600017152739156
ACH-000865,-0.09662810954386693
ACH-000866,-0.06806476053782169
ACH-000867,-0.16677987880649242
ACH-000869,-0.14315146903719678
ACH-000872,-0.17529506458832594
ACH-000873,-0.18179349851210552
ACH-000876,-0.11066561854656552
ACH-000878,-0.02924425955127376
ACH-000880,-0.2458808821094973
ACH-000881,-0.214068741050017
ACH-000882,-0.17994572021857105
ACH-000884,-0.10247673652569528
ACH-000885,-0.16426245988294785
ACH-000887,-0.09812952979255947
ACH-000889,-0.10136077261488187
ACH-000896,-0.12769641177550334
ACH-000898,-0.3083493300779396
ACH-000900,-0.024654208403940357
ACH-000901,-0.20880424526366825
ACH-000905,-0.06966385357048592
ACH-000906,-0.11986591083762516
ACH-000907,-0.1165468646279064
ACH-000910,-0.14881515903339934
ACH-000911,-0.058866064749013576
ACH-000912,-0.08741573375562484
ACH-000913,-0.058868517566224486
ACH-000915,0.10379730294508742
ACH-000916,-0.21609879365569354
ACH-000917,-0.05949086880850304
ACH-000920,0.21248394350782848
ACH-000921,-0.19848858917715406
ACH-000924,-0.2468398466645849
ACH-000926,-0.18781494848521987
ACH-000928,-0.04629344393056279
ACH-000929,-0.11204378419463493
ACH-000932,-0.12415977225044075
ACH-000935,0.016718629740162902
ACH-000936,-0.08711714306445076
ACH-000937,-0.12171502364199027
ACH-000938,-0.08043283756039317
ACH-000939,0.19361486204992454
ACH-000941,-0.12219079428369002
ACH-000943,-0.07301084572097849
ACH-000946,-0.09741777049859668
ACH-000947,-0.14315420294874945
ACH-000948,-0.13448833038788155
ACH-000950,-0.07756270888399229
ACH-000953,-0.06505171609841763
ACH-000954,-0.3051595781379178
ACH-000957,0.013272285005005607
ACH-000958,-0.13709125311386
ACH-000960,-0.10062103573498776
ACH-000963,-0.1249190010214638
ACH-000968,-0.07269867917121195
ACH-000969,-0.09362085648719393
ACH-000972,-0.18926518259712494
ACH-000973,-0.1981502571949464
ACH-000974,-0.24333219121577104
ACH-000978,-0.24669314772257606
ACH-000984,-0.138092770108106
ACH-000986,-0.19401568433201388
ACH-000988,-0.23158403999653265
ACH-000993,-0.17802724630017513
ACH-000994,-0.2033567436399102
ACH-000996,-0.22098274049842676
ACH-001001,-0.08962250330112104
ACH-001020,0.06218030101201981
ACH-001028,-0.15062238003249231
ACH-001031,0.03546420348422518
ACH-001038,-0.12349898460477385
ACH-001048,-0.16306022320303135
ACH-001050,-0.13030176536779947
ACH-001053,-0.2007438918568862
ACH-001054,-0.15428564886478152
ACH-001061,-0.13862435093909412
ACH-001067,-0.02388932106302617
ACH-001075,-0.207581001649682
ACH-001096,-0.09621128103889033
ACH-001111,-0.09536388814048896
ACH-001119,-0.11449045947529005
ACH-001128,-0.12103935212079985
ACH-001134,-0.2125873389576954
ACH-001151,-0.1437903567508143
ACH-001163,-0.1268975180255116
ACH-001164,-0.13818144387695305
ACH-001183,-0.11571476629323199
ACH-001192,-0.3226898794343779
ACH-001193,-0.060063592811158466
ACH-001196,-0.20266145667145216
ACH-001197,-0.14970932271196927
ACH-001205,-0.4098131479081947
ACH-001211,-0.19202987475588207
ACH-001212,-0.2889580548074557
ACH-001228,-0.057445232153938375
ACH-001232,-0.1316321419920051
ACH-001239,-0.24852814600061385
ACH-001270,0.13946691118590415
ACH-001274,0.017315458812358256
ACH-001275,-0.2311768240985123
ACH-001277,-0.027288287235037373
ACH-001278,-0.036061788586312524
ACH-001280,-0.15190860494239775
ACH-001283,-0.06479584230325419
ACH-001289,-0.16743600254681676
ACH-001300,-0.22338136373203307
ACH-001301,-0.10008856759057158
ACH-001302,0.0003445248262337649
ACH-001306,-0.21516460411681976
ACH-001318,-0.2167070933728859
ACH-001322,-0.1072813907693512
ACH-001328,-0.15973038637751355
ACH-001332,-0.24816551312926574
ACH-001336,-0.15816561030928195
ACH-001346,0.05536112734924208
ACH-001353,-0.08866007818521772
ACH-001354,-0.2717343631374785
ACH-001367,-0.1917754968729741
ACH-001368,-0.1649344680117225
ACH-001374,0.18748717666978876
ACH-001377,-0.07316275156387464
ACH-001380,-0.11107231576872337
ACH-001391,-0.13003169319623592
ACH-001408,-0.1286411673079835
ACH-001430,-0.15594097673812504
ACH-001431,0.027293120088722846
ACH-001450,-0.05003876038687274
ACH-001496,-0.20184901591098628
ACH-001500,-0.039295548669312605
ACH-001523,-0.12743328220773
ACH-001532,0.02322836388864741
ACH-001550,-0.2698179623613618
ACH-001552,-0.049981538899115135
ACH-001554,-0.2283181420372888
ACH-001654,-0.08996082930338305
ACH-001735,-0.3379486104471788
ACH-001736,-0.16100509943661487
ACH-001737,-0.5856285449227948
ACH-001740,-0.131053857512654
ACH-001745,-0.08315680804880485
ACH-001765,-0.15994979233301276
