,PLA2G15 (23659)
ACH-000004,-0.04083080873767229
ACH-000005,-0.28697406679309906
ACH-000007,-0.12803373776248242
ACH-000009,-0.09792839217628667
ACH-000011,-0.009983628503709714
ACH-000012,-0.12898033273691778
ACH-000013,-0.004829737522020826
ACH-000014,0.013552892135223107
ACH-000015,0.016636139747088767
ACH-000017,0.05718120257152195
ACH-000018,-0.09475778889073147
ACH-000019,-0.30555261874737155
ACH-000021,-0.0406011172582761
ACH-000022,0.01461090249164994
ACH-000025,-0.13709618018528194
ACH-000028,0.0207934634052308
ACH-000030,-0.0013786382114547766
ACH-000035,-0.03574338015897099
ACH-000036,-0.009102423003825228
ACH-000037,-0.18003882539967847
ACH-000039,-0.10599162328715868
ACH-000040,-0.09114193028102596
ACH-000041,-0.037283802736969865
ACH-000042,-0.002920450024314049
ACH-000045,-0.2181816531884241
ACH-000047,-0.1412005918677235
ACH-000052,-0.00414556286802475
ACH-000053,-0.05629142913767828
ACH-000054,0.004105732023910505
ACH-000055,-0.06478037113914803
ACH-000060,0.08868488750664642
ACH-000067,-0.08513422203199546
ACH-000070,0.03160853923982492
ACH-000075,0.1345579880981685
ACH-000078,-0.04640175278146947
ACH-000082,0.044204507201891
ACH-000085,-0.126729297805287
ACH-000086,-0.1218313480014226
ACH-000087,-0.14785554785140656
ACH-000092,-0.04255815568819348
ACH-000095,0.03354690209708778
ACH-000097,-0.09676438605395377
ACH-000098,-0.09770369803543684
ACH-000099,-0.07855094604864005
ACH-000108,0.07885016219063179
ACH-000113,0.011844935559606078
ACH-000116,0.026820822199160058
ACH-000118,-0.034251877412763206
ACH-000120,-0.21588585407903224
ACH-000123,-0.0045488746107476795
ACH-000127,-0.08107782436531702
ACH-000128,0.09318693633268074
ACH-000132,-0.20354567874037666
ACH-000133,-0.14057444687311724
ACH-000137,-0.06952932448612653
ACH-000138,-0.036822609726802256
ACH-000142,-0.12888999225713954
ACH-000143,-0.08271081080860097
ACH-000146,-0.1612395617156599
ACH-000148,-0.06379979059943107
ACH-000150,-0.035385650142694285
ACH-000152,-0.09496723973877344
ACH-000153,0.13285584816795226
ACH-000159,-0.07484082392784219
ACH-000160,-0.0238023983104462
ACH-000163,0.017489458890498445
ACH-000167,0.1418387589437761
ACH-000168,-0.20231911066893307
ACH-000169,-0.01892104682197096
ACH-000178,0.060919624239128015
ACH-000183,-0.0038241534295275093
ACH-000188,0.00183818861587293
ACH-000189,-0.07777835203629874
ACH-000190,-0.01588289609145391
ACH-000198,-0.07443952891346772
ACH-000203,-0.13655313022278984
ACH-000204,0.010910665002386823
ACH-000206,-0.0023215501557425425
ACH-000207,-0.014125687969574243
ACH-000208,-0.07485412388697774
ACH-000210,0.07078617665789327
ACH-000211,-0.08310799838119079
ACH-000215,-0.05423500491290456
ACH-000221,0.0877045805311852
ACH-000222,0.1773763703199815
ACH-000223,-0.031144820949388707
ACH-000226,-0.041538124307963824
ACH-000227,-0.10346346135389377
ACH-000228,-0.0980912934695005
ACH-000231,-0.07662746114079698
ACH-000232,-0.05734122843478965
ACH-000233,-0.06232179012819448
ACH-000234,0.046317803774879394
ACH-000235,-0.04687550026082329
ACH-000237,-0.07434261676314438
ACH-000238,-0.008903008422103762
