,ELAC2 (60528)
ACH-000231,-0.8513740103682869
ACH-000232,-0.8808673452507731
ACH-000233,-0.6908584797779058
ACH-000234,-0.7115685788697964
ACH-000235,-0.6892479437562901
ACH-000237,-0.6177279531420133
ACH-000238,-0.931726593306927
ACH-000242,-0.5543320461979275
ACH-000243,-0.7768447788227908
ACH-000244,-0.6761373318987128
ACH-000246,-0.7808643188032078
ACH-000248,-0.8294435501561058
ACH-000250,-0.7316092036108962
ACH-000251,-0.8540736710473159
ACH-000252,-0.8035228779702704
ACH-000253,-0.6278567012490489
ACH-000255,-0.8102130908444174
ACH-000256,-0.8057858225811424
ACH-000257,-0.6987213811733278
ACH-000258,-0.7035160620706381
ACH-000259,-0.7540026224365262
ACH-000260,-0.8056840254541577
ACH-000261,-0.7249692783822265
ACH-000262,-0.9256633101654532
ACH-000263,-0.6193829506485411
ACH-000264,-0.518692953469749
ACH-000265,-0.6693033287776526
ACH-000266,-0.7700065866347882
ACH-000272,-0.5730801937016077
ACH-000274,-0.8075379948142405
ACH-000277,-0.8349794588074415
ACH-000278,-0.7647440848209351
ACH-000279,-0.9352451777498704
ACH-000280,-0.940664211141499
ACH-000281,-0.9696219498182824
ACH-000288,-0.8517703087523809
ACH-000291,-0.7381948772191583
ACH-000293,-0.8423988104417283
ACH-000294,-0.6816251291245569
ACH-000295,-1.0518205897566453
ACH-000296,-0.8704411665157366
ACH-000302,-0.7871757111424547
ACH-000304,-0.8012273214023079
ACH-000307,-0.6375798490686042
ACH-000308,-0.6542821556780001
ACH-000310,-0.5880989604559491
ACH-000311,-0.6558368683522444
ACH-000312,-0.8115461640058022
ACH-000315,-0.8729519445637012
ACH-000316,-0.5902030951737907
ACH-000317,-0.7224219054888674
ACH-000318,-0.8762951683216781
ACH-000319,-0.9154507290414922
ACH-000320,-0.7357775617025011
ACH-000322,-0.9733137684190558
ACH-000323,-0.9781173859557556
ACH-000324,-0.7142169412189595
ACH-000329,-0.9685415600697606
ACH-000330,-1.1212315005659292
ACH-000331,-0.7042693033987257
ACH-000332,-0.9396006784405282
ACH-000334,-0.5426220909701857
ACH-000335,-0.6130935027428785
ACH-000336,-0.4559752027539065
ACH-000337,-0.9572580166669724
ACH-000338,-1.137075725471128
ACH-000339,-0.9019904086050632
ACH-000341,-0.4399563614453304
ACH-000348,-0.7719944441313928
ACH-000350,-0.5215284749596004
ACH-000352,-1.0642750177901672
ACH-000356,-0.7136492233396027
ACH-000361,-0.7654371603173703
ACH-000362,-0.5728436205394961
ACH-000363,-0.5221707634799121
ACH-000364,-0.8960715735339898
ACH-000365,-0.8754836477833368
ACH-000366,-0.663132072298674
ACH-000368,-0.9804596061477724
ACH-000374,-0.9015813859836634
ACH-000375,-0.6647555324644056
ACH-000376,-0.7303021272457059
ACH-000381,-0.8243143572662347
ACH-000383,-0.7887962852933872
ACH-000387,-0.7690421190059444
ACH-000389,-0.8268121540561607
ACH-000390,-0.921092521657404
ACH-000393,-0.5800150671589017
ACH-000395,-0.8056878913062561
ACH-000396,-0.9207492672179785
ACH-000397,-1.000304495406558
ACH-000401,-0.704746523130617
ACH-000402,-0.5442046406359038
ACH-000403,-0.7155744871162781
ACH-000404,-0.6232004313353808
ACH-000406,-0.6716521034697137
ACH-000407,-1.029604265540376
ACH-000408,-0.93528381646321
ACH-000410,-0.9371186801117792
ACH-000411,-0.6451006285010662
ACH-000414,-0.6857534424029332
ACH-000415,-0.7471250603298015
ACH-000416,-0.7881108744892531
ACH-000420,-0.699391203207718
ACH-000421,-0.9212108949860109
ACH-000424,-0.6105729397394846
ACH-000425,-0.8097486450505049
ACH-000426,-0.8651282150837141
ACH-000427,-0.8603258556261171
ACH-000433,-0.9150914213017404
ACH-000435,-0.5146757747168199
ACH-000436,-0.5123542771257681
ACH-000444,-0.7717878355768368
ACH-000445,-0.7721224848290231
ACH-000448,-0.5296182988968317
ACH-000450,-0.8566164151549003
ACH-000452,-0.8853986429333728
ACH-000454,-0.8897966009335316
ACH-000458,-0.9804140260293236
ACH-000459,-0.7861355801533181
ACH-000460,-0.8799808435917683
ACH-000461,-0.7212143045040516
ACH-000463,-0.696135144431411
ACH-000464,-0.7431090386638375
ACH-000466,-0.6696747554664932
ACH-000467,-0.8372351790867938
ACH-000468,-0.6127591044794434
ACH-000469,-0.7513598410595322
ACH-000470,-0.6802205059389512
ACH-000471,-0.8264136782780391
ACH-000472,-0.723257861344272
ACH-000473,-0.8171543712068918
ACH-000475,-0.6257531993214231
ACH-000476,-0.8065463997614961
ACH-000477,-0.399483657725411
ACH-000479,-0.8360881870806953
ACH-000480,-0.7558669318652469
ACH-000481,-0.614107874624042
ACH-000483,-0.5967753866217548
ACH-000484,-0.3673781096474144
ACH-000485,-0.8422574246736393
ACH-000486,-0.6668925268462002
ACH-000487,-0.7555575454179175
ACH-000488,-0.6582845335395228
ACH-000490,-0.6826970296156398
ACH-000491,-0.6993710374842159
ACH-000495,-0.5211228710179521
ACH-000496,-0.8737895974818869
ACH-000499,-0.7411226328182159
ACH-000500,-0.6137156409982656
ACH-000502,-0.7161543039121854
ACH-000503,-0.7355169061635785
ACH-000505,-0.776602103314833
ACH-000507,-0.7765287185134571
ACH-000510,-0.7474604426851775
ACH-000511,-0.8469385766220708
ACH-000512,-0.6943075858672677
ACH-000516,-0.8976023199900884
ACH-000517,-0.7040824331092991
ACH-000518,-0.7739169123821411
ACH-000520,-0.5601603200074324
ACH-000521,-0.8895475810654577
ACH-000522,-0.7662957020760616
ACH-000524,-0.7147775241316209
ACH-000527,-0.9527372445034816
ACH-000528,-0.6846016505641768
ACH-000537,-1.0199183075946998
ACH-000541,-0.6045685917890059
ACH-000542,-0.6022491158373676
ACH-000544,-0.6558756874082724
ACH-000545,-0.8550077195474145
ACH-000547,-0.754702801009996
ACH-000548,-0.9433315596438684
ACH-000549,-0.9332644210817104
ACH-000550,-0.8787627315568235
ACH-000552,-0.8699296907627754
ACH-000556,-0.8052190182306481
ACH-000557,-0.7502982578058355
ACH-000569,-0.4701315257442112
ACH-000570,-0.7552538748495031
ACH-000571,-0.6181237718191259
ACH-000573,-0.6226866209345864
ACH-000576,-0.3257736490582312
ACH-000579,-0.6250609686340147
ACH-000580,-0.5902960776151379
ACH-000584,-0.8330684340985571
ACH-000585,-0.7711679880233123
ACH-000588,-0.8114301447676149
ACH-000589,-0.7861926487616472
ACH-000591,-0.6522365803458612
ACH-000593,-0.7193531402559975
ACH-000600,-0.4620457431845878
ACH-000601,-0.678311154011245
ACH-000605,-0.998243079341724
ACH-000606,-0.6271520920744107
ACH-000608,-0.26773659990818377
ACH-000614,-0.6797543728396793
ACH-000616,-0.693784066908625
ACH-000618,-0.6890643985723591
ACH-000619,-0.4957294073283754
ACH-000620,-0.9294591184625288
ACH-000621,-0.7736266959726951
ACH-000622,-0.9106598870623911
ACH-000623,-0.6364806253094094
ACH-000624,-0.623602377569823
ACH-000627,-0.6135784679403737
ACH-000630,-0.6888889221061221
ACH-000631,-0.6824220074174039
ACH-000632,-0.7890601208816459
ACH-000633,-0.8335631312597661
ACH-000637,-0.7406715968691681
ACH-000638,-0.8732371465710662
ACH-000646,-1.254704112211776
ACH-000647,-0.7179053148168324
ACH-000648,-0.4064102796358628
ACH-000649,-0.6788486390238484
ACH-000651,-0.924815507600698
ACH-000652,-0.8325405085255944
ACH-000653,-0.5229561823177034
ACH-000657,-0.7535791901651872
ACH-000658,-0.8731659186966084
ACH-000661,-0.6701357424307912
ACH-000662,-0.837967222166062
ACH-000663,-0.7091685160308434
ACH-000665,-0.8005529427281508
ACH-000671,-0.7153864143300149
ACH-000672,-0.7993602140089441
ACH-000673,-0.9017922353051622
ACH-000676,-0.7889866197626726
ACH-000677,-0.7484151361765097
ACH-000681,-0.5727913604901859
ACH-000683,-0.8350311377047329
ACH-000684,-0.7421416183335103
ACH-000688,-1.0374593060844952
ACH-000693,-0.8669486106660127
ACH-000694,-0.7273024519344984
ACH-000695,-0.8569334448453795
ACH-000696,-0.8203273918326301
ACH-000697,-0.8208896594213928
ACH-000699,-0.6042275427039644
ACH-000701,-0.8920093693988792
ACH-000706,-0.8488443997286609
ACH-000711,-0.6105422737598649
ACH-000713,-0.7799675184518622
ACH-000714,-0.9983547511420636
ACH-000718,-0.7520866355301549
ACH-000720,-0.9771884665790316
ACH-000721,-0.7191852427545238
ACH-000724,-0.5665552144583331
ACH-000725,-0.7152840086741479
ACH-000732,-0.9169938078626024
ACH-000734,-0.5551989448413968
ACH-000735,-0.8337197904998602
ACH-000736,-0.7289315463019795
ACH-000738,-0.6602141795151144
ACH-000746,-0.8504892818794968
ACH-000747,-0.6075567561875236
ACH-000748,-1.0331514198256913
ACH-000753,-0.810898776949162
ACH-000756,-0.5220367566905927
ACH-000757,-0.6333833285527081
ACH-000758,-0.8999797356928134
ACH-000760,-0.8619231461482134
ACH-000762,-0.7016101927139285
ACH-000763,-0.7457993189591008
ACH-000764,-0.9376230904460487
ACH-000765,-0.7004289192632468
ACH-000766,-0.7697851938597666
ACH-000767,-0.8274767649778723
ACH-000768,-0.8737962312191832
ACH-000769,-1.036012406976097
ACH-000770,-0.6862603395166582
ACH-000771,-0.7526646874974577
ACH-000773,-0.7055155249470484
ACH-000776,-0.8230545042595562
ACH-000777,-0.4295829439361982
ACH-000778,-0.6993689738341221
ACH-000781,-0.7572015690008006
ACH-000782,-0.8454115336073966
ACH-000783,-0.5962848668412455
ACH-000784,-0.7213662806869077
ACH-000785,-0.7995724491880138
ACH-000787,-0.9890850141382737
ACH-000788,-0.6504573043263199
ACH-000791,-0.6917817135064606
ACH-000792,-0.6760811110189837
ACH-000794,-0.7009558869653402
ACH-000796,-0.5677831151026944
ACH-000798,-1.083293063107431
ACH-000799,-0.9280143211230938
ACH-000800,-0.8768849549950348
ACH-000802,-0.8994207034772876
ACH-000804,-0.6731134825441983
ACH-000805,-0.4830627225377478
ACH-000809,-0.6925760017429159
ACH-000810,-0.9729145560364229
ACH-000811,-0.9822567526710512
ACH-000817,-0.5944542716103524
ACH-000819,-0.8691620763052317
ACH-000820,-0.8730679096190901
ACH-000821,-1.012171027443183
ACH-000822,-0.7639460080110883
ACH-000823,-0.9248345942599016
ACH-000824,-0.6544640565922609
ACH-000827,-0.8409164689671038
ACH-000829,-0.7110250362706951
ACH-000831,-0.7759374812636277
ACH-000832,-0.5723020057678839
ACH-000833,-0.7177192650921591
ACH-000834,-0.7742343259849443
ACH-000835,-0.9274586106340602
ACH-000836,-0.7011869655695259
ACH-000837,-0.7689447438096102
ACH-000838,-0.5229664730553161
ACH-000839,-0.8269479864598888
ACH-000840,-0.5246951329536713
ACH-000841,-0.4382975522820331
ACH-000843,-0.6463029917058194
ACH-000846,-0.9684008020684058
ACH-000847,-0.8709434086110373
ACH-000848,-0.4650213498187744
ACH-000849,-0.8091300617666108
ACH-000851,-0.7851324917620044
ACH-000855,-0.8002235169811468
ACH-000856,-1.0736575170732006
ACH-000858,-0.8304036863277438
ACH-000859,-0.6565570785042889
ACH-000861,-0.5347341760082432
ACH-000862,-0.9588041705401008
ACH-000865,-0.8963089148576925
ACH-000866,-0.8984493344484342
ACH-000867,-0.5263275105059468
ACH-000869,-0.8795613408648838
ACH-000872,-0.764260370377953
ACH-000873,-0.5020209473855946
ACH-000876,-1.0043332904876665
ACH-000878,-0.5613668924636896
ACH-000880,-0.7913958680865522
ACH-000881,-0.7194488644775283
ACH-000882,-0.742945587944572
ACH-000884,-0.9529196254280964
ACH-000885,-0.7707489836042016
ACH-000887,-0.4781475544526934
ACH-000889,-0.7379326277878513
ACH-000896,-0.7734909732510992
ACH-000898,-0.943316662506612
ACH-000900,-0.7590187387938432
ACH-000901,-0.5859930738408792
ACH-000905,-0.8800250316173664
ACH-000906,-0.7464429416175247
ACH-000907,-0.8835957505355065
ACH-000910,-0.9050017457145092
ACH-000911,-0.8367507689616864
ACH-000912,-1.0377092661403768
ACH-000913,-0.7689148244567421
ACH-000915,-0.724453440235105
ACH-000916,-0.2781434698963628
ACH-000917,-0.8956420739665027
ACH-000920,-0.5623731320349871
ACH-000921,-0.9013758761980358
ACH-000924,-0.9953281506982083
ACH-000926,-0.5985303966969918
ACH-000928,-0.6777407215005651
ACH-000929,-0.887300284394258
ACH-000932,-0.6703363212906537
ACH-000935,-0.9146499904984496
ACH-000936,-0.6088564316370215
ACH-000937,-0.6628404350478008
ACH-000938,-0.7138280385799475
ACH-000939,-0.8756773672409116
ACH-000941,-0.6767741677817181
ACH-000943,-0.8073958020318
ACH-000946,-0.7862987480565532
ACH-000947,-0.769907587619361
ACH-000948,-0.6505921570418535
ACH-000950,-0.7174301759557501
ACH-000953,-0.5344607014078101
ACH-000954,-0.5752502029287255
ACH-000957,-0.92155568872962
ACH-000958,-0.9605129777481659
ACH-000960,-0.7048887591013752
ACH-000963,-0.7344109024288362
ACH-000968,-0.9279076922621532
ACH-000969,-0.8487625525356615
ACH-000972,-0.9199889025430844
ACH-000973,-0.5603429159243155
ACH-000974,-0.8574968997158526
ACH-000978,-0.9558519357865578
ACH-000984,-0.8259564134745436
ACH-000986,-0.8579655805056229
ACH-000988,-0.8753438177397636
ACH-000993,-1.026558268197629
ACH-000994,-0.8106448767142939
ACH-000996,-0.8241789866793054
ACH-001001,-0.6547498835935116
ACH-001020,-1.1540483606453422
ACH-001028,-0.7270180600506567
ACH-001031,-0.8115867852463589
ACH-001038,-0.7640668763767242
ACH-001048,-0.7840201724431954
ACH-001050,-0.5385252215603192
ACH-001053,-0.9121434992926429
ACH-001054,-0.7253881150335276
ACH-001061,-0.8510537128541158
ACH-001067,-0.6848713787099584
ACH-001075,-0.9166295755402688
ACH-001096,-0.5749945576408823
ACH-001111,-0.9977050771544403
ACH-001119,-0.6083668640244673
ACH-001128,-0.7902379428439119
ACH-001134,-0.6516145924735847
ACH-001151,-0.7070075886831418
ACH-001163,-0.6062217154886513
ACH-001164,-0.9775819390554148
ACH-001183,-0.9172576963039648
ACH-001192,-0.7235675764752209
ACH-001193,-0.5886443420533984
ACH-001196,-0.785687961859703
ACH-001197,-0.5119403207912779
ACH-001205,-0.6569637325629677
ACH-001211,-0.9225721171743652
ACH-001212,-0.9210659158052144
ACH-001228,-0.7908854872486297
ACH-001232,-0.9098589460044476
ACH-001239,-0.8333560416587817
ACH-001270,-1.1471118096932142
ACH-001274,-0.779754857148395
ACH-001275,-0.7439000893836762
ACH-001277,-0.9332032510546358
ACH-001278,-0.8551260102627218
ACH-001280,-0.8500231185191751
ACH-001283,-1.1602657322351861
ACH-001289,-0.6967917012993334
ACH-001300,-0.6365792167082173
ACH-001301,-0.7487594190274303
ACH-001302,-0.8781929691372288
ACH-001306,-0.9533659809299789
ACH-001318,-0.8022358678415574
ACH-001322,-0.9292780328750571
ACH-001328,-0.8275720988852945
ACH-001332,-0.7792525463431168
ACH-001336,-0.8375475654335769
ACH-001346,-0.7717939367405892
ACH-001353,-0.7903108524970311
ACH-001354,-0.6642565733909059
ACH-001367,-0.7854482900112766
ACH-001368,-0.6923553340478099
ACH-001374,-0.6449899984048701
ACH-001377,-0.6947226691130998
ACH-001380,-0.6638878135390406
ACH-001391,-0.9263104789373382
ACH-001408,-0.660147654746269
ACH-001430,-0.4793168912233741
ACH-001431,-0.7126684692196247
ACH-001450,-0.5412447082323578
ACH-001496,-0.9757296148401018
ACH-001500,-0.6142635550667064
ACH-001523,-0.7512048083332034
ACH-001532,-0.7949853044445251
ACH-001550,-0.7057206441153673
ACH-001552,-1.0063042845748793
ACH-001554,-0.7261053686933508
ACH-001654,-0.8291153565778422
ACH-001735,-0.7176344994479225
ACH-001736,-0.6881578683063125
ACH-001737,-0.18926046540757785
ACH-001740,-0.5227151351654056
ACH-001745,-0.7906259310152273
ACH-001765,-0.8245267447509255
