,JPH2 (57158)
ACH-000004,-0.0034978566685695
ACH-000005,-0.028567457909388312
ACH-000007,-0.1102989737804014
ACH-000009,0.014704522718568674
ACH-000011,-0.0892941615530245
ACH-000012,0.17680008499670835
ACH-000013,0.1149847505705332
ACH-000014,0.14014583627950958
ACH-000015,0.03972182610877068
ACH-000017,-0.10827357688996772
ACH-000018,0.012383845656703307
ACH-000019,-0.0003289400810413236
ACH-000021,0.006128205711229372
ACH-000022,0.03664439172190967
ACH-000025,-0.036661263176336285
ACH-000028,0.012437383361733334
ACH-000030,-0.045853199913214175
ACH-000035,-0.01654094153820339
ACH-000036,0.0034737446700893533
ACH-000037,0.038860836600732855
ACH-000039,0.03468426515608305
ACH-000040,-0.034420666204344766
ACH-000041,-0.01687886820078524
ACH-000042,-0.04052463049784325
ACH-000045,0.07810004169968994
ACH-000047,-0.043933257555294966
ACH-000052,-0.06867801692735298
ACH-000053,0.08990767135816588
ACH-000054,0.09553696134710896
ACH-000055,0.11048222237487268
ACH-000060,-0.03364875022797096
ACH-000067,0.101920771265042
ACH-000070,0.1326645186322402
ACH-000075,0.01798276755073736
ACH-000078,0.10961736173854278
ACH-000082,-0.0033751178283860025
ACH-000085,-0.1851047653668863
ACH-000086,0.00825288245361255
ACH-000087,-0.04786688241841293
ACH-000092,-0.03471582713048482
ACH-000095,0.14899071142378045
ACH-000097,0.03995407059869631
ACH-000098,0.15158469921976644
ACH-000099,0.06684348094484513
ACH-000108,-0.007179225882169772
ACH-000113,0.010725342604751182
ACH-000116,-0.01786612938156959
ACH-000118,-0.0109731977952786
ACH-000120,0.08738268903034067
ACH-000123,0.14744933672323074
ACH-000127,0.03487208140295337
ACH-000128,-0.06741450622443447
ACH-000132,0.1885687951113864
ACH-000133,-0.06619061186059615
ACH-000137,0.06907418878321481
ACH-000138,0.001722741813323606
ACH-000142,0.1190812212990796
ACH-000143,-0.0439816928114184
ACH-000146,-0.07371479217576551
ACH-000148,0.08632866061298879
ACH-000150,0.07435316016016383
ACH-000152,0.07187697189418461
ACH-000153,-0.02186866984876329
ACH-000159,0.05883466006473725
ACH-000160,-0.10828930167890702
ACH-000163,0.054547525757373004
ACH-000167,0.05971332084380523
ACH-000168,-0.08513968306621991
ACH-000169,0.04526754474080908
ACH-000178,0.003887906417246849
ACH-000183,-0.12817529027253854
ACH-000188,0.10101680676330432
ACH-000189,-0.1611711092700453
ACH-000190,-0.1290136899023608
ACH-000198,0.09365152673260796
ACH-000203,-0.22197867252819334
ACH-000204,0.028785325370038518
ACH-000206,0.030641652618716764
ACH-000207,0.027671210515168226
ACH-000208,0.07800658654625682
ACH-000210,-0.14621385567883782
ACH-000211,-0.0076549231196753565
ACH-000215,0.017053686626440506
ACH-000221,0.02382797018707837
ACH-000222,-0.2101229962971589
ACH-000223,0.08446892899780507
ACH-000226,0.007788567880935127
ACH-000227,0.05048652741166584
ACH-000228,-0.08538440737972662
ACH-000231,-0.0036418977254539533
ACH-000232,0.0498429619375046
ACH-000233,0.013614424184664204
ACH-000234,0.03823230481701867
ACH-000235,0.027151008849548658
ACH-000237,0.038991428833156205
ACH-000238,-0.07341036709899912
ACH-000242,0.16342527645614008
ACH-000243,-0.029896351040785737
ACH-000244,0.1371706793021963
ACH-000246,0.04040285039949405
ACH-000248,-0.005217135350008656
ACH-000250,0.09905148291489027
ACH-000251,-0.06848427074960703
ACH-000252,-0.0647259890289633
ACH-000253,0.04197852200769951
ACH-000255,-0.017465243305227706
ACH-000256,0.035746928153935965
ACH-000257,-0.039810393874401724
