,ATP10A (57194)
ACH-000004,-0.014920886242713885
ACH-000005,0.11203129263248354
ACH-000007,-0.1024925242991534
ACH-000009,-0.13982354460129984
ACH-000011,0.08765832716461057
ACH-000012,-0.03571895245194122
ACH-000013,0.05419758931636184
ACH-000014,0.13443244326743278
ACH-000015,0.015125545510628871
ACH-000017,-0.0019081333410176575
ACH-000018,0.19535060402777335
ACH-000019,0.04356044406276237
ACH-000021,0.09907566712253273
ACH-000022,0.07518185242476247
ACH-000025,-0.01630732182957649
ACH-000028,0.060230620206721285
ACH-000030,0.027763202002882043
ACH-000035,-0.02480557337768562
ACH-000036,0.11049221268222488
ACH-000037,-0.08793217213538433
ACH-000039,0.1105675925905474
ACH-000040,-0.009114431805637974
ACH-000041,0.007560181294050748
ACH-000042,0.048322130699683816
ACH-000045,0.19819738453086544
ACH-000047,0.0055676707294606215
ACH-000052,-0.10605880349762707
ACH-000053,-0.008916649979815559
ACH-000054,0.07617137623688704
ACH-000055,0.03861845994939691
ACH-000060,0.09164160598404912
ACH-000067,0.0055133136538328895
ACH-000070,-0.04423236304647655
ACH-000075,0.0006802635150077593
ACH-000078,0.07246382681416133
ACH-000082,0.13380904569843696
ACH-000085,0.33237597976422145
ACH-000086,0.08976031344226436
ACH-000087,-0.04708356497104425
ACH-000092,0.0456825119219408
ACH-000095,0.010790601627799138
ACH-000097,0.039478271870767016
ACH-000098,0.0604725564624355
ACH-000099,0.04088409132084545
ACH-000108,0.016890823352005268
ACH-000113,0.026872509906662442
ACH-000116,-0.009360683486071551
ACH-000118,-0.01852921175135344
ACH-000120,0.15376590161176398
ACH-000123,-0.0010174211871586912
ACH-000127,-0.0013159168581561675
ACH-000128,0.14633698850686788
ACH-000132,-0.11744958886011862
ACH-000133,0.04766170803938311
ACH-000137,0.12800318100566613
ACH-000138,0.008198973425734089
ACH-000142,0.13732897485334467
ACH-000143,0.0304234350464833
ACH-000146,-0.01712363638017034
ACH-000148,0.008086281226131175
ACH-000150,0.052171996042893166
ACH-000152,0.08092488896012834
ACH-000153,0.12720393059247387
ACH-000159,0.004622000367157314
ACH-000160,-0.04653972910525464
ACH-000163,0.12103486153126812
ACH-000167,0.1924086995910568
ACH-000168,0.08210060661004666
ACH-000169,0.044353481941476584
ACH-000178,0.050775250079708255
ACH-000183,0.05952165587077918
ACH-000188,-0.052537416526981184
ACH-000189,-0.09141677065011923
ACH-000190,-0.07919109416372443
ACH-000198,0.09768551974133424
ACH-000203,0.05200233209305948
ACH-000204,-0.08238966480494367
ACH-000206,-0.11823254538490607
ACH-000207,0.2638498332440714
ACH-000208,0.11305740152720282
ACH-000210,0.008427700007003899
ACH-000211,0.08086512002025258
ACH-000215,0.05420149442953413
ACH-000221,-0.06104328366975322
ACH-000222,0.06236629262147433
ACH-000223,-0.01541592907354532
ACH-000226,0.01905568499970148
ACH-000227,-0.07094270867835507
ACH-000228,-0.06690661705483504
ACH-000231,0.012457679011536259
ACH-000232,0.1751986323326762
ACH-000233,0.03604723837857203
ACH-000234,0.023329425627014896
ACH-000235,-0.0358526366743473
ACH-000237,0.0129710658135543
ACH-000238,-0.009614282513714541
ACH-000242,-0.26762714608500154
ACH-000243,-0.06714963668539256
ACH-000244,0.19253136570020232
ACH-000246,0.10977157507846977
ACH-000248,-0.14924067357285312
ACH-000250,0.07467623157952465
ACH-000251,0.14955726072291267
ACH-000252,-0.3333685612262358
ACH-000253,0.10572503228256526
ACH-000255,-0.06078427853483422
ACH-000256,-0.024659201546228603
ACH-000257,-0.16808787881129744
ACH-000258,-0.017488646126548626
ACH-000259,0.07803840177060876
ACH-000260,0.06458855161532448
ACH-000261,0.05379151810069596
ACH-000262,0.06549564384884776
ACH-000263,-0.21836098724823466
ACH-000264,0.07810904972718766
ACH-000265,-0.14237452697826225
ACH-000266,-0.0665851625419992
ACH-000272,0.021948992115432376
ACH-000274,0.050347632194975074
ACH-000277,0.049479560449444425
ACH-000278,0.014830852167477268
ACH-000279,-0.06759398761563877
ACH-000280,0.036171827029598085
ACH-000281,0.1040433152432442
ACH-000288,0.040412247431028656
ACH-000291,0.09642642185786
ACH-000293,0.1355760592378279
ACH-000294,-0.050894824598648594
ACH-000295,0.4149301604399858
ACH-000296,0.0003475518213509812
ACH-000302,-0.07320298173804379
