,PDZD8 (118987)
ACH-000004,-0.03460934205149077
ACH-000005,-0.1432248928417264
ACH-000007,0.1325566754924212
ACH-000009,0.1024928635895903
ACH-000011,0.11924044198793407
ACH-000012,0.009919315448238307
ACH-000013,0.18378264582547166
ACH-000014,-0.061805942694069325
ACH-000015,-0.012677584148088356
ACH-000017,0.08251498848759181
ACH-000018,0.159738477899845
ACH-000019,0.0965923318677314
ACH-000021,0.1077442675673452
ACH-000022,-0.01411296752940216
ACH-000025,0.02932821860328157
ACH-000028,0.2191147318191724
ACH-000030,0.12329608406831168
ACH-000035,0.08999569074465658
ACH-000036,-0.26666899937510324
ACH-000037,0.0010006302771023538
ACH-000039,0.007760190220772506
ACH-000040,0.15198687296834265
ACH-000041,-0.0846937093950293
ACH-000042,0.007180621950851075
ACH-000045,-0.028911117090501662
ACH-000047,0.15610895124969695
ACH-000052,-0.12312054179076247
ACH-000053,0.036560722823527764
ACH-000054,0.1251351243790761
ACH-000055,0.07574002610527525
ACH-000060,0.11370766667609505
ACH-000067,0.09054841494190444
ACH-000070,-0.09213201083665316
ACH-000075,-0.044972381857526916
ACH-000078,0.0012549883687222305
ACH-000082,0.06975440311153125
ACH-000085,0.022297907663714905
ACH-000086,0.058745298035705024
ACH-000087,-0.05601474466914329
ACH-000092,0.08054028201773253
ACH-000095,0.10037259341038172
ACH-000097,0.014425330674110715
ACH-000098,-0.0381228275148765
ACH-000099,0.12570621643484564
ACH-000108,0.06358941240859219
ACH-000113,-0.050998055208437316
ACH-000116,0.027840645292889446
ACH-000118,0.06252775715204444
ACH-000120,0.02283148542661161
ACH-000123,-0.04683290446130976
ACH-000127,0.06025092334876676
ACH-000128,-0.042421424094755786
ACH-000132,0.06582043109516496
ACH-000133,0.09109073404845712
ACH-000137,-0.19920876897518303
ACH-000138,0.10424715856327764
ACH-000142,0.037651962704081936
ACH-000143,0.14422720051484508
ACH-000146,-0.12027146200844095
ACH-000148,-0.04687825029008394
ACH-000150,0.08098733258379698
ACH-000152,0.04599985295118808
ACH-000153,-0.2120317917894016
ACH-000159,-0.0411962207037725
ACH-000160,0.06636747638057466
ACH-000163,0.05678725597032565
ACH-000167,-0.06295288217406021
ACH-000168,-0.014750038688260232
ACH-000169,-0.32822061077883763
ACH-000178,0.11472302359939535
ACH-000183,0.031302694992966285
ACH-000188,0.08423329121551378
ACH-000189,-0.12968890165691144
ACH-000190,0.00956691708049201
ACH-000198,0.02366227217099877
ACH-000203,-0.0370436431532222
ACH-000204,0.1605646940858968
ACH-000206,-0.011117955232794841
ACH-000207,-0.011323964340628087
ACH-000208,-0.1471995817586542
ACH-000210,-0.1087817210246962
ACH-000211,-0.04132202183579164
ACH-000215,0.07397492783037689
ACH-000221,0.09241910263966516
ACH-000222,-0.028471813165649493
ACH-000223,0.1386931824509912
ACH-000226,-0.04283090011301522
ACH-000227,-0.11869427167488705
ACH-000228,-0.02979359677942048
ACH-000231,0.00916061215181155
ACH-000232,0.005902097666647565
ACH-000233,0.01068421158638654
ACH-000234,-0.1044064482228128
ACH-000235,0.07543368446941473
ACH-000237,0.05791595143315944
ACH-000238,0.11931109820930252
ACH-000242,0.19584683225484395
ACH-000243,0.12969253604813233
ACH-000244,-0.14107433224409496
ACH-000246,-0.041779714103242035
ACH-000248,0.1747672806416853
ACH-000250,0.043899084374748334
ACH-000251,0.04179367882673905
ACH-000252,-0.04836067954598952
ACH-000253,0.10096859254063073
ACH-000255,-0.0968972284820568
ACH-000256,0.30385308548860435
ACH-000257,-0.2681376764649826
ACH-000258,-0.01607192201552033
ACH-000259,0.04444795474372494
ACH-000260,-0.03907877134996154
ACH-000261,0.08502359524423811
