,PNMAL2 (57469)
ACH-000004,-0.07140986472338454
ACH-000005,-0.1810816738736017
ACH-000007,0.00021405270563891972
ACH-000009,-0.00970759115692845
ACH-000011,0.1720183114170105
ACH-000012,-0.05718924549221434
ACH-000013,-0.16436297127406405
ACH-000014,0.056019731554262917
ACH-000015,-0.07711533245016039
ACH-000017,0.06263848160856543
ACH-000018,0.048570844992020135
ACH-000019,0.00014279152143033359
ACH-000021,-0.035003054626976414
ACH-000022,0.01408755830908421
ACH-000025,0.14853540230714174
ACH-000028,-0.01532152565671221
ACH-000030,-0.1255461640435223
ACH-000035,-0.0028255951357683477
ACH-000036,0.1119725815744194
ACH-000037,-0.08139438667826039
ACH-000039,0.07214480318210259
ACH-000040,-0.004227948121504376
ACH-000041,0.15986644833984906
ACH-000042,0.021561995925701717
ACH-000045,-0.07099885516347355
ACH-000047,-0.06899031036183059
ACH-000052,-0.05038796666733281
ACH-000053,-0.2245427813747028
ACH-000054,-0.02405278063877855
ACH-000055,-0.12830934166911168
ACH-000060,0.23350651731397226
ACH-000067,0.06399024139627757
ACH-000070,0.10239868513285666
ACH-000075,0.017767864714701397
ACH-000078,-0.048941886872459456
ACH-000082,-0.029042637512103082
ACH-000085,0.10859725837862147
ACH-000086,0.03260554165767579
ACH-000087,0.024867647949203903
ACH-000092,0.009835897509637882
ACH-000095,0.0014570919890935596
ACH-000097,-0.0011622680484987384
ACH-000098,-0.08663111431517184
ACH-000099,0.013940425275579241
ACH-000108,-0.039263652267981966
ACH-000113,0.13895914690163585
ACH-000116,0.07512478072184461
ACH-000118,0.023006733626256125
ACH-000120,-0.03957215582986507
ACH-000123,-0.09673229604979412
ACH-000127,0.05017950623986493
ACH-000128,0.15582290304910607
ACH-000132,0.08797752258134342
ACH-000133,-0.04704964091562204
ACH-000137,-0.19358922770995854
ACH-000138,0.02278769096975433
ACH-000142,0.022634794750211042
ACH-000143,0.03612028772954834
ACH-000146,-0.024004471410970875
ACH-000148,0.11045182438186572
ACH-000150,0.08070298870009596
ACH-000152,0.04819278690229031
ACH-000153,-0.05243962822800412
ACH-000159,-0.003639086991860387
ACH-000160,0.009760177384541591
ACH-000163,0.11392875445034055
ACH-000167,0.09893893697165528
ACH-000168,-0.07314517142630644
ACH-000169,0.06838633421115094
ACH-000178,0.08053507629093072
ACH-000183,-0.03453225266662992
ACH-000188,-0.021743895530830545
ACH-000189,0.17926713653323334
ACH-000190,-0.045056079360950296
ACH-000198,-0.003793679689347197
ACH-000203,0.5003769142004207
ACH-000204,-0.15997016526211394
ACH-000206,-0.1508396160605986
ACH-000207,0.12870655823200844
ACH-000208,0.01244952571794748
ACH-000210,0.35529147522315946
ACH-000211,0.014483439544171691
ACH-000215,0.008961768572619263
ACH-000221,-0.2892324677669488
ACH-000222,0.054616337150888095
ACH-000223,0.14057043920635814
ACH-000226,0.03460253640827785
ACH-000227,0.1658813268575805
ACH-000228,-0.024354652181277376
ACH-000231,0.06402685086306575
ACH-000232,0.17818754444988866
ACH-000233,-0.01350162108300267
ACH-000234,-0.008161448628002015
ACH-000235,-0.010246638217307629
ACH-000237,-0.07918708290994167
ACH-000238,0.04198298791146661
ACH-000242,-0.29192599636534383
ACH-000243,0.025417448693794774
ACH-000244,-0.04108740308548424
ACH-000246,0.0008047353105427428
ACH-000248,0.0920375383154951
ACH-000250,0.02135039122054696
ACH-000251,0.1106204317316406
ACH-000252,-0.06578196504306036
ACH-000253,-0.06062057420059463
ACH-000255,-0.006497154819435841
ACH-000256,-0.003229154281157137
ACH-000257,-0.03281110823193008
ACH-000258,0.07027344918576381
ACH-000259,0.019322892332672925
ACH-000260,0.009793099787598493
ACH-000261,-0.024363755404060924
ACH-000262,0.07996206313732608
ACH-000263,-0.10593520585167417
ACH-000264,0.15396287120248978
ACH-000265,0.008543221972736064
ACH-000266,-0.007120525083091031
ACH-000272,0.006407934856714014
ACH-000274,0.05119511796309188
ACH-000277,-0.04537695598690825
ACH-000278,0.03935626559317376
ACH-000279,0.048523640911337686
ACH-000280,-0.10023216510384768
ACH-000281,0.02323290712082729
ACH-000288,0.06619119186257412
ACH-000291,0.04631531579468591
ACH-000293,-0.10473065479914677
ACH-000294,-0.4230431917597789
ACH-000295,-0.21979986656617312
ACH-000296,0.011118277004817862
ACH-000302,-0.15818109072732978
ACH-000304,0.2849778199760021
ACH-000307,0.052362598205435366
ACH-000308,-0.07511202183177446
ACH-000310,0.12090601174198935
ACH-000311,-0.025030146188012074
ACH-000312,-0.01448102454873814
ACH-000315,-0.10938599044661138
ACH-000316,0.1870951087577694
ACH-000317,0.11910746427661027
ACH-000318,-0.09040616528320188
ACH-000319,-0.04065000520638253
ACH-000320,0.14475549624000264
ACH-000322,0.23865307421295925
ACH-000323,-0.057147518507340025
ACH-000324,-0.010297000319600985
ACH-000329,0.032182302959131534
ACH-000330,0.10562653785742036
ACH-000331,0.054697480418209606
ACH-000332,0.03804346230605359
ACH-000334,0.018362280631296555
ACH-000335,-0.02661171017566211
ACH-000336,-0.13591487186528975
ACH-000337,0.11940087974538442
ACH-000338,0.1432434871403853
ACH-000339,-0.02457276923667404
ACH-000341,-0.004920752793191532
ACH-000348,0.04460096091311503
ACH-000350,0.1046040750421711
ACH-000352,-0.04561814698841647
ACH-000356,-0.050397364706231074
ACH-000361,0.10087595184075698
ACH-000362,0.04970675281247278
ACH-000363,0.017102042919883872
ACH-000364,0.008101156845084908
ACH-000365,0.030754296251284532
ACH-000366,0.050133898928693466
ACH-000368,0.13260271980690405
ACH-000374,0.13460892913941586
ACH-000375,-0.08076641310739936
ACH-000376,0.0954974037157682
ACH-000381,0.12245109264846278
ACH-000383,0.02279101308556842
ACH-000387,-0.07089748867539646
ACH-000389,0.2165562494509804
ACH-000390,-0.035948198224565665
ACH-000393,-0.02255948048404719
ACH-000395,0.008584557548403681
ACH-000396,-0.10083424163760864
ACH-000397,-0.06908818413353808
ACH-000401,-0.006637967211139625
ACH-000402,0.12169458704694285
ACH-000403,0.028801740155388243
ACH-000404,0.10803550490485507
ACH-000406,0.056384121556410136
ACH-000407,0.032117570182408364
ACH-000408,-0.1402925531085004
ACH-000410,-0.004047661542072167
ACH-000411,0.04201924661870751
