,GPN2 (54707)
ACH-000153,-1.0502862524278085
ACH-000159,-0.8128308879046239
ACH-000160,-1.2461873499243683
ACH-000163,-0.8716918058469583
ACH-000167,-1.8711206557208369
ACH-000168,-1.0872104002736451
ACH-000169,-1.0916312521788298
ACH-000178,-1.0168044338933608
ACH-000183,-1.0467720160978484
ACH-000188,-1.0511726664813186
ACH-000189,-1.1543893189532777
ACH-000190,-1.185788328008794
ACH-000198,-1.0687588008330882
ACH-000203,-0.8317686355392381
ACH-000204,-1.2222103434449088
ACH-000206,-0.9359626529179348
ACH-000207,-1.0103895704576615
ACH-000208,-1.2615362579586604
ACH-000210,-0.9005146154073861
ACH-000211,-1.0144221712797712
ACH-000215,-1.1175595581993971
ACH-000221,-1.3965230963373028
ACH-000222,-1.4003732172420489
ACH-000223,-1.2234718562399771
ACH-000226,-1.0458670198755928
ACH-000227,-1.0182215303547275
ACH-000228,-1.177248087828033
ACH-000231,-1.0457740620236966
ACH-000232,-1.110677681840948
ACH-000233,-1.1436687196119169
ACH-000234,-1.012990505651272
ACH-000235,-1.1232129409552343
ACH-000237,-1.1361123012826475
ACH-000238,-1.26131404709461
ACH-000242,-1.0548133120809835
ACH-000243,-1.21529506639915
ACH-000244,-1.3305097490883755
ACH-000246,-1.1319707672953472
ACH-000248,-1.1898013655015247
ACH-000250,-1.0639889976232055
ACH-000251,-1.032172600856028
ACH-000252,-1.4965901422022057
ACH-000253,-0.9255496094035216
ACH-000255,-1.0548756550072866
ACH-000256,-1.1612772566981224
ACH-000257,-1.0123636078265024
ACH-000258,-1.4500151167400759
ACH-000259,-1.1133264573338633
ACH-000260,-1.1548657755414926
ACH-000261,-1.1384017562805926
ACH-000262,-1.09725333070586
ACH-000263,-1.329070559590514
ACH-000264,-1.2913135386577672
ACH-000265,-0.967352264717068
ACH-000266,-1.1611279473126208
ACH-000272,-0.9286961110689804
ACH-000274,-1.0116272658631855
ACH-000277,-0.992176252433775
ACH-000278,-1.3171426501351882
ACH-000279,-1.0221910741127678
ACH-000280,-1.142461651764601
ACH-000281,-0.8818776508619764
ACH-000288,-1.0827499322896106
ACH-000291,-1.0723758498347336
ACH-000293,-0.9573371903688372
ACH-000294,-1.3783134714712864
ACH-000295,-1.157038203570938
ACH-000296,-0.8320130911488526
ACH-000302,-1.212092240860236
ACH-000304,-0.9259500116798812
ACH-000307,-1.1795713476448355
ACH-000308,-1.2746280219670612
ACH-000310,-1.0162964372110102
ACH-000311,-1.0209500243015803
ACH-000312,-1.2331096513539552
ACH-000315,-0.9064540637460076
ACH-000316,-1.2937411496967133
ACH-000317,-1.309517428368559
ACH-000318,-1.0552425887625556
ACH-000319,-1.1720409392160915
ACH-000320,-1.2036369265647764
ACH-000322,-1.1220723428549275
ACH-000323,-1.3097367502140247
ACH-000324,-1.0117908634823585
ACH-000329,-1.0573824429569458
ACH-000330,-1.5546466222529745
ACH-000331,-0.9542239932754916
ACH-000332,-1.117174665110752
ACH-000334,-1.318845979691012
ACH-000335,-1.0303957706303133
ACH-000336,-0.9806689228230058
ACH-000337,-1.1465113874490256
ACH-000338,-1.5819830668165045
ACH-000339,-1.1429491219644636
ACH-000341,-0.8001599847034038
ACH-000348,-1.306236021731248
ACH-000350,-0.790873945804888
ACH-000352,-1.3193919370226082
ACH-000356,-1.3033999238874578
ACH-000361,-1.1805745018160887
ACH-000362,-1.1456695670071728
ACH-000363,-1.1011426727990792
ACH-000364,-1.3074483044818166
ACH-000365,-1.0457784852461751
ACH-000366,-1.1429371114870777
ACH-000368,-1.0326053868213725
ACH-000374,-1.2193833668374283
ACH-000375,-1.2410581588852885
ACH-000376,-0.9869243395626252
ACH-000381,-1.047451729398893
ACH-000383,-1.233881831154637
ACH-000387,-1.0186861793916933
ACH-000389,-0.966487896438788
ACH-000390,-1.2189693978070912
ACH-000393,-1.107872840923439
ACH-000395,-1.058655002971196
ACH-000396,-1.4131976663103134
ACH-000397,-1.0721759016771644
ACH-000401,-1.1617673914495954
ACH-000402,-1.5130120444909254
ACH-000403,-1.415544998241873
ACH-000404,-1.193058237900586
ACH-000406,-1.2628778266998393
ACH-000407,-1.3110770796821027
ACH-000408,-1.1314680304656697
ACH-000410,-1.0936442942319728
ACH-000411,-1.163550069326302
ACH-000414,-1.142838819687719
ACH-000415,-1.274100734144143
ACH-000416,-1.1094529030304667
ACH-000420,-1.1865970503488013
ACH-000421,-1.0346545058593901
ACH-000424,-0.9923203077394978
ACH-000425,-1.0160692864071357
ACH-000426,-0.9922899856951028
ACH-000427,-1.2266407873627156
ACH-000433,-0.8608401120331389
ACH-000435,-0.8854700571306533
ACH-000436,-1.352958088512196
ACH-000444,-1.2925609192085514
ACH-000445,-0.7765392741072373
ACH-000448,-1.0065131249907826
ACH-000450,-1.212135042108894
ACH-000452,-1.186127387615287
ACH-000454,-1.0614211760099836
ACH-000458,-0.9975277347667268
ACH-000459,-0.7513918586755644
ACH-000460,-0.9527263049230684
ACH-000461,-1.1973104231582503
ACH-000463,-1.1166618888976465
ACH-000464,-1.136205678800469
ACH-000466,-1.1094003478052985
ACH-000467,-1.0512725988116072
ACH-000468,-1.2324521921831362
ACH-000469,-1.1007772752074727
ACH-000470,-1.2815591716112236
ACH-000471,-1.051189785328658
ACH-000472,-1.2649076331202256
ACH-000473,-1.240591958253285
ACH-000475,-1.05807988988414
ACH-000476,-1.064477648140771
ACH-000477,-1.0069161124225492
ACH-000479,-1.2838507320233559
ACH-000480,-1.1295421101597352
ACH-000481,-1.0667486551200045
ACH-000483,-1.2342529608362076
ACH-000484,-1.020307389441944
ACH-000485,-1.062721321018114
ACH-000486,-1.1080327079832737
ACH-000487,-1.1426711619758785
ACH-000488,-1.0098187617845296
ACH-000490,-1.1049146547382187
ACH-000491,-0.9549975182328724
ACH-000495,-1.21076015157773
ACH-000496,-1.2826705344073803
ACH-000499,-1.0536502931945937
ACH-000500,-1.1566179489143953
ACH-000502,-1.1767362765820546
ACH-000503,-1.2489961495829447
ACH-000505,-1.2705704088507244
ACH-000507,-0.9785608574114536
ACH-000510,-1.1500289880042531
ACH-000511,-1.1637010657222957
ACH-000512,-1.0988123439789528
ACH-000516,-1.0711166829098606
ACH-000517,-1.0946781014763562
ACH-000518,-1.0120809223036062
ACH-000520,-1.017455565028316
ACH-000521,-1.1520728587858045
ACH-000522,-1.1718673315333132
ACH-000524,-1.0354752184665157
ACH-000527,-1.1435564719171705
ACH-000528,-1.1602879401680788
ACH-000537,-1.0054248152022975
ACH-000541,-0.9388000409672651
ACH-000542,-1.0664717269387902
ACH-000544,-1.2519728427202947
ACH-000545,-0.8697218124088553
ACH-000547,-1.0211273866046784
ACH-000548,-1.1324415178276357
ACH-000549,-1.0433719155154335
ACH-000550,-1.2102635327001543
ACH-000552,-1.11657591335298
ACH-000556,-0.9201019257869576
ACH-000557,-1.21923919719128
ACH-000569,-1.109191421311252
ACH-000570,-1.199893334228962
ACH-000571,-1.332186554718686
ACH-000573,-1.2332222492191898
ACH-000576,-1.0495208688255957
ACH-000579,-1.1896032873009512
ACH-000580,-0.9498832349272308
ACH-000584,-1.2227364447324485
ACH-000585,-1.3875763283352311
ACH-000588,-1.2457018191792035
ACH-000589,-1.2506631808154227
ACH-000591,-1.2359884861390924
ACH-000593,-1.103019854643315
ACH-000600,-1.1512034211635664
ACH-000601,-1.1265812116876273
ACH-000605,-1.1166302210602006
ACH-000606,-1.1308954019678537
ACH-000608,-1.0314880895420857
ACH-000614,-1.066836445306414
ACH-000616,-1.1923383694062637
ACH-000618,-1.2379780773338815
ACH-000619,-1.1601510646805089
ACH-000620,-1.0488567682680898
ACH-000621,-1.1100887988792771
ACH-000622,-0.885107035192295
ACH-000623,-1.067313798454039
ACH-000624,-1.1525889783285448
ACH-000627,-1.0607374785801147
ACH-000630,-1.043229109329076
ACH-000631,-1.3396074237577864
ACH-000632,-1.2910455115917754
ACH-000633,-1.130190073296919
ACH-000637,-1.043747953057857
ACH-000638,-0.9507112173022616
ACH-000646,-0.6697261907455274
ACH-000647,-1.099577131652525
ACH-000648,-1.1185582539996055
ACH-000649,-1.1333858727631885
ACH-000651,-1.041756931702142
ACH-000652,-0.9285004272100152
ACH-000653,-0.9531468306625624
ACH-000657,-1.0099910485335315
ACH-000658,-1.2193285879466844
ACH-000661,-1.2981855513985494
ACH-000662,-0.7103224468277264
ACH-000663,-1.096121473110724
ACH-000665,-1.1166116203060048
ACH-000671,-1.2592089041188126
ACH-000672,-1.2131435752555717
ACH-000673,-1.0514896052800256
ACH-000676,-1.172415003311701
ACH-000677,-1.0269131209348241
ACH-000681,-1.094183693518797
ACH-000683,-1.1633077647924053
ACH-000684,-1.0439588725826139
ACH-000688,-1.4929008323106825
ACH-000693,-1.1835228394699484
ACH-000694,-1.063345643093081
ACH-000695,-0.9757811346003676
ACH-000696,-1.1133188143577155
ACH-000697,-0.934013895555553
ACH-000699,-1.4284420997054426
ACH-000701,-0.9596995565746672
ACH-000706,-1.24254847213814
ACH-000711,-1.0461721595128846
ACH-000713,-1.0567357836826987
ACH-000714,-1.1666461587053083
ACH-000718,-1.0713656388184014
ACH-000720,-1.3952115725158911
ACH-000721,-1.052917691498387
ACH-000724,-0.8147388366652718
ACH-000725,-0.9853804022955692
ACH-000732,-1.0090211842665533
ACH-000734,-1.1568050640536054
ACH-000735,-1.103548866433019
ACH-000736,-1.1552014060073887
ACH-000738,-1.0745763889266824
ACH-000746,-1.3603841277893427
ACH-000747,-0.9826183535640828
ACH-000748,-1.0007409648483008
ACH-000753,-1.154992526200124
ACH-000756,-1.1440552679627776
ACH-000757,-1.0579793411607796
ACH-000758,-1.1625907834112077
ACH-000760,-1.1054267838472849
ACH-000762,-1.1088491923541497
ACH-000763,-1.0968049708895595
ACH-000764,-1.273950355754441
ACH-000765,-1.2586957568711437
ACH-000766,-1.1714197546165417
ACH-000767,-0.9846922259744141
ACH-000768,-1.1288530989647532
ACH-000769,-1.0178436285037789
ACH-000770,-1.209492309825732
ACH-000771,-0.9923504534157126
ACH-000773,-1.198623486118261
ACH-000776,-0.9400270513450136
ACH-000777,-1.1949804890441065
ACH-000778,-1.268313161951328
ACH-000781,-1.2285935067172264
ACH-000782,-1.150732349940111
ACH-000783,-1.0824030279215575
ACH-000784,-1.166812985254196
ACH-000785,-1.1331003011614935
ACH-000787,-1.1901328442036192
ACH-000788,-1.0840035529234462
ACH-000791,-1.2414000521245754
ACH-000792,-1.0171639859588668
ACH-000794,-1.0842327223269437
ACH-000796,-1.216863758280836
ACH-000798,-1.3810405946388908
ACH-000799,-1.0907966863244636
ACH-000800,-1.128889831440821
ACH-000802,-1.2169101503776996
ACH-000804,-1.0639232492045825
ACH-000805,-0.9082497525479946
ACH-000809,-0.9771239822437648
ACH-000810,-0.6719686314107425
ACH-000811,-1.222594332942755
ACH-000817,-0.865551542684953
ACH-000819,-1.1273924364787695
ACH-000820,-1.162687187070752
ACH-000821,-1.5222559101586992
ACH-000822,-1.1502425320496956
ACH-000823,-1.0887529064716268
ACH-000824,-1.2402185609247909
ACH-000827,-1.155245805680322
ACH-000829,-0.9108703185772391
ACH-000831,-1.211887315291154
ACH-000832,-0.9956046393254084
ACH-000833,-1.1331000454380729
ACH-000834,-0.9727731349706108
ACH-000835,-1.0490513639023245
ACH-000836,-1.055400565980399
ACH-000837,-1.1633706862356423
ACH-000838,-1.237336494344321
ACH-000839,-1.21328055537665
ACH-000840,-1.0615262392972171
ACH-000841,-1.3475421470202118
ACH-000843,-1.173426139334874
ACH-000846,-1.1556280325394337
ACH-000847,-1.0584243117474486
ACH-000848,-1.1323491833219046
ACH-000849,-1.0759763197413277
ACH-000851,-1.1262695610459734
ACH-000855,-1.4181893574047972
ACH-000856,-1.096140981557432
ACH-000858,-0.8728554281738855
ACH-000859,-1.0363892713902323
ACH-000861,-1.1321477142041823
ACH-000862,-1.2894034780329409
ACH-000865,-1.138997372543754
ACH-000866,-1.0995187677951104
ACH-000867,-1.1553371459767154
ACH-000869,-1.3215506390957024
ACH-000872,-1.1741759216469894
ACH-000873,-1.2680731553451812
ACH-000876,-0.8964016767409433
ACH-000878,-1.1200510058796802
ACH-000880,-1.0817077826257016
ACH-000881,-1.1780420015465298
ACH-000882,-0.8231153502149435
ACH-000884,-1.0905068210690343
ACH-000885,-1.1708764830419174
ACH-000887,-1.1166195118375226
ACH-000889,-1.262707790480318
ACH-000896,-1.2615473886043953
ACH-000898,-0.917900240774625
ACH-000900,-0.9850722072216059
ACH-000901,-1.1005562939411917
ACH-000905,-1.1594008261240565
ACH-000906,-1.044530669334517
ACH-000907,-1.1074175084845457
ACH-000910,-1.1827023374313208
ACH-000911,-1.1447279046213503
ACH-000912,-1.0237847155344093
ACH-000913,-1.066070710994609
ACH-000915,-1.1155712425126183
ACH-000916,-1.3656865928852977
ACH-000917,-1.403184858739689
ACH-000920,-1.2577944533412475
ACH-000921,-1.2097589105107167
ACH-000924,-0.988265337805144
ACH-000926,-1.2921599698950534
ACH-000928,-1.2346045843167277
ACH-000929,-1.1774186328449487
ACH-000932,-0.9610405069906552
ACH-000935,-0.9681678513660836
ACH-000936,-1.1528072104021634
ACH-000937,-1.1279726234798415
ACH-000938,-0.9824638905238708
ACH-000939,-1.0728626232983718
ACH-000941,-1.0568232543420342
ACH-000943,-1.195994925129104
ACH-000946,-0.9846424355573392
ACH-000947,-1.157601675999253
ACH-000948,-1.0963268024115072
ACH-000950,-1.357834885163692
ACH-000953,-0.9979095921207044
ACH-000954,-1.3614027142627785
ACH-000957,-0.9977509094603672
ACH-000958,-1.2252254595439522
ACH-000960,-1.0973264047528577
ACH-000963,-0.6029464963863496
ACH-000968,-0.9802984704255132
ACH-000969,-1.2094614070725824
ACH-000972,-0.8942197254718924
ACH-000973,-1.047485726778078
ACH-000974,-1.1066691258895498
ACH-000978,-0.9658351872757528
ACH-000984,-1.1659270077075417
ACH-000986,-1.1812555512456646
ACH-000988,-1.352040134083209
ACH-000993,-1.16359750347114
ACH-000994,-1.3193183639375696
ACH-000996,-1.064019953454963
ACH-001001,-1.171349217643623
ACH-001020,-1.0077643651773844
ACH-001028,-1.099136957759781
ACH-001031,-1.0483368730787
ACH-001038,-0.9726921883288346
ACH-001048,-1.1177260598927898
ACH-001050,-1.1582586016489531
ACH-001053,-1.1958007197446714
ACH-001054,-0.9886384068309628
ACH-001061,-1.0227792090565502
ACH-001067,-1.0510198138873903
ACH-001075,-1.3480714540038836
ACH-001096,-0.9602277206199388
ACH-001111,-1.1125462695843789
ACH-001119,-1.2107325897925554
ACH-001128,-1.3169544900333363
ACH-001134,-1.121914557842096
ACH-001151,-1.1712204165021396
ACH-001163,-1.1317962513206554
ACH-001164,-1.3105110965252775
ACH-001183,-1.1829961026512794
ACH-001192,-0.8975295306454601
ACH-001193,-1.1584758162030748
ACH-001196,-1.171694075251023
ACH-001197,-1.0841892142812393
ACH-001205,-1.1739805746139929
ACH-001211,-1.1421207659142443
ACH-001212,-1.0211567153982621
ACH-001228,-1.1984472855272277
ACH-001232,-1.0164121223369893
ACH-001239,-1.221771677047684
ACH-001270,-1.2108351628799616
ACH-001274,-1.2904062922850892
ACH-001275,-1.1331405087326425
ACH-001277,-1.2826543647835476
ACH-001278,-0.9425840976215072
ACH-001280,-1.115827623411778
ACH-001283,-1.0310468097553738
ACH-001289,-1.1227996539328755
ACH-001300,-0.8292041216841429
ACH-001301,-1.2448279682100243
ACH-001302,-1.333354971111352
ACH-001306,-1.1522761475060281
ACH-001318,-1.2625791153088501
ACH-001322,-1.0985986039088078
ACH-001328,-0.9878107782800959
ACH-001332,-1.1312948523643234
ACH-001336,-1.0149480214378184
ACH-001346,-1.2126309609467032
ACH-001353,-1.2033999657261245
ACH-001354,-1.506539202217524
ACH-001367,-0.9686078226484816
ACH-001368,-1.041528301070398
ACH-001374,-1.0882920318041889
ACH-001377,-1.1965514888425384
ACH-001380,-0.9996180480945384
ACH-001391,-1.0544028586441785
ACH-001408,-1.0288736906109237
ACH-001430,-1.0871687188716517
ACH-001431,-0.9104388483439088
ACH-001450,-1.1736540119159484
ACH-001496,-1.2144556807530476
ACH-001500,-1.2187145449281789
ACH-001523,-1.1386035682367277
ACH-001532,-0.9905831270957228
ACH-001550,-1.151503493982947
ACH-001552,-1.220055703059883
ACH-001554,-0.9818909380027334
ACH-001654,-1.1132526868057155
ACH-001735,-1.1022232790299111
ACH-001736,-1.094635704764062
ACH-001737,-0.8918655588511468
ACH-001740,-1.0558821025431806
ACH-001745,-1.0736017198340368
ACH-001765,-1.1405758760399265
