,ILF2 (3608)
ACH-000907,-0.9190776781409624
ACH-000910,-0.7824403066509464
ACH-000911,-0.8380473858476558
ACH-000912,-0.9697588656224656
ACH-000913,-0.9439595463936103
ACH-000915,-1.1254107661391644
ACH-000916,-0.9843226689194235
ACH-000917,-0.91579528175238
ACH-000920,-1.1814850359125877
ACH-000921,-0.8725807084480085
ACH-000924,-0.7900349587199879
ACH-000926,-0.7204156261517898
ACH-000928,-0.919042271585528
ACH-000929,-0.9171957487252358
ACH-000932,-0.9497062291465524
ACH-000935,-1.1036247018430771
ACH-000936,-0.9602887672663292
ACH-000937,-0.9825892207407058
ACH-000938,-0.9202928790768194
ACH-000939,-0.8365866213931775
ACH-000941,-1.1293404569938483
ACH-000943,-0.8992888043700762
ACH-000946,-0.8758476022129582
ACH-000947,-0.8384663266467374
ACH-000948,-0.8499547545414554
ACH-000950,-0.9151241496140214
ACH-000953,-0.8171307443050889
ACH-000954,-0.9115625855370154
ACH-000957,-0.8218222997914892
ACH-000958,-0.8606193365735209
ACH-000960,-0.92942739473459
ACH-000963,-1.2582510792499748
ACH-000968,-1.1063374567494548
ACH-000969,-0.6676308162800361
ACH-000972,-0.8476356234686075
ACH-000973,-0.8292683549534406
ACH-000974,-0.9601746539742952
ACH-000978,-1.0051192723927147
ACH-000984,-0.9622256276562996
ACH-000986,-0.6195068392373163
ACH-000988,-0.7962043063877754
ACH-000993,-0.9537233571495036
ACH-000994,-0.6565859941573361
ACH-000996,-0.9179299192729669
ACH-001001,-0.8707881271908124
ACH-001020,-0.944415684249788
ACH-001028,-0.706712437334803
ACH-001031,-1.0063512551255864
ACH-001038,-0.7482656800537301
ACH-001048,-0.9394442162610496
ACH-001050,-0.9827743142660352
ACH-001053,-0.9265173200137056
ACH-001054,-0.8126360078352788
ACH-001061,-0.7866605424846801
ACH-001067,-0.8080164512290305
ACH-001075,-0.7933930052687405
ACH-001096,-0.6851102416873753
ACH-001111,-0.6711999192864202
ACH-001119,-0.5509627979933324
ACH-001128,-0.8395922213164984
ACH-001134,-0.9862981226534304
ACH-001151,-0.9176371810820888
ACH-001163,-1.0973099353427147
ACH-001164,-0.8969011527735696
ACH-001183,-0.7975670115223721
ACH-001192,-1.0650076392486114
ACH-001193,-0.7609017749185958
ACH-001196,-0.8216863447417087
ACH-001197,-0.6614185558995602
ACH-001205,-0.7470761339385658
ACH-001211,-1.0676641180412003
ACH-001212,-0.3181002373938053
ACH-001228,-0.7100712869329138
ACH-001232,-0.9071737940772892
ACH-001239,-0.9430431381303472
ACH-001270,-1.1298691100946414
ACH-001274,-0.8654880860864843
ACH-001275,-0.7111658308340438
ACH-001277,-0.6097826204916361
ACH-001278,-0.8673605738631778
ACH-001280,-0.5343699022655121
ACH-001283,-1.0296922640788737
ACH-001289,-0.8027959246725497
ACH-001300,-0.7487217761736661
ACH-001301,-1.0356196692911208
ACH-001302,-0.970078435944498
ACH-001306,-0.8741170509949601
ACH-001318,-0.8942533546059385
ACH-001322,-0.9303644334239722
ACH-001328,-0.8412340428148289
ACH-001332,-0.8858538254499759
ACH-001336,-0.7333454186871209
ACH-001346,-0.9849930533075092
ACH-001353,-0.9858047248196408
ACH-001354,-0.8912290880706963
ACH-001367,-0.7030119429130564
ACH-001368,-0.9065654350504696
ACH-001374,-0.8988923674854671
ACH-001377,-0.8992802824577398
ACH-001380,-0.8307451276602345
ACH-001391,-0.886315536285322
ACH-001408,-0.8726956494637655
ACH-001430,-0.7576464944148997
ACH-001431,-0.8477078178180486
ACH-001450,-0.9361820831604262
ACH-001496,-1.008489209207497
ACH-001500,-0.9848066054145964
ACH-001523,-0.8943856953437569
ACH-001532,-0.8726897046558839
ACH-001550,-0.6849651401475574
ACH-001552,-0.9011688076697136
ACH-001554,-0.8655657307181305
ACH-001654,-0.9764369896962098
ACH-001735,-0.6822062512672936
ACH-001736,-0.8999797476847052
ACH-001737,-0.8278010547949862
ACH-001740,-0.7655603950038524
ACH-001745,-0.964595826923896
ACH-001765,-0.9296272592433216
