,ZBTB11 (27107)
ACH-000004,-1.2411906680306193
ACH-000005,-1.529573121966748
ACH-000007,-1.2650379076353797
ACH-000009,-1.2793914532604334
ACH-000011,-1.2189787047317766
ACH-000012,-0.9142127940671688
ACH-000013,-1.106644252303886
ACH-000014,-1.0620994995390232
ACH-000015,-0.9686373300917293
ACH-000017,-1.0440693151284084
ACH-000018,-1.072357837569598
ACH-000019,-1.2998685062174071
ACH-000021,-1.3794612744266774
ACH-000022,-1.1248731196870176
ACH-000025,-1.2285982733187932
ACH-000028,-1.0263391732637384
ACH-000030,-1.0044497711727631
ACH-000035,-1.144610270101721
ACH-000036,-1.0357155876479849
ACH-000037,-0.3926477678829548
ACH-000039,-1.0304081428869538
ACH-000040,-0.9993289128449581
ACH-000041,-1.0600580859666966
ACH-000042,-0.8518674793386003
ACH-000045,-0.9269391843824756
ACH-000047,-0.9366464841115532
ACH-000052,-0.8760715051263837
ACH-000053,-0.9808350453158348
ACH-000054,-0.9820846731410368
ACH-000055,-0.8631568361448534
ACH-000060,-1.0218402045856942
ACH-000067,-1.1608904634421648
ACH-000070,-1.0470839887647887
ACH-000075,-1.0501052652792473
ACH-000078,-1.0433186543413593
ACH-000082,-0.9134893721775156
ACH-000085,-1.032484421150924
ACH-000086,-1.118424350749012
ACH-000087,-1.142026893951315
ACH-000092,-1.08950538322333
ACH-000095,-1.0987884096512237
ACH-000097,-1.0665402899208458
ACH-000098,-0.9318443114955022
ACH-000099,-0.9799931330259588
ACH-000108,-0.9971001794722268
ACH-000113,-1.0479052674026508
ACH-000116,-1.1739398510337062
ACH-000118,-1.17828651951964
ACH-000120,-0.9946717007005976
ACH-000123,-0.9899989585312432
ACH-000127,-0.9394877019697364
ACH-000128,-1.0489734657761072
ACH-000132,-1.1268902408247041
ACH-000133,-0.996297328209166
ACH-000137,-0.8717085803671143
ACH-000138,-0.8078261863063526
ACH-000142,-0.8474236467553538
ACH-000143,-1.0386039520250092
ACH-000146,-0.8769738048379088
ACH-000148,-1.109978961854717
ACH-000150,-1.3323850088072875
ACH-000152,-0.9776668235795004
ACH-000153,-1.0828514014252455
ACH-000159,-1.1184518150931957
ACH-000160,-1.4376151019775705
ACH-000163,-1.1154120147932027
ACH-000167,1.18299157295511
ACH-000168,-1.2314932429564187
ACH-000169,-0.9489556578879254
ACH-000178,-1.0716543516188275
ACH-000183,-0.8581423632919413
ACH-000188,-1.1120820494949106
ACH-000189,-1.0642835396202033
ACH-000190,-1.3015284538054357
ACH-000198,-0.9219739205506012
ACH-000203,-1.1827929427104882
ACH-000204,-0.9251726129650512
ACH-000206,-0.8848714321913054
ACH-000207,-0.9778130544564141
ACH-000208,-1.2038612277440637
ACH-000210,-0.9316731424955804
ACH-000211,-0.8786187403061007
ACH-000215,-1.0341650034431646
ACH-000221,-1.0804757264381326
ACH-000222,-1.1841523671202423
ACH-000223,-0.9375090465774112
ACH-000226,-0.983529656989264
ACH-000227,-0.6863228027006066
ACH-000228,-1.0513318707368355
ACH-000231,-0.9916054639847924
ACH-000232,-1.1286440968743154
ACH-000233,-0.9509550824448306
ACH-000234,-0.7284714152503801
ACH-000235,-0.8932632285383052
ACH-000237,-1.1249221997158718
ACH-000238,-0.9312601925504272
ACH-000242,-1.137688208398298
ACH-000243,-0.8252461903835132
ACH-000244,-1.1095045567020536
ACH-000246,-1.1134913396483606
ACH-000248,-0.991986493751722
ACH-000250,-1.0375844425491971
ACH-000251,-0.7153005021897909
ACH-000252,-1.2447045670888401
ACH-000253,-1.1161375245109255
ACH-000255,-1.1157553672419709
ACH-000256,-0.8109259160814489
ACH-000257,-0.9875291457807099
ACH-000258,-1.00816692476248
ACH-000259,-1.3919951561333974
ACH-000260,-1.086218835963808
ACH-000261,-0.7671675470170768
ACH-000262,-0.9206918766737342
ACH-000263,-0.899243692771997
ACH-000264,-0.6998928186100986
ACH-000265,-1.0505762784733583
ACH-000266,-0.7888195375873922
ACH-000272,-1.0450717973235608
ACH-000274,-0.6715503781436095
ACH-000277,-0.902808912393552
ACH-000278,-0.9941170263282008
ACH-000279,-1.243870978487062
ACH-000280,-0.9572630036290608
ACH-000281,-1.2596479327400585
ACH-000288,-1.1886376407225272
ACH-000291,-1.0114989276518176
ACH-000293,-1.322281958060082
ACH-000294,-0.674653015468744
ACH-000295,-1.0627348879665075
ACH-000296,-0.992644566385575
ACH-000302,-1.0334318703333891
ACH-000304,-0.8294148435516813
ACH-000307,-1.1021748709448915
ACH-000308,-0.9562733330914746
ACH-000310,-0.7484433969734967
ACH-000311,-0.8254536281493736
ACH-000312,-0.9380434015660492
ACH-000315,-0.8262343816831738
ACH-000316,-1.067169369625394
ACH-000317,-1.3376385427765545
ACH-000318,-0.9387606838710068
ACH-000319,-1.1904134554135437
ACH-000320,-0.7201219891469595
ACH-000322,-1.064667769685282
ACH-000323,-1.1064467355148413
ACH-000324,-0.9304490743354314
ACH-000329,-1.0333283435023584
ACH-000330,-1.1468757953949262
ACH-000331,-1.2114269821810937
ACH-000332,-0.6540724926352554
ACH-000334,-0.9768496795505422
ACH-000335,-1.1672285740179316
ACH-000336,-1.1770806021473732
ACH-000337,-1.287292547173353
ACH-000338,-1.0103564483534848
ACH-000339,-0.912331643222107
ACH-000341,-1.0633922728229095
ACH-000348,-0.9472822052878208
ACH-000350,-1.0285917679536092
ACH-000352,-1.0546137261831443
ACH-000356,-1.1817443367034337
ACH-000361,-1.099191959891692
ACH-000362,-0.9009362883983012
ACH-000363,-0.8570448574962217
ACH-000364,-1.0218788778283598
ACH-000365,-1.4439766586296163
ACH-000366,-1.066043439424371
ACH-000368,-1.0979442362279697
ACH-000374,-1.1617355123766469
ACH-000375,-1.0890121909971056
ACH-000376,-0.9518204426522244
ACH-000381,-1.2157085034363477
ACH-000383,-0.877714452376782
ACH-000387,-0.7179614088374938
ACH-000389,-1.0271327342598997
ACH-000390,-1.0255673658544036
ACH-000393,-0.8571148761395432
ACH-000395,-0.9993375557081572
ACH-000396,-1.1813055252042062
ACH-000397,-0.619292829783191
ACH-000401,-0.9947120849991988
ACH-000402,-0.8160167479751423
ACH-000403,-0.728914750604751
ACH-000404,-1.4540022555568353
ACH-000406,-1.1435811385869117
ACH-000407,-0.8922428983662565
ACH-000408,-1.306642189002264
ACH-000410,-1.2260986967571297
ACH-000411,-1.0959678223218925
ACH-000414,-0.9884815326376308
ACH-000415,-1.2838251691317049
ACH-000416,-0.9055706191975738
ACH-000420,-0.9154477597409164
ACH-000421,-0.9931245813893184
ACH-000424,-1.0341431447210203
ACH-000425,-0.9782309132593091
ACH-000426,-1.0285750047613695
ACH-000427,-1.1321923962700713
ACH-000433,-0.8994487150912687
ACH-000435,-0.8048414469610451
ACH-000436,-0.802020568706408
ACH-000444,-0.9806105662277812
ACH-000445,-0.5706819104818889
ACH-000448,-0.8398047927472628
ACH-000450,-0.809053710258123
ACH-000452,-0.9685975077527093
ACH-000454,-1.4021352675844097
ACH-000458,-1.1075936624022924
ACH-000459,-0.9786470284983478
ACH-000460,-1.1182162113922631
ACH-000461,-0.99342229228429
ACH-000463,-0.9845279093168908
ACH-000464,-0.911158986896863
ACH-000466,-1.1797047111414978
ACH-000467,-0.9743973917236334
ACH-000468,-0.6724914239530476
ACH-000469,-1.044447069787273
ACH-000470,-0.8173277356421286
ACH-000471,-0.9463961867814236
ACH-000472,-0.6408188789110744
