,ENTPD5 (957)
ACH-000004,0.09332452090159196
ACH-000005,0.0661193383681283
ACH-000007,-0.19317346269689298
ACH-000009,-0.12462429757617215
ACH-000011,0.02056141763092733
ACH-000012,-0.06006249327712525
ACH-000013,-0.08977231494400148
ACH-000014,-0.20648552864690392
ACH-000015,0.16258650509021552
ACH-000017,-0.16463551285938444
ACH-000018,-0.0812148388452974
ACH-000019,-0.22153819233281674
ACH-000021,0.08401589950714784
ACH-000022,-0.02389655161514588
ACH-000025,-0.002140482977607032
ACH-000028,-0.11260339211281695
ACH-000030,-0.0205114245319435
ACH-000035,0.15352737872657027
ACH-000036,0.02411942428979311
ACH-000037,0.05688280718282013
ACH-000039,-0.10455932008333477
ACH-000040,-0.18578598372941388
ACH-000041,-0.08758329591708694
ACH-000042,-0.03911747327749368
ACH-000045,-0.18741596110617545
ACH-000047,0.022433141433355938
ACH-000052,-0.11245254827787897
ACH-000053,0.005197697796748323
ACH-000054,-0.06216109489739384
ACH-000055,0.13025731940673782
ACH-000060,-0.2108640237250861
ACH-000067,0.049343869600798236
ACH-000070,-0.18796766525413566
ACH-000075,0.16575773716550193
ACH-000078,-0.10186107634118964
ACH-000082,-0.11445368620285475
ACH-000085,-0.025183317162775914
ACH-000086,0.007483811232506575
ACH-000087,0.1479322764878344
ACH-000092,0.005363709956332582
ACH-000095,-0.0350238991202884
ACH-000097,-0.08676191693438935
ACH-000098,-0.039116114200487516
ACH-000099,-0.0041364799730880504
ACH-000108,0.0978781710573632
ACH-000113,0.06755439670257854
ACH-000116,-0.0407432859265239
ACH-000118,-0.1192793875396644
ACH-000120,0.041411736823307455
ACH-000123,-0.09501589360477418
ACH-000127,-0.01744462942629456
ACH-000128,-0.10091790029629677
ACH-000132,-0.1624724905870881
ACH-000133,0.005969226423806988
ACH-000137,-0.033522966338253
ACH-000138,-0.0143975325820336
ACH-000142,-0.08422211742766697
ACH-000143,0.009661799620686756
ACH-000146,-0.026688958570685616
ACH-000148,0.022236007939936017
ACH-000150,0.0327067478883085
ACH-000152,-0.013429707612141788
ACH-000153,0.14164618188153938
ACH-000159,-0.028600931777574043
ACH-000160,-0.06121190936383545
ACH-000163,-0.16529294146396786
ACH-000167,0.059779913878859336
ACH-000168,-0.017527430226151032
ACH-000169,-0.06773902366900544
ACH-000178,-0.15141924544146868
ACH-000183,-0.061143944759282975
ACH-000188,-0.00834993401233418
ACH-000189,0.13951081970936693
ACH-000190,-0.14932520296331098
ACH-000198,-0.002070206524318877
ACH-000203,0.03563525273295395
ACH-000204,-0.15257101334037046
ACH-000206,0.0682456631929788
ACH-000207,-0.20377437198127696
ACH-000208,0.32822985820730605
ACH-000210,-0.401494928789561
ACH-000211,-0.03860801885348989
ACH-000215,-0.004106405251946297
ACH-000221,0.11014262449951613
ACH-000222,0.03444671706410926
ACH-000223,-0.049736947429581686
ACH-000226,-0.10321401331809367
ACH-000227,-0.10256378367284813
ACH-000228,-0.2501718247622274
ACH-000231,-0.003592663978205187
ACH-000232,0.072206966210581
ACH-000233,0.009712713365532012
ACH-000234,0.07182233023970731
ACH-000235,-0.017654760430302292
ACH-000237,-0.10618391563794878
ACH-000238,0.105187660425437
ACH-000242,0.0256876212975948
ACH-000243,-0.12727769093589758
ACH-000244,-0.17861523966539594
ACH-000246,-0.11711709667417272
ACH-000248,-0.12080966946776307
ACH-000250,0.011351353323114141
ACH-000251,-0.06142193336164281
ACH-000252,-0.01762395125065646
ACH-000253,0.06158738479146286
ACH-000255,0.021573618730534202
ACH-000256,-0.13777514093895796
ACH-000257,-0.1540350159534226
ACH-000258,0.029395721626311117
ACH-000259,0.020363991605331
ACH-000260,0.047041083151320884
ACH-000261,-0.05666200251166297
ACH-000262,0.043309328317093984
ACH-000263,-0.20224949052191213
ACH-000264,-0.010576658567439064
ACH-000265,-0.013115187147659971
ACH-000266,0.012721923200084759
ACH-000272,-0.08951770502366077
ACH-000274,0.015664132911465
ACH-000277,-0.009781909157569971
ACH-000278,-0.20126970236794509
ACH-000279,-0.05318041512552185
ACH-000280,-0.07476741446507222
