,GP9 (2815)
ACH-000004,-0.16146990549739487
ACH-000005,-0.11547702653595385
ACH-000007,0.19656323521896427
ACH-000009,-0.08839999907489178
ACH-000011,0.06587691497682435
ACH-000012,0.02154819292290759
ACH-000013,-0.09469684482516104
ACH-000014,-0.18148911193712028
ACH-000015,0.02629924225682153
ACH-000017,-0.10637646537669053
ACH-000018,-0.08361394051934166
ACH-000019,-0.062203177201337514
ACH-000021,-0.025962151560265757
ACH-000022,-0.020228531977608887
ACH-000025,-0.03999395331584934
ACH-000028,-0.04588187572524325
ACH-000030,-0.01771884302755523
ACH-000035,-0.12202316466954513
ACH-000036,0.04217591680891138
ACH-000037,-0.05026523242203576
ACH-000039,-0.11529661699412935
ACH-000040,-0.017247727532882333
ACH-000041,-0.030619086395001282
ACH-000042,-0.024286560108686867
ACH-000045,0.17621441749969266
ACH-000047,-0.17899352658695286
ACH-000052,0.1002802413010484
ACH-000053,-0.03149035862618817
ACH-000054,-0.07622598303874935
ACH-000055,-0.31627021602730937
ACH-000060,-0.2131505304354612
ACH-000067,0.022184060989340462
ACH-000070,-0.06693684705543453
ACH-000075,-0.15020209319223166
ACH-000078,-0.11976944690196024
ACH-000082,0.028800769418051368
ACH-000085,-0.02860760260222832
ACH-000086,-0.04874043405937113
ACH-000087,-0.06485936272373521
ACH-000092,-0.052250359552067256
ACH-000095,-0.04376676454011802
ACH-000097,-0.011045822614211416
ACH-000098,-0.07878668374670877
ACH-000099,0.017193896794050513
ACH-000108,0.013798800347509016
ACH-000113,-0.008018437925592524
ACH-000116,0.006412742353792987
ACH-000118,-0.1102206317472785
ACH-000120,0.09861366912122174
ACH-000123,-0.05940901975600502
ACH-000127,-0.06912413901706722
ACH-000128,-0.16100818548172172
ACH-000132,0.027228611398288263
ACH-000133,-0.11170921383766252
ACH-000137,0.02992581328429805
ACH-000138,0.02036538587965332
ACH-000142,-0.0006600328521997905
ACH-000143,-0.055232105109562925
ACH-000146,-0.0491892415271195
ACH-000148,-0.009488824307996873
ACH-000150,-0.09284300670368628
ACH-000152,0.003150359531408221
ACH-000153,0.17975809472453178
ACH-000159,0.018243407138560732
ACH-000160,0.01654599447215879
ACH-000163,-0.09650107346196783
ACH-000167,0.0329257927580135
ACH-000168,-0.1830776135207419
ACH-000169,-0.0002479002572648827
ACH-000178,-0.028165030294664575
ACH-000183,-0.18766305591962693
ACH-000188,0.0195524615924056
ACH-000189,0.09782929137707183
ACH-000190,-0.04273253088145995
ACH-000198,-0.05313378897618632
ACH-000203,-0.12773339113973958
ACH-000204,-0.20111644048091668
ACH-000206,-0.14771008741356026
ACH-000207,0.06879058379218939
ACH-000208,-0.05569753533808173
ACH-000210,-0.16604355308165178
ACH-000211,-0.08106061488943356
ACH-000215,0.015347918469996443
ACH-000221,0.014630000142867588
ACH-000222,-0.2300995974430645
ACH-000223,-0.03771960662437703
ACH-000226,0.018267078026956148
ACH-000227,-0.0354571583090063
ACH-000228,-0.007431762276656004
ACH-000231,-0.05003424121229977
ACH-000232,-0.07084445556532258
ACH-000233,0.03665825526665868
ACH-000234,-0.010494857621168693
ACH-000235,-0.0019474311967266414
ACH-000237,-0.012073970026693451
ACH-000238,-0.037606651138844385
ACH-000242,-0.020083705465171117
ACH-000243,0.01822363290948522
ACH-000244,-0.2837679637018045
ACH-000246,-0.07345189402448454
ACH-000248,0.06040282637881957
ACH-000250,-0.04319507190309133
ACH-000251,0.001265046591643988
ACH-000252,0.0857764903841463
ACH-000253,0.029492857712657545
ACH-000255,-0.048937238403405504
ACH-000256,-0.003937591906762229
ACH-000257,0.010354841876202378
ACH-000258,0.024202249258484458
ACH-000259,-0.16137010392465978
ACH-000260,-0.10898382602809494
ACH-000261,-0.06624956797756656
ACH-000262,-0.25215649119411515
ACH-000263,-0.04917359850263375
ACH-000264,0.0007468662491710037
ACH-000265,-0.052018952420224134
ACH-000266,-0.0037573864211688673
ACH-000272,0.021415920298903445
ACH-000274,-0.2467637318007093
ACH-000277,-0.06952187677905129
ACH-000278,-0.016522445993945683
ACH-000279,-0.09980402747253864
ACH-000280,-0.11040563691924128
ACH-000281,0.01434967235992063
ACH-000288,-0.07866444320497899
ACH-000291,0.01658863312151534
ACH-000293,-0.08592444479539392
ACH-000294,-0.08941824547034521
ACH-000295,-0.10039638855424507
ACH-000296,-0.02394523719252669
ACH-000302,-0.08454695236163512
ACH-000304,-0.0761164694332807
ACH-000307,0.07685326361462172
ACH-000308,-0.04717957634512995
ACH-000310,-0.06452847577526867
ACH-000311,0.03350388740616698
ACH-000312,-0.016286645455870018
ACH-000315,-0.038620449740916635
ACH-000316,-0.05879122500497989
ACH-000317,-0.003693914672243194
ACH-000318,-0.11801152970701607
ACH-000319,0.050469733679505885
ACH-000320,-0.2741615919459681
ACH-000322,0.009251754243228022
ACH-000323,-0.1283379621974161
ACH-000324,-0.010940040786341329
ACH-000329,0.028132962927312308
ACH-000330,-0.23599933808737156
ACH-000331,-0.1624961602519505
ACH-000332,0.01394075674865903
ACH-000334,-0.01994954397398289
ACH-000335,-0.1831258793240759
ACH-000336,0.057758843966112625
ACH-000337,-0.29195501216591496
ACH-000338,-0.09408430597616448
ACH-000339,-0.05907860861297934
ACH-000341,-0.17375897380618738
ACH-000348,-0.06787388017651341
ACH-000350,-0.042700704880728066
ACH-000352,-0.06801680314539271
ACH-000356,-0.12802774824400276
ACH-000361,-0.21349197686068666
ACH-000362,0.021903708816394373
ACH-000363,-0.11174064351749703
ACH-000364,-0.14912860120209628
ACH-000365,0.04173456115621391
ACH-000366,-0.14707208524941
ACH-000368,-0.12910423113546216
ACH-000374,0.02070944486651689
ACH-000375,0.07387080211967295
ACH-000376,-0.14729318693110968
ACH-000381,-0.2130325576917932
ACH-000383,-0.0028220139785967405
ACH-000387,0.09164715891472744
ACH-000389,0.02394503633962954
ACH-000390,-0.12883779183085245
ACH-000393,-0.08058377601157336
ACH-000395,-0.01690525437619074
ACH-000396,0.14961128012117886
ACH-000397,-0.11428069428628446
ACH-000401,-0.10732304997182608
ACH-000402,0.5778814801320782
ACH-000403,-0.011047425999852634
ACH-000404,-0.2601910097972909
ACH-000406,-0.02957575751878538
ACH-000407,-0.15286530243446547
ACH-000408,-0.035289332669827686
ACH-000410,-0.08821926300708326
ACH-000411,-0.03063231909461788
ACH-000414,-0.14745834034990266
ACH-000415,0.02414474987271409
ACH-000416,0.011563698225016107
ACH-000420,-0.0020797918808234325
ACH-000421,-0.04347960530217004
ACH-000424,-0.07066412750933253
ACH-000425,-0.014176368587969328
ACH-000426,-0.06896485043485606
ACH-000427,-0.006945933530103002
ACH-000433,-0.07284335707479651
ACH-000435,0.09485533872409292
ACH-000436,0.053984074565585176
ACH-000444,-0.08792653233752785
ACH-000445,-0.2644431007340865
ACH-000448,0.017009221153603413
ACH-000450,0.06185260568799152
ACH-000452,-0.2061636006717626
ACH-000454,-0.05003494321476064
ACH-000458,-0.16682454780672673
ACH-000459,0.052962989572947816
ACH-000460,-0.01707405153844177
ACH-000461,0.05592424442858708
ACH-000463,-0.055721512848157836
ACH-000464,0.06071930223165856
ACH-000466,-0.06136718212355944
ACH-000467,-0.04787179655081104
ACH-000468,0.036024762838180964
ACH-000469,0.006223368682188204
ACH-000470,-0.1553006007925587
ACH-000471,-0.07828892115491119
ACH-000472,-0.10481728611153668
ACH-000473,-0.08694182352751255
ACH-000475,-0.059190319161525125
ACH-000476,0.0951576126967114
ACH-000477,-0.1868575841544864
ACH-000479,0.12254874828180727
ACH-000480,-0.018940295617947484
ACH-000481,-0.06571457020663395
ACH-000483,-0.06064151875021322
ACH-000484,-0.18812206459298075
ACH-000485,-0.10794135842653772
ACH-000486,-0.06161331712858863
ACH-000487,0.034746847727099364
ACH-000488,-0.15174472690965513
ACH-000490,-0.09594956453375897
ACH-000491,-0.1129468035876037
ACH-000495,-0.1972490360179046
ACH-000496,0.01968799725404672
ACH-000499,-0.02952075482333246
ACH-000500,-0.13558900259958112
ACH-000502,-0.01825580903842398
ACH-000503,0.017238448041663787
ACH-000505,-0.11478739114787735
ACH-000507,0.0504152235031714
ACH-000510,0.0509998777161036
ACH-000511,-0.08367458734313751
ACH-000512,-0.09354137959785533
ACH-000516,-0.06773741789350489
ACH-000517,-0.08253843045985325
ACH-000518,0.13382091938527707
ACH-000520,-0.10890190774062396
ACH-000521,-0.025030991334590767
ACH-000522,-0.01611567509110501
ACH-000524,-0.0431728963024372
ACH-000527,-0.08995034929704976
ACH-000528,-0.062178934804689015
ACH-000537,-0.023949727445465373
ACH-000541,-0.15031235714526828
ACH-000542,-0.08042573010483628
ACH-000544,-0.10887228722210104
ACH-000545,-0.009260870494022196
ACH-000547,-0.3702781095291641
ACH-000548,-0.1629672415386958
ACH-000549,-0.1095022036884005
ACH-000550,-0.09208618227717427
ACH-000552,-0.17127451193796028
ACH-000556,-0.04069042845422779
ACH-000557,0.015196371644781713
ACH-000569,-0.01161200632054752
ACH-000570,-0.06189381507888071
ACH-000571,0.0043231758795306136
ACH-000573,-0.0925654258579746
ACH-000576,-0.2000091439990533
ACH-000579,-0.2292969669135232
ACH-000580,-0.04946098942714314
ACH-000584,-0.20715086265934085
ACH-000585,-0.06748207097688233
ACH-000588,-0.07287297458157922
ACH-000589,-0.05126367202174529
ACH-000591,-0.051863762130320235
ACH-000593,-0.201969770012278
ACH-000600,-0.07615376342825378
ACH-000601,-0.04035203597964835
ACH-000605,0.036404742974648865
ACH-000606,0.1562659020109753
ACH-000608,-0.07054087305491423
ACH-000614,-0.12734561780080805
ACH-000616,-0.05283947666524226
ACH-000618,-0.02384686668141149
ACH-000619,0.09209665251427604
ACH-000620,0.11213356376838443
ACH-000621,-0.09571643589587353
ACH-000622,-0.143185277193396
ACH-000623,0.03147640961452894
ACH-000624,-0.040464291472879936
ACH-000627,-0.046127952474921685
ACH-000630,-0.026889375983119083
ACH-000631,-0.12054948530745747
ACH-000632,0.006942372671006584
ACH-000633,-0.08142173339133922
ACH-000637,-0.05043264399802309
ACH-000638,-0.09303619901081467
ACH-000646,0.08102958480411616
ACH-000647,-0.03737863916274314
ACH-000648,-0.010037943721025434
ACH-000649,-0.05838052929487547
ACH-000651,-0.12382178524486295
ACH-000652,0.058478090640124825
ACH-000653,-0.15094531561744565
ACH-000657,-0.049156187502016814
ACH-000658,-0.09206154302177168
ACH-000661,0.02537791057518581
ACH-000662,-0.3482728030008379
ACH-000663,-0.1665067220084469
ACH-000665,-0.0445497088570404
ACH-000671,-0.12295143949129017
ACH-000672,-0.2255067997607268
ACH-000673,-0.13008395357543145
ACH-000676,-0.024086293077509098
ACH-000677,0.009391567706444498
ACH-000681,0.08103699722011623
