,EMCN (51705)
ACH-000004,0.05492874033163033
ACH-000005,0.31908088290903064
ACH-000007,0.2828010393209418
ACH-000009,0.24360795818588096
ACH-000011,0.1793194539581583
ACH-000012,0.20203898397833506
ACH-000013,0.19777984382464328
ACH-000014,0.08853231986866132
ACH-000015,0.14143568291389727
ACH-000017,0.10549229602142138
ACH-000018,0.2653509985609265
ACH-000019,-0.015745547330203502
ACH-000021,0.21630427198157812
ACH-000022,0.07015158955048174
ACH-000025,0.23406793165582795
ACH-000028,0.020829361318511937
ACH-000030,0.07827797280148639
ACH-000035,0.2973072260686236
ACH-000036,0.05834093180784766
ACH-000037,0.3426603837585393
ACH-000039,0.16477149798092486
ACH-000040,0.006624213688042975
ACH-000041,0.07305837609057997
ACH-000042,0.19696721322941468
ACH-000045,0.032687476961133485
ACH-000047,0.1346646175411311
ACH-000052,-0.24329492243459636
ACH-000053,0.1649399487300749
ACH-000054,0.13654122753785114
ACH-000055,0.14945726340465018
ACH-000060,0.26090756450473795
ACH-000067,0.2271334371767299
ACH-000070,0.1577396743112191
ACH-000075,0.0984279168465434
ACH-000078,0.0055958633896464076
ACH-000082,0.15674935489682082
ACH-000085,0.3456525713967009
ACH-000086,0.18921345137641526
ACH-000087,0.13956343846752514
ACH-000092,0.17650288272091771
ACH-000095,0.13900870246790165
ACH-000097,0.19989814810774847
ACH-000098,0.10047411990039468
ACH-000099,0.21724890538714145
ACH-000108,0.3094985394290277
ACH-000113,0.16006391534140274
ACH-000116,0.03945682131585977
ACH-000118,0.16674058558906496
ACH-000120,-0.0006317955131163125
ACH-000123,0.04899921631855761
ACH-000127,0.11363646717943668
ACH-000128,0.16112826556422954
ACH-000132,0.0901675008291883
ACH-000133,0.14815936762562887
ACH-000137,0.14212092329749995
ACH-000138,0.297349504143252
ACH-000142,0.14807271315894738
ACH-000143,0.024118032508874013
ACH-000146,0.11801414038711923
ACH-000148,0.13035075676524335
ACH-000150,-0.01952395439924775
ACH-000152,0.16673209137311462
ACH-000153,0.04681026482069452
ACH-000159,0.16276986544794986
ACH-000160,0.09247604511987703
ACH-000163,0.1367173077323127
ACH-000167,0.10793928151753872
ACH-000168,0.11097045050824766
ACH-000169,0.09539993792215412
ACH-000178,0.053925197975897225
ACH-000183,0.06305232687094288
ACH-000188,0.017546093464774582
ACH-000189,0.04889435492899906
ACH-000190,-0.13652442357542344
ACH-000198,0.13645700978673314
ACH-000203,0.4324065426355964
ACH-000204,0.06353234254371949
ACH-000206,-0.03861246086737085
ACH-000207,0.06131796822104065
ACH-000208,0.0980484579572052
ACH-000210,0.25702884659976805
ACH-000211,0.07809224230413091
ACH-000215,0.1706199434589699
ACH-000221,0.18023276400796032
ACH-000222,0.1941953821728297
ACH-000223,0.15519892171349495
ACH-000226,0.2507563538804303
ACH-000227,0.16821025348415636
ACH-000228,0.28433545031746954
ACH-000231,0.1901177298295888
ACH-000232,0.15312911541821544
ACH-000233,0.11674312432162298
ACH-000234,0.1983139509814043
ACH-000235,0.10007960434095492
ACH-000237,0.16536453175205335
ACH-000238,0.18895607648781895
ACH-000242,0.10331172478121116
ACH-000243,0.06604810067087433
ACH-000244,0.2162859378664564
ACH-000246,0.2226405640529444
ACH-000248,0.24236786021063106
ACH-000250,0.17861076896930025
ACH-000251,0.08780191647654688
ACH-000252,0.11290606215883302
ACH-000253,0.06265462160960926
ACH-000255,0.18872164537093336
ACH-000256,0.3355447084362989
ACH-000257,-0.009039379006039138
ACH-000258,0.17130193258239865
ACH-000259,0.05124714386029212
ACH-000260,0.1066730111198278
ACH-000261,0.13970383272169826
ACH-000262,0.10078162503659904
ACH-000263,-0.07567091537681753
ACH-000264,0.17886870062436275
ACH-000265,0.10334285869700513
ACH-000266,0.17908418787972016
ACH-000272,0.2140056258098774
ACH-000274,0.1943339066577585
ACH-000277,0.012466199090268013
ACH-000278,0.2121924780213781
ACH-000279,0.13980734259035052
ACH-000280,0.12984434958265498
ACH-000281,0.20387637991236196
ACH-000288,0.21235551039600176
ACH-000291,0.14088388652697775
ACH-000293,0.22258556481083536
ACH-000294,0.053586879578010164
ACH-000295,0.006056490247280996
ACH-000296,0.17269019189549167
ACH-000302,0.047980785257913286
ACH-000304,0.039276465559829866
ACH-000307,0.20741819218797908
ACH-000308,0.1697165117717596
ACH-000310,0.07733848534397687
ACH-000311,0.09947212463646787
ACH-000312,0.2512784890099267
ACH-000315,-0.019629620614152386
ACH-000316,-0.008170948497695127
ACH-000317,0.10758317668742257
ACH-000318,0.14580157806536775
ACH-000319,0.1718983157550986
ACH-000320,0.18839860935207312
ACH-000322,-0.07524842393115509
ACH-000323,0.17803967332530296
ACH-000324,0.17512937807266066
ACH-000329,0.2570602300696777
ACH-000330,0.2096405513642106
ACH-000331,0.1563407439532596
ACH-000332,0.1167012780005142
ACH-000334,0.24030462978347056
ACH-000335,-0.00506136333004665
ACH-000336,0.3614672814404066
ACH-000337,0.09400413825024263
ACH-000338,0.7548370691780975
ACH-000339,0.13209515334881108
ACH-000341,0.2938467138465423
ACH-000348,0.1187451694365376
ACH-000350,0.1927700332715349
ACH-000352,0.1258389918589489
ACH-000356,0.16036818483161927
ACH-000361,0.09124190940374473
ACH-000362,0.17058351319726694
ACH-000363,0.08213155872289826
ACH-000364,0.17866208986062698
ACH-000365,0.11089374610214248
ACH-000366,0.15970457660461426
ACH-000368,0.0833674725181072
ACH-000374,0.20074421752177932
ACH-000375,-0.023801292671555254
ACH-000376,0.054640622354260183
ACH-000381,0.20729208592649107
ACH-000383,0.10997387254189596
ACH-000387,0.12016163699978763
ACH-000389,0.24093926504978336
ACH-000390,0.15061033524883172
ACH-000393,0.11695839581457795
ACH-000395,0.022674689243062467
ACH-000396,0.13667584410674688
ACH-000397,-0.0191083931185026
ACH-000401,-0.034915513873019964
ACH-000402,0.4477042129025967
ACH-000403,0.11967283762885322
ACH-000404,0.4924189910855039
ACH-000406,0.158896959547787
ACH-000407,0.10522714116504628
ACH-000408,0.23639792620829936
ACH-000410,0.14591169830394027
ACH-000411,-0.017422335725839518
ACH-000414,0.1248730941283034
ACH-000415,0.22102416098861247
ACH-000416,0.13847577915916154
ACH-000420,-0.02724116710576183
ACH-000421,0.07005780836932134
ACH-000424,0.15889243778566775
ACH-000425,0.07724915114582476
ACH-000426,0.2691090072102315
ACH-000427,0.18389488647459626
ACH-000433,0.15776818191204395
ACH-000435,0.09250876182446492
ACH-000436,0.06637488510693046
ACH-000444,0.11143819056328146
ACH-000445,0.13530649748797124
ACH-000448,0.11470378771993052
ACH-000450,0.07630670310991168
ACH-000452,0.14307590300545694
ACH-000454,0.043309908515403485
ACH-000458,0.2557285289253384
ACH-000459,0.0940742631432894
ACH-000460,0.037618520370303166
ACH-000461,0.25745492830871985
ACH-000463,0.16559896497051735
ACH-000464,0.2531128995499355
ACH-000466,0.204234838308214
ACH-000467,0.18880920424271405
ACH-000468,0.1973069670985596
