,HECTD3 (79654)
ACH-000004,-0.1120039166633754
ACH-000005,-0.11360530170778738
ACH-000007,0.038040778245139836
ACH-000009,-0.239719081270972
ACH-000011,-0.09100941515219436
ACH-000012,-0.09795834363462376
ACH-000013,-0.08448794460125683
ACH-000014,0.07484245715255973
ACH-000015,-0.17218555960059298
ACH-000017,-0.2394533842935085
ACH-000018,0.012382489160237677
ACH-000019,-0.3194956705470651
ACH-000021,-0.11010601950164674
ACH-000022,-0.07094567018613468
ACH-000025,-0.16117004100846274
ACH-000028,-0.18659309840048272
ACH-000030,-0.12405545949807928
ACH-000035,0.01902073686974484
ACH-000036,-0.04517732205419599
ACH-000037,-0.06777566991867351
ACH-000039,-0.1111163235042351
ACH-000040,-0.109958342527881
ACH-000041,-0.1680651181308246
ACH-000042,-0.012276247246951966
ACH-000045,-0.1668305074948871
ACH-000047,-0.06829316011310793
ACH-000052,-0.10870440787080107
ACH-000053,-0.14229382648601258
ACH-000054,-0.16288125232907752
ACH-000055,-0.1241235795433036
ACH-000060,-0.06389576060606236
ACH-000067,-0.0837492623520658
ACH-000070,-0.14428113828651826
ACH-000075,-0.20462660036642716
ACH-000078,-0.05069231430375282
ACH-000082,-0.1141939129260337
ACH-000085,-0.15391422025267826
ACH-000086,-0.09790536949327128
ACH-000087,-0.27000090461249426
ACH-000092,-0.1667486984555802
ACH-000095,-0.14072869216105402
ACH-000097,-0.05717110084139253
ACH-000098,-0.15065195035834208
ACH-000099,-0.08803558809996267
ACH-000108,-0.1245539940067926
ACH-000113,-0.05444247945410703
ACH-000116,-0.20409444148769768
ACH-000118,-0.04514056506604735
ACH-000120,-0.022289412127866382
ACH-000123,-0.1737733767253129
ACH-000127,-0.08501951466300835
ACH-000128,-0.09104493323281992
ACH-000132,-0.1994862923804672
ACH-000133,-0.05184960306153155
ACH-000137,-0.33065670720147017
ACH-000138,-0.1289274025177899
ACH-000142,-0.10485018010447328
ACH-000143,-0.07672908727732818
ACH-000146,-0.1562853839134252
ACH-000148,-0.1454341903135495
ACH-000150,-0.35660019037306456
ACH-000152,-0.21115487866008692
ACH-000153,0.0017748959321611964
ACH-000159,-0.04525491312329453
ACH-000160,-0.07785377498745198
ACH-000163,0.002577270780828927
ACH-000167,-0.13618670813681172
ACH-000168,-0.0876559715672132
ACH-000169,-0.2086388170527732
ACH-000178,-0.12759585436073653
ACH-000183,-0.2450938214799961
ACH-000188,-0.06496862853270992
ACH-000189,0.17157718786176826
ACH-000190,-0.0657537133865718
ACH-000198,0.02281375767232206
ACH-000203,-0.02456344155911169
ACH-000204,-0.019250166639492
ACH-000206,0.04957183676117976
ACH-000207,-0.10851479398058188
ACH-000208,-0.05901784174726045
ACH-000210,-0.1357625840133816
ACH-000211,0.0632932328887674
ACH-000215,-0.02510420000185625
ACH-000221,0.1111666953346784
ACH-000222,-0.0428947439610518
ACH-000223,-0.08686694032138681
ACH-000226,-0.024069068356509286
ACH-000227,-0.018232108257048782
ACH-000228,-0.08277947296759641
ACH-000231,-0.09251349622537293
ACH-000232,-0.07614846629304302
ACH-000233,-0.07764820503851085
ACH-000234,-0.06414356114685567
ACH-000235,-0.07898286339055552
ACH-000237,0.018429693546538645
ACH-000238,-0.009771222943536096
ACH-000242,0.20554726532375933
ACH-000243,-0.04482157584432067
ACH-000244,0.13259558750269992
ACH-000246,-0.14889394225384614
ACH-000248,-0.14163746643621455
ACH-000250,-0.018990376399740747
ACH-000251,0.10071737045416182
ACH-000252,-0.19606881633515288
ACH-000253,-0.10564616888148626
ACH-000255,-0.21087070082487047
ACH-000256,-0.20632609316001885
ACH-000257,-0.07029568718931954
ACH-000258,0.04337063727983298
ACH-000259,-0.0480671423616391
ACH-000260,-0.08660412907942294
ACH-000261,-0.04410580012848042
ACH-000262,-0.12275862696489333
