,NDUFC1 (4717)
ACH-000190,-0.38272490980914936
ACH-000198,-0.39424854704401424
ACH-000203,-0.390402618208157
ACH-000204,-0.21584771541022404
ACH-000206,0.15764807321803212
ACH-000207,-0.15475276344627584
ACH-000208,-0.22220411018858327
ACH-000210,-0.16553485785818198
ACH-000211,-0.3120337467906428
ACH-000215,-0.1928995563001229
ACH-000221,-0.4369196501663163
ACH-000222,-0.1505770093683621
ACH-000223,-0.25416590312872905
ACH-000226,0.0021095531060932615
ACH-000227,-0.3428865973115726
ACH-000228,-0.1309356402722727
ACH-000231,-0.0935132847115617
ACH-000232,-0.015910927496686773
ACH-000233,-0.11528842751367392
ACH-000234,-0.07986133503387204
ACH-000235,-0.23991794962928176
ACH-000237,0.01828242125520785
ACH-000238,-0.1268069231526291
ACH-000242,-0.1816438980877799
ACH-000243,-0.2515375113986957
ACH-000244,-0.060348937331864326
ACH-000246,-0.39394758223956056
ACH-000248,-0.19524314156437286
ACH-000250,0.023182006948662227
ACH-000251,-0.102347993538734
ACH-000252,-0.3919570455587237
ACH-000253,-0.21666458820377904
ACH-000255,-0.14522003912840473
ACH-000256,-0.12240577316206935
ACH-000257,-0.14501427517403068
ACH-000258,-0.024019114623289418
ACH-000259,-0.34367317787575297
ACH-000260,-0.13966118840857406
ACH-000261,-0.11941145009484735
ACH-000262,-0.09543748116469752
ACH-000263,-0.3020354048308925
ACH-000264,-0.18060538076976596
ACH-000265,-0.339875628221248
ACH-000266,-0.13330709236452626
ACH-000272,-0.2511275400165521
ACH-000274,-0.21220827253775992
ACH-000277,-0.4672780754015167
ACH-000278,-0.08274465529312515
ACH-000279,-0.21391307584919456
ACH-000280,-0.293070306015877
ACH-000281,-0.09913401719236163
ACH-000288,-0.2217094043984143
ACH-000291,-0.2653374049107874
ACH-000293,-0.3491923699067916
ACH-000294,0.12142360944001693
ACH-000295,-0.09033982790212512
ACH-000296,-0.028664520870661337
ACH-000302,-0.4759606415845064
ACH-000304,-0.6981959822646305
ACH-000307,-0.2141670343700321
ACH-000308,-0.1991787332573716
ACH-000310,-0.1770368431067073
ACH-000311,-0.28079263901905216
ACH-000312,-0.44116010411968104
ACH-000315,-0.04020015107099492
ACH-000316,-0.1496555990592137
ACH-000317,-0.6381610034498599
ACH-000318,-0.24156972708036126
ACH-000319,-0.12217511605344693
ACH-000320,-0.143951580613132
ACH-000322,-0.24572511676315106
ACH-000323,-0.0942225251593314
ACH-000324,0.06352684415427541
ACH-000329,-0.4267220704560499
ACH-000330,-0.17136059009105178
ACH-000331,-0.10624520970247392
ACH-000332,-0.034438649144121695
ACH-000334,-0.14051976054790308
ACH-000335,-0.4017681615360297
ACH-000336,-0.3374619506550507
ACH-000337,-0.09821517070694973
ACH-000338,-0.0724414568058836
ACH-000339,-0.19203908496441333
ACH-000341,-0.19936348660303094
ACH-000348,-0.3283715303936783
ACH-000350,-0.4180957611026541
ACH-000352,-0.3972499802468065
ACH-000356,-0.22441384819657495
ACH-000361,-0.2651921375178708
ACH-000362,-0.38030152063766537
ACH-000363,-0.44146832914519696
ACH-000364,-0.4158669965355137
ACH-000365,-0.3598442613532095
ACH-000366,-0.0406187423494128
ACH-000368,-0.2007387083282257
ACH-000374,-0.4793988540081561
ACH-000375,-0.18638311405514124
ACH-000376,-0.2895992799278723
ACH-000381,-0.0867411313321638
ACH-000383,-0.3153658497646267
ACH-000387,-0.06844959410912038
ACH-000389,-0.03043048144946877
ACH-000390,-0.25494148607565525
ACH-000393,-0.07884146543910159
ACH-000395,-0.13603566333877262
ACH-000396,-0.34005004158124263
ACH-000397,-0.14766531536138866
ACH-000401,-0.0821207873156066
ACH-000402,-0.18540536737721106
ACH-000403,-0.3249799499078213
ACH-000404,-0.5595304384571517
ACH-000406,-0.4530230914776999
ACH-000407,-0.3162165989029915
ACH-000408,-0.17738177899703206
ACH-000410,-0.2149545600480731
ACH-000411,-0.17835686998693587
ACH-000414,-0.3010123984939207
ACH-000415,-0.18455056903693093
ACH-000416,-0.1717099638144612
ACH-000420,-0.33367874748650944
ACH-000421,-0.2057521603416881
ACH-000424,-0.4431337333348852
ACH-000425,-0.2764692584339487
ACH-000426,-0.11936062574423464
ACH-000427,-0.4382030425791566
ACH-000433,0.026451727550996968
ACH-000435,-0.29601579749947793
ACH-000436,0.002970216952475741
ACH-000444,-0.3479916969959929
ACH-000445,-0.1540763926138516
ACH-000448,-0.2443755100495642
ACH-000450,-0.7435462619287597
ACH-000452,-0.10310670735281677
ACH-000454,-0.3956355552344251
ACH-000458,-0.0027611963131175584
ACH-000459,-0.5777010085694996
ACH-000460,-0.05064913404712546
ACH-000461,-0.3394729854972628
ACH-000463,-0.055443089556012855
ACH-000464,-0.08305172534132615
ACH-000466,-0.0894484662659831
ACH-000467,-0.6044184437401814
ACH-000468,-0.1322383338757235
ACH-000469,-0.36998030580580893
ACH-000470,-0.16196178605599293
ACH-000471,-0.06309406283387571
ACH-000472,-0.15775583220349765
ACH-000473,-0.28979166761051545
ACH-000475,-0.2280746033163085
ACH-000476,-0.4029920225060295
ACH-000477,-0.26362763216762625
ACH-000479,-0.3172684284990905
ACH-000480,-0.33403048232872024
ACH-000481,-0.2888494891354777
ACH-000483,-0.31065580804003284
ACH-000484,-0.21525386983277114
ACH-000485,-0.16593258787273713
ACH-000486,-0.2325383373366821
ACH-000487,-0.05942941358259399
ACH-000488,-0.5688386346473807
ACH-000490,-0.16819545018140525
ACH-000491,-0.39567745059198095
ACH-000495,0.06453162962337301
ACH-000496,-0.15787916737240815
ACH-000499,-0.21740598338248
ACH-000500,-0.3032209948620493
ACH-000502,-0.1186382804011256
ACH-000503,-0.21686009509737905
ACH-000505,-0.1756985997726971
ACH-000507,-0.3726650952187776
ACH-000510,-0.17931834538901942
ACH-000511,-0.03418293422053086
ACH-000512,-0.6149700735350057
ACH-000516,-0.0915000182801826
ACH-000517,-0.2157954201950046
ACH-000518,0.03979206418536359
ACH-000520,0.053000781207921885
ACH-000521,-0.2925926525728753
ACH-000522,-0.2379422482529869
ACH-000524,-0.11288825974483667
ACH-000527,-0.18985375979152772
ACH-000528,-0.6234968938383142
ACH-000537,-0.40855742815132096
ACH-000541,-0.1529621218946585
ACH-000542,-0.08482998892692313
ACH-000544,-0.3785181596467559
ACH-000545,-0.1855434343943746
ACH-000547,-0.6552606041480105
ACH-000548,-0.07127157119649595
ACH-000549,-0.31342511952773666
ACH-000550,-0.05023657532259435
ACH-000552,-0.3091575866807836
ACH-000556,-0.3919294217574067
ACH-000557,-0.2261847168259813
ACH-000569,-0.10547375293971167
ACH-000570,-0.16649631373869242
ACH-000571,-0.18853047916326104
ACH-000573,-0.19229818820776684
ACH-000576,0.03755085591259817
ACH-000579,-0.401335623815285
ACH-000580,-0.22497502941954786
ACH-000584,-0.07654051756834447
ACH-000585,-0.11985744857948412
ACH-000588,-0.4845585107770241
ACH-000589,-0.7933509193023649
ACH-000591,-0.13330991037409345
ACH-000593,-0.301846221582583
ACH-000600,-0.24182998616697246
ACH-000601,-0.15861086512714145
ACH-000605,-0.2365972049766052
ACH-000606,-0.3990953915967117
ACH-000608,-0.2774649488035223
ACH-000614,-0.5638083237039525
ACH-000616,-0.18747240741253046
ACH-000618,-0.7045569126291317
ACH-000619,-0.2648696910361896
ACH-000620,-0.4097994820472677
ACH-000621,-0.09593200401963632
ACH-000622,-0.06877683429761004
ACH-000623,-0.1500572773485613
ACH-000624,-0.043752683641099216
ACH-000627,-0.17857891909281945
ACH-000630,-0.19749306935456745
ACH-000631,0.07722029604206214
ACH-000632,-0.1357393945852331
ACH-000633,-0.581906918291339
ACH-000637,-0.26312721557924323
ACH-000638,-0.3075804564647409
ACH-000646,-0.4874820819234568
ACH-000647,-0.2811198574735426
ACH-000648,-0.1829868251767572
ACH-000649,-0.07698703249331693
ACH-000651,-0.9253590892328808
ACH-000652,-0.11274076223102117
ACH-000653,-0.2079910540799948
ACH-000657,-0.14078049343675597
ACH-000658,-0.3243975116868238
ACH-000661,-0.5171104290759848
ACH-000662,-0.530493487555909
ACH-000663,-0.2714895194287517
ACH-000665,-0.1264732904023855
ACH-000671,-0.6829622070126673
ACH-000672,-0.5051247817936468
ACH-000673,-0.055297638246801034
ACH-000676,-0.3077096330628788
ACH-000677,-0.8986745330777466
ACH-000681,-0.26548303580070026
ACH-000683,-0.20950705467488728
ACH-000684,-0.043009148473922884
ACH-000688,-0.20702985227254767
ACH-000693,-0.3634620197960294
ACH-000694,-0.4587231276976264
ACH-000695,-0.14598914913470593
ACH-000696,-0.13366030477409596
ACH-000697,-0.5464471994578375
ACH-000699,-0.1339268003827678
ACH-000701,-0.19469607173872208
ACH-000706,-0.4318708090533993
ACH-000711,-0.061509545956138965
ACH-000713,-0.11195248606167943
ACH-000714,-0.021114440770707142
ACH-000718,-0.22441557375562385
ACH-000720,-0.16595324501964556
ACH-000721,-0.05204905148685355
ACH-000724,-0.4311591868072407
ACH-000725,-0.35332985344630136
ACH-000732,-0.17960640534827296
ACH-000734,-0.3982547732527915
ACH-000735,-0.13429119792667618
ACH-000736,-0.3286545186951027
ACH-000738,-0.7146323057478752
ACH-000746,-0.5038734260892173
ACH-000747,-0.4875694011032765
ACH-000748,0.010497034326754343
ACH-000753,-0.22426142366341886
ACH-000756,-0.022782029051315992
ACH-000757,-0.289926857180173
ACH-000758,-0.35907884679899216
ACH-000760,-0.18660305558342474
ACH-000762,-0.14288748798747286
ACH-000763,-0.6450995921097632
ACH-000764,-0.2895588926435141
ACH-000765,-0.32358165076009915
ACH-000766,-0.20717012732546114
ACH-000767,-0.147041251856361
ACH-000768,-0.1678048863472517
ACH-000769,-0.34202662365507513
ACH-000770,-0.05698061448799184
ACH-000771,0.10636107370247327
ACH-000773,-0.06693262038469737
ACH-000776,-0.0836158789376406
ACH-000777,-0.08953383205128007
ACH-000778,-0.11857591271459628
ACH-000781,0.034091925659164114
ACH-000782,-0.381368084189682
ACH-000783,-0.014185452867860372
ACH-000784,-0.26223832103067257
ACH-000785,-0.17312840673886473
ACH-000787,-0.20837650839365127
ACH-000788,-0.13969004212974406
ACH-000791,-0.20993359009144805
ACH-000792,-0.046353487592430284
ACH-000794,-0.03090844445976912
ACH-000796,-0.31455842578047505
ACH-000798,-0.4179546442157729
ACH-000799,-0.05090428529267688
ACH-000800,-0.7105756222844051
ACH-000802,-0.3570140378122217
ACH-000804,-0.30266179066155263
ACH-000805,-0.2349845213600562
ACH-000809,-0.17191095147827568
ACH-000810,-0.14693830818025316
ACH-000811,-0.08099435460769308
ACH-000817,-0.0701593635071629
ACH-000819,-0.1229336165013523
ACH-000820,-0.3563573490750808
ACH-000821,-0.5506081596326879
ACH-000822,-0.3465922912610421
ACH-000823,-0.2677211580071463
ACH-000824,-0.11345919787509295
ACH-000827,0.0442790928069695
ACH-000829,0.07126458719180129
ACH-000831,-0.8683532909628757
ACH-000832,0.01047155376582851
ACH-000833,-0.4724972939128003
ACH-000834,-0.6513099073578045
ACH-000835,-0.19125128306544006
ACH-000836,0.02114473906980788
ACH-000837,-0.3704867690553416
ACH-000838,0.07828511139219456
ACH-000839,-0.03029832491795264
ACH-000840,-0.4036600214952647
ACH-000841,-0.10128886407177032
ACH-000843,-0.4259312778394582
ACH-000846,-0.03635451972798813
ACH-000847,-0.2885048741249613
ACH-000848,-0.3074246828943861
ACH-000849,-0.22596165814055386
ACH-000851,-0.343299274436481
ACH-000855,-0.6111536352291601
ACH-000856,0.028157426821520413
ACH-000858,-0.6179744637023159
ACH-000859,-0.3060714727197192
ACH-000861,-0.14035976147381568
ACH-000862,-0.4115459939329289
ACH-000865,-0.2502412741904068
ACH-000866,-0.35222572779193617
ACH-000867,-0.1095024617328198
ACH-000869,-0.1939929677278104
ACH-000872,-0.043157047673192964
ACH-000873,-0.1577031156142848
ACH-000876,-0.7207725985304644
ACH-000878,-0.1876218772228541
ACH-000880,-0.3445827850866837
ACH-000881,-0.3333528997731301
ACH-000882,-0.2314174694616311
ACH-000884,-0.3559683454564733
ACH-000885,-0.2744281549825134
ACH-000887,-0.2848289980792086
ACH-000889,-0.4228827307091769
ACH-000896,-0.07026373428838667
ACH-000898,-0.5556827246945545
ACH-000900,-0.3661279734607039
ACH-000901,-0.1553873834786817
ACH-000905,-0.15495645450204254
ACH-000906,-0.4091942604405041
ACH-000907,-0.23161421410145505
ACH-000910,-0.597695619768713
ACH-000911,-0.3729932833025472
ACH-000912,0.08041942126857264
ACH-000913,-0.17356642618060086
ACH-000915,-0.5671389448124646
ACH-000916,0.02189077421115496
ACH-000917,-0.15199775442012162
ACH-000920,-0.1900195626664085
ACH-000921,-0.3409666722375158
ACH-000924,-0.5649314684931586
ACH-000926,-0.17815781062483935
ACH-000928,-0.3044350822954328
ACH-000929,-0.1124078744732139
ACH-000932,-0.22203856245086911
ACH-000935,-0.35413397322114964
ACH-000936,-0.3406366910142672
ACH-000937,0.0310004314990346
ACH-000938,-0.3860150423513229
ACH-000939,-0.27665608074643866
ACH-000941,-0.340169774611122
ACH-000943,-0.6771147510005409
ACH-000946,-0.2633082607624175
ACH-000947,-0.3773042210902856
ACH-000948,-0.4563124493944214
ACH-000950,0.105275124250899
ACH-000953,-0.05096414393061751
ACH-000954,-0.20140249725656484
ACH-000957,-0.5596759297079843
ACH-000958,-0.18710196918440766
ACH-000960,0.05023918748420402
ACH-000963,-0.24633581756568435
ACH-000968,-0.7099971469946552
ACH-000969,-0.6542246238932702
ACH-000972,-0.233985273315566
ACH-000973,-0.0725694287086674
ACH-000974,-0.3085103658940261
ACH-000978,-0.521868816677296
ACH-000984,-0.14297323277365145
ACH-000986,-0.13241540214233335
ACH-000988,-0.14654752846518704
ACH-000993,0.14830770985259525
ACH-000994,-0.6642125140393416
ACH-000996,0.07698325374773858
ACH-001001,-0.4184553829578622
ACH-001020,0.04716603967639371
ACH-001028,-0.2760167845291481
ACH-001031,-0.25511158056911143
ACH-001038,-0.4570845122944021
ACH-001048,-0.20078388215196
ACH-001050,0.11857396971951455
ACH-001053,0.004426525293140737
ACH-001054,-0.1902485873678658
ACH-001061,-0.13313830560057333
ACH-001067,-0.08376330723111318
ACH-001075,-0.20501094942034187
ACH-001096,-0.4484582385789582
ACH-001111,-0.227000015810498
ACH-001119,-0.21712944180559293
ACH-001128,-0.16350402034073808
ACH-001134,-0.24624970992512135
ACH-001151,-0.03756300034895527
ACH-001163,-0.22777535917151714
ACH-001164,-0.13137480908012958
ACH-001183,-0.3204458899638161
ACH-001192,-0.32918462543255433
ACH-001193,-0.03539780033985978
ACH-001196,0.027291530639546053
ACH-001197,0.06440381865773126
ACH-001205,-0.17397674337728036
ACH-001211,-0.21694623308402575
ACH-001212,-0.060114172620825176
ACH-001228,-0.24060208592684534
ACH-001232,-0.17371938277181467
ACH-001239,-0.29002390676115114
ACH-001270,-0.07360825683703379
ACH-001274,-0.09447698019924734
ACH-001275,-0.5057335891354631
ACH-001277,-0.2019544774109657
ACH-001278,-0.5992132660551646
ACH-001280,-0.039769554584328966
ACH-001283,-0.2977446890792941
ACH-001289,0.03508867239432642
ACH-001300,-0.3054519632161765
ACH-001301,-0.2013760100501076
ACH-001302,-0.13498285583845568
ACH-001306,-0.2004078194901764
ACH-001318,-0.608177620334729
ACH-001322,-0.3067739584682873
ACH-001328,-0.05274427363530911
ACH-001332,-0.2821332866852009
ACH-001336,-0.1552471468386373
ACH-001346,-0.18757221294616816
ACH-001353,0.00959108024664262
ACH-001354,0.005531267299134593
ACH-001367,-0.17830537251270054
ACH-001368,-0.14547574737617167
ACH-001374,0.3287383683747376
ACH-001377,-0.24893220288296244
ACH-001380,-0.4039574233120409
ACH-001391,-0.2860160249539297
ACH-001408,0.0778744885556429
ACH-001430,-0.3293697913257253
ACH-001431,-0.012127148292365738
ACH-001450,-0.07472135543560345
ACH-001496,-0.15801299368395008
ACH-001500,-0.656268366458419
ACH-001523,-0.3619955225623672
ACH-001532,-0.196493302308352
ACH-001550,-0.5192173332067243
ACH-001552,-0.3052830902955269
ACH-001554,-0.3258593827813317
ACH-001654,-0.13090563991630094
ACH-001735,0.01635393147174064
ACH-001736,-0.02385340791648773
ACH-001737,-0.2427896970632273
ACH-001740,-0.20122059053074914
ACH-001745,-0.1774438118073239
ACH-001765,-0.11999150490735246
