,CCNG1 (900)
ACH-000004,0.08754212780653248
ACH-000005,-0.04392137497361573
ACH-000007,-0.1276549959410505
ACH-000009,-0.1315288383478834
ACH-000011,-0.059600930231763175
ACH-000012,0.06904073712497039
ACH-000013,0.013946983307639623
ACH-000014,-0.021048049780340597
ACH-000015,0.02110508831341335
ACH-000017,-0.012402275698933748
ACH-000018,0.07851505459250371
ACH-000019,0.047644488757543874
ACH-000021,-0.12404049662488935
ACH-000022,-0.07850257280459487
ACH-000025,0.006979092990577278
ACH-000028,-0.09267228658591482
ACH-000030,-0.02566671714780772
ACH-000035,-0.06816470018972974
ACH-000036,-0.08045495590290573
ACH-000037,-0.13012170596120393
ACH-000039,-0.14428290776768418
ACH-000040,0.08034942145200809
ACH-000041,-0.04655546110979058
ACH-000042,-0.15464873084760816
ACH-000045,-0.08062880172482051
ACH-000047,-0.1189281837579528
ACH-000052,-0.044665715816853184
ACH-000053,0.004491099458208128
ACH-000054,-0.13826953200671882
ACH-000055,0.07287383396937623
ACH-000060,0.03244400316283096
ACH-000067,0.04884117815814817
ACH-000070,-0.010743062992984827
ACH-000075,-0.1836643207089567
ACH-000078,-0.1864448242239648
ACH-000082,-0.0823985203982697
ACH-000085,-0.054855827729786616
ACH-000086,-0.07623056258400608
ACH-000087,-0.10280123245731496
ACH-000092,-0.07701350403829449
ACH-000095,-0.17340584040541382
ACH-000097,-0.09094219434379808
ACH-000098,0.013086398458818085
ACH-000099,-0.09394926051276467
ACH-000108,-0.05354945910363783
ACH-000113,-0.004699369960055341
ACH-000116,-0.06840470487126141
ACH-000118,0.03470292789969437
ACH-000120,-0.035056143408549845
ACH-000123,-0.04745769475914047
ACH-000127,0.006211575232374429
ACH-000128,0.0418471599337172
ACH-000132,-0.04801912085383424
ACH-000133,0.022105974491609986
ACH-000137,-0.18480649626463108
ACH-000138,-0.05206541007826912
ACH-000142,0.042611182539756536
ACH-000143,0.08949524471442498
ACH-000146,-0.04779048308848004
ACH-000148,-0.11667517675950598
ACH-000150,-0.23545380026308144
ACH-000152,-0.108370002109464
ACH-000153,0.010763967770635057
ACH-000159,-0.02418748932042784
ACH-000160,0.08906637812857282
ACH-000163,0.05268036114656676
ACH-000167,-0.4379691810507872
ACH-000168,-0.11965063802401865
ACH-000169,-0.06344126670635787
ACH-000178,-0.04214830856608874
ACH-000183,-0.06397544891753193
ACH-000188,-0.12178393997205494
ACH-000189,0.026685283946320075
ACH-000190,-0.02969813538571045
ACH-000198,-0.05738708857774263
ACH-000203,0.3296814434843809
ACH-000204,0.017674836383700963
ACH-000206,-0.2460806435554623
ACH-000207,-0.017705390201930248
ACH-000208,0.0132739777563722
ACH-000210,-0.19859535806122444
ACH-000211,-0.1312145355322753
ACH-000215,-0.10519456429876796
ACH-000221,0.15574706591385942
ACH-000222,0.1871995940526379
ACH-000223,-0.23867149894732126
ACH-000226,-0.2263847771753987
ACH-000227,-0.20114225513785447
ACH-000228,0.05611317706440677
ACH-000231,-0.1225061360650436
ACH-000232,-0.16161016926267094
ACH-000233,-0.09467884706772106
ACH-000234,-0.07662867138302858
ACH-000235,-0.016943001288615984
ACH-000237,0.07359189719072184
ACH-000238,-0.21741232225286056
ACH-000242,-0.2827099980528527
ACH-000243,0.056271908147224985
ACH-000244,-0.2194346725532552
ACH-000246,-0.14869605662050334
ACH-000248,0.06836698585881999
ACH-000250,-0.08231232902406925
ACH-000251,-0.07112590774180291
ACH-000252,-0.28016776750480993
ACH-000253,-0.0839966219509887
ACH-000255,0.02114414256660719
ACH-000256,-0.009232644494680193
ACH-000257,-0.048958954049384114
ACH-000258,-0.1464588216095559
ACH-000259,0.06402736922426511
ACH-000260,-0.013346705607720222
ACH-000261,-0.16375086565385275
ACH-000262,0.11638607497195487
ACH-000263,0.17831482105583235
ACH-000264,-0.09522963902844636
ACH-000265,0.0071225768895329345
ACH-000266,-0.07396899009311693
ACH-000272,-0.022011356894443727
ACH-000274,-0.20274651988878065
ACH-000277,-0.07008302579606791
ACH-000278,-0.10462822454244727
ACH-000279,-0.12386051664590685
ACH-000280,0.11333736522423413
ACH-000281,0.14462899178468905
ACH-000288,-0.0675552585689726
ACH-000291,-0.054960926354069545
ACH-000293,-0.020775183323492027
ACH-000294,0.05171856919068296
ACH-000295,0.1778441226153104
ACH-000296,-0.026874909028854862
ACH-000302,-0.027144943958947614
ACH-000304,-0.007873872685907285
ACH-000307,-0.06104400663360439
ACH-000308,-0.09149724393768624
ACH-000310,-0.20338320404109528
ACH-000311,-0.4586316715532913
ACH-000312,-0.02325322259072528
ACH-000315,0.3730626416913172
ACH-000316,0.06346725178986007
ACH-000317,-0.009204863005745963
ACH-000318,0.056820556994494426
ACH-000319,-0.12616771848744238
ACH-000320,0.20178961139727566
ACH-000322,-0.12521468948719372
ACH-000323,0.03700137670505863
ACH-000324,0.0060552249310009505
ACH-000329,-0.052359291617178436
ACH-000330,0.05047386449713478
ACH-000331,-0.03979001363412965
ACH-000332,-0.07053426932362797
