,PPM1H (57460)
ACH-000004,-0.07395215729505257
ACH-000005,-0.17627521450073178
ACH-000007,0.13304320316312465
ACH-000009,0.010012467476492764
ACH-000011,0.04792350157117572
ACH-000012,0.05239048756761303
ACH-000013,-0.0009300066600216766
ACH-000014,-0.030319571498471767
ACH-000015,-0.08496446394001199
ACH-000017,0.04152505292635818
ACH-000018,-0.03155094913125154
ACH-000019,-0.23531693666887196
ACH-000021,0.0037190326365920704
ACH-000022,-0.03844811790750409
ACH-000025,-0.1193043169538124
ACH-000028,-0.11245340278661854
ACH-000030,-0.0009120092025115748
ACH-000035,-0.03679494883740307
ACH-000036,0.07995253510870423
ACH-000037,-0.1166191910941174
ACH-000039,0.014516261764160574
ACH-000040,-0.2301979132165955
ACH-000041,-0.03870436750724267
ACH-000042,-0.0569559917599204
ACH-000045,0.04262784748987397
ACH-000047,0.055768690435167634
ACH-000052,0.17912244613508327
ACH-000053,-0.07057967437885418
ACH-000054,-0.015289974588925353
ACH-000055,-0.1750611332736937
ACH-000060,0.12335946826395365
ACH-000067,-0.305018144786426
ACH-000070,-0.12335026654855333
ACH-000075,-0.06191658196322555
ACH-000078,-0.08631547102581934
ACH-000082,-0.04663431356805837
ACH-000085,0.2541632325072949
ACH-000086,-0.060185026548985124
ACH-000087,-0.12098159616884345
ACH-000092,-0.05722261284469427
ACH-000095,-0.08904155431392026
ACH-000097,-0.1024432255838579
ACH-000098,-0.004720890540492898
ACH-000099,-0.0008477891315867206
ACH-000108,0.020660961478763968
ACH-000113,-0.1855771550055848
ACH-000116,-0.09398232884415657
ACH-000118,-0.017462517046727775
ACH-000120,-0.06841702963854361
ACH-000123,-0.04360522463839973
ACH-000127,-0.09867576480681148
ACH-000128,-0.13961374714764413
ACH-000132,0.03828749892209385
ACH-000133,-0.08472781285358343
ACH-000137,-0.010205882405549722
ACH-000138,-0.11318541865297507
ACH-000142,-0.08755802353978187
ACH-000143,0.033950562335252364
ACH-000146,-0.10300463022936254
ACH-000148,0.06108912654319176
ACH-000150,0.047150490636936215
ACH-000152,-0.02918222272235148
ACH-000153,0.0057038401839558436
ACH-000159,-0.08683478962530339
ACH-000160,-0.10415765064526401
ACH-000163,-0.1716796379986041
ACH-000167,-0.1768677478088002
ACH-000168,-0.060578167215014585
ACH-000169,-0.0009262611482641543
ACH-000178,-0.028191580009293258
ACH-000183,0.034219423459929184
ACH-000188,-0.05210823297526045
ACH-000189,-0.20532692310146705
ACH-000190,-0.13149114048859195
ACH-000198,-0.005671700888860781
ACH-000203,-0.059981469147027774
ACH-000204,0.001433937287514244
ACH-000206,-0.0611185497900125
ACH-000207,-0.1346305696747207
ACH-000208,0.0274224174867749
ACH-000210,0.2689922393019818
ACH-000211,-0.02257775359099821
ACH-000215,-0.0817418767188253
ACH-000221,0.01166581483307303
ACH-000222,0.12795674303774016
ACH-000223,-0.11861191935594627
ACH-000226,-0.2313403155551075
ACH-000227,0.00890060280969827
ACH-000228,-0.04582854456526622
ACH-000231,-0.12032633749517188
ACH-000232,-0.16607093423010386
ACH-000233,-0.07547034321884917
ACH-000234,-0.2974154088418851
ACH-000235,-0.026168714595204225
ACH-000237,-0.102240622045133
ACH-000238,-0.013889498742562874
ACH-000242,0.03404160497997045
ACH-000243,0.006844258942740154
ACH-000244,-0.3076289633467553
ACH-000246,0.0563625550536925
ACH-000248,-0.12709245077896525
ACH-000250,-0.03299152131771567
ACH-000251,-0.28913824277228645
ACH-000252,-0.1295324443739115
ACH-000253,0.016327442890215142
ACH-000255,0.026217668047167932
ACH-000256,0.11672731984467816
ACH-000257,-0.025665907393195603
ACH-000258,-0.1834193782373679
ACH-000259,0.0072221445599341795
ACH-000260,-0.08970777256363321
ACH-000261,-0.028943357696440342
ACH-000262,0.2822276043996469
ACH-000263,-0.3510286345715882
ACH-000264,-0.04345358996734385
ACH-000265,0.03746891969803018
ACH-000266,-0.04374844785075456
ACH-000272,0.045232722412734516
ACH-000274,-0.06949836216099628
ACH-000277,-0.09124222420206254
ACH-000278,-0.19805636489168424
ACH-000279,-0.02717218632906678
ACH-000280,-0.05019439081347348
ACH-000281,0.05381644456037811
ACH-000288,-0.10988428301971667
ACH-000291,0.07556128883437463
ACH-000293,0.22398746963323315
ACH-000294,0.14506302215984612
ACH-000295,-0.10333561454891213
ACH-000296,-0.07768618528927157
ACH-000302,0.060255010697230285
ACH-000304,-0.23918769885460875
ACH-000307,-0.014392958555296225
ACH-000308,-0.029258889378326432
ACH-000310,-0.12613412960700485
ACH-000311,0.048437110400325466
ACH-000312,0.0052573584180789995
ACH-000315,0.28047225979694296
ACH-000316,0.08090990287799686
ACH-000317,0.09947987181739536
ACH-000318,-0.05957867012109357
ACH-000319,-0.05190544124585993
ACH-000320,-0.07237183575660756
ACH-000322,0.03324817861669953
ACH-000323,0.1563069456303318
ACH-000324,0.10391108439460668
ACH-000329,-0.06195644147179157
ACH-000330,0.12436581075203805
ACH-000331,-0.058858190959700574
ACH-000332,-0.04829917150233885
ACH-000334,0.028080828322190773
ACH-000335,-0.0953923673681377
ACH-000336,-0.0708638260939743
ACH-000337,0.007365211420306808
ACH-000338,-0.27807753259942075
ACH-000339,-0.00012822201772207185
ACH-000341,0.05502801569787228
ACH-000348,-0.057298605881421966
ACH-000350,0.00596879576611293
ACH-000352,-0.0706615251709679
ACH-000356,0.10346745567411886
ACH-000361,-0.0012331540585877505
ACH-000362,-0.047888985534739914
ACH-000363,0.040945329918664335
ACH-000364,-0.3601338299167289
ACH-000365,-0.05448563503346824
ACH-000366,-0.02739831681599889
ACH-000368,0.0228331943209465
ACH-000374,-0.013580035948399443
ACH-000375,0.04126015337406781
ACH-000376,-0.10644940545198672
ACH-000381,0.07955231677333538
ACH-000383,0.01526924206233
ACH-000387,-0.08262256571945252
ACH-000389,-0.04466279849368303
ACH-000390,0.0043151562427837424
ACH-000393,-0.07601473984334495
ACH-000395,-0.02421126474889946
ACH-000396,-0.06756566009405984
ACH-000397,-0.18457528266868328
ACH-000401,-0.017354985367426558
ACH-000402,0.25684519804100664
ACH-000403,-0.04663851438003681
ACH-000404,0.33115413374751823
ACH-000406,-0.036137119924701165
ACH-000407,-0.04743595325789713
ACH-000408,0.035727234201066424
ACH-000410,-0.033959684137179785
ACH-000411,-0.0914633488418303
ACH-000414,-0.14084838012246065
ACH-000415,-0.02517000066916533
ACH-000416,-0.0052724463727528825
ACH-000420,-0.02636395530107249
ACH-000421,-0.02053024977708279
ACH-000424,-0.09790486025967997
ACH-000425,-0.13668049932052018
ACH-000426,-0.09395741721789658
ACH-000427,-0.06314319236946993
ACH-000433,0.033612584336561405
ACH-000435,0.4705892318406513
ACH-000436,-0.08932121776589168
ACH-000444,-0.054060947637065634
ACH-000445,-0.07003959437465854
ACH-000448,-0.05581129522801361
ACH-000450,0.0978818383964579
ACH-000452,-0.15965929658136507
ACH-000454,-0.08306890215843142
ACH-000458,-0.1571086656270996
ACH-000459,0.06804391796178791
ACH-000460,-0.07744223039821521
ACH-000461,0.055149349389827136
ACH-000463,-0.14710798112133205
ACH-000464,-0.17877034670100106
ACH-000466,-0.03824590316146472
ACH-000467,-0.04924781851884109
ACH-000468,-0.007889216606354072
ACH-000469,-0.059717305897189585
ACH-000470,-0.04350154546178518
ACH-000471,-0.005294325341018747
ACH-000472,-0.07971976712824637
ACH-000473,-0.052632804661842836
ACH-000475,-0.12355199028034515
ACH-000476,-0.03164993651283668
ACH-000477,-0.11484417571976002
ACH-000479,0.02403867270613747
ACH-000480,-0.1222330842172154
ACH-000481,-0.10028098600536063
ACH-000483,-0.039546832702773635
ACH-000484,0.07200881783622552
ACH-000485,-0.0710938304645594
ACH-000486,-0.1057888714040803
ACH-000487,0.012931621531786458
ACH-000488,-0.09845698137820072
ACH-000490,-0.053865132769861976
ACH-000491,-0.12023739126587042
ACH-000495,0.03727238541447739
ACH-000496,-0.01841780636233004
ACH-000499,-0.2653644688467885
ACH-000500,-0.05941538514220655
ACH-000502,-0.08603884949978045
ACH-000503,-0.1386169728723656
ACH-000505,0.02646076753542197
ACH-000507,0.03368464175120175
ACH-000510,-0.02520039175394951
ACH-000511,-0.07707399605880506
ACH-000512,-0.03354958841685378
ACH-000516,-0.09117818388309863
ACH-000517,-0.021681286784565608
ACH-000518,-0.09869387765115492
ACH-000520,-0.0658681774221296
ACH-000521,0.10669968535645023
ACH-000522,-0.02263590354329207
ACH-000524,-0.13146392423619585
ACH-000527,-0.046224440089014066
ACH-000528,0.024798291811719587
ACH-000537,-0.0472698623399607
ACH-000541,-0.09514614941405276
ACH-000542,-0.10634004197452866
ACH-000544,0.14890533985924967
ACH-000545,-0.04977085854666839
ACH-000547,-0.011543178658663604
ACH-000548,0.020724711860432683
ACH-000549,-0.1237177096464438
ACH-000550,-0.060056226845565525
ACH-000552,-0.035427677735998614
ACH-000556,-0.056873420616769865
ACH-000557,0.037582135539884695
ACH-000569,0.26046354544002465
ACH-000570,-0.024216036150533082
ACH-000571,0.03115782167747169
ACH-000573,-0.007646300423593324
ACH-000576,-0.04363535618034002
ACH-000579,-0.07101572355699011
ACH-000580,-0.12780853848568344
ACH-000584,-0.11954772808562104
ACH-000585,0.03916955910320701
ACH-000588,0.016694249845738973
ACH-000589,-0.01859193483021612
ACH-000591,-0.05267164004029351
ACH-000593,-0.04906631361126012
ACH-000600,-0.03768508222753865
ACH-000601,-0.052558659489061785
ACH-000605,-0.2991314743156092
ACH-000606,-0.06265625675888048
ACH-000608,-0.02544230292867207
ACH-000614,-0.05432149693069142
ACH-000616,-0.18179162562499815
ACH-000618,-0.13538703745299913
ACH-000619,-0.10074137182954453
ACH-000620,-0.020643278176978704
ACH-000621,-0.07034609354659377
ACH-000622,-0.048762609111764325
ACH-000623,-0.0020825600262724406
ACH-000624,-0.057121802083977664
ACH-000627,0.006021026019201854
ACH-000630,-0.06526317514130063
ACH-000631,-0.2749503073048898
ACH-000632,-0.04731568518139805
ACH-000633,0.017768550434303608
ACH-000637,0.02248311186297357
ACH-000638,-0.1447816734759409
ACH-000646,-0.0028811048468076923
ACH-000647,-0.1096255588362777
ACH-000648,-0.03242450510595121
ACH-000649,-0.011626834659355444
ACH-000651,-0.03405694283747776
ACH-000652,-0.11372413027415862
ACH-000653,0.0650095771043764
ACH-000657,-0.013643233140644362
ACH-000658,0.10013886541410508
ACH-000661,0.013366322312003402
ACH-000662,-0.09007201184375238
ACH-000663,0.010788446583564214
ACH-000665,-0.1289134122749819
ACH-000671,0.0684942230358006
ACH-000672,0.09971435625486813
ACH-000673,-0.0453243103537818
ACH-000676,-0.13869764281477565
ACH-000677,-0.16333020482978233
ACH-000681,0.059666095277454374
ACH-000683,-0.029867416509552394
ACH-000684,-0.08190429219613785
ACH-000688,0.056478834676099876
ACH-000693,-0.07113622724550674
ACH-000694,-0.16733454127001984
ACH-000695,-0.04961326086751112
ACH-000696,-0.15994437239578824
ACH-000697,-0.26596201387136337
ACH-000699,0.004843265641793915
ACH-000701,-0.10269470342867593
ACH-000706,0.09778522019494668
ACH-000711,-0.0048074429000110755
ACH-000713,0.1817943130207512
ACH-000714,-0.15511249470076754
ACH-000718,-0.11264190836327452
ACH-000720,-0.08570058004960332
ACH-000721,-0.036136104252768496
ACH-000724,-0.0123058375111978
ACH-000725,-0.010962713119222908
ACH-000732,-0.13467660454583186
ACH-000734,-0.06679047224003037
ACH-000735,-0.0061246131036089314
ACH-000736,-0.03097506158632203
ACH-000738,-0.08605103443827257
ACH-000746,-0.16113370651873782
ACH-000747,-0.04651195689698615
ACH-000748,-0.050581284352679334
ACH-000753,-0.2083320560220341
ACH-000756,-0.06866221548428067
ACH-000757,-0.2736896681026287
ACH-000758,-0.14524106423567912
ACH-000760,-0.07345909265078733
ACH-000762,0.1904793977137529
ACH-000763,0.0014230147483722787
ACH-000764,-0.2735281192721035
ACH-000765,0.13322642538756138
ACH-000766,0.004494179085328215
ACH-000767,-0.05806640377109173
ACH-000768,-0.003465503337915354
ACH-000769,0.08914099256846406
ACH-000770,-0.12048565133282585
ACH-000771,-0.010430870011683038
ACH-000773,-0.10687004227569276
ACH-000776,-0.23431398891273855
ACH-000777,0.09060710038496156
ACH-000778,0.06767409067808089
ACH-000781,-0.0293341103352464
ACH-000782,0.1105155440215472
ACH-000783,-0.1469700049283694
ACH-000784,-0.04364618833606691
ACH-000785,-0.021765647242601164
ACH-000787,-0.19730022215127652
ACH-000788,-0.06062987227438627
ACH-000791,0.05504165584153725
ACH-000792,0.04764328408303283
ACH-000794,0.06782894551065984
ACH-000796,-0.04790255888105048
ACH-000798,-0.3059102311721286
ACH-000799,-0.1387819323620097
ACH-000800,-0.09602816119624506
ACH-000802,-0.03729748676542309
ACH-000804,-0.08645693402356144
ACH-000805,-0.2436464055075233
ACH-000809,-0.1864901189195617
ACH-000810,-0.015852798922716554
ACH-000811,-0.03306851928692728
ACH-000817,-0.12847814926513204
ACH-000819,-0.03749513111173329
ACH-000820,-0.08227218378199287
ACH-000821,0.2133361030547227
ACH-000822,0.028212639188618382
ACH-000823,0.006806865839524873
ACH-000824,0.008065042802459713
ACH-000827,-0.06937463102695242
ACH-000829,0.002497796799181605
ACH-000831,-0.028750739271717413
ACH-000832,0.0315287792906825
ACH-000833,-0.09350677640419572
ACH-000834,-0.06478743980054706
ACH-000835,0.01856398495827568
ACH-000836,-0.06029383859270754
ACH-000837,-0.21834236585545602
ACH-000838,0.0748498908523484
ACH-000839,-0.04504246583712136
ACH-000840,-0.007556158904470967
ACH-000841,-0.02238348923374369
ACH-000843,0.034420055354804274
ACH-000846,-0.14195283847852308
ACH-000847,-0.02172373454989527
ACH-000848,-0.20610549866389768
ACH-000849,-0.1061406582592627
ACH-000851,0.013944386565765
ACH-000855,-0.2151050347777272
ACH-000856,0.044088295063996655
ACH-000858,-0.0045327819284448284
ACH-000859,0.005391604123099917
ACH-000861,-0.1628878448316202
ACH-000862,-0.0037481024137368205
ACH-000865,-0.023404138897702043
ACH-000866,-0.09698942790648586
ACH-000867,-0.0653810881782451
ACH-000869,-0.018411772661237842
ACH-000872,-0.1327737416231341
ACH-000873,-0.058146001155870077
ACH-000876,-0.07399294966894182
ACH-000878,-0.29908798254301955
ACH-000880,-0.1440400824385667
ACH-000881,0.03602285818658624
ACH-000882,-0.16643363222818836
ACH-000884,-0.1014031808014156
