,TSPAN31 (6302)
ACH-000004,-0.25403960061085906
ACH-000005,-0.21061238959571085
ACH-000007,-0.1741408191820122
ACH-000009,-0.2714522801599025
ACH-000011,-0.18823174676992985
ACH-000012,-0.474193837645284
ACH-000013,-0.2240307900137335
ACH-000014,-0.2319542495293888
ACH-000015,-0.3566977799201244
ACH-000017,-0.1291104913317583
ACH-000018,-0.07086226933408557
ACH-000019,-0.27926831058285706
ACH-000021,-0.3220957826575474
ACH-000022,-0.2010016402015716
ACH-000025,-0.36916525138330825
ACH-000028,-0.40104939999964095
ACH-000030,-0.2090455949185412
ACH-000035,-0.2971307521820877
ACH-000036,-0.24913133944111934
ACH-000037,-0.38978486325707773
ACH-000039,-0.2202748211907566
ACH-000040,-0.3389467124437502
ACH-000041,-0.3924652519181098
ACH-000042,-0.32364860737932943
ACH-000045,-0.15055858335689126
ACH-000047,-0.19543978337376286
ACH-000052,-0.2808447948434071
ACH-000053,-0.25356211462616085
ACH-000054,-0.2665849147721496
ACH-000055,-0.15757008258204566
ACH-000060,-0.09707303189261654
ACH-000067,-0.3326853881518079
ACH-000070,-0.0021395555311079085
ACH-000075,-0.5184287473718129
ACH-000078,-0.2373592097652245
ACH-000082,-0.4502921540169344
ACH-000085,-0.3342176894557012
ACH-000086,-0.3956977053603085
ACH-000087,-0.31494497123871995
ACH-000092,-0.2768609961951069
ACH-000095,-0.20309358291940885
ACH-000097,-0.37366610218324775
ACH-000098,-0.2518877163845768
ACH-000099,-0.1761519061945883
ACH-000108,-0.24844487677935134
ACH-000113,-0.3532388755649114
ACH-000116,-0.1607672073258692
ACH-000118,-0.2691705291529416
ACH-000120,-0.15073666325464438
ACH-000123,-0.3407218650278881
ACH-000127,-0.32392415755512205
ACH-000128,-0.30765875778377594
ACH-000132,-0.10823208111859484
ACH-000133,-0.2517072791438994
ACH-000137,-0.3037732385186467
ACH-000138,-0.11578019052786027
ACH-000142,-0.19228661190318708
ACH-000143,-0.14094431830991822
ACH-000146,-0.24573383154719866
ACH-000148,-0.3195855177824141
ACH-000150,-0.3595981730946292
ACH-000152,-0.2396520944018905
ACH-000153,-0.3523091867097997
ACH-000159,-0.2759010454004168
ACH-000160,-0.18837442046212824
ACH-000163,-0.3177571133756583
ACH-000167,-0.0031900974297943275
ACH-000168,-0.2025504080364308
ACH-000169,-0.38309370770543894
ACH-000178,-0.2335531692904272
ACH-000183,-0.2597473153048067
ACH-000188,-0.19663958912796714
ACH-000189,-0.1777838001674091
ACH-000190,-0.4627560852647107
ACH-000198,-0.1336286183994901
ACH-000203,-0.3244883411105332
ACH-000204,-0.17172632017580924
ACH-000206,-0.12197075717362127
ACH-000207,-0.14129194475222498
ACH-000208,-0.15289490480802034
ACH-000210,-0.38226322691953735
ACH-000211,-0.268787375069236
ACH-000215,-0.22379117341281288
ACH-000221,-0.2450737579075637
ACH-000222,-0.2273270296631874
ACH-000223,-0.29510844942369674
ACH-000226,-0.23894582683316815
ACH-000227,-0.3152892024548293
ACH-000228,-0.2722915243922661
ACH-000231,-0.2599237773189367
ACH-000232,-0.2720864178092899
ACH-000233,-0.2986854867889369
ACH-000234,-0.3476381772959425
ACH-000235,-0.22192238366605832
ACH-000237,-0.2376708000347397
ACH-000238,-0.3141268991283968
ACH-000242,-0.2414006404324453
ACH-000243,-0.2290046630048577
ACH-000244,-0.4344647486875088
ACH-000246,-0.1917952499305212
ACH-000248,-0.2954556784835584
ACH-000250,-0.17661723916482744
ACH-000251,-0.3886090732232978
ACH-000252,-0.3176859247270155
ACH-000253,-0.29546696770451897
ACH-000255,-0.140959521340128
ACH-000256,-0.2307256051357017
ACH-000257,0.032091632684985716
ACH-000258,0.07059193316513457
ACH-000259,-0.23841457958535334
ACH-000260,-0.16929802539532512
ACH-000261,-0.31683697967894725
ACH-000262,-0.10055943113539087
ACH-000263,-0.36115272530839343
ACH-000264,-0.3083775272661978
ACH-000265,-0.15586015047556512
ACH-000266,-0.1987469306621391
ACH-000272,-0.15131041754080174
ACH-000274,-0.30888579115800435
ACH-000277,-0.2865770514060864
ACH-000278,-0.2628182723741885
ACH-000279,-0.2774079134097641
ACH-000280,-0.14680283320343074
ACH-000281,-0.13940275124201154
ACH-000288,-0.27985364687638425
ACH-000291,-0.21291518677687946
ACH-000293,-0.2538325907957689
ACH-000294,-0.2569801651084428
ACH-000295,-0.06174581291394865
ACH-000296,-0.46731347265653
ACH-000302,-0.1607295141073817
ACH-000304,-0.4206960539617948
ACH-000307,-0.07834358764695598
ACH-000308,-0.3180930752378261
ACH-000310,-0.2150243323318984
ACH-000311,-0.1625847548627708
ACH-000312,-0.14116994602529342
ACH-000315,-0.09581971609818538
ACH-000316,-0.1918146777234276
ACH-000317,-0.1329913563828128
ACH-000318,-0.2318068287683669
ACH-000319,-0.2330165159786925
ACH-000320,-0.22939733457005865
ACH-000322,-0.5399586733344203
ACH-000323,-0.17381645488233793
ACH-000324,-0.17531128989399825
ACH-000329,-0.30960338293571593
ACH-000330,-0.14270608223410988
ACH-000331,-0.32657009531300923
ACH-000332,-0.2675371297037525
ACH-000334,-0.2544602880498064
ACH-000335,-0.2511876766456614
ACH-000336,-0.3274295867087432
ACH-000337,-0.16481569066672738
ACH-000338,-0.07623786142555447
ACH-000339,-0.2583277456901265
ACH-000341,-0.31076769285739225
ACH-000348,-0.32747017470517936
ACH-000350,-0.14797031068353705
ACH-000352,-0.2080436914008311
ACH-000356,-0.2807442593602412
ACH-000361,-0.08029161090800141
ACH-000362,-0.20846171494095095
ACH-000363,-0.24919193710148216
ACH-000364,-0.3065629489560921
ACH-000365,-0.23354898336042296
ACH-000366,-0.257840087991594
ACH-000368,-0.3435248246925145
ACH-000374,-0.42037903072414656
ACH-000375,-0.10591938271442283
ACH-000376,-0.12802348306643158
ACH-000381,0.02535703212032502
ACH-000383,-0.13607914955187742
ACH-000387,-0.14202232124534178
ACH-000389,-0.28903670675972626
ACH-000390,-0.22058549221946572
ACH-000393,-0.2128176171504071
ACH-000395,-0.26739144876991466
ACH-000396,-0.23866717095467005
ACH-000397,-0.1567631945987527
ACH-000401,-0.2318893706240364
ACH-000402,-0.39857229191398097
ACH-000403,-0.3108734137671821
ACH-000404,-0.3568712581141389
ACH-000406,-0.2681208329144989
ACH-000407,-0.34349178121651164
ACH-000408,0.01914293330778433
ACH-000410,-0.2660856184416525
ACH-000411,-0.30128926459729066
ACH-000414,-0.2912489760936684
ACH-000415,-0.2262064720515513
ACH-000416,-0.32150590694473874
ACH-000420,-0.2087323295070445
ACH-000421,-0.3818344638071735
ACH-000424,-0.41127816618655305
ACH-000425,-0.38376531353327387
ACH-000426,-0.10129098422582204
ACH-000427,-0.2630378429670363
ACH-000433,-0.2474050712347308
ACH-000435,-0.3270073814891711
ACH-000436,-0.3163334105174745
ACH-000444,-0.1221077884914628
ACH-000445,-0.27913825346359195
ACH-000448,-0.3641152860349856
ACH-000450,-0.300953017868866
ACH-000452,-0.2964960535177708
ACH-000454,-0.4234626738431606
ACH-000458,-0.29194601191432273
ACH-000459,-0.2143731318963371
ACH-000460,-0.18774242571297628
ACH-000461,-0.31512295571970034
ACH-000463,-0.2923107455301188
ACH-000464,-0.3730830203701895
ACH-000466,-0.10646466118277499
ACH-000467,-0.3611105723564465
ACH-000468,-0.24809841330219345
ACH-000469,-0.16632059506331576
ACH-000470,-0.3025051090258518
ACH-000471,-0.12856088562103954
ACH-000472,-0.2563321296088571
ACH-000473,-0.08085161936292418
ACH-000475,-0.29317117651597024
ACH-000476,-0.3266858991132283
ACH-000477,-0.14765798242910505
ACH-000479,-0.22116416560828228
ACH-000480,-0.3348066929706104
ACH-000481,-0.2170998388186116
ACH-000483,-0.11484258956211794
ACH-000484,-0.22346396101082472
ACH-000485,-0.5069672023148878
ACH-000486,-0.3481225830415119
ACH-000487,-0.032215462281748965
ACH-000488,-0.14007034519363534
ACH-000490,-0.17279720293993664
ACH-000491,-0.3368012060838478
ACH-000495,-0.0775792123750663
ACH-000496,-0.6207231434374331
ACH-000499,-0.17484604386971814
ACH-000500,-0.6231886534771631
ACH-000502,-0.28240126962601936
ACH-000503,0.020371453267311896
ACH-000505,-0.2126441179226722
ACH-000507,-0.2635743782776669
ACH-000510,-0.15301579364786516
ACH-000511,-0.28184118166819977
ACH-000512,0.008085186853027506
ACH-000516,-0.2495146056286836
ACH-000517,-0.19501103207337175
ACH-000518,-0.239045316516615
ACH-000520,-0.4056513715309413
ACH-000521,-0.251803194767472
ACH-000522,-0.10513419154293832
ACH-000524,-0.16765750075430647
ACH-000527,-0.25316819804376456
ACH-000528,-0.21692035537239188
ACH-000537,-0.367627728605098
ACH-000541,-0.5783914411997815
ACH-000542,-0.30010103563999263
ACH-000544,-0.1724676381809087
ACH-000545,-0.1823561456336784
ACH-000547,-0.20033518514512305
ACH-000548,-0.2231575301275073
ACH-000549,-0.2463208549028677
ACH-000550,-0.30472947199046635
ACH-000552,-0.21801599496955865
ACH-000556,-0.3358122510997572
ACH-000557,-0.20236519148025295
ACH-000569,-0.16010187444743545
ACH-000570,-0.1586012805800579
ACH-000571,-0.2416283198179427
ACH-000573,-0.15608099772782094
ACH-000576,-0.3122985563824132
ACH-000579,-0.10077365252905912
ACH-000580,-0.2090429059111149
ACH-000584,-0.12295440197614277
ACH-000585,-0.2661589053691625
ACH-000588,-0.18470688428967408
ACH-000589,-0.2978617942814271
ACH-000591,-0.5204882880798787
ACH-000593,-0.18011577694948924
ACH-000600,-0.2048054748438629
ACH-000601,-0.2338262088302407
ACH-000605,-0.283045768997534
ACH-000606,-0.3770179320715672
ACH-000608,-0.33903216147368465
ACH-000614,-0.2624318212993629
ACH-000616,-0.3918099345470089
ACH-000618,-0.26410409335854906
ACH-000619,-0.1201229701402865
ACH-000620,-0.2014180903984441
