,PYGB (5834)
ACH-000004,0.15761138685791345
ACH-000005,-0.04283730206911462
ACH-000007,-0.0008650837355179831
ACH-000009,0.13574935154927376
ACH-000011,-0.23747150097525244
ACH-000012,0.07657137498808159
ACH-000013,0.08843899263328818
ACH-000014,-0.10547906179291916
ACH-000015,0.07714299469216307
ACH-000017,-0.008345072464144445
ACH-000018,-0.0546454769663613
ACH-000019,-0.0659161417407599
ACH-000021,0.06097156169915938
ACH-000022,0.017464083212159674
ACH-000025,0.1584056197819478
ACH-000028,-0.10658239268542814
ACH-000030,0.06847710573377687
ACH-000035,-0.17968635164966912
ACH-000036,0.07823364940922606
ACH-000037,-0.026703701440433568
ACH-000039,-0.001468518507138328
ACH-000040,0.08138831268061343
ACH-000041,0.09036155339360008
ACH-000042,-0.011527976413775886
ACH-000045,0.005811061915194538
ACH-000047,0.007451767575759384
ACH-000052,0.14517444734675874
ACH-000053,0.027925130540858677
ACH-000054,0.023557006091573074
ACH-000055,0.1088236150397261
ACH-000060,-0.08565544882403017
ACH-000067,-0.010844176852126474
ACH-000070,-0.06947403728112164
ACH-000075,0.13859562514283055
ACH-000078,0.08290442862117975
ACH-000082,-0.030696927547864343
ACH-000085,-0.2320125896680479
ACH-000086,0.014398990725830388
ACH-000087,0.11678375646694895
ACH-000092,0.04383521190767591
ACH-000095,-0.00979139299631695
ACH-000097,0.009022110722764569
ACH-000098,-0.03603277803619182
ACH-000099,0.0968736141411539
ACH-000108,-0.0621902321574463
ACH-000113,-0.04190640874936507
ACH-000116,-0.021008855170316827
ACH-000118,-0.06575683718062228
ACH-000120,-0.12634347742438493
ACH-000123,0.09622056922580234
ACH-000127,0.04731248455692747
ACH-000128,-0.046615045587464383
ACH-000132,0.042492864498129015
ACH-000133,0.016791953866740088
ACH-000137,0.009132692051361227
ACH-000138,0.10473291303409844
ACH-000142,-0.011196262872349209
ACH-000143,-0.15284423434172972
ACH-000146,-0.11704233840705085
ACH-000148,0.0966158394495594
ACH-000150,-0.053579887477443
ACH-000152,0.1072703520034454
ACH-000153,0.14127315601767626
ACH-000159,0.047322210302843885
ACH-000160,-0.03192972691700905
ACH-000163,-0.06966891899367618
ACH-000167,0.03660146877421301
ACH-000168,0.027205682863740463
ACH-000169,0.007989214148201803
ACH-000178,0.09509635009518837
ACH-000183,-0.0256042287660786
ACH-000188,0.06948445843868589
ACH-000189,0.1948735807823435
ACH-000190,-0.09242419118301193
ACH-000198,0.2000311786056807
ACH-000203,0.035204076412629064
ACH-000204,0.1819309901355229
ACH-000206,-0.04420892603458964
ACH-000207,0.031384181577732734
ACH-000208,0.2323446891704128
ACH-000210,-0.023759977659669952
ACH-000211,-0.027807682964631774
ACH-000215,0.07911055707131205
ACH-000221,-0.032872160000755116
ACH-000222,-0.016270433895232566
ACH-000223,0.14085896745806226
ACH-000226,0.050035708194531306
ACH-000227,0.15626042779229696
ACH-000228,0.009696458885024208
ACH-000231,-0.1097185374577592
ACH-000232,-0.126174521222542
ACH-000233,0.09257149608530513
ACH-000234,-0.0408893993433513
ACH-000235,-0.0924707613397706
ACH-000237,0.10164973451729173
ACH-000238,-0.12594880616636805
ACH-000242,-0.03880565704057769
ACH-000243,-0.07230322320216544
ACH-000244,0.2424505626515529
ACH-000246,-0.08050040607935033
ACH-000248,0.08670257393299652
ACH-000250,0.04427293029189376
ACH-000251,0.061106958075189614
ACH-000252,0.16217847999221618
ACH-000253,0.15019593756465013
ACH-000255,-0.0335719352834206
ACH-000256,-0.01585248760696529
ACH-000257,0.18189816686864135
ACH-000258,0.0912277706132726
ACH-000259,-0.08307305221772229
ACH-000260,-0.015422698948340544
ACH-000261,-0.0788206087032922
ACH-000262,0.07200574749285993
ACH-000263,-0.07379268251030698
ACH-000264,-0.05792619844916101
ACH-000265,-0.027735658590271092
ACH-000266,-0.016410434782962183
ACH-000272,0.06230632316609811
ACH-000274,0.037842725354666526
ACH-000277,0.0982266768431274
ACH-000278,-0.032210311345651374
ACH-000279,0.15686039508061775
ACH-000280,-0.08744769997251285
ACH-000281,-0.14082668246496555
ACH-000288,-0.033770638818760024
ACH-000291,0.08485208261282855
ACH-000293,-0.1462763813767584
ACH-000294,0.012173059506908512
ACH-000295,0.16786105582818242
ACH-000296,0.14849798790805066
ACH-000302,0.07699031173423708
ACH-000304,-0.1343116071492059
ACH-000307,-0.04581682547330347
ACH-000308,0.007818763464176925
ACH-000310,-0.09880461033684376
ACH-000311,0.028953376462777326
ACH-000312,0.015533936115506538
ACH-000315,0.009093076425087249
ACH-000316,-0.12699185832698093
ACH-000317,0.06124688415116306
ACH-000318,-0.021268946306061482
ACH-000319,0.04841617249722896
ACH-000320,-0.08303058470574673
ACH-000322,-0.16214907754088875
ACH-000323,0.15965580533667662
ACH-000324,0.05847815786442735
ACH-000329,-0.0390423698093886
ACH-000330,-0.05611587503179349
ACH-000331,-0.05252583048079555
ACH-000332,-0.10308131351597258
ACH-000334,0.025470176502490508
ACH-000335,-0.15103016829851146
ACH-000336,0.00140755136884659
ACH-000337,-0.03786774924229664
ACH-000338,-0.4471609107145289
ACH-000339,-0.019521471818541337
ACH-000341,0.06966010803337233
ACH-000348,-0.03417850348820698
ACH-000350,-0.058954667420910524
ACH-000352,-0.11525161458679532
ACH-000356,-0.18441762784039314
ACH-000361,0.1357861906940616
ACH-000362,-0.00849026927412488
ACH-000363,0.005530127303133694
ACH-000364,-0.0015699871324223141
ACH-000365,0.0680257285686192
ACH-000366,-0.031817783039867716
ACH-000368,-0.10852901351507314
ACH-000374,0.05701470884629059
ACH-000375,-0.06244180449828408
ACH-000376,-0.1030136802456618
ACH-000381,-0.0864457123757584
ACH-000383,0.011912510660713395
ACH-000387,0.02595365860966956
ACH-000389,0.1653183176800592
ACH-000390,0.1183529038093465
ACH-000393,-0.005925516368730993
ACH-000395,-0.17838742431770604
ACH-000396,0.016387912195381868
ACH-000397,-0.027481613995545648
ACH-000401,0.09101171399069233
ACH-000402,0.2040306963861338
ACH-000403,-0.08914106476515148
ACH-000404,-0.4729413655083759
ACH-000406,0.020957580919112786
ACH-000407,0.05142302591833519
ACH-000408,-0.18514979642918492
ACH-000410,0.020717566362888986
ACH-000411,0.026816230489302643
ACH-000414,-0.0750547960435521
ACH-000415,-0.22016095978049985
ACH-000416,0.037634306885045626
ACH-000420,0.032718775439466795
ACH-000421,0.01661491041867776
ACH-000424,0.12040736249722755
ACH-000425,0.1381016623450764
ACH-000426,0.11354467882200794
ACH-000427,-0.1902984704279296
ACH-000433,-0.04026699142361837
ACH-000435,0.030894509196823038
ACH-000436,0.17787186872577865
ACH-000444,0.0751471666228148
ACH-000445,0.027304910848185083
ACH-000448,-0.1297645948998076
ACH-000450,-0.2170939360946384
ACH-000452,-0.010955150327170288
ACH-000454,-0.08884043822600801
ACH-000458,0.17600424204003773
ACH-000459,-0.05863636238936978
ACH-000460,0.028371304977776925
ACH-000461,0.1438220080156898
ACH-000463,-0.0018941633163763612
ACH-000464,-0.06900728807216253
ACH-000466,0.015336489820491569
ACH-000467,0.04660783191661762
ACH-000468,0.08006309059335781
ACH-000469,-0.03752856039400035
ACH-000470,-0.06649049111788605
ACH-000471,-0.07466367087569603
ACH-000472,0.032362460869796376
ACH-000473,-0.0530154164838936
ACH-000475,-0.043293928407040265
ACH-000476,0.08159204936940184
ACH-000477,-0.0028084623613781772
ACH-000479,0.2717736124415492
ACH-000480,-0.07005498461593508
ACH-000481,-0.02089644877681721
ACH-000483,-0.029027869935490988
ACH-000484,0.08981257670141195
ACH-000485,0.03353522828860672
ACH-000486,-0.0002120880713238056
ACH-000487,0.051799821072000776
ACH-000488,0.0942276584583524
ACH-000490,-0.02668112932052169
ACH-000491,-0.02292390732170712
ACH-000495,0.2151356652737989
ACH-000496,-0.07992637457438635
ACH-000499,0.02834079022026916
ACH-000500,-0.292397179377269
ACH-000502,-0.050111767501038185
ACH-000503,0.11553779938269898
ACH-000505,0.047701672548510016
ACH-000507,0.08417246696083401
ACH-000510,0.006728273247371396
ACH-000511,-0.01606154047485657
ACH-000512,0.05144023853609608
ACH-000516,-0.05151433808533946
ACH-000517,-0.022257099941879854
ACH-000518,0.02813178425613581
ACH-000520,-0.08655693447677952
ACH-000521,0.2918523024919893
ACH-000522,-0.020419138317942013
ACH-000524,-0.08059121040009788
ACH-000527,-0.002144308766656718
ACH-000528,-0.011730699309145949
ACH-000537,0.04134904207301603
ACH-000541,0.026529265469595838
ACH-000542,0.1116807019829406
ACH-000544,0.11468253566930164
ACH-000545,0.0039846745079067
ACH-000547,-0.16083083192104436
ACH-000548,-0.08190696987201843
ACH-000549,0.08839918172953096
ACH-000550,-0.0664827160337491
ACH-000552,0.04574900730032882
ACH-000556,-0.02874013477109778
ACH-000557,-0.12231103077414815
ACH-000569,0.2680848905147303
ACH-000570,0.048430117082554236
ACH-000571,-0.07852907018857214
ACH-000573,-0.03499569749792484
ACH-000576,0.01109213013261383
ACH-000579,-0.014113327567690875
ACH-000580,0.16799166117038028
ACH-000584,0.009977364971257265
ACH-000585,0.05210181626636128
ACH-000588,0.11423631915924212
ACH-000589,0.018863777478919368
ACH-000591,-0.053815543315634616
ACH-000593,0.0161027325496896
ACH-000600,-0.1019003485559143
ACH-000601,0.06544967291011228
ACH-000605,-0.08933673646999749
ACH-000606,0.16679368577010706
ACH-000608,0.019683494585178055
ACH-000614,0.05219014897534482
ACH-000616,0.036983238005170616
ACH-000618,-0.054677608731905546
ACH-000619,-0.06477663075276129
ACH-000620,0.08453080894243688
ACH-000621,-0.010889460524018487
ACH-000622,-0.05452191457663714
ACH-000623,-0.03112788561498119
ACH-000624,0.09443329489694846
ACH-000627,0.01765439135608149
ACH-000630,0.003919406554074984
ACH-000631,0.09251226454058233
ACH-000632,-0.025682536302842143
ACH-000633,0.030632162586683862
ACH-000637,0.2459639230703937
ACH-000638,-0.17711280668621338
ACH-000646,0.054281503273684216
ACH-000647,-0.02458496507322293
ACH-000648,0.019174163549338867
ACH-000649,-0.02670255813081878
ACH-000651,-0.059745235802433565
ACH-000652,0.08683146460422186
ACH-000653,0.011274112150878054
ACH-000657,0.0036443266806354072
ACH-000658,-0.09406927830794642
ACH-000661,-0.010385303242018544
ACH-000662,0.35323759421961537
ACH-000663,0.12392270970242394
ACH-000665,-0.09885779740577656
ACH-000671,-0.010737265508751872
ACH-000672,0.10507651647337762
ACH-000673,0.01814315344049278
ACH-000676,0.08715967888968594
ACH-000677,-0.05024881373535221
ACH-000681,-0.04036827686524346
ACH-000683,0.06113545352926466
ACH-000684,0.07150059153907559
ACH-000688,0.11999393391386225
ACH-000693,0.05012963396804785
ACH-000694,0.024611779419213223
ACH-000695,-0.01350392675083635
ACH-000696,0.00016655841729233448
ACH-000697,-0.16105529192504345
ACH-000699,-0.04391599529948163
ACH-000701,0.0559246406784017
ACH-000706,0.14104064438312433
ACH-000711,-0.01734971837999284
ACH-000713,-0.08403840874386621
ACH-000714,-0.0009861457947456193
ACH-000718,-0.0855171711313768
ACH-000720,-0.03653146744759637
ACH-000721,0.06769990032751985
ACH-000724,-0.0830545360824048
ACH-000725,-0.1098282115000949
ACH-000732,0.1108735652478816
ACH-000734,0.09114596056903856
ACH-000735,-0.08933770833575158
ACH-000736,0.16619564904060638
ACH-000738,0.16484375980598134
ACH-000746,0.022111884675194867
ACH-000747,0.045905106584339016
ACH-000748,0.008970956329481606
ACH-000753,-0.0025443334251720852
ACH-000756,-0.03479795175937979
ACH-000757,-0.07192947020075187
ACH-000758,-0.11252963470136723
ACH-000760,-0.1660596185534581
ACH-000762,-0.06931979347786943
ACH-000763,-0.0713008483842656
ACH-000764,0.02524129441409654
ACH-000765,0.3063608198268968
ACH-000766,-0.005843844505701922
ACH-000767,0.04735760019361445
ACH-000768,-0.020090586837048847
ACH-000769,0.1681648363873959
ACH-000770,-0.047680705397759565
ACH-000771,-0.1578426485120522
ACH-000773,-0.044899979073972134
ACH-000776,-0.07093064653704599
ACH-000777,0.024111573224039742
ACH-000778,-0.05109901757049594
ACH-000781,0.058335063694576486
ACH-000782,-0.054546365473161315
ACH-000783,0.04694192117287095
ACH-000784,0.058147448596171915
ACH-000785,-0.022306749883016737
ACH-000787,-0.05954676871502065
ACH-000788,-0.03354655777175543
ACH-000791,-0.10855799803528783
ACH-000792,0.039636183561469966
ACH-000794,0.11207569891767734
ACH-000796,0.11051218606628788
ACH-000798,-0.2194796225323853
ACH-000799,0.10801159937834068
ACH-000800,-0.0580936632254097
ACH-000802,-0.10405198348735728
ACH-000804,0.008452519476243403
ACH-000805,0.15300246125128086
ACH-000809,-0.06294600237969357
ACH-000810,-0.0538565210484131
ACH-000811,0.03023771254002415
ACH-000817,0.03917261831433833
ACH-000819,0.09282866323992696
ACH-000820,-0.13031307944809015
ACH-000821,0.059011581639528174
ACH-000822,0.06370096976943974
ACH-000823,-0.13287905197601127
ACH-000824,0.057224860882479016
ACH-000827,0.07808516426530268
ACH-000829,-0.018178466802572915
ACH-000831,0.04750408209554294
ACH-000832,-0.20171933872309294
ACH-000833,-0.06435555334524434
ACH-000834,0.0624251333559102
ACH-000835,0.04638891905167344
ACH-000836,0.021163303721181387
ACH-000837,-0.08078252921952048
ACH-000838,0.06901362092942684
ACH-000839,-0.05489565827224182
ACH-000840,-0.1814003612142176
ACH-000841,0.014225641285801238
ACH-000843,0.13062607129268047
