,CD1D (912)
ACH-000004,-0.4889932397126922
ACH-000005,0.0630646822732409
ACH-000007,-0.2993796953071892
ACH-000009,-0.3461937345112585
ACH-000011,-0.23478179784497524
ACH-000012,-0.34051211439985674
ACH-000013,-0.14867937056336042
ACH-000014,-0.3234734872765413
ACH-000015,-0.19440055944564716
ACH-000017,-0.19371357015961896
ACH-000018,-0.2208072169519477
ACH-000019,-0.15557856054342378
ACH-000021,-0.2786720107428842
ACH-000022,-0.2969853509878134
ACH-000025,-0.33363360741971804
ACH-000028,-0.2926397638132492
ACH-000030,-0.17151132757991636
ACH-000035,-0.3616349245041544
ACH-000036,-0.3317343771189533
ACH-000037,-0.2561510787916556
ACH-000039,-0.12752321552128934
ACH-000040,-0.20292685065775912
ACH-000041,-0.2209635526126941
ACH-000042,-0.262588835744494
ACH-000045,-0.32545327986114303
ACH-000047,-0.29504552245416543
ACH-000052,-0.5424978086258031
ACH-000053,-0.2847286166123457
ACH-000054,-0.311609287109463
ACH-000055,-0.3927691193685004
ACH-000060,-0.2862601258428925
ACH-000067,-0.04973387996203432
ACH-000070,-0.32814062001755684
ACH-000075,-0.5480534098440443
ACH-000078,-0.37513061698451056
ACH-000082,-0.2078655730315677
ACH-000085,-0.29894019072783123
ACH-000086,-0.4487952998455115
ACH-000087,-0.18701982516184834
ACH-000092,-0.164043250484773
ACH-000095,-0.27672581661995777
ACH-000097,-0.3037434668134467
ACH-000098,-0.2762263591730281
ACH-000099,-0.2890434247152609
ACH-000108,-0.3727043032338557
ACH-000113,-0.2639205499215128
ACH-000116,-0.26242816627549914
ACH-000118,-0.17223813982534872
ACH-000120,-0.3598844583910528
ACH-000123,-0.07361541306693609
ACH-000127,-0.22512152615877648
ACH-000128,-0.4889530777022602
ACH-000132,-0.2381079320543748
ACH-000133,-0.16570881300747672
ACH-000137,-0.15075928564984414
ACH-000138,-0.2292993011364181
ACH-000142,-0.33092635156978645
ACH-000143,-0.23785830886865855
ACH-000146,-0.27566921294965585
ACH-000148,-0.2298767328408456
ACH-000150,-0.10591196845293796
ACH-000152,-0.2404404990585569
ACH-000153,-0.2959563076980957
ACH-000159,-0.3869566358413737
ACH-000160,0.2052698749845935
ACH-000163,-0.4440581246088553
ACH-000167,0.7074113596464583
ACH-000168,-0.15531212614560205
ACH-000169,-0.3471564603558437
ACH-000178,-0.2483344075752524
ACH-000183,-0.3590820289976213
ACH-000188,-0.2403020834380107
ACH-000189,-0.5349112000441394
ACH-000190,0.11860716984028427
ACH-000198,-0.2443949414789255
ACH-000203,0.16758544584366245
ACH-000204,-0.9083995068005116
ACH-000206,-0.14954197878034334
ACH-000207,-0.03094610482561247
ACH-000208,-0.5102213269001785
ACH-000210,-0.0012567903524649039
ACH-000211,-0.15570792024254695
ACH-000215,-0.2069903805306761
ACH-000221,-0.3515449541548661
ACH-000222,-0.1498736751096269
ACH-000223,-0.2906690100874725
ACH-000226,-0.3796659828761272
ACH-000227,-0.04541434189854987
ACH-000228,-0.3034632752338245
ACH-000231,-0.1491097571377695
ACH-000232,-0.3472975789744165
ACH-000233,-0.2099854810794229
ACH-000234,-0.15496033055872055
ACH-000235,-0.24280070110662924
ACH-000237,-0.2494888808477555
ACH-000238,-0.1656423840546024
ACH-000242,-0.5174775176304114
ACH-000243,-0.22012620473113012
ACH-000244,-0.3072922844000165
ACH-000246,-0.29356501587363737
ACH-000248,-0.3031342740738734
ACH-000250,-0.3096420308106876
ACH-000251,-0.10751106769009867
ACH-000252,-0.12087913075064002
ACH-000253,-0.3191999095505089
ACH-000255,-0.40420087135721855
ACH-000256,-0.3355641880367391
ACH-000257,-0.2971831288204615
ACH-000258,-0.2027442397748171
ACH-000259,-0.35367752728694346
ACH-000260,-0.2711246796918628
ACH-000261,-0.19676078410634973
ACH-000262,-0.42972571541478666
ACH-000263,-0.05431778680945208
ACH-000264,-0.3606504414382207
ACH-000265,-0.30674946485629834
ACH-000266,-0.20450230959512672
ACH-000272,-0.39279424896511655
ACH-000274,-0.12404135328942292
ACH-000277,-0.4435448113426249
ACH-000278,-0.28438056708076825
ACH-000279,-0.20499937217277706
ACH-000280,-0.2197833571312697
ACH-000281,-0.2944154211783097
ACH-000288,-0.2557495497149164
ACH-000291,-0.3354387477620512
ACH-000293,-0.2353616444845015
ACH-000294,-0.193481267292454
ACH-000295,0.01938448497632876
ACH-000296,-0.3129714850751489
ACH-000302,-0.3098790724489818
ACH-000304,-0.2791473593421299
ACH-000307,-0.29140633446637915
ACH-000308,-0.2936883476128677
ACH-000310,-0.2081377858828308
ACH-000311,-0.34940211301303103
ACH-000312,-0.26249522437920825
ACH-000315,-0.3893683747503208
ACH-000316,-0.29050851151584306
ACH-000317,-0.37264942437765264
ACH-000318,-0.36991255008256974
ACH-000319,-0.3845662653104572
ACH-000320,-0.10844651567753726
ACH-000322,-0.4068878866924849
ACH-000323,-0.23288415620871156
ACH-000324,-0.1810152638184612
ACH-000329,-0.2088506600817475
ACH-000330,-0.2348185494783365
ACH-000331,-0.2397947085010148
ACH-000332,-0.2902954865277779
ACH-000334,-0.11060650350038527
ACH-000335,-0.3045036577925184
ACH-000336,-0.4698313901932268
ACH-000337,-0.38648623097137397
ACH-000338,-0.1829917240969348
ACH-000339,-0.2668184801593373
ACH-000341,-0.14403898580241675
ACH-000348,-0.2639928217386234
ACH-000350,-0.4256323693297694
ACH-000352,-0.25257228499435586
ACH-000356,-0.3232044338235533
ACH-000361,-0.2497576353861537
ACH-000362,-0.33734247363509
ACH-000363,-0.1511309121457528
ACH-000364,-0.2255877791001929
ACH-000365,-0.4017552526591339
ACH-000366,-0.2402172392251783
ACH-000368,-0.16552797406020014
ACH-000374,-0.30904042480575233
ACH-000375,-0.06265601456878712
ACH-000376,-0.12082554350096655
ACH-000381,-0.3235891669382852
ACH-000383,-0.16661017071453088
ACH-000387,-0.15042893661657608
ACH-000389,-0.2825537796864777
ACH-000390,-0.26802490401016665
ACH-000393,-0.2034028583846204
ACH-000395,-0.0081632548214416
ACH-000396,-0.3962798004159585
ACH-000397,-0.3715989287997466
ACH-000401,-0.1819548175120703
ACH-000402,-0.3719415559588762
ACH-000403,-0.1967961482332618
ACH-000404,-0.3995848203901064
ACH-000406,-0.2037545712632601
ACH-000407,-0.22925980577072574
ACH-000408,-0.1427419290365519
ACH-000410,-0.3758076800044111
ACH-000411,-0.4361998700503247
ACH-000414,-0.3335705339964154
ACH-000415,-0.1660652415077379
ACH-000416,-0.3519883913417375
ACH-000420,-0.21878145493850865
ACH-000421,-0.2956818883001382
ACH-000424,-0.22455178081331412
ACH-000425,-0.29537624447443644
ACH-000426,-0.6036076493823481
ACH-000427,-0.4430032964474458
ACH-000433,-0.25085648220070833
ACH-000435,-0.3736816280235582
ACH-000436,-0.5101783662225245
ACH-000444,-0.2360066840807352
ACH-000445,-0.4777216257866333
ACH-000448,-0.2460703134885979
ACH-000450,-0.1952300587791428
ACH-000452,-0.2758729331274089
ACH-000454,-0.2830818722077337
ACH-000458,-0.215213141042628
ACH-000459,-0.05486112007214675
ACH-000460,-0.146378328222164
ACH-000461,-0.38835398577308505
ACH-000463,-0.2776405074817083
ACH-000464,-0.17210644803249625
ACH-000466,-0.1863740678844461
ACH-000467,-0.3796804487872295
ACH-000468,-0.26290874348962284
ACH-000469,-0.19869115313475624
ACH-000470,-0.33819122377004823
ACH-000471,-0.2605426641246523
ACH-000472,-0.22768376565652884
ACH-000473,-0.41318310332750857
ACH-000475,-0.2323806405102989
ACH-000476,-0.282080407733459
ACH-000477,-0.1197251908602127
ACH-000479,-0.515282925935474
ACH-000480,-0.1561322326165084
ACH-000481,-0.18522746241411928
ACH-000483,-0.2901472081923601
ACH-000484,-0.5536771730569581
ACH-000485,-0.29072612204840875
ACH-000486,-0.2116239902118124
ACH-000487,-0.3385096950229426
ACH-000488,-0.2246741724061792
ACH-000490,-0.3644472435575656
ACH-000491,-0.2448221698454334
ACH-000495,-0.3569768853866688
ACH-000496,-0.2406839827666305
ACH-000499,-0.3409087173987683
ACH-000500,-0.4019948285875096
ACH-000502,-0.2921957194775908
ACH-000503,0.01218278854830112
ACH-000505,-0.2569711638503233
ACH-000507,-0.3617120091466565
ACH-000510,-0.367767535540455
ACH-000511,-0.2526689285974879
ACH-000512,-0.1711526302568736
ACH-000516,-0.3116967258951123
ACH-000517,-0.17967011031089095
ACH-000518,-0.2848325568859657
ACH-000520,-0.3587760193137033
ACH-000521,-0.35732222362022165
ACH-000522,-0.3187449410843903
ACH-000524,-0.1502041338254109
ACH-000527,-0.30634784380137514
ACH-000528,-0.16867480609477584
ACH-000537,-0.057533619834612165
ACH-000541,-0.2555757478044426
ACH-000542,-0.26534616004086303
ACH-000544,-0.4408845264515483
ACH-000545,-0.16475712280165272
ACH-000547,-0.1565610026511676
ACH-000548,-0.32172725495015475
ACH-000549,-0.20936991080860207
ACH-000550,-0.12988798293016027
ACH-000552,-0.4316443290437192
ACH-000556,-0.4749387487945958
ACH-000557,-0.1665583739776073
ACH-000569,-0.25211132348245713
ACH-000570,-0.18166394886252166
ACH-000571,-0.22201937154877133
ACH-000573,-0.2941623625125192
ACH-000576,-0.36746027808298976
ACH-000579,-0.35664802505073995
ACH-000580,-0.3735374699158137
ACH-000584,-0.16355606991534138
ACH-000585,-0.2555219566164704
ACH-000588,-0.3558451298883317
ACH-000589,-0.17347650913778778
ACH-000591,-0.19458716615870747
ACH-000593,-0.20491227568674866
ACH-000600,-0.28608715072321483
ACH-000601,-0.3806665229898914
ACH-000605,-0.30223471670398394
ACH-000606,-0.3283007942743231
ACH-000608,-0.2483302837131155
