,IRF4 (3662)
ACH-000004,-0.0966384030546232
ACH-000005,0.206761680251558
ACH-000007,-0.1367759394059324
ACH-000009,-0.17709883211500194
ACH-000011,-0.02108618637612804
ACH-000012,0.03044130823217615
ACH-000013,-0.04924212931867596
ACH-000014,-0.04456755542547696
ACH-000015,-0.13179205872432276
ACH-000017,-0.0588754116841301
ACH-000018,-0.2353338656520137
ACH-000019,-0.050748201448337776
ACH-000021,-0.17537668013604096
ACH-000022,-0.20385866329451413
ACH-000025,0.003665027899434758
ACH-000028,-0.011274710038621271
ACH-000030,-0.08795716916779345
ACH-000035,0.09261485547962016
ACH-000036,0.08991599767265276
ACH-000037,-0.11798135108124963
ACH-000039,-0.28700531829689857
ACH-000040,-0.20501372526182093
ACH-000041,-0.1432027230260403
ACH-000042,-0.04865004701621998
ACH-000045,0.030542413728882226
ACH-000047,-0.019610734793123242
ACH-000052,-0.030917247029031782
ACH-000053,-1.2660848322377003
ACH-000054,-0.020298024918732203
ACH-000055,0.0419663714899426
ACH-000060,-0.19056248064019068
ACH-000067,-0.08883691510188013
ACH-000070,-0.2304410750034608
ACH-000075,-0.09785661473697996
ACH-000078,-0.14169029888834014
ACH-000082,-0.07630153172637459
ACH-000085,-0.020431304219724326
ACH-000086,-0.13714201895139888
ACH-000087,0.05443489316232912
ACH-000092,-0.0015439222567125632
ACH-000095,-0.004891665113570464
ACH-000097,-0.20491829364341987
ACH-000098,-0.15665752883326792
ACH-000099,-0.13832980936275874
ACH-000108,-0.12554447969529114
ACH-000113,0.05793988454779735
ACH-000116,-0.08009800271407043
ACH-000118,-0.15793723967152534
ACH-000120,-0.017125641025261474
ACH-000123,-0.11542481249142955
ACH-000127,-0.10899231584648468
ACH-000128,-0.05173461538359435
ACH-000132,-0.1547835074068078
ACH-000133,-0.017698500839173716
ACH-000137,-0.2604876562921462
ACH-000138,-0.2237095668177707
ACH-000142,-0.0802444767701091
ACH-000143,-0.2034530843117214
ACH-000146,-0.2593746169402845
ACH-000148,-0.12197846515155435
ACH-000150,-0.28075289952090543
ACH-000152,-0.1545731236500036
ACH-000153,-0.367645347307297
ACH-000159,-0.0817808666722149
ACH-000160,-0.1302436594029236
ACH-000163,-0.1353480476121526
ACH-000167,-0.9005629492370391
ACH-000168,-0.1798373091005185
ACH-000169,-0.08909303902071403
ACH-000178,-0.13440947860332336
ACH-000183,-1.1561670033596334
ACH-000188,-0.07779149186077525
ACH-000189,-0.11297907195381103
ACH-000190,-0.1506974349442243
ACH-000198,-0.01517857024798154
ACH-000203,-0.17784804295389547
ACH-000204,-0.7511718032402563
ACH-000206,-1.5668071273022908
ACH-000207,-0.10518730711911213
ACH-000208,-0.031138535218093188
ACH-000210,-0.25055681984667755
ACH-000211,-0.18625833016921595
ACH-000215,-0.1609659953760393
ACH-000221,0.1367345838721315
ACH-000222,-0.3023528113604512
ACH-000223,-0.0921151064647798
ACH-000226,-0.7452625028331418
ACH-000227,-0.11446595738080728
ACH-000228,-0.11776652432731295
ACH-000231,-0.13597396998337327
ACH-000232,-0.01020758083330026
ACH-000233,-1.2736372535592702
ACH-000234,-0.1421715422021245
ACH-000235,-0.1352509508761281
ACH-000237,-0.2579504038802024
ACH-000238,-0.17689672826814026
ACH-000242,-0.08932920251950385
ACH-000243,-0.1631669811923297
ACH-000244,-0.13880836925533016
ACH-000246,-0.14837050013892214
ACH-000248,-0.2259282723237287
ACH-000250,-0.05932180030295876
ACH-000251,-0.10988107318794572
ACH-000252,-0.2349745884152902
ACH-000253,-0.07494529389467597
ACH-000255,0.10596708201212104
ACH-000256,-0.04928980695867245
ACH-000257,-0.42226958304691947
ACH-000258,0.055896614620858806
ACH-000259,-0.023883324645403214
ACH-000260,-0.09987088437362028
ACH-000261,-0.0997935363763571
ACH-000262,-0.03855058085413552
ACH-000263,-0.15762434259540484
ACH-000264,-0.1430560900201656
ACH-000265,-0.06492690788477025
ACH-000266,-0.22430286100389848
ACH-000272,-0.10789805293735844
ACH-000274,-0.6549086261410945
ACH-000277,-0.19815394314186893
ACH-000278,-0.02895358763898127
ACH-000279,-0.23378427633289844
ACH-000280,-0.11800186724599053
ACH-000281,-0.157962142346147
ACH-000288,-0.048524706874695886
ACH-000291,-0.15654549913737256
ACH-000293,-0.0211784851949707
ACH-000294,-0.17909345232452153
ACH-000295,-0.2969215827089829
ACH-000296,-0.18869844978513967
ACH-000302,-0.13831530069197032
ACH-000304,-0.3886738845203691
ACH-000307,-0.08284341039957842
ACH-000308,-0.3011662723858434
ACH-000310,-0.2796634370948191
ACH-000311,-0.19509028756236912
ACH-000312,-0.1903267270784603
ACH-000315,0.017615222328718236
ACH-000316,-0.11593011472228935
ACH-000317,-0.0765610681405831
ACH-000318,-0.09963601549416634
ACH-000319,-0.04922452074458015
ACH-000320,-0.16693336682493612
ACH-000322,-0.09600878102634024
ACH-000323,-0.15685398233015255
ACH-000324,-0.1423274053343881
ACH-000329,-0.15680921212019855
ACH-000330,-0.13047948790775427
ACH-000331,-0.04513236317321763
ACH-000332,-0.14259695008204792
ACH-000334,-0.3341770258926457
ACH-000335,0.026985269030166858
ACH-000336,-0.0954679322322869
ACH-000337,0.032849108954308405
ACH-000338,-0.3550917548761728
ACH-000339,-0.28355630766255496
ACH-000341,-0.1682957820245659
ACH-000348,-0.11934583362347367
ACH-000350,-0.2175424260319408
ACH-000352,-0.025587571277454563
ACH-000356,0.21224306926001946
ACH-000361,-0.3700230690267593
ACH-000362,-0.09765012146271776
ACH-000363,-1.3258524169212251
ACH-000364,0.013175155039506744
ACH-000365,-0.09739388239408532
ACH-000366,-0.129537145282619
ACH-000368,-0.048648907839978016
ACH-000374,-0.14257452641917662
ACH-000375,-0.06256604252036893
ACH-000376,-0.08123730068814408
ACH-000381,-0.21947780068712405
ACH-000383,-0.2252778031100097
ACH-000387,-0.13751641571308518
ACH-000389,-0.03215288487769812
ACH-000390,-0.16409698526403166
ACH-000393,-0.2553799869717242
ACH-000395,0.002676180521673968
ACH-000396,0.18112757191423096
ACH-000397,-0.11321286750518005
ACH-000401,-0.06463306650997984
ACH-000402,-0.6815778433682724
ACH-000403,-0.03577730339047045
ACH-000404,-0.6146286669794033
ACH-000406,-0.11500228538408915
ACH-000407,-0.2136081431613576
ACH-000408,-0.004782588619253982
ACH-000410,-0.14774453921383862
ACH-000411,-0.29011015576951865
ACH-000414,-0.20003158158112289
ACH-000415,-0.05186023366641701
