,SERF2 (10169)
ACH-000662,-0.25863773156728503
ACH-000663,-0.3963917670787659
ACH-000665,-0.3982020138931301
ACH-000671,-0.3108422345758718
ACH-000672,-0.0988265892008884
ACH-000673,-0.3010724746863471
ACH-000676,-0.24495375255282106
ACH-000677,-0.3850173105546674
ACH-000681,-0.3534807084760502
ACH-000683,-0.31339097789551645
ACH-000684,-0.4952120941593179
ACH-000688,-0.4771823243219444
ACH-000693,-0.29099566431579216
ACH-000694,-0.3865999075461643
ACH-000695,-0.35280567901050497
ACH-000696,-0.4150167462017143
ACH-000697,-0.5062721358534623
ACH-000699,-0.4582454568654493
ACH-000701,-0.14694468809077085
ACH-000706,-0.3579461054220036
ACH-000711,-0.3388630342887925
ACH-000713,-0.16234765726780273
ACH-000714,-0.2395244356372485
ACH-000718,-0.37784223706127146
ACH-000720,-0.252344930127774
ACH-000721,-0.34980504692418
ACH-000724,-0.3560228731577991
ACH-000725,-0.4073636274171008
ACH-000732,-0.016087721592656878
ACH-000734,-0.2631883114607499
ACH-000735,-0.4073496699305883
ACH-000736,-0.5168378198472201
ACH-000738,-0.5381446618597165
ACH-000746,-0.2883952113904719
ACH-000747,-0.5279621212476145
ACH-000748,-0.5585999117460391
ACH-000753,-0.3549844892806597
ACH-000756,-0.3978497131095537
ACH-000757,-0.5258910191790662
ACH-000758,-0.21845654515037247
ACH-000760,-0.5146822155932157
ACH-000762,-0.4665422056745887
ACH-000763,-0.3874115251767895
ACH-000764,-0.40711635839360977
ACH-000765,-0.26831353518733675
ACH-000766,-0.597674474258517
ACH-000767,-0.4177012112744451
ACH-000768,-0.2872260510758647
ACH-000769,-0.09161854581688318
ACH-000770,-0.2328099880524353
ACH-000771,-0.12309130472727405
ACH-000773,-0.31784551209142303
ACH-000776,-0.3681152275272125
ACH-000777,-0.3263184016556716
ACH-000778,-0.30694469375642724
ACH-000781,-0.32686266098272376
ACH-000782,-0.3211022718458673
ACH-000783,-0.3554602364778329
ACH-000784,-0.3043204883212223
ACH-000785,-0.2959142021965493
ACH-000787,-0.2457292633898001
ACH-000788,-0.263019221207545
ACH-000791,-0.3292448814579714
ACH-000792,-0.30835920571440817
ACH-000794,-0.24763054840088966
ACH-000796,-0.3721858672149419
ACH-000798,-0.1691229822073004
ACH-000799,-0.4388285238406999
ACH-000800,-0.3998842229037428
ACH-000802,-0.1938220444641577
ACH-000804,-0.1918563463515424
ACH-000805,-0.5232807777094718
ACH-000809,-0.3410595910770282
ACH-000810,0.08223230739158283
ACH-000811,-0.2323919223784099
ACH-000817,-0.4257364132941341
ACH-000819,-0.23630904193206476
ACH-000820,-0.12656009721669248
ACH-000821,-0.3975557260871087
ACH-000822,-0.30933156361277503
ACH-000823,-0.3104021595811567
ACH-000824,-0.2501789460379721
ACH-000827,-0.3635830391363116
ACH-000829,-0.4372666662996106
ACH-000831,-0.2330153693330979
ACH-000832,-0.28085476471414084
ACH-000833,-0.08607642756004641
ACH-000834,-0.5069992844020896
ACH-000835,-0.3109362116599673
ACH-000836,-0.2761535438544199
ACH-000837,-0.26894784516464665
ACH-000838,-0.2700738655293354
ACH-000839,-0.3393214959968423
ACH-000840,-0.2951468580374467
ACH-000841,-0.5229301961482054
ACH-000843,-0.2687636971441971
ACH-000846,-0.25992613524279945
ACH-000847,-0.4442466828974044
ACH-000848,-0.3219378622953156
ACH-000849,-0.4508624821239339
ACH-000851,-0.22665021656087025
ACH-000855,-0.37526858552199066
ACH-000856,-0.2140328929057799
ACH-000858,-0.2094427608752567
ACH-000859,-0.15508991744507672
ACH-000861,-0.3256237104549155
ACH-000862,-0.22036590784854612
ACH-000865,-0.2643631231075119
ACH-000866,-0.33157958139001364
ACH-000867,-0.3751980558456672
ACH-000869,-0.3478923543460414
ACH-000872,-0.4121782132082457
ACH-000873,-0.3803962022722841
ACH-000876,-0.3260228419219367
ACH-000878,-0.3672711552615967
ACH-000880,-0.4113733432725709
ACH-000881,-0.22024423525347453
ACH-000882,-0.17603238268956933
ACH-000884,-0.17849429142759765
ACH-000885,-0.3170917273791898
ACH-000887,-0.16525107759486155
ACH-000889,-0.31071672258569105
ACH-000896,-0.361250053066799
ACH-000898,-0.4511079318925621
ACH-000900,-0.18703920184105785
ACH-000901,-0.3147724851024284
ACH-000905,-0.44484339673274303
ACH-000906,-0.2890059993551905
ACH-000907,-0.4976392207487271
ACH-000910,-0.3413999314152756
ACH-000911,-0.2310614648363436
ACH-000912,-0.5394749657474779
ACH-000913,-0.3559596634051269
ACH-000915,-0.2160404723914801
ACH-000916,-0.35676343150878304
ACH-000917,-0.21060611485544645
ACH-000920,-0.2287333259543437
ACH-000921,-0.20034414622478935
ACH-000924,-0.3457630225284053
ACH-000926,-0.33787592472646794
ACH-000928,-0.2457701490317451
ACH-000929,-0.4626503874249184
ACH-000932,-0.6962161660461014
ACH-000935,-0.5599044804001587
ACH-000936,-0.2964415821018876
ACH-000937,-0.37847405650957017
ACH-000938,-0.4459580804214451
ACH-000939,-0.43871221428056817
ACH-000941,-0.2203733948328179
ACH-000943,-0.3637051266584253
ACH-000946,-0.3555750304152653
ACH-000947,-0.39406311179349984
ACH-000948,-0.35027357299953976
ACH-000950,-0.30242647421644725
ACH-000953,-0.16967440953618335
ACH-000954,-0.2828688616610631
ACH-000957,-0.3161809484785943
ACH-000958,-0.5159408107453533
ACH-000960,-0.15997139697669913
ACH-000963,-0.3231499900295379
ACH-000968,-0.08383708887140524
ACH-000969,-0.2765193286854333
ACH-000972,-0.4127372206306498
ACH-000973,-0.31807332927018506
ACH-000974,-0.3586743134131729
ACH-000978,-0.193038080890184
ACH-000984,-0.5160939158183172
ACH-000986,-0.3097413671669173
ACH-000988,-0.5266524860284807
ACH-000993,-0.7155098221532163
ACH-000994,-0.2296934130165259
ACH-000996,-0.059166352635611937
ACH-001001,-0.2886948725452563
ACH-001020,-0.4702417751728236
ACH-001028,-0.35681806602341914
ACH-001031,-0.4066450339228946
ACH-001038,-0.39884158708365397
ACH-001048,-0.21920501911818244
ACH-001050,-0.5441188374847129
ACH-001053,-0.2943527737990672
ACH-001054,-0.3901836509448925
ACH-001061,-0.4185338424056458
ACH-001067,-0.3206894018404074
ACH-001075,-0.5044952767896183
ACH-001096,-0.27070435379449675
ACH-001111,-0.6268491463747284
ACH-001119,-0.4378139855460753
ACH-001128,-0.4473141470590809
ACH-001134,-0.4040203622023977
ACH-001151,-0.4168299367254072
ACH-001163,-0.4863667705415443
ACH-001164,-0.4219672905023366
ACH-001183,-0.14847184026416507
ACH-001192,-0.3132703196010306
ACH-001193,-0.06575283349348665
ACH-001196,-0.3614458322838647
ACH-001197,-0.2989138076860123
ACH-001205,-0.4930209861755437
ACH-001211,-0.4126764798650385
ACH-001212,-0.31134438938116715
ACH-001228,-0.4643940275399373
ACH-001232,-0.33643284254737976
ACH-001239,-0.14433363237927374
ACH-001270,-0.5473519075199021
ACH-001274,-0.523313448747365
ACH-001275,-0.2623152928226207
ACH-001277,-0.14645635302099486
ACH-001278,-0.3059685156239228
ACH-001280,-0.4182556329522138
ACH-001283,-0.26841079183885386
ACH-001289,-0.4633350522911198
ACH-001300,-0.4822481069445364
ACH-001301,-0.37293014454579815
ACH-001302,-0.13334018438505654
ACH-001306,-0.5153488677602661
ACH-001318,-0.13171239660662962
ACH-001322,-0.4543165597764083
ACH-001328,-0.39058659940859797
ACH-001332,-0.3918407169322528
ACH-001336,-0.4202237136869713
ACH-001346,-0.2549179436834126
ACH-001353,-0.2348243618319865
ACH-001354,-0.40165616073818056
ACH-001367,-0.5025468144749687
ACH-001368,-0.3540898945005251
ACH-001374,-0.12296539558980425
ACH-001377,-0.3209036065418654
ACH-001380,-0.3312024978502517
ACH-001391,-0.5388669645643651
ACH-001408,-0.24807688472150774
ACH-001430,-0.3123834963665407
ACH-001431,-0.4322244997705143
ACH-001450,-0.3440400337506079
ACH-001496,-0.3653307492094744
ACH-001500,-0.5010319030729605
ACH-001523,-0.08040338355419502
ACH-001532,-0.4401655657419145
ACH-001550,-0.2019784818492545
ACH-001552,-0.4211782139380649
ACH-001554,-0.451406717050202
ACH-001654,-0.4277282314763448
ACH-001735,-0.2860704767693157
ACH-001736,-0.610733536950963
ACH-001737,-0.6299713718819329
ACH-001740,-0.1031796051913324
ACH-001745,-0.30018191762999885
ACH-001765,-0.3903382608815346
