,HMG20A (10363)
ACH-000235,0.0036265094588371475
ACH-000237,0.13785152811782725
ACH-000238,0.1536218541148324
ACH-000242,0.026139327165834503
ACH-000243,0.17247598857601038
ACH-000244,0.022667593948290054
ACH-000246,0.2291776367689957
ACH-000248,-0.11096609977776788
ACH-000250,0.12297184386338048
ACH-000251,0.18445778272515986
ACH-000252,0.2525601862981517
ACH-000253,0.09429205482400377
ACH-000255,-0.018964150626647417
ACH-000256,-0.029052122014278817
ACH-000257,0.010257995518672446
ACH-000258,-0.16273211717404412
ACH-000259,-0.06767446804343763
ACH-000260,0.1235387805187428
ACH-000261,0.059009428056069374
ACH-000262,0.2645806944555462
ACH-000263,0.15251777304655728
ACH-000264,0.19732840030346765
ACH-000265,0.08930303871054622
ACH-000266,0.01260991697158542
ACH-000272,0.1002307637109378
ACH-000274,0.020969996727665537
ACH-000277,-0.21635581003396487
ACH-000278,0.02118367396436249
ACH-000279,0.13556485504318289
ACH-000280,0.23086865790865435
ACH-000281,-0.07008823603885142
ACH-000288,-0.04581191901912313
ACH-000291,-0.02697944149857661
ACH-000293,0.2573776921040741
ACH-000294,0.14035724445533054
ACH-000295,-0.07886313006446044
ACH-000296,0.05596405367320086
ACH-000302,0.03204006411303592
ACH-000304,0.10077599679902276
ACH-000307,-0.13947029848417553
ACH-000308,0.014334268319229656
ACH-000310,-0.04322405615299438
ACH-000311,0.1564288397637966
ACH-000312,0.2462535304575145
ACH-000315,0.3618376495293773
ACH-000316,0.11352203540103713
ACH-000317,-0.18980668668616607
ACH-000318,0.16682611742760484
ACH-000319,-0.021434460351221825
ACH-000320,0.0691310961359035
ACH-000322,0.04888428308771012
ACH-000323,0.1112009856193678
ACH-000324,0.2590919089457941
ACH-000329,0.16978288320369786
ACH-000330,-0.10925217148594188
ACH-000331,-0.2581475555988891
ACH-000332,0.22169851131823404
ACH-000334,0.14336779171481853
ACH-000335,0.14817702575507358
ACH-000336,0.2349870413811181
ACH-000337,-0.02138714370924169
ACH-000338,-0.2689369141251296
ACH-000339,0.08925928543999538
ACH-000341,0.251806165506469
ACH-000348,0.053151769433802364
ACH-000350,0.07887038186270318
ACH-000352,0.14096331710356425
ACH-000356,-0.02886933288323005
ACH-000361,0.23987448302991626
ACH-000362,-0.0806826122521557
ACH-000363,0.07983917087358063
ACH-000364,-0.12174172788627828
ACH-000365,0.07106961936997466
ACH-000366,0.20653299304781866
ACH-000368,0.24211079925358206
ACH-000374,0.009004060078854214
ACH-000375,0.32288401599296385
ACH-000376,0.003689323535080947
ACH-000381,0.2302098158531133
ACH-000383,0.05225647062540556
ACH-000387,-0.02568219198928861
ACH-000389,-0.13113838835413752
ACH-000390,0.03329502709501651
ACH-000393,0.019123926450239158
ACH-000395,-0.20508371798876845
ACH-000396,-0.10388109435461053
ACH-000397,0.1746456674092482
ACH-000401,-0.06741732979973203
ACH-000402,-0.07772133135421141
ACH-000403,0.051925535074297514
ACH-000404,0.3311661108840102
ACH-000406,0.10180024018333368
ACH-000407,0.09064522178080923
ACH-000408,0.07540584888675403
ACH-000410,0.20383014613986625
ACH-000411,0.032693725600642994
ACH-000414,0.14351821041615342
ACH-000415,0.2802043029637587
ACH-000416,0.09278039153296604
ACH-000420,-0.044399301545816575
ACH-000421,0.05163972927243002
ACH-000424,0.1811793019863482
ACH-000425,0.1550322649881692
ACH-000426,-0.14225591263315734
ACH-000427,0.11513222567645715
ACH-000433,0.29625682985678703
ACH-000435,0.2639073925466021
ACH-000436,0.15880092213977634
ACH-000444,-0.03345121426916175
ACH-000445,0.03603249083443388
ACH-000448,-0.05605623290768688
ACH-000450,0.051263060366363744
ACH-000452,0.09278334242493554
ACH-000454,0.021219449816480062
ACH-000458,0.019719651329845773
ACH-000459,0.20396534179287631
ACH-000460,0.08727556871792035
ACH-000461,0.2247946834528086
ACH-000463,-0.0313629112832384
ACH-000464,0.0011764463080600727
ACH-000466,0.11466336517493245
ACH-000467,0.2666781266701333
ACH-000468,0.028063531584092145
ACH-000469,0.11813762525552254
ACH-000470,0.031297084318424144
ACH-000471,0.1432806120653844
ACH-000472,0.09622429884458564
ACH-000473,0.180268389426566
ACH-000475,0.2081384274678406
ACH-000476,0.08889664051023081
ACH-000477,-0.03223136437348024
ACH-000479,-0.051515840620970976
ACH-000480,0.047642495706487084
ACH-000481,0.10946503832166994
ACH-000483,-0.027711439339654077
ACH-000484,0.07934052595126065
ACH-000485,0.09128596310075776
ACH-000486,0.08019947850249992
ACH-000487,0.02053275758323735
ACH-000488,0.06245940137024919
ACH-000490,0.11236150305297374
ACH-000491,-0.1359879801596213
ACH-000495,0.17951229432398536
ACH-000496,-0.06510289581852408
ACH-000499,0.22682191756840475
ACH-000500,-0.23983826431757654
ACH-000502,0.1332388641542474
ACH-000503,-0.04679304491068111
ACH-000505,0.06889427215730143
ACH-000507,0.12256494200750398
ACH-000510,0.1986455265786136
ACH-000511,0.07967514915697048
ACH-000512,-0.06261013669747965
ACH-000516,-0.016494892907690385
ACH-000517,0.0037348305887476524
ACH-000518,-0.10970249599185093
ACH-000520,0.11996580284471793
ACH-000521,0.14660672627129673
ACH-000522,0.040674199319176534
ACH-000524,0.02494417172741121
ACH-000527,-0.03480831206052625
ACH-000528,0.0294733641790304
ACH-000537,-0.08448036961044854
ACH-000541,-0.15238045536574327
ACH-000542,0.1175701997786344
ACH-000544,0.1924838131188324
ACH-000545,0.13779528813699152
ACH-000547,-0.0014803265674850608
ACH-000548,-0.12003276239489445
ACH-000549,0.0973811008946312
ACH-000550,0.27473614977486543
ACH-000552,0.3606330697941014
ACH-000556,0.0759297865546411
ACH-000557,0.009920826473374226
ACH-000569,0.24896557683180004
ACH-000570,0.03797381211200319
ACH-000571,0.15571909901217426
ACH-000573,0.16942178588990872
ACH-000576,-0.2142778216626976
ACH-000579,0.1319689739550563
ACH-000580,-0.04085482435598725
ACH-000584,0.13852785695163108
ACH-000585,-0.018962669662700157
ACH-000588,-0.06159568659037561
ACH-000589,-0.028445963389073424
ACH-000591,0.15236775165840127
ACH-000593,-0.03728814749763862
ACH-000600,-0.10629109045309004
ACH-000601,0.01712327495877098
ACH-000605,0.21398502602390915
ACH-000606,0.11413089828812525
ACH-000608,0.144868516491644
ACH-000614,0.06380891972888021
ACH-000616,-0.0039272937409864355
ACH-000618,0.036118312527649285
ACH-000619,0.0656493003084546
ACH-000620,-0.046810200372052656
ACH-000621,-0.01906922177936785
ACH-000622,0.07512739177868047
ACH-000623,0.08635845943073699
ACH-000624,0.07424533517857096
ACH-000627,0.226056877481738
ACH-000630,0.3449605746547418
ACH-000631,-0.07329003639036398
ACH-000632,0.06298107925652158
ACH-000633,0.09844043295881674
ACH-000637,0.22328970727279
ACH-000638,0.06494404528588131
ACH-000646,0.09785766717898824
ACH-000647,0.031010462818804593
ACH-000648,-0.010900068121962012
ACH-000649,0.06889064594565115
ACH-000651,-0.05212897692014214
ACH-000652,0.10731956751589868
ACH-000653,-0.07111440321655346
ACH-000657,0.014808557250338063
ACH-000658,-0.0057286706117045255
ACH-000661,0.2232882486289409
ACH-000662,0.14903122986628908
ACH-000663,0.08906373267593773
ACH-000665,0.05508874924015063
ACH-000671,0.077533518106411
ACH-000672,0.10667289040931292
ACH-000673,0.07248718571741307
ACH-000676,0.08267532292114757
ACH-000677,0.07885051036450832
ACH-000681,0.0211557046890732
ACH-000683,0.0325322108468651
ACH-000684,0.1811672113924973
ACH-000688,-0.07820520629774409
ACH-000693,0.08164095419721626
ACH-000694,0.04432249625268855
ACH-000695,0.2476948816922412
ACH-000696,0.1463923121774872
ACH-000697,-0.046395285821768655
ACH-000699,0.03046994520805292
ACH-000701,0.18682215985079684
ACH-000706,0.2446738391637885
ACH-000711,0.005529716828871974
ACH-000713,0.0027804539145529924
ACH-000714,-0.049724236909899404
ACH-000718,0.03334912024041739
ACH-000720,0.19570275817622185
ACH-000721,0.2026023199251169
ACH-000724,-0.09528304550439308
ACH-000725,0.11443928523196373
ACH-000732,0.07459372332990546
ACH-000734,0.20837835171105293
ACH-000735,0.06034622532606285
ACH-000736,-0.01941445500119245
ACH-000738,0.04702972433683437
ACH-000746,0.07570257972436031
ACH-000747,0.27964782210169264
ACH-000748,-0.04301875136361801
ACH-000753,-0.07408568908421312
ACH-000756,0.1350595229145497
ACH-000757,0.07259869605212227
ACH-000758,0.0007436551699853231
ACH-000760,0.05665888008539766
ACH-000762,0.1004030795322437
ACH-000763,-0.07860954841586049
ACH-000764,0.0835862367525336
ACH-000765,0.0106482680844874
ACH-000766,0.07147632511599268
ACH-000767,-0.06273475048395014
ACH-000768,0.014912156989680953
ACH-000769,0.15024904865229935
ACH-000770,0.004344305433063086
ACH-000771,0.09244582592780567
ACH-000773,-0.0671580591838744
ACH-000776,-0.04345635576336774
ACH-000777,-0.033859335971840765
ACH-000778,-0.031267579575458164
ACH-000781,0.19004928742364616
ACH-000782,0.08102912532845588
ACH-000783,0.052051567609995734
ACH-000784,0.09088849209970068
ACH-000785,-0.033268645594491865
ACH-000787,-0.003320271416227951
ACH-000788,0.14988362392483914
ACH-000791,0.04875875834680682
ACH-000792,0.1665360391785924
ACH-000794,0.15483926408816567
ACH-000796,0.03148425832033039
ACH-000798,0.1321174886531835
ACH-000799,-0.061171977661117566
ACH-000800,0.057438398697460015
ACH-000802,0.01836055467635295
ACH-000804,0.256607320749722
ACH-000805,0.1278030803920848
ACH-000809,0.013195408304217485
ACH-000810,0.1511195614475787
ACH-000811,0.07077347061775242
ACH-000817,0.2952097489461602
ACH-000819,0.08252442983670988
ACH-000820,0.4411149193980546
ACH-000821,-0.09817646153899748
ACH-000822,0.029872366699606686
ACH-000823,0.062228798869626026
ACH-000824,0.045456748054870544
ACH-000827,0.16844569438168125
ACH-000829,0.14092755660450929
ACH-000831,0.09792063273564423
ACH-000832,-0.04202221261059276
ACH-000833,0.17351420795392172
ACH-000834,-0.03354598242129633
ACH-000835,0.15086085012667896
ACH-000836,0.2331665374535596
ACH-000837,-0.015416861965783919
ACH-000838,0.09469272687232512
ACH-000839,0.003895183256387985
ACH-000840,-0.2269400468842641
ACH-000841,0.1225555039974976
ACH-000843,0.2562310784087505
ACH-000846,0.05816469282141331
ACH-000847,-0.035996244456968585
ACH-000848,0.07597271784903561
ACH-000849,-0.061489658170088675
ACH-000851,0.12544761723814762
ACH-000855,0.2819123044046282
ACH-000856,0.14138329445767556
ACH-000858,0.10020421197577292
ACH-000859,0.05137018190435195
ACH-000861,0.10022830123124976
ACH-000862,0.06456036644871106
ACH-000865,0.1158725982745987
ACH-000866,0.0926385874262602
ACH-000867,0.0346576200988802
ACH-000869,-0.04339010266434483
ACH-000872,0.1686720156092401
ACH-000873,0.08751750914576505
ACH-000876,-0.09176675594724724
ACH-000878,0.11957950000176296
ACH-000880,-0.1861523251154865
ACH-000881,0.14694412048391606
ACH-000882,-0.0491201303612559
ACH-000884,-0.003261799263157215
ACH-000885,-0.11698801958379773
ACH-000887,-0.04844033101881297
ACH-000889,0.059595890610837365
ACH-000896,0.0661676661646815
ACH-000898,-0.0747453758824704
ACH-000900,-0.023291025582932102
ACH-000901,0.08953884958851374
ACH-000905,0.13864184672657934
ACH-000906,0.0331759481542429
ACH-000907,0.07838759303173515
ACH-000910,0.08187825616830956
ACH-000911,-0.0327438977437335
ACH-000912,0.15839964033040474
ACH-000913,0.05952218518474098
ACH-000915,0.10855205472020037
ACH-000916,-0.016286510853277713
ACH-000917,-0.328914727922911
ACH-000920,0.01106148556660227
ACH-000921,0.1737594170194665
ACH-000924,0.23801204017608166
ACH-000926,0.07784341997752108
ACH-000928,-0.15487667546885875
ACH-000929,0.06519493210144407
ACH-000932,-0.1009263860685322
ACH-000935,-0.04887225977483548
ACH-000936,0.014130388768477276
ACH-000937,0.1626466449372309
ACH-000938,-0.0066865294698277645
ACH-000939,0.4140618638921504
ACH-000941,0.07218656502281462
ACH-000943,0.12597116267511194
ACH-000946,0.07539633104774507
ACH-000947,0.08082692461786152
ACH-000948,0.11113195614107653
ACH-000950,-0.06015935672403321
ACH-000953,0.14400351561595998
ACH-000954,0.12047173858313732
ACH-000957,0.03779195875001942
ACH-000958,0.027438227451782045
ACH-000960,-0.01801611210694536
ACH-000963,0.07838054571720003
ACH-000968,0.0041429901828837785
ACH-000969,0.12355875745465154
ACH-000972,0.010612019023013682
ACH-000973,0.07746758061445691
ACH-000974,0.07613374744570495
ACH-000978,0.3358453740906533
ACH-000984,0.18766059774837127
ACH-000986,-0.07392276773263169
ACH-000988,-0.07999298159845482
ACH-000993,0.1158540142187333
ACH-000994,0.2081611887898491
ACH-000996,-0.03870133431913871
ACH-001001,0.08510531497757994
ACH-001020,0.32447192205559305
ACH-001028,-0.034162559902841415
ACH-001031,0.13876637406978484
ACH-001038,0.07926414386095908
ACH-001048,0.161067258615834
ACH-001050,0.028703820500139463
ACH-001053,-0.14849683561267196
ACH-001054,0.0843413645154736
ACH-001061,0.03869872699647959
ACH-001067,0.13547988435561928
ACH-001075,-0.001943018806891518
ACH-001096,-0.08421520961568596
ACH-001111,-0.04214273209523271
ACH-001119,0.045292070890324984
ACH-001128,0.7910517776435312
ACH-001134,0.07335984290357553
ACH-001151,-0.12386277925044935
ACH-001163,0.010257910747661152
ACH-001164,0.15244315630564614
ACH-001183,0.09106884323868572
ACH-001192,-0.08963410527793712
ACH-001193,0.15897170745175146
ACH-001196,0.10354098290546793
ACH-001197,-0.02084448039809536
ACH-001205,-0.048511690858124505
ACH-001211,0.04291561110578698
ACH-001212,0.1508131859342138
ACH-001228,-0.04987577117943203
ACH-001232,0.06534938805680196
ACH-001239,0.027769143923146115
ACH-001270,0.013275459483784285
ACH-001274,0.053236186742549374
ACH-001275,-0.10676167144730384
ACH-001277,-0.15762684628965534
ACH-001278,0.04736243334954362
ACH-001280,0.2365482206645513
ACH-001283,0.042730828061809736
ACH-001289,0.07878825789439978
ACH-001300,-0.0729304436769368
ACH-001301,0.04119602842486643
ACH-001302,0.2793952559472403
ACH-001306,0.2127901461444402
ACH-001318,0.07831164357940057
ACH-001322,0.024429369183574242
ACH-001328,0.06267793002501007
ACH-001332,-0.10339133155572508
ACH-001336,0.10607827089596077
ACH-001346,-0.1054770703811301
ACH-001353,-0.17651732364464984
ACH-001354,0.13626336173033635
ACH-001367,0.17061489552507844
ACH-001368,0.05322107395715403
ACH-001374,0.0766689498495032
ACH-001377,0.1150510465471047
ACH-001380,-0.03168867786390535
ACH-001391,-0.03197710447624082
ACH-001408,0.012842241692730265
ACH-001430,-0.2254116869052207
ACH-001431,0.06962042213608594
ACH-001450,0.26667000841305843
ACH-001496,0.19678903751999502
ACH-001500,0.3976511860879951
ACH-001523,0.14326243824655271
ACH-001532,-0.10157081257362366
ACH-001550,0.21902985206547188
ACH-001552,-0.09097199155484056
ACH-001554,-0.003020607990781628
ACH-001654,0.13115808835461135
ACH-001735,0.059763628068329425
ACH-001736,0.04171451278576045
ACH-001737,0.16869434903756098
ACH-001740,0.2960963239461395
ACH-001745,0.01904959510684218
ACH-001765,0.06175837398514804
