,DACT2 (168002)
ACH-000004,0.08013313416876691
ACH-000005,0.004780908978464669
ACH-000007,-0.08800772350655812
ACH-000009,0.1856691191713276
ACH-000011,0.10832618491149447
ACH-000012,0.03324874290431544
ACH-000013,0.055602415164649976
ACH-000014,-0.06380784897366977
ACH-000015,0.06354663766613376
ACH-000017,0.1941161506184973
ACH-000018,-0.020962573520869963
ACH-000019,0.30017461197391715
ACH-000021,-0.1187825891359774
ACH-000022,0.11756108628916488
ACH-000025,0.02258299474949149
ACH-000028,0.18053982397577106
ACH-000030,0.05411938194338328
ACH-000035,0.15396166935217911
ACH-000036,0.07965120596860932
ACH-000037,0.10501451719674186
ACH-000039,0.4378251051477666
ACH-000040,0.08090905906343443
ACH-000041,0.02780526666724701
ACH-000042,0.046336201637875364
ACH-000045,0.18027615872711247
ACH-000047,0.014804228254678196
ACH-000052,-0.08994610562093608
ACH-000053,0.08562802125073414
ACH-000054,0.016633704911460382
ACH-000055,0.5199077896316071
ACH-000060,-0.1053679977716174
ACH-000067,-0.055081819397557866
ACH-000070,0.22049603232748072
ACH-000075,-0.17345750919106695
ACH-000078,0.08945137113365174
ACH-000082,-0.041686973999806406
ACH-000085,0.1608866816515982
ACH-000086,0.04547334723763797
ACH-000087,-0.004932435246847017
ACH-000092,0.1160051217999995
ACH-000095,0.06655669843604066
ACH-000097,0.1194036006920368
ACH-000098,0.01866937041836692
ACH-000099,-0.08492822746314117
ACH-000108,0.18519620018009086
ACH-000113,0.14090598825529627
ACH-000116,0.11213561086425188
ACH-000118,0.10715634622574598
ACH-000120,-0.1494147225563341
ACH-000123,0.2490530763719734
ACH-000127,0.02855198905768417
ACH-000128,0.13225792812195042
ACH-000132,0.027659839716173255
ACH-000133,0.07538373709916568
ACH-000137,0.06606055303758926
ACH-000138,0.021308822535081828
ACH-000142,-0.020306760447109263
ACH-000143,-0.20327998804704692
ACH-000146,0.15152236646283926
ACH-000148,0.023521410631677283
ACH-000150,-0.04065856833308823
ACH-000152,0.021527747742002768
ACH-000153,0.0953444703726114
ACH-000159,0.1430275299574184
ACH-000160,0.08520354976592212
ACH-000163,0.0803926003146394
ACH-000167,0.2851520372627756
ACH-000168,0.10316883560555416
ACH-000169,-0.07091697871462052
ACH-000178,0.02827667642408138
ACH-000183,0.05494084941602313
ACH-000188,0.10727577345470513
ACH-000189,-0.23553036511553355
ACH-000190,0.1799850715968225
ACH-000198,0.04236609515137199
ACH-000203,-0.019541908684232282
ACH-000204,0.14939966297885793
ACH-000206,0.12737951796924726
ACH-000207,0.0026780916659869037
ACH-000208,-0.17825295934912488
ACH-000210,0.1858015084416037
ACH-000211,0.07775752116961389
ACH-000215,0.0547074605809697
ACH-000221,-0.010569276742664476
ACH-000222,-0.04327273154513809
ACH-000223,0.0020068809831781075
ACH-000226,0.013732370927706976
ACH-000227,-0.031558683987789916
ACH-000228,-0.09692384657766748
ACH-000231,0.06840418406962816
ACH-000232,0.11641590431543285
ACH-000233,0.2147013038810732
ACH-000234,0.19578352682267394
ACH-000235,0.03209840447318943
ACH-000237,0.028061307175161726
ACH-000238,0.04930458203091728
ACH-000242,-0.06364892329318532
ACH-000243,0.04706146490399055
ACH-000244,0.054934401601198495
ACH-000246,0.018282750597819426
ACH-000248,0.11383004959116977
ACH-000250,0.030810405953174407
ACH-000251,0.058537394819590124
ACH-000252,-0.2078865575730537
ACH-000253,0.09454942977275496
ACH-000255,0.005090137488633939
ACH-000256,0.14394747822331658
ACH-000257,0.1130271828255732
ACH-000258,0.0924884190909213
ACH-000259,0.05370780113333518
ACH-000260,-0.0051653853428216216
ACH-000261,0.17465846825683595
ACH-000262,0.25583647301380985
ACH-000263,0.2876967034492517
ACH-000264,0.03634897237195835
ACH-000265,0.14503737888134885
ACH-000266,0.0475970610219277
ACH-000272,-0.09362222195264436
ACH-000274,0.014503498961393269
ACH-000277,-0.03602881876399064
ACH-000278,-0.022974737624760384
ACH-000279,0.10631275115802248
ACH-000280,0.06937030351738642
ACH-000281,-0.02362723132170999
ACH-000288,0.09004966312294092
ACH-000291,0.13418088850623633
ACH-000293,0.12577617076946626
ACH-000294,0.0475863943379272
ACH-000295,0.31459721340498753
ACH-000296,0.16714374160278575
ACH-000302,0.14622827904404034
ACH-000304,-0.13088969710836587
ACH-000307,-0.03144274928761052
ACH-000308,0.05009056170231502
ACH-000310,-0.042530957935094614
ACH-000311,-0.010675427743041805
ACH-000312,-0.0539683879684383
ACH-000315,-0.17042147047697104
ACH-000316,-0.10685360181084426
ACH-000317,0.07627209841876212
ACH-000318,0.031241109568111606
ACH-000319,0.0049735292383894705
ACH-000320,-0.16214471461704322
ACH-000322,0.037666775587563546
ACH-000323,0.13518399954510188
ACH-000324,0.14278481794093612
ACH-000329,0.11771550100939272
ACH-000330,0.015706520912559144
ACH-000331,0.0988373983684368
ACH-000332,0.045002595873268963
ACH-000334,0.1829866324496665
ACH-000335,-0.174608432221791
ACH-000336,-0.15128985602923362
ACH-000337,0.15842450190987098
ACH-000338,0.6022965658088527
ACH-000339,0.14640076254533807
ACH-000341,0.06351015784768739
ACH-000348,0.04088851748448965
ACH-000350,0.031757647411487726
ACH-000352,0.04629823216176082
ACH-000356,0.00011435367868957173
ACH-000361,0.3500651406316148
ACH-000362,0.24562816020971096
