,EID3 (493861)
ACH-000004,0.13661472995894772
ACH-000005,0.3562372686235594
ACH-000007,-0.027560508289442003
ACH-000009,0.025080571961430282
ACH-000011,-0.1372046027690609
ACH-000012,0.05459831657494391
ACH-000013,0.0916439986880103
ACH-000014,0.015992810921533134
ACH-000015,0.009005052823150438
ACH-000017,0.14706292440426644
ACH-000018,-0.03906860517310637
ACH-000019,0.022503782422882708
ACH-000021,0.04282210441179169
ACH-000022,0.09283663493291602
ACH-000025,-0.13915411448212198
ACH-000028,-0.018134023940282275
ACH-000030,0.04549168747119597
ACH-000035,0.020229410441884026
ACH-000036,0.03239222657158898
ACH-000037,0.08042087618172815
ACH-000039,-0.023011116830304542
ACH-000040,0.1469669320245779
ACH-000041,-0.008868526422100424
ACH-000042,0.06633170788131315
ACH-000045,0.07688334569054188
ACH-000047,0.061922879682659276
ACH-000052,0.16274603613681018
ACH-000053,0.06363922742622306
ACH-000054,0.17265241667299186
ACH-000055,0.07044013071015387
ACH-000060,0.054529952035138336
ACH-000067,-0.04249628214443338
ACH-000070,0.0966581988754518
ACH-000075,-0.21860849860061
ACH-000078,0.12309900659173274
ACH-000082,0.06287782506548313
ACH-000085,0.08313384970524915
ACH-000086,-0.08337846544011535
ACH-000087,0.10214722121734693
ACH-000092,-0.003239257505646272
ACH-000095,0.13135767663571266
ACH-000097,0.08159146225104344
ACH-000098,0.0294062328139945
ACH-000099,0.09437737474413994
ACH-000108,0.04512191252535088
ACH-000113,0.009614132815393259
ACH-000116,-0.03127097275332465
ACH-000118,0.1147342689778434
ACH-000120,0.055804406907667484
ACH-000123,0.019186779404889453
ACH-000127,0.02077341010545524
ACH-000128,0.06772885237782549
ACH-000132,0.13876910556007566
ACH-000133,-0.032876209446635066
ACH-000137,0.039803366251053365
ACH-000138,0.18583087978421511
ACH-000142,-0.04135173466547962
ACH-000143,-0.07288471280400051
ACH-000146,0.04704481297778421
ACH-000148,0.005026668683649911
ACH-000150,0.02363200407953488
ACH-000152,-0.08685404508210072
ACH-000153,0.04456245858315975
ACH-000159,0.03103178378427595
ACH-000160,0.022805152984792444
ACH-000163,0.06287884660655982
ACH-000167,0.007483484232102065
ACH-000168,0.008200879234769613
ACH-000169,-0.09782345994829482
ACH-000178,0.12508967511181895
ACH-000183,-0.08020007266999582
ACH-000188,0.13142060785972776
ACH-000189,0.09161511910907366
ACH-000190,-0.017342167720887564
ACH-000198,-0.056252546507731434
ACH-000203,0.2608594098524761
ACH-000204,-0.08258523960623541
ACH-000206,0.08905683516378038
ACH-000207,0.1590620459594116
ACH-000208,0.0035735638834495883
ACH-000210,0.13701312261297405
ACH-000211,0.03247489844072138
ACH-000215,-0.05896993589280328
ACH-000221,-0.04790241210966035
ACH-000222,-0.1144314691663577
ACH-000223,-0.043146083654128316
ACH-000226,0.00926738362545982
ACH-000227,0.007373582091497735
ACH-000228,0.06114732695825473
ACH-000231,-0.030478404213476664
ACH-000232,-0.0015322135093551305
ACH-000233,0.02032853895811232
ACH-000234,-0.07564015775475226
ACH-000235,0.04430712346184847
ACH-000237,-0.02998958304100197
ACH-000238,0.13849877211778922
ACH-000242,-0.1706506002833141
ACH-000243,0.02985660489606622
ACH-000244,-0.02992745568222905
ACH-000246,0.004520156174982728
ACH-000248,-0.08562248615650804
ACH-000250,0.07287034468323059
ACH-000251,0.02865078084073577
ACH-000252,0.02441619258401485
ACH-000253,0.1386659359940498
ACH-000255,0.1169586250866572
ACH-000256,-0.06371189104290363
ACH-000257,0.09382121704960357
ACH-000258,-0.029575463988571887
ACH-000259,0.040222306274010286
ACH-000260,0.1021126972080943
ACH-000261,0.02338627877767211
ACH-000262,0.11912041686239748
ACH-000263,0.1919881908433612
ACH-000264,0.01839074794342009
ACH-000265,0.10913124702773318
ACH-000266,0.08553588831727503
ACH-000272,0.17740876802971187
ACH-000274,0.08487735261157832
ACH-000277,0.11965949997812213
ACH-000278,0.049738089287845864
ACH-000279,0.1142526825457757
ACH-000280,0.16128521466554072
ACH-000281,-0.060784366500043034
ACH-000288,0.067981278350247
ACH-000291,0.03841719281888725
ACH-000293,-0.03366292722198253
ACH-000294,0.0040344188034020356
ACH-000295,0.13860952177914554
ACH-000296,0.042447288846348116
ACH-000302,0.030988307612085812
ACH-000304,-0.10533270139121273
ACH-000307,0.014199997977894016
ACH-000308,0.049948827867123735
ACH-000310,-0.027266977546603056
ACH-000311,0.021441466970196832
ACH-000312,0.0988686950731258
ACH-000315,0.08844768040172113
ACH-000316,-0.11319719985077285
ACH-000317,0.19138479981719486
ACH-000318,0.043414652074882064
ACH-000319,0.05829082531080471
ACH-000320,0.04146038946657095
ACH-000322,-0.05276041416190973
ACH-000323,0.001709318459782366
