,FRRS1 (391059)
ACH-000190,-0.03643755804602547
ACH-000198,-0.14993518098326386
ACH-000203,0.29738908742716785
ACH-000204,-0.18012088275133714
ACH-000206,-0.15384713549064527
ACH-000207,-0.2172046236700089
ACH-000208,-0.16999153340177653
ACH-000210,-0.03927515904773962
ACH-000211,-0.11404849287373292
ACH-000215,-0.14061665449893093
ACH-000221,-0.3055900208993506
ACH-000222,-0.07372885905908906
ACH-000223,-0.0721125967127606
ACH-000226,-0.18702385857721385
ACH-000227,-0.34543590373797245
ACH-000228,-0.014271282663940963
ACH-000231,-0.2748186899312801
ACH-000232,-0.1877898927694307
ACH-000233,-0.2167063693162813
ACH-000234,0.013430118180267516
ACH-000235,-0.05772676202445313
ACH-000237,-0.15823010496100476
ACH-000238,-0.17167240431709765
ACH-000242,-0.050527847049250035
ACH-000243,-0.11714993964169028
ACH-000244,-0.27410464403306384
ACH-000246,-0.08964150771976684
ACH-000248,-0.1109444768684982
ACH-000250,-0.10889910718506847
ACH-000251,-0.08423409656110725
ACH-000252,-0.0814115430502554
ACH-000253,-0.016787517198547302
ACH-000255,-0.16978321109343292
ACH-000256,0.03594417820211253
ACH-000257,0.035656517360327385
ACH-000258,-0.12717667675976435
ACH-000259,-0.16748431521432194
ACH-000260,-0.17846831304619967
ACH-000261,-0.15053086696090287
ACH-000262,0.005896260975303925
ACH-000263,-0.1854546300050265
ACH-000264,-0.2187986248622233
ACH-000265,-0.13597323012300205
ACH-000266,-0.07489679951713739
ACH-000272,-0.13257886481256073
ACH-000274,-0.13323887039819635
ACH-000277,-0.11404587680639873
ACH-000278,-0.23903097527336836
ACH-000279,-0.042159676410446136
ACH-000280,-0.1845662415510388
ACH-000281,-0.016294700274516873
ACH-000288,-0.17350367124731586
ACH-000291,-0.08097569586895717
ACH-000293,-0.1509648023581251
ACH-000294,-0.2333834598430798
ACH-000295,-0.012353046020829988
ACH-000296,-0.3332465197880009
ACH-000302,-0.1574489009688308
ACH-000304,0.13223234994087804
ACH-000307,-0.159832202760596
ACH-000308,-0.08508652011917049
ACH-000310,-0.18731879845816526
ACH-000311,-0.03927595793053209
ACH-000312,-0.2695239504507622
ACH-000315,-0.3329712006668745
ACH-000316,-0.08996934354307894
ACH-000317,-0.13939765535609874
ACH-000318,-0.0948221314756322
ACH-000319,-0.053371779749450184
ACH-000320,-0.13625518276819182
ACH-000322,-0.19384564529381373
ACH-000323,-0.16407945120835746
ACH-000324,-0.15513850031844315
ACH-000329,-0.12926321852766415
ACH-000330,-0.35659577972776474
ACH-000331,-0.08147896216183867
ACH-000332,-0.08238991585285056
ACH-000334,-0.20756640998687406
ACH-000335,-0.06324066137853787
ACH-000336,-0.3361840966152579
ACH-000337,-0.03403402502110646
ACH-000338,-0.2761962144646976
ACH-000339,-0.13012983671796488
ACH-000341,-0.1428567101745409
ACH-000348,-0.1684219824284738
ACH-000350,-0.03363997019807289
ACH-000352,-0.20657565420088608
ACH-000356,0.05544253935390378
ACH-000361,-0.23532833244489654
ACH-000362,-0.053085533518364605
ACH-000363,-0.02064740752220336
ACH-000364,-0.19637105324821416
ACH-000365,-0.041970953564780526
ACH-000366,-0.21622211844288666
ACH-000368,-0.16865989214372928
ACH-000374,-0.23294316308462296
ACH-000375,-0.1450024218533935
ACH-000376,-0.26637741652596725
ACH-000381,-0.263192162978391
ACH-000383,-0.21452899207389464
ACH-000387,-0.09468233426274296
ACH-000389,-0.11885973624483764
ACH-000390,-0.15147546492196776
ACH-000393,-0.0781625978469941
ACH-000395,-0.1305479604810623
ACH-000396,-0.5270865016359609
ACH-000397,-0.09565473217782562
ACH-000401,-0.06284011250370111
ACH-000402,-0.4448640209621022
ACH-000403,-0.08245565586457074
ACH-000404,-0.16038815275743973
ACH-000406,-0.10384692782742028
ACH-000407,-0.09697185410478026
ACH-000408,-0.2377070568520679
ACH-000410,-0.1664769727001949
ACH-000411,0.0001188342582153423
ACH-000414,-0.1926317262422552
ACH-000415,-0.3360074753360323
ACH-000416,-0.11157989441573628
ACH-000420,-0.09561872334852194
ACH-000421,-0.10979367834541252
ACH-000424,0.07537461918040812
ACH-000425,-0.10054434996024636
ACH-000426,0.05245067520913617
ACH-000427,-0.17883088841114775
ACH-000433,-0.2896961237782069
ACH-000435,0.07591116609431826
ACH-000436,-0.08761302352998411
ACH-000444,0.008485883487053885
ACH-000445,-0.07844796572969195
ACH-000448,-0.20714886001978752
ACH-000450,-0.1560099684267647
ACH-000452,-0.1102067677423106
ACH-000454,-0.07540779095759245
ACH-000458,-0.11222818521952127
ACH-000459,-0.1284428151357982
ACH-000460,-0.12915360749138324
ACH-000461,-0.11281102730093892
ACH-000463,-0.072646548622833
ACH-000464,-0.19674408781158684
ACH-000466,-0.1344389239090211
ACH-000467,-0.04094654038962341
ACH-000468,-0.21762307400970127
ACH-000469,-0.29529999117425976
ACH-000470,-0.009401272969395134
ACH-000471,-0.0591537131585277
ACH-000472,-0.08588691637795053
ACH-000473,-0.1748559985763919
ACH-000475,-0.1060672579453616
ACH-000476,-0.19765158435197688
ACH-000477,-0.040191292416200564
ACH-000479,-0.3400755773578876
ACH-000480,-0.18981752695484305
ACH-000481,-0.18649325767082284
ACH-000483,0.014831014685769157
ACH-000484,-0.06625673763287086
ACH-000485,-0.07127129439875987
ACH-000486,-0.15803614870156368
ACH-000487,-0.2860820597923553
ACH-000488,-0.09334886098580912
ACH-000490,-0.14359794365898754
ACH-000491,-0.16483338129955374
ACH-000495,-0.2160506953664498
ACH-000496,-0.3324647626865936
ACH-000499,-0.2011766439826383
ACH-000500,0.14909923653832075
ACH-000502,-0.07837129202093346
ACH-000503,-0.013180443696214
ACH-000505,-0.1661982908246773
ACH-000507,-0.196843998926688
ACH-000510,-0.2020511621459868
ACH-000511,-0.3030892928660656
ACH-000512,-0.2168823899792836
ACH-000516,-0.013797608943430642
ACH-000517,-0.15822798496310053
ACH-000518,-0.011129829102756443
ACH-000520,-0.3067922977377924
ACH-000521,-0.16549971944286304
ACH-000522,-0.23817783734372866
ACH-000524,-0.17922601249925013
ACH-000527,-0.0285568766792816
ACH-000528,-0.12105505251507695
ACH-000537,-0.04833678715805759
ACH-000541,-0.2643613942438409
ACH-000542,-0.0563691407448933
ACH-000544,-0.15227348570288335
ACH-000545,-0.1132702967304748
ACH-000547,-0.17006368274303793
ACH-000548,-0.18361775937305733
ACH-000549,-0.10904621678075427
ACH-000550,-0.2225185453287339
ACH-000552,-0.13005876218084708
ACH-000556,-0.168962500890059
ACH-000557,-0.07466666677859324
ACH-000569,-0.01156736724788609
ACH-000570,-0.15154999179459194
ACH-000571,-0.15672705459963773
ACH-000573,-0.07577576928117735
ACH-000576,-0.015838533316011767
ACH-000579,-0.1807492982333637
ACH-000580,-0.13616756749618658
ACH-000584,-0.13602157252973793
ACH-000585,-0.12696843199245558
ACH-000588,-0.15156569511196707
ACH-000589,-0.0901347770425238
ACH-000591,-0.19257368235709665
ACH-000593,-0.08914318249878453
ACH-000600,-0.036419324736765686
ACH-000601,-0.05511496030076469
ACH-000605,-0.23838114029018245
ACH-000606,-0.1671516099992444
ACH-000608,-0.0945804815552724
ACH-000614,-0.05528115114843523
ACH-000616,-0.06994535943438565
ACH-000618,-0.07551827002003585
ACH-000619,-0.16886655074928925
ACH-000620,-0.0905590658926382
ACH-000621,-0.1869511893574327
ACH-000622,-0.2435063103702843
ACH-000623,-0.14016630610039782
ACH-000624,-0.18739237804706854
ACH-000627,-0.2694778267032546
ACH-000630,-0.20414587026718506
ACH-000631,-0.3591955292155863
ACH-000632,-0.2204683721314797
ACH-000633,-0.07140044789267301
ACH-000637,-0.12460606784903153
ACH-000638,-0.18419808433885929
ACH-000646,-0.1469317092635588
ACH-000647,-0.08690106240865847
ACH-000648,-0.2438795803797752
ACH-000649,-0.13077574274310508
ACH-000651,-0.1177455516441434
ACH-000652,-0.25644643632692044
ACH-000653,0.03933269631647703
ACH-000657,-0.17317495557794388
ACH-000658,-0.0068082411444710285
ACH-000661,-0.1450454716604427
ACH-000662,-0.09607252745367513
ACH-000663,-0.013589790894779014
ACH-000665,-0.2189680139724163
ACH-000671,-0.30050324552674057
ACH-000672,-0.10512839907377278
ACH-000673,-0.1265513383760322
ACH-000676,-0.1901730607011735
ACH-000677,-0.21202899705723488
ACH-000681,-0.038343049966067466
ACH-000683,-0.09183969586493497
ACH-000684,-0.2643479527058313
ACH-000688,-0.14686704901681105
ACH-000693,-0.2048480022384805
ACH-000694,-0.08276676368824443
ACH-000695,0.04801269020014428
ACH-000696,-0.18938267895459454
ACH-000697,-0.04930973267370601
ACH-000699,0.027223600413808655
ACH-000701,-0.10908425248746806
ACH-000706,-0.19400058001419376
ACH-000711,-0.20290544268530225
ACH-000713,-0.20343680786773988
ACH-000714,-0.02487464311224924
ACH-000718,-0.2210226219354444
ACH-000720,-0.05630715225744989
ACH-000721,-0.22628302580944026
ACH-000724,-0.17820213540027371
ACH-000725,-0.17606828045286002
ACH-000732,0.02408260078037917
ACH-000734,-0.22745440461662314
ACH-000735,-0.15536242162515249
ACH-000736,-0.1264254119404638
ACH-000738,-0.18014441976071408
ACH-000746,-0.13735962567781118
ACH-000747,-0.23530308256589036
ACH-000748,-0.09160047718626046
ACH-000753,-0.2088462140851889
ACH-000756,-0.17226444201872484
ACH-000757,-0.19912407447049774
ACH-000758,-0.2394419853845106
ACH-000760,-0.15763006849783495
ACH-000762,-0.230532638066699
ACH-000763,-0.09491237691964588
ACH-000764,-0.19483615825068168
ACH-000765,-0.21733185496463656
ACH-000766,-0.1594580911010507
ACH-000767,-0.1545312922861112
ACH-000768,-0.08284948894077797
ACH-000769,-0.21503451325619224
ACH-000770,0.0055115252671995175
ACH-000771,-0.08622484031213358
ACH-000773,-0.16753316005811322
ACH-000776,-0.34490562651192186
ACH-000777,-0.01123967155054803
ACH-000778,-0.2206306644345239
ACH-000781,-0.17601349167759014
ACH-000782,-0.06351028577296007
ACH-000783,-0.2109186855968297
ACH-000784,-0.08794761327223996
ACH-000785,0.08541978134818802
ACH-000787,-0.0945721076614186
ACH-000788,-0.1371007614392122
ACH-000791,-0.18272394364949587
ACH-000792,-0.09552177373608033
ACH-000794,-0.16371533763767726
ACH-000796,-0.09840094570645247
ACH-000798,-0.04151527869555637
ACH-000799,-0.2011836236849012
ACH-000800,-0.12972114875342186
ACH-000802,-0.07296957003718647
ACH-000804,-0.08756207687935579
ACH-000805,0.03609251327096613
ACH-000809,-0.11253019291749866
ACH-000810,-0.10315357012884988
ACH-000811,-0.16786171110091866
ACH-000817,-0.1571862257284002
ACH-000819,-0.17865183974328236
ACH-000820,0.02376277401487829
ACH-000821,0.032138777296390066
ACH-000822,-0.03534537472892104
ACH-000823,-0.28380977954041164
ACH-000824,-0.07525424923955265
ACH-000827,-0.06500908995631002
ACH-000829,-0.056920622466638426
ACH-000831,-0.1561025302703602
ACH-000832,-0.11846756441966852
ACH-000833,-0.20829935645303307
ACH-000834,-0.2323478769168501
ACH-000835,-0.2717880509393675
ACH-000836,-0.2198040266852046
ACH-000837,-0.1470865510467059
ACH-000838,-0.13133873414701255
ACH-000839,-0.293163789746245
ACH-000840,-0.05567242350132081
ACH-000841,-0.2120060409081065
ACH-000843,-0.06143835081442519
ACH-000846,-0.09184701231349222
ACH-000847,-0.1680299776888617
ACH-000848,-0.219024422611508
ACH-000849,-0.09923333022609007
ACH-000851,-0.14134212225323972
ACH-000855,-0.0163112405626955
ACH-000856,-0.0454304176479788
ACH-000858,-0.1388194639004541
ACH-000859,-0.32208438732862543
ACH-000861,-0.1933137816482104
ACH-000862,-0.07358458999854432
ACH-000865,-0.10843580635723624
ACH-000866,-0.144211714749019
ACH-000867,-0.1234471551886759
ACH-000869,-0.20525379468797872
ACH-000872,-0.2260066250246748
ACH-000873,-0.3501269735681328
ACH-000876,-0.15236651309596158
ACH-000878,0.024818644412217157
ACH-000880,-0.14043883608461852
ACH-000881,-0.10907284053953792
ACH-000882,-0.17463016009813395
ACH-000884,-0.039356191155279115
ACH-000885,-0.059616060456258585
ACH-000887,-0.16061082168778285
ACH-000889,-0.24360413318785196
ACH-000896,-0.2945935425472986
ACH-000898,-0.06601588143967839
ACH-000900,0.037417998922459984
ACH-000901,-0.10177528673456122
ACH-000905,-0.15915959091048248
ACH-000906,-0.18021724737108896
ACH-000907,-0.18251536420546186
ACH-000910,-0.06327108348135173
ACH-000911,-0.2434761006456405
ACH-000912,-0.23015454766883506
ACH-000913,-0.034617407902582484
ACH-000915,-0.1441787770653304
ACH-000916,-0.11470737501913544
ACH-000917,-0.11798591889182615
ACH-000920,-0.0440438577969334
ACH-000921,-0.2292220512601453
ACH-000924,-0.08303874605812409
ACH-000926,-0.2053340329921441
ACH-000928,0.0018978878692804523
ACH-000929,-0.10432065793403736
ACH-000932,-0.2461102199640401
ACH-000935,-0.04660025950584112
ACH-000936,-0.26658552467332297
ACH-000937,-0.2254116111535645
ACH-000938,-0.24333286743829705
ACH-000939,-0.17821176124228785
ACH-000941,-0.11708282274842464
ACH-000943,-0.11314406068725928
ACH-000946,-0.05809859779003618
ACH-000947,-0.2145182269783275
ACH-000948,-0.0065111462685501316
ACH-000950,-0.06334999981633757
ACH-000953,-0.25627541766213496
ACH-000954,-0.22867766512881624
ACH-000957,-0.2356826683956465
ACH-000958,-0.16734348588297376
ACH-000960,-0.1280125668265566
ACH-000963,-0.0758331209909793
ACH-000968,-0.1450236510103361
ACH-000969,-0.22466799297266302
ACH-000972,-0.14655542980505698
ACH-000973,-0.2433363108019636
ACH-000974,-0.11738065185550513
ACH-000978,-0.16001459106511345
ACH-000984,-0.15753208248723918
ACH-000986,-0.10065959540942168
ACH-000988,-0.0544148257087625
ACH-000993,-0.1207198950136893
ACH-000994,-0.14593323732193306
ACH-000996,-0.1806549831346496
ACH-001001,-0.10747381005874704
ACH-001020,-0.3080602864661635
ACH-001028,-0.1176447303808356
ACH-001031,-0.22077611580792794
ACH-001038,-0.07652737338580785
ACH-001048,-0.1146073497815365
ACH-001050,-0.2409051856945916
ACH-001053,-0.3247959234836991
ACH-001054,-0.3027331904571894
ACH-001061,-0.11089143291445816
ACH-001067,-0.24269633532118914
ACH-001075,-0.07583537138732681
ACH-001096,-0.10942394140886064
ACH-001111,-0.38287579938252897
ACH-001119,-0.04971730198787351
ACH-001128,-0.3427629878995981
ACH-001134,-0.24424770871916704
ACH-001151,-0.07015180657222336
ACH-001163,-0.22713076992454545
ACH-001164,0.15461101115198694
ACH-001183,-0.2662163008983345
ACH-001192,-0.1557830189132061
ACH-001193,-0.21687724223564164
ACH-001196,-0.1424769803390644
ACH-001197,-0.023345394143962098
ACH-001205,-0.04255483281441628
ACH-001211,0.04849555073048407
ACH-001212,0.06621719669286939
ACH-001228,-0.17299144689940493
ACH-001232,-0.2959327283934731
ACH-001239,-0.06240061830116166
ACH-001270,-0.1994894933989536
ACH-001274,-0.11828930944382132
ACH-001275,0.03506970649657827
ACH-001277,-0.12199822942618828
ACH-001278,-0.23350437872843696
ACH-001280,-0.22270234034049136
ACH-001283,-0.057429407496485535
ACH-001289,-0.09223298745218113
ACH-001300,-0.12726929250899371
ACH-001301,-0.04225770222077832
ACH-001302,-0.20566712572162607
ACH-001306,-0.20373453993991966
ACH-001318,-0.11917719352613312
ACH-001322,-0.11738519449564508
ACH-001328,-0.14097210799387233
ACH-001332,-0.4348130722676819
ACH-001336,-0.14072852390128593
ACH-001346,-0.14806209758093478
ACH-001353,-0.1055318727213225
ACH-001354,-0.07968493976543008
ACH-001367,-0.15533900483869542
ACH-001368,-0.2399670737916457
ACH-001374,-0.2475418990148043
ACH-001377,-0.07982855922546499
ACH-001380,-0.10226459588049264
ACH-001391,0.0412461542148858
ACH-001408,-0.20363758612864347
ACH-001430,-0.2682371854974334
ACH-001431,-0.1628906321193224
ACH-001450,-0.2361520782603485
ACH-001496,-0.14292901202855152
ACH-001500,-0.22601566679904656
ACH-001523,-0.2112036792532214
ACH-001532,-0.08198029058845838
ACH-001550,-0.1009296783102002
ACH-001552,-0.16273379197150062
ACH-001554,-0.1720839263911753
ACH-001654,-0.0433701123395116
ACH-001735,-0.011390452129845987
ACH-001736,-0.09879723012003153
ACH-001737,0.010889364914724895
ACH-001740,-0.32551671965342943
ACH-001745,-0.19049172846515985
ACH-001765,-0.06047079319880023
