,UGT2A2 (574537)
ACH-000948,-0.2995914806932065
ACH-000950,-0.06864170426774897
ACH-000953,-0.18369982172671728
ACH-000954,-0.29857357194563433
ACH-000957,-0.3306026388297231
ACH-000958,-0.3403642654236341
ACH-000960,-0.14573402471855254
ACH-000963,-0.4165759116480021
ACH-000968,-0.2455721459255479
ACH-000969,-0.23308925545858425
ACH-000972,-0.22353947467774046
ACH-000973,-0.21717428689470664
ACH-000974,-0.2678080675910208
ACH-000978,-0.19939105436117915
ACH-000984,-0.08941270589629928
ACH-000986,-0.2399389291799752
ACH-000988,-0.3093500991960006
ACH-000993,-0.35416330219284914
ACH-000994,-0.2290559138568805
ACH-000996,-0.3755707296785073
ACH-001001,-0.14431061706813336
ACH-001020,-0.15476992103969925
ACH-001028,-0.1813303782811676
ACH-001031,-0.1868801651637296
ACH-001038,-0.16429704037598405
ACH-001048,-0.2614670125711433
ACH-001050,-0.28542337320321765
ACH-001053,-0.0605938331657405
ACH-001054,-0.2317878362489777
ACH-001061,-0.1979458439611556
ACH-001067,-0.06447858862424709
ACH-001075,-0.362679467762354
ACH-001096,-0.22944641499613644
ACH-001111,-0.2712590282561289
ACH-001119,-0.15093887792703445
ACH-001128,-0.4312609545048823
ACH-001134,-0.1988114554600524
ACH-001151,-0.3152710607392465
ACH-001163,-0.2086002565676943
ACH-001164,-0.2869945612229876
ACH-001183,-0.18473104263777465
ACH-001192,-0.19900507495586234
ACH-001193,-0.2405498662526939
ACH-001196,-0.14605659733685813
ACH-001197,-0.2168102675248312
ACH-001205,-0.29974386076041115
ACH-001211,-0.09639438975109216
ACH-001212,-0.19260011709652114
ACH-001228,-0.2726687654627494
ACH-001232,-0.1253270461160918
ACH-001239,-0.18426718530890687
ACH-001270,-0.3404951560218495
ACH-001274,-0.1841084152899189
ACH-001275,-0.1673040793134176
ACH-001277,-0.20373345781862015
ACH-001278,-0.3583239797631694
ACH-001280,-0.2519499314934001
ACH-001283,-0.2696188887805987
ACH-001289,-0.1634613656105345
ACH-001300,-0.12248938038955437
ACH-001301,-0.22516789974255927
ACH-001302,-0.2659297432609911
ACH-001306,-0.2124596677499712
ACH-001318,-0.2541393459448185
ACH-001322,-0.30422046573974365
ACH-001328,-0.2228460105533404
ACH-001332,-0.2974211284952641
ACH-001336,-0.24161045562725225
ACH-001346,-0.2991066901208124
ACH-001353,-0.18541520668752626
ACH-001354,-0.0417710215242958
ACH-001367,-0.0681094579358638
ACH-001368,-0.19756289936669488
ACH-001374,-0.23725468388261745
ACH-001377,-0.1374980364324032
ACH-001380,-0.20458781541887613
ACH-001391,-0.299453047861212
ACH-001408,-0.2331255834026055
ACH-001430,-0.07334531597153543
ACH-001431,-0.15004900199944282
ACH-001450,-0.35316558087683536
ACH-001496,-0.24473130877795
ACH-001500,-0.04181885590138002
ACH-001523,-0.3969660034430996
ACH-001532,-0.26954251918275657
ACH-001550,-0.20486757419856053
ACH-001552,-0.09757756936015163
ACH-001554,-0.2558379637531193
ACH-001654,-0.2632169598152649
ACH-001735,-0.12328570177424313
ACH-001736,-0.2627560602037801
ACH-001737,-0.15436099035017836
ACH-001740,-0.2516117080664984
ACH-001745,-0.2319657614283937
ACH-001765,-0.15354757642463604
