,ACTA1 (58)
ACH-000403,-0.11085563783352836
ACH-000404,-0.2298702297847148
ACH-000406,-0.2928991030443714
ACH-000407,-0.2835854019324614
ACH-000408,-0.3547359596924539
ACH-000410,-0.18570708126772628
ACH-000411,-0.15065975221080888
ACH-000414,-0.2317016968192193
ACH-000415,-0.13734186063560894
ACH-000416,-0.18002463226263718
ACH-000420,-0.29360832531271586
ACH-000421,-0.17099109045572175
ACH-000424,-0.060455585162672035
ACH-000425,-0.21112000018182245
ACH-000426,0.0365190927855487
ACH-000427,-0.14925683084377528
ACH-000433,-0.11552425528773312
ACH-000435,-0.31441503204432364
ACH-000436,-0.2666705913947158
ACH-000444,-0.2238004672599748
ACH-000445,-0.13748437240973474
ACH-000448,-0.26895715239059004
ACH-000450,-0.3264355718560186
ACH-000452,-0.14328286490569492
ACH-000454,-0.21957464969638388
ACH-000458,-0.2789160684112579
ACH-000459,-0.1851732882141133
ACH-000460,-0.2554813841504852
ACH-000461,-0.038013530854798055
ACH-000463,-0.1977164010664844
ACH-000464,-0.06169410253763486
ACH-000466,-0.2262534190095751
ACH-000467,-0.15493268922175693
ACH-000468,-0.1468691432512757
ACH-000469,-0.2017141996434274
ACH-000470,-0.15881583692104673
ACH-000471,-0.2776755918728321
ACH-000472,-0.2086722524627654
ACH-000473,-0.1985663307148985
ACH-000475,-0.16454632250460854
ACH-000476,-0.2611710152617875
ACH-000477,-0.12390769062800952
ACH-000479,-0.2254952992922418
ACH-000480,-0.17409086910004906
ACH-000481,-0.043224559113565486
ACH-000483,-0.21608095894262094
ACH-000484,-0.29463026344388665
ACH-000485,-0.2871001489646556
ACH-000486,-0.15562840856136606
ACH-000487,-0.09415714795536202
ACH-000488,-0.3297272606180738
ACH-000490,-0.28690470952305297
ACH-000491,-0.07162893334724672
ACH-000495,-0.28868308192254816
ACH-000496,-0.18583430454229666
ACH-000499,-0.22053584982922345
ACH-000500,-0.17837442266000364
ACH-000502,-0.049382918013645714
ACH-000503,-0.4201829275740225
ACH-000505,-0.16412989699650335
ACH-000507,-0.22417014206959848
ACH-000510,-0.15884212640625836
ACH-000511,-0.23010440445282945
ACH-000512,-0.17648868025304032
ACH-000516,-0.21607001586335092
ACH-000517,-0.13556918554626446
ACH-000518,-0.20455576210091034
ACH-000520,-0.2869930135140289
ACH-000521,-0.12962431321063198
ACH-000522,-0.1922335397052331
ACH-000524,-0.2061850831292064
ACH-000527,-0.1722113951453352
ACH-000528,-0.183718529612634
ACH-000537,-0.28356300194485384
ACH-000541,-0.07148537285149231
ACH-000542,-0.17439935586693733
ACH-000544,-0.14877306401177795
ACH-000545,-0.16586053133772075
ACH-000547,-0.5041975738383988
ACH-000548,-0.1450839872825594
ACH-000549,-0.13118348932576676
ACH-000550,-0.2311751394253559
ACH-000552,-0.23448531318192906
ACH-000556,-0.2541126581503224
ACH-000557,-0.29219473842104315
ACH-000569,-0.16313261294935535
ACH-000570,-0.2439860435532993
ACH-000571,-0.1856293696548324
ACH-000573,-0.22424642467776604
ACH-000576,-0.33036706630404794
ACH-000579,-0.22795978690750876
ACH-000580,-0.13703030700779448
ACH-000584,-0.11060052669398852
ACH-000585,-0.1616023894860816
ACH-000588,-0.2896405416474777
ACH-000589,-0.1653417919583676
ACH-000591,-0.04871014281380765
ACH-000593,-0.24748917281101546
ACH-000600,-0.23329582694190726
ACH-000601,-0.26454527739098016
ACH-000605,-0.058215805495116374
ACH-000606,-0.1644643197955722
ACH-000608,-0.04057495096630477
ACH-000614,-0.1918551279086386
ACH-000616,-0.2361505522667573
ACH-000618,-0.2160068602901955
ACH-000619,-0.4436614822998264
ACH-000620,-0.1741621292557854
ACH-000621,-0.15807127268767426
ACH-000622,-0.3684612686310851
ACH-000623,-0.06809806361466048
ACH-000624,-0.12919951628293402
ACH-000627,-0.20562037698432756
ACH-000630,-0.20481678948489604
ACH-000631,-0.2377366853741819
ACH-000632,-0.2377890515173869
ACH-000633,0.0023290524517573475
ACH-000637,-0.242794372591708
ACH-000638,-0.266827567296388
ACH-000646,-0.21044823358277046
ACH-000647,-0.1478510296981427
ACH-000648,-0.1634095249723624
ACH-000649,-0.2225178521003104
ACH-000651,-0.19457752575843126
ACH-000652,-0.3216585254021008
ACH-000653,-0.16067276373760536
ACH-000657,-0.2762842193203686
ACH-000658,-0.05474434039401797
ACH-000661,-0.17180502479769438
ACH-000662,-0.4516993078853455
ACH-000663,-0.1842385070966444
ACH-000665,-0.18546607753702848
ACH-000671,-0.1895938127569329
ACH-000672,0.4127557432548198
ACH-000673,-0.1820265346540572
ACH-000676,-0.13487630650294666
ACH-000677,-0.30709161963478393
ACH-000681,-0.27353639614342296
ACH-000683,-0.22909919080374924
ACH-000684,-0.3312949186386272
ACH-000688,-0.11388720136370775
ACH-000693,-0.08800457985739643
ACH-000694,-0.2387850835774031
ACH-000695,0.04453280731903647
ACH-000696,-0.1686524767791002
ACH-000697,-0.5540816215482671
ACH-000699,-0.3239596132476362
ACH-000701,-0.2977172738577208
ACH-000706,-0.22482287171506946
ACH-000711,-0.21847251984790156
ACH-000713,-0.4282885612592657
ACH-000714,-0.3736825618319673
ACH-000718,-0.14677365548451846
ACH-000720,-0.1074381705987779
ACH-000721,-0.2440892028848751
ACH-000724,-0.25029144943016923
ACH-000725,-0.025140283650903737
ACH-000732,-0.2804481638595036
ACH-000734,-0.2273269591549115
ACH-000735,-0.18346605496736176
ACH-000736,-0.14786512743472874
ACH-000738,-0.1472476935042139
ACH-000746,-0.04891362710250896
ACH-000747,-0.3233214372897644
ACH-000748,-0.06063208577516695
ACH-000753,-0.21087792442803371
ACH-000756,-0.2497918340784861
ACH-000757,-0.18463562819025112
ACH-000758,-0.2319034409032452
ACH-000760,-0.2304034904709708
ACH-000762,-0.16568927441955256
ACH-000763,-0.017564697399838652
ACH-000764,0.09671568576627493
ACH-000765,-0.2579387983500612
ACH-000766,-0.1207243446812525
ACH-000767,-0.2138301135718363
ACH-000768,-0.22112889182340548
ACH-000769,-0.21578527717843726
ACH-000770,-0.13425500463262466
ACH-000771,-0.17861317148366607
ACH-000773,-0.17485445108168518
ACH-000776,-0.2883881386511701
ACH-000777,-0.18214432706479133
ACH-000778,-0.20343631202239496
ACH-000781,-0.2585752056366392
ACH-000782,-0.2654591296641059
ACH-000783,-0.2097748010673713
ACH-000784,-0.1935838240441417
ACH-000785,-0.07840615020062566
ACH-000787,-0.1730346531041598
ACH-000788,-0.16827811013953656
ACH-000791,-0.1707906284297436
ACH-000792,-0.26071340111970204
ACH-000794,-0.3062771412986317
ACH-000796,-0.16058014678844235
ACH-000798,-0.3341692692908254
ACH-000799,-0.11395644445439478
ACH-000800,-0.19500290729707329
ACH-000802,-0.3014519787871547
ACH-000804,-0.1020913458538545
ACH-000805,-0.14341153440223225
ACH-000809,-0.0163232931550263
ACH-000810,-0.462651498441077
ACH-000811,-0.09478973951861636
ACH-000817,-0.20830279147054656
ACH-000819,-0.2292836879398383
ACH-000820,-0.3873870570642948
ACH-000821,0.02390526919129229
ACH-000822,-0.13134707029411846
ACH-000823,-0.07738742527073064
ACH-000824,-0.24259680885594576
ACH-000827,-0.21758412594433452
ACH-000829,-0.06227197431705705
ACH-000831,-0.00813686501727579
ACH-000832,-0.3264354418830862
ACH-000833,-0.13164462653580294
ACH-000834,-0.34190588478561
ACH-000835,-0.2462203964042575
ACH-000836,-0.15805899275822785
ACH-000837,-0.21749595836749355
ACH-000838,0.08519699461546541
ACH-000839,-0.17278157520108509
ACH-000840,-0.293384685260806
ACH-000841,-0.19077942392705355
ACH-000843,-0.26769370731982434
ACH-000846,-0.13880952760398707
ACH-000847,-0.2142624845839673
ACH-000848,-0.07316184239273844
ACH-000849,-0.17641845035418824
ACH-000851,-0.0819783209572644
ACH-000855,-0.026840986349718998
ACH-000856,-0.06487885345103764
ACH-000858,-0.20017870914069874
ACH-000859,-0.1222600085706618
ACH-000861,-0.1901019314742749
ACH-000862,-0.152304676994762
ACH-000865,-0.2390869715507863
ACH-000866,-0.1337030994334592
ACH-000867,-0.2831863732629467
ACH-000869,-0.060151050565817425
ACH-000872,-0.11586996489143092
ACH-000873,-0.2116902353261652
ACH-000876,-0.11986866872440705
ACH-000878,-0.2695349487871372
ACH-000880,-0.25314785093439296
ACH-000881,-0.1730325053902314
ACH-000882,-0.21720469814173704
ACH-000884,-0.16733896615347987
ACH-000885,-0.2767549358784645
ACH-000887,-0.08938415019509885
ACH-000889,-0.09787888852850196
ACH-000896,-0.1514963142884371
ACH-000898,-0.1561336364887093
ACH-000900,-0.02685990180059845
ACH-000901,-0.06056021559659239
ACH-000905,-0.2143559584518281
ACH-000906,-0.2112544230709896
ACH-000907,-0.2953354778819636
ACH-000910,-0.31878390737663026
ACH-000911,-0.24765996886763084
ACH-000912,-0.23873506629384625
ACH-000913,-0.3203703069191537
ACH-000915,-0.1626225452758999
ACH-000916,-0.4543392716767556
ACH-000917,-0.1791598498934944
ACH-000920,-0.4132526009094109
ACH-000921,-0.31339583633896506
ACH-000924,-0.21460434421739732
ACH-000926,-0.1048021012298318
ACH-000928,-0.22517841000790287
ACH-000929,-0.09908877557012798
ACH-000932,0.003484710421987077
ACH-000935,-0.06185300429637645
ACH-000936,-0.3805251037412243
ACH-000937,-0.3420821330066621
ACH-000938,-0.11133671341952804
ACH-000939,0.01818447137145633
ACH-000941,-0.17771280837593367
ACH-000943,-0.06499014881489426
ACH-000946,-0.2567135067305341
ACH-000947,-0.14546822411629767
ACH-000948,-0.17783753318579668
ACH-000950,-0.19318786825161746
ACH-000953,-0.1890584908403416
ACH-000954,-0.10189107495765813
ACH-000957,-0.26364861148611085
ACH-000958,-0.08620821506134242
ACH-000960,-0.2830523090464965
ACH-000963,-0.13710509928554535
ACH-000968,-0.24538552931624005
ACH-000969,0.01860738015668
ACH-000972,0.05993313906763166
ACH-000973,0.004023414135024946
ACH-000974,-0.04849693281341773
ACH-000978,-0.3342459953859048
ACH-000984,-0.2579145281910857
ACH-000986,-0.18163142747309946
ACH-000988,-0.2374903382987672
ACH-000993,-0.11856406290139758
ACH-000994,-0.0060915538669558
ACH-000996,-0.08327297430935354
ACH-001001,-0.2325831412256526
ACH-001020,-0.3511749485065872
ACH-001028,-0.1425661257070764
ACH-001031,-0.21625375708236907
ACH-001038,-0.11164301982072017
ACH-001048,-0.15949080401491242
ACH-001050,-0.13578429145695942
ACH-001053,-0.00583936557373214
ACH-001054,-0.22154594814883025
ACH-001061,-0.037108590413726834
ACH-001067,-0.2990627220456412
ACH-001075,-0.19057392336160595
ACH-001096,-0.3111007793061151
ACH-001111,-0.4307479442685282
ACH-001119,0.02245749328683891
ACH-001128,-0.30519212667364315
ACH-001134,-0.423340753051188
ACH-001151,-0.17493852074395286
ACH-001163,-0.18948313584323573
ACH-001164,-0.09446600864857713
ACH-001183,-0.3572855972043588
ACH-001192,-0.1617421950897142
ACH-001193,-0.3464578716023025
ACH-001196,-0.1689060912779848
ACH-001197,-0.40415306455094974
ACH-001205,-0.3215123267705337
ACH-001211,-0.21970842924335368
ACH-001212,-0.4243874787397131
ACH-001228,-0.3276882021110137
ACH-001232,-0.1715524559675141
ACH-001239,-0.3473990984349313
ACH-001270,-0.006486018878752607
ACH-001274,-0.2281849437068791
ACH-001275,-0.145482407981988
ACH-001277,-0.3221648409586843
ACH-001278,-0.15877215612213566
ACH-001280,-0.14986769944534772
ACH-001283,-0.19210064747478872
ACH-001289,-0.16392297555619836
ACH-001300,-0.11626456225006356
ACH-001301,-0.055734547776536164
ACH-001302,-0.11802225015827422
ACH-001306,-0.20141054658730395
ACH-001318,-0.2151600526570642
ACH-001322,-0.1586324291840439
ACH-001328,-0.24493033632495625
ACH-001332,-0.1750458689150132
ACH-001336,-0.10920762926326584
ACH-001346,-0.2702907193902324
ACH-001353,-0.22840484975206016
ACH-001354,-0.04448053493661205
ACH-001367,-0.23282475211365014
ACH-001368,-0.2261020751242879
ACH-001374,-0.03833971734296688
ACH-001377,-0.2403899804404919
ACH-001380,-0.1800358712300241
ACH-001391,-0.3867093188770535
ACH-001408,-0.11893808259766915
ACH-001430,-0.27221419781300465
ACH-001431,-0.2637770095067182
ACH-001450,-0.3506699914680863
ACH-001496,-0.3224003051479397
ACH-001500,-0.17682731758537878
ACH-001523,-0.2116984698524964
ACH-001532,-0.22254414824589844
ACH-001550,-0.260324944530695
ACH-001552,-0.34527014213905
ACH-001554,-0.3502865728409781
ACH-001654,-0.2437818370813631
ACH-001735,-0.10315880948401546
ACH-001736,-0.17684510041052576
ACH-001737,0.08915479107676096
ACH-001740,-0.35874586182924884
ACH-001745,-0.4610258400291751
ACH-001765,-0.1545543776183625
