,CXCL2 (2920)
ACH-000004,-0.0769965925323513
ACH-000005,-0.08816279628877688
ACH-000007,-0.24102405726055284
ACH-000009,-0.1762887548628267
ACH-000011,0.0005211838971594813
ACH-000012,-0.0870306238493075
ACH-000013,-0.06263398407930125
ACH-000014,-0.10938888620620144
ACH-000015,-0.13179115679201991
ACH-000017,-0.06361562776430764
ACH-000018,-0.15080613367294268
ACH-000019,-0.0122873327821599
ACH-000021,-0.10350521502255576
ACH-000022,-0.11014389598097762
ACH-000025,-0.15636330397739145
ACH-000028,-0.12116337597447813
ACH-000030,-0.07135175051379235
ACH-000035,0.08200852463152156
ACH-000036,-0.11151692866246166
ACH-000037,-0.060871010900655824
ACH-000039,0.00751539935812165
ACH-000040,-0.06841051177841455
ACH-000041,-0.015144739170386548
ACH-000042,-0.005358191327752657
ACH-000045,-0.26141381073845565
ACH-000047,-0.0642308385988475
ACH-000052,-0.1960831875419184
ACH-000053,-0.02231687750110541
ACH-000054,-0.055312661548577335
ACH-000055,-0.06248699032949995
ACH-000060,-0.09796836788311022
ACH-000067,-0.031159254195715174
ACH-000070,-0.192663725309514
ACH-000075,-0.07541805864321703
ACH-000078,-0.1425906054704008
ACH-000082,-0.05238010156326815
ACH-000085,-0.09631647589993107
ACH-000086,-0.13235813810747854
ACH-000087,-0.2390612612837689
ACH-000092,-0.0855945458342482
ACH-000095,-0.16829564291888624
ACH-000097,-0.14952560725199388
ACH-000098,-0.2436000717604123
ACH-000099,-0.12398171467518505
ACH-000108,-0.09712676102524126
ACH-000113,-0.07435458168040752
ACH-000116,-0.04452347881345047
ACH-000118,0.01756801376053219
ACH-000120,-0.09286129880048967
ACH-000123,-0.14651234473972966
ACH-000127,-0.11910728947901865
ACH-000128,-0.16283277316949318
ACH-000132,-0.06319062052234935
ACH-000133,-0.0143670412756662
ACH-000137,-0.14945620948159571
ACH-000138,-0.05530381668108012
ACH-000142,-0.11482719353418268
ACH-000143,-0.22492818758859126
ACH-000146,-0.12459843999461373
ACH-000148,-0.11463889181043688
ACH-000150,-0.06659000124814267
ACH-000152,-0.13442775776271065
ACH-000153,-0.1131056151130386
ACH-000159,-0.2070910156328588
ACH-000160,-0.16289003818811312
ACH-000163,-0.1706361623833652
ACH-000167,0.1841156922267548
ACH-000168,0.04707138672171647
ACH-000169,-0.03976112320136204
ACH-000178,-0.031128434441703063
ACH-000183,-0.0048611694540586685
ACH-000188,-0.038693099648520295
ACH-000189,-0.2194246103473622
ACH-000190,0.05940458227883962
ACH-000198,-0.2744599170977042
ACH-000203,0.29718036130142583
ACH-000204,-0.06318567014995458
ACH-000206,-0.09206198194811033
ACH-000207,-0.0639177343648519
ACH-000208,-0.16904685858134713
ACH-000210,-0.4321153434766529
ACH-000211,-0.1321941673765208
ACH-000215,-0.0976706497314008
ACH-000221,-0.1113332021753276
ACH-000222,-0.1148986099482132
ACH-000223,-0.0169222296696192
ACH-000226,-0.027813196832582952
ACH-000227,-0.0446675713819417
ACH-000228,-0.0011449874607229336
ACH-000231,-0.12542594281000072
ACH-000232,-0.20862131700786987
ACH-000233,-0.050070922427824405
ACH-000234,-0.2122910172989145
ACH-000235,-0.12578638489710506
ACH-000237,-0.1688202446555698
ACH-000238,0.039137330996782696
ACH-000242,-0.5631779608242832
ACH-000243,-0.1479005905956381
ACH-000244,-0.09983066911530372
ACH-000246,-0.1177961135594862
ACH-000248,-0.1744508588197543
ACH-000250,-0.02761086212019833
ACH-000251,-0.2173058361158581
ACH-000252,-0.18528849463105493
ACH-000253,-0.10957750445019143
ACH-000255,-0.1199732042949688
ACH-000256,-0.088553915006993
ACH-000257,-0.16215035729809427
ACH-000258,-0.07485360099892427
ACH-000259,-0.02437044540900801
ACH-000260,0.0012337014416496993
ACH-000261,-0.08766596798461539
ACH-000262,-0.1974900256893877
ACH-000263,-0.3355364019981258
ACH-000264,-0.09596598088537572
ACH-000265,-0.1547230521174756
ACH-000266,-0.05843058987512999
ACH-000272,-0.13767967439067916
ACH-000274,0.049693509478897016
ACH-000277,-0.03952124932709518
ACH-000278,-0.09009127690972034
ACH-000279,-0.1710054390638896
ACH-000280,-0.05290985604439625
ACH-000281,-0.1048573893046887
ACH-000288,-0.07316734094176418
ACH-000291,-0.08601059470704413
ACH-000293,-0.03468882987415861
ACH-000294,-0.12564208418023004
ACH-000295,-0.2480724363843157
ACH-000296,-0.06110322003615195
ACH-000302,-0.09064010537217564
ACH-000304,0.08640966341402889
ACH-000307,-0.2015456443361948
ACH-000308,-0.06965222653472848
ACH-000310,-0.11375829391940676
ACH-000311,-0.20976062002896606
ACH-000312,-0.049320519242214984
ACH-000315,-0.0944526539612918
ACH-000316,-0.10509053996782128
ACH-000317,-0.2264450181275303
ACH-000318,-0.14940623460970867
ACH-000319,-0.1117725756098386
ACH-000320,-0.14842909780375713
ACH-000322,-0.2137898629933567
ACH-000323,-0.2516077064937956
ACH-000324,-0.1722453306523878
ACH-000329,-0.06231580031574989
ACH-000330,-0.05037099278438918
ACH-000331,0.06418000455133001
