,S100A9 (6280)
ACH-000004,-0.0866463109048882
ACH-000005,-0.30720433161501226
ACH-000007,-0.07167710714802708
ACH-000009,-0.11441438291887338
ACH-000011,-0.0070591506551912625
ACH-000012,-0.11838116034880533
ACH-000013,-0.10278076650609304
ACH-000014,0.022917741091563068
ACH-000015,-0.15799006927580694
ACH-000017,0.15087098732295692
ACH-000018,-0.024238657557403842
ACH-000019,0.035743894102350224
ACH-000021,-0.10864978068097143
ACH-000022,-0.13323563353231718
ACH-000025,-0.1505525721503544
ACH-000028,-0.13582865590683646
ACH-000030,-0.06619344334682893
ACH-000035,-0.016669341462321838
ACH-000036,-0.09929366776887244
ACH-000037,0.12264118611538555
ACH-000039,0.010776159242396331
ACH-000040,-0.14770506747905654
ACH-000041,-0.07118762645956749
ACH-000042,0.06497650581045834
ACH-000045,-0.032132798660616045
ACH-000047,0.006309034277740407
ACH-000052,-0.15197230724845115
ACH-000053,-0.028389435022304458
ACH-000054,-0.047235088263143085
ACH-000055,-0.2556670683436537
ACH-000060,0.006408435351100737
ACH-000067,-0.0940112866419248
ACH-000070,0.11844129435172422
ACH-000075,0.012886431647034204
ACH-000078,-0.09004219497580601
ACH-000082,-0.061859746663665276
ACH-000085,-0.0360165518522281
ACH-000086,-0.21752615171647954
ACH-000087,0.03432627705842705
ACH-000092,-0.05875427185562492
ACH-000095,0.04089558545576006
ACH-000097,-0.07938071139379957
ACH-000098,-0.08299826513330738
ACH-000099,0.0176961011347762
ACH-000108,-0.07882186705297352
ACH-000113,-0.010734149512094015
ACH-000116,-0.05627252572167808
ACH-000118,-0.15606708504898553
ACH-000120,-0.10450233123160947
ACH-000123,-0.0006181452219627469
ACH-000127,-0.12080309583931442
ACH-000128,-0.09578809230391157
ACH-000132,-0.10935842700158638
ACH-000133,-0.06955085706757716
ACH-000137,-0.08667754451979105
ACH-000138,-0.020720325446549132
ACH-000142,-0.02216797806016695
ACH-000143,-0.010339298047109471
ACH-000146,0.02303183528045009
ACH-000148,-0.04947403637214806
ACH-000150,0.06825957445820663
ACH-000152,0.06847619931743579
ACH-000153,-0.31194715418837865
ACH-000159,-0.02143136233373841
ACH-000160,-0.047565891047248086
ACH-000163,-0.07106928309156857
ACH-000167,0.14440370761713087
ACH-000168,-0.08179527456080538
ACH-000169,-0.06709966592929692
ACH-000178,-0.012462683845836578
ACH-000183,-0.16855500508790594
ACH-000188,-0.16985153715623974
ACH-000189,-0.2706905222532115
ACH-000190,0.11180920923188674
ACH-000198,-0.07767168027412565
ACH-000203,-0.2909239603298403
ACH-000204,-0.4799580906188549
ACH-000206,0.19401997451283015
ACH-000207,0.13252346713022414
ACH-000208,-0.00422254358112685
ACH-000210,-0.08567773630803939
ACH-000211,-0.07082246061312948
ACH-000215,-0.10233764488492816
ACH-000221,0.05310289274300061
ACH-000222,-0.048199277308719625
ACH-000223,0.07274303872750308
ACH-000226,-0.12677444418586367
ACH-000227,0.0671754848186695
ACH-000228,0.08150229945759573
ACH-000231,-0.026045862749589026
ACH-000232,-0.07666949321685951
ACH-000233,-0.07125730027842589
ACH-000234,-0.011347321210488452
ACH-000235,-0.1021929877354904
ACH-000237,-0.1407842562625226
ACH-000238,-0.014291816286506963
ACH-000242,0.03453680763178405
ACH-000243,-0.06875899273163512
ACH-000244,0.10026563079005152
ACH-000246,-0.06079932073083851
ACH-000248,0.10586044980716336
ACH-000250,-0.09236999607516792
ACH-000251,0.17483674358494186
ACH-000252,-0.015221757631230912
ACH-000253,-0.029876930968136883
ACH-000255,-0.12464404231694085
ACH-000256,-0.08783203085690776
ACH-000257,-0.32498246409445064
ACH-000258,-0.24825970392378335
ACH-000259,-0.06362434151150242
ACH-000260,-0.11081154119125568
ACH-000261,0.005354225922288757
ACH-000262,-0.04562894650811008
ACH-000263,-0.01878289935373948
ACH-000264,-0.21422477590507485
ACH-000265,0.031521416022796685
ACH-000266,-0.006340408748308006
ACH-000272,-0.16457822805006894
ACH-000274,-0.0032068641806026763
ACH-000277,-0.033651324367937045
ACH-000278,-0.043472389877741366
ACH-000279,0.019617578836493992
ACH-000280,-0.02360039547549578
ACH-000281,-0.052627168058411736
ACH-000288,-0.06988256313048162
ACH-000291,-0.10210560455369358
ACH-000293,0.07358960028743622
ACH-000294,-0.148085220859879
ACH-000295,0.14830266291786848
ACH-000296,-0.26964572270224524
ACH-000302,-0.07683880938296346
ACH-000304,-0.05315668272406757
ACH-000307,-0.029375452707972424
ACH-000308,-0.05058205040161437
ACH-000310,0.10911121525317424
ACH-000311,-0.14150321204430966
ACH-000312,-0.03758332972060095
ACH-000315,-0.1558901045658203
ACH-000316,0.03705410445974705
ACH-000317,-0.16115765217937808
ACH-000318,-0.13169264522546947
ACH-000319,-0.06263079553948908
ACH-000320,-0.07522232164969288
ACH-000322,-0.07474795358658727
ACH-000323,0.03039450775963772
ACH-000324,-0.04631368886673193
ACH-000329,-0.09077116177006757
ACH-000330,-0.13468653797635785
ACH-000331,0.01499567284797039
ACH-000332,-0.0336853144217055
ACH-000334,-0.17535478277503974
ACH-000335,-0.060247325451212676
ACH-000336,-0.08554020028188207
ACH-000337,-0.3757324093355143
ACH-000338,-0.25230541783627025
ACH-000339,-0.016010423419044774
ACH-000341,0.019136989965775432
ACH-000348,-0.05070825266767792
ACH-000350,0.0526169628846508
ACH-000352,0.0034379063255861987
ACH-000356,0.0009676461028728664
ACH-000361,0.03183461321448127
ACH-000362,-0.02909008536517404
ACH-000363,-0.04041826250194603
ACH-000364,0.11690120037984575
ACH-000365,-0.031171510964102717
ACH-000366,0.06234544715910927
ACH-000368,0.1140917715132787
ACH-000374,0.03322977444088556
ACH-000375,-0.06630268738515717
ACH-000376,-0.06378021279769949
ACH-000381,-0.046196644386547206
ACH-000383,-0.10513597125886008
ACH-000387,-0.07554368121201775
ACH-000389,-0.10258996006350612
ACH-000390,-0.022597853006497
ACH-000393,0.04732837709534267
ACH-000395,-0.19493602343668115
ACH-000396,-0.15818729238285997
ACH-000397,-0.0759467913315065
ACH-000401,-0.3540747981136241
ACH-000402,0.031103151231441944
ACH-000403,-0.06860604888902687
ACH-000404,0.056779650457213476
ACH-000406,-0.02854626264483108
