,MLST8 (64223)
ACH-000278,-0.5488080113632328
ACH-000279,-1.074432549218652
ACH-000280,-0.8339823497720849
ACH-000281,-0.8492388673626388
ACH-000288,-1.0193029326547638
ACH-000291,-0.6559957587356837
ACH-000293,-0.7257540632429449
ACH-000294,-0.4065993562480199
ACH-000295,-0.9374043985645724
ACH-000296,-1.16201960319854
ACH-000302,-0.5964385628723793
ACH-000304,-0.8290493045561729
ACH-000307,-0.7470077907511523
ACH-000308,-0.5358835836091297
ACH-000310,-0.4989771465955171
ACH-000311,-0.5022669757983321
ACH-000312,-0.5539343408313725
ACH-000315,-1.090944961822667
ACH-000316,-0.7583231052549749
ACH-000317,-0.8468610415376009
ACH-000318,-0.19108031914155013
ACH-000319,-0.7166772284742065
ACH-000320,-0.5995989292934704
ACH-000322,-0.8867584288127144
ACH-000323,-0.9181803820363114
ACH-000324,-0.6117330749792254
ACH-000329,-0.5067652769441936
ACH-000330,-1.001012726254759
ACH-000331,-0.523042313598552
ACH-000332,-0.4753940722127042
ACH-000334,-0.8692646865643306
ACH-000335,-0.8823623313962762
ACH-000336,-0.8495463413914659
ACH-000337,-0.7233611607169209
ACH-000338,-0.762757843112018
ACH-000339,-0.5567662832055239
ACH-000341,-0.7919127679164739
ACH-000348,-0.7031809226990693
ACH-000350,-0.4176585847612289
ACH-000352,-0.5648580470586043
ACH-000356,-0.5183192711890555
ACH-000361,-0.7144381521004722
ACH-000362,-0.5849885993352344
ACH-000363,-0.5946692721253556
ACH-000364,-0.978510977416198
ACH-000365,-1.2553366108139823
ACH-000366,-0.6311067601398552
ACH-000368,-0.9321286218017214
ACH-000374,-0.4162599637062905
ACH-000375,-0.8547824949710893
ACH-000376,-0.8396424840928342
ACH-000381,-0.7268998265981554
ACH-000383,-0.4542855555978946
ACH-000387,-0.33908219098004844
ACH-000389,-0.762930418983027
ACH-000390,-0.5190906209595599
ACH-000393,-0.4380974942437669
ACH-000395,-0.9291763674320508
ACH-000396,-0.5478714590822747
ACH-000397,-0.7261303058846058
ACH-000401,-1.0590789336314954
ACH-000402,-1.3490527613491703
ACH-000403,-0.560041255919196
ACH-000404,-0.4959696299678278
ACH-000406,-0.9380421060295412
ACH-000407,-0.4969770429466723
ACH-000408,-0.8453206199508246
ACH-000410,-1.0223204394422958
ACH-000411,-0.4725107600199016
ACH-000414,-0.4637837985180952
ACH-000415,-0.8014311292475428
ACH-000416,-0.3560733286071726
ACH-000420,-0.8544453476955011
ACH-000421,-0.4149730879494843
ACH-000424,-0.4144226841634652
ACH-000425,-0.860760332337703
ACH-000426,-0.7810714524973545
ACH-000427,-0.6554260691954994
ACH-000433,-0.6138399463939613
ACH-000435,-0.4779932792568052
ACH-000436,-0.3189272939910926
ACH-000444,-0.5740965422999408
ACH-000445,-0.8403024197877954
ACH-000448,-0.5345115647151811
ACH-000450,-0.5525337740806873
ACH-000452,-0.455035355871561
ACH-000454,-0.905570303539564
ACH-000458,-0.6996094219806469
ACH-000459,-0.9221988609153816
ACH-000460,-1.120888817711318
ACH-000461,-0.25214769908187706
ACH-000463,-0.6497316094212053
ACH-000464,-0.6375658214903044
ACH-000466,-0.9530691254406126
ACH-000467,-0.618646558721324
ACH-000468,-0.8633974890192108
ACH-000469,-0.6977093409021751
ACH-000470,-0.2260932784989175
ACH-000471,-0.3395159791086029
ACH-000472,-0.4130506988753106
ACH-000473,-0.6347199984500502
ACH-000475,-0.43678327443192666
ACH-000476,-0.5305570651809258
ACH-000477,-0.3654695169656914
ACH-000479,-0.7183244938084317
ACH-000480,-0.5589306490510088
ACH-000481,-0.5510580558964411
ACH-000483,-0.9059090394567152
ACH-000484,-0.3794985133110168
ACH-000485,-0.3283807685903802
ACH-000486,-0.4793144639106354
ACH-000487,-0.5637146126845386
ACH-000488,-0.5081984370452665
ACH-000490,-0.4815782658180485
ACH-000491,-0.6410954035255851
ACH-000495,-0.770075823147126
ACH-000496,-0.7978215088648112
ACH-000499,-1.0514033449636888
ACH-000500,-0.3343425650494153
ACH-000502,-0.7169662768959776
ACH-000503,-0.4732275541457271
ACH-000505,-0.7201210787961446
ACH-000507,-0.7697590122970884
ACH-000510,-0.5994922091200938
ACH-000511,-0.4399132208151481
ACH-000512,-0.5554849366116559
ACH-000516,-0.4606627214432175
ACH-000517,-0.5109941230059123
ACH-000518,-0.6400890435693248
ACH-000520,-0.42371355785531184
ACH-000521,-0.9738766010730956
ACH-000522,-0.8323387790449115
ACH-000524,-0.8547159502304393
ACH-000527,-0.682293558025833
ACH-000528,-0.5749328954320597
ACH-000537,-0.8148839954563194
ACH-000541,-0.8366937367999583
ACH-000542,-0.6337111738829905
ACH-000544,-0.728179309680412
ACH-000545,-1.1205059477317534
ACH-000547,-0.7019728504325751
ACH-000548,-0.3161214866847845
ACH-000549,-0.7090009961901642
ACH-000550,-1.1034791365718524
ACH-000552,-0.4692968568251963
ACH-000556,-0.78850769988059
ACH-000557,-0.15639648129876366
ACH-000569,-0.25119496777691025
ACH-000570,-0.8646122985585583
ACH-000571,-0.5002131117132375
ACH-000573,-0.8074856640950152
ACH-000576,-0.9114928401747512
ACH-000579,-0.2716222007232439
ACH-000580,-0.6924255381370824
ACH-000584,-0.7258997859806342
ACH-000585,-1.1419715290368475
ACH-000588,-0.7694247832431381
ACH-000589,-0.3588183475324732
ACH-000591,-0.8830939343358583
ACH-000593,-1.070387538427915
ACH-000600,-1.0572012086170353
ACH-000601,-0.5248274208122067
ACH-000605,-0.4503411583609923
ACH-000606,-0.40144774229164426
ACH-000608,-0.4606686776203421
ACH-000614,-0.7791299287968274
ACH-000616,-0.7897466423656369
ACH-000618,-0.27873271901254865
ACH-000619,-0.7183359390153772
ACH-000620,-0.7796750024111151
ACH-000621,-0.3999996784294424
ACH-000622,-0.6689156091691595
ACH-000623,-0.7315482894121327
ACH-000624,-0.40245760514533213
ACH-000627,-0.7007768112480911
ACH-000630,-0.9247251771309588
ACH-000631,-0.6995397997173132
ACH-000632,-0.6721558673108484
ACH-000633,-0.5000538804528608
ACH-000637,-0.30326582179941314
ACH-000638,-0.4035365869189765
ACH-000646,-0.6401009433842857
ACH-000647,-0.6169746263562591
ACH-000648,-0.9169043081986732
ACH-000649,-1.0925867977367472
ACH-000651,-0.3674700859954643
ACH-000652,-0.7740363841409332
ACH-000653,-0.4653404224479961
ACH-000657,-0.7006260223163616
ACH-000658,-1.0795425336269393
ACH-000661,-0.4810378783117856
ACH-000662,-0.4172049308240484
ACH-000663,-0.5309755975954841
ACH-000665,-0.4251716277001621
ACH-000671,-0.7904154724366653
ACH-000672,-0.4507988567705986
ACH-000673,-0.6642543134321581
ACH-000676,-0.4122783787939113
ACH-000677,-0.601236822164139
ACH-000681,-0.753313261977538
ACH-000683,-0.4579531195971314
ACH-000684,-1.199542984529607
ACH-000688,-0.6394504715686485
ACH-000693,-0.3922865414934453
ACH-000694,-0.5441794499051393
ACH-000695,-0.5002550542819708
ACH-000696,-0.4878996141776143
ACH-000697,-0.3796573204909064
ACH-000699,-0.736886170653543
ACH-000701,-0.5418076913908697
ACH-000706,-0.5250963173090183
ACH-000711,-0.6162865800353778
ACH-000713,-0.4223737891276839
ACH-000714,-0.5615416249160778
ACH-000718,-0.5528305578732808
ACH-000720,-0.7380885416642979
ACH-000721,-0.9666302088880192
ACH-000724,-0.2999871621220053
ACH-000725,-0.6815720769621588
ACH-000732,-0.6229187788612279
ACH-000734,-0.6885381467472313
ACH-000735,-0.4396121897633775
ACH-000736,-0.7046112827671952
ACH-000738,-0.4574453138766584
ACH-000746,-0.4204608405439439
ACH-000747,-0.793750825696072
ACH-000748,-0.6182831264093797
ACH-000753,-0.6061461157889511
ACH-000756,-0.9372672017262365
ACH-000757,-0.6238065483113929
ACH-000758,-0.17622246923573995
ACH-000760,-0.35619051790180223
ACH-000762,-0.7542298250083038
ACH-000763,-1.0129808756417726
ACH-000764,-0.6069615342420658
ACH-000765,-0.7616704310616864
ACH-000766,-0.8397980385644639
ACH-000767,-0.9808666932490786
ACH-000768,-0.6090417993941846
ACH-000769,-0.891739254585328
ACH-000770,-0.8338052303499666
ACH-000771,-0.4987057169070812
ACH-000773,-0.4829698673584109
ACH-000776,-0.6546679673519925
ACH-000777,-0.5387384169146137
ACH-000778,-0.3778266989495289
ACH-000781,-0.7697857506966962
ACH-000782,-0.5557313213195384
ACH-000783,-0.5498089316327617
ACH-000784,-0.8752223170524343
ACH-000785,-0.4867494598083246
ACH-000787,-0.8300126308508633
ACH-000788,-0.8351475484263599
ACH-000791,-0.6549717269929066
ACH-000792,-1.1147097250452578
ACH-000794,-0.476170606153923
ACH-000796,-0.5841846100732916
ACH-000798,-0.4218403380908613
ACH-000799,-0.539018646500843
ACH-000800,-0.4268280593553816
ACH-000802,-0.35974612813117623
ACH-000804,-0.8726180935859662
ACH-000805,-0.5215732845212394
ACH-000809,-0.612458937598352
ACH-000810,-0.6740303968660513
ACH-000811,-0.6708466057361877
ACH-000817,-0.6163992843850216
ACH-000819,-0.7179625297066359
ACH-000820,-0.6785036584836277
ACH-000821,-0.6221608853040717
ACH-000822,-0.2330538024902741
ACH-000823,-0.5740597643057821
ACH-000824,-0.5560601654776427
ACH-000827,-0.548546791340945
ACH-000829,-0.7371517629205686
ACH-000831,-0.5172531170377899
ACH-000832,-0.6093662649763129
ACH-000833,-0.7653484709953974
ACH-000834,-0.7154530522577719
ACH-000835,-0.9671565034390964
ACH-000836,-0.3098952643425149
ACH-000837,-0.4392170750539138
ACH-000838,-0.74848084413399
ACH-000839,-0.6925609139161093
ACH-000840,-0.3758197875020394
ACH-000841,-0.7708444810049866
ACH-000843,-0.6229561872545611
ACH-000846,-0.42998507221528776
ACH-000847,-1.1061158879073705
ACH-000848,-0.7604880097597229
ACH-000849,-0.32600904706118794
ACH-000851,-0.7741245535130603
ACH-000855,-0.7003284438875482
ACH-000856,-0.8996917013675854
ACH-000858,-0.4044732025527993
ACH-000859,-0.4656238820123078
ACH-000861,-0.8040573396183024
ACH-000862,-0.4739325393716176
ACH-000865,-0.6225470872716133
ACH-000866,-1.078586977314134
ACH-000867,-0.38697778056546855
ACH-000869,-0.3995121125958623
ACH-000872,-0.6591817872153979
ACH-000873,-0.5281368579847564
ACH-000876,-0.8383167776639666
ACH-000878,-0.8839446167340304
ACH-000880,-0.4960441839112672
ACH-000881,-0.8117626808671494
ACH-000882,-0.1962608447368477
ACH-000884,-0.30565316610780624
ACH-000885,-0.6347428308264296
ACH-000887,-0.5642225725860132
ACH-000889,-0.9179072923343696
ACH-000896,-0.6870470227661615
ACH-000898,-0.2400461773747509
ACH-000900,-0.6545999671184844
ACH-000901,-0.7240432888755527
ACH-000905,-0.8289023320521652
ACH-000906,-0.6690208779026284
ACH-000907,-0.9543108800155092
ACH-000910,-0.5676880627818411
ACH-000911,-0.6467992203342939
ACH-000912,-0.4363128838941248
ACH-000913,-0.6900202718478818
ACH-000915,-0.2582157278700051
ACH-000916,-0.2747506203039373
ACH-000917,-0.6486482238141114
ACH-000920,-0.6362265686316984
ACH-000921,-0.6845314021573069
ACH-000924,-0.713648135394472
ACH-000926,-0.7110501425718989
ACH-000928,-0.6865992525605166
ACH-000929,-0.6657806252913719
ACH-000932,-0.6818635121525152
ACH-000935,-1.1037274352029776
ACH-000936,-0.8459231224788887
ACH-000937,-0.8092763099164801
ACH-000938,-1.0456402046285254
ACH-000939,-1.1435123683821544
ACH-000941,-0.6919787088244557
ACH-000943,-0.4449484773397654
ACH-000946,-0.324827539421748
ACH-000947,-0.6819831922095052
ACH-000948,-0.79059743270897
ACH-000950,-1.107505117905581
ACH-000953,-0.9590406821523599
ACH-000954,-0.4370191940106118
ACH-000957,-0.3830698725934337
ACH-000958,-0.3258788143938484
ACH-000960,-1.023397981580068
ACH-000963,-0.5044663485443069
ACH-000968,-0.5787115372274066
ACH-000969,-0.3459808751437285
ACH-000972,-0.4407620075891884
ACH-000973,-0.3511440465577444
ACH-000974,-0.236109685597965
ACH-000978,-0.8437639261353624
ACH-000984,-0.4619631189180102
ACH-000986,-0.4780821738713436
ACH-000988,-0.7253062600802981
ACH-000993,-0.6795194839111025
ACH-000994,-0.6400189028974814
ACH-000996,-0.2425538172759784
ACH-001001,-0.32499377542708113
ACH-001020,-0.7297576272880629
ACH-001028,-0.6883741724417661
ACH-001031,-0.3869538954191806
ACH-001038,-0.4947512161443608
ACH-001048,-0.6075682006748802
ACH-001050,-1.1337200815649109
ACH-001053,-0.5635023144891319
ACH-001054,-0.672698107090249
ACH-001061,-0.6591807560825554
ACH-001067,-0.5305785535352302
ACH-001075,-0.590933603890166
ACH-001096,-0.7179614253231461
ACH-001111,-0.8115980350175287
ACH-001119,-0.6228814248128111
ACH-001128,-0.9851350236286076
ACH-001134,-0.52877258446408
ACH-001151,-0.41213320316501706
ACH-001163,-0.7913870509378178
ACH-001164,-0.4001144566632696
ACH-001183,-0.6117171122936778
ACH-001192,-1.0414502719026444
ACH-001193,-0.6175942330285302
ACH-001196,-0.8504171449210467
ACH-001197,-1.0935329528543245
ACH-001205,-0.7941325393935947
ACH-001211,-0.4977619883107254
ACH-001212,-0.9796481859404452
ACH-001228,-0.6633078742209897
ACH-001232,-0.6459752846753645
ACH-001239,-0.9359237946699268
ACH-001270,-0.6292569406971136
ACH-001274,-0.4155022948651681
ACH-001275,-0.424992733847668
ACH-001277,-0.7598010524227424
ACH-001278,-0.5792096227585953
ACH-001280,-0.4782475054006433
ACH-001283,-0.8066656665634243
ACH-001289,-0.4935093032777085
ACH-001300,-0.7260968106187998
ACH-001301,-0.5066234645541337
ACH-001302,0.0038231144007153032
ACH-001306,-0.6617961374356514
ACH-001318,-0.4228231432402458
ACH-001322,-0.7047915748530262
ACH-001328,-0.6358848597504113
ACH-001332,-0.6008267241964661
ACH-001336,-0.8004870190994325
ACH-001346,-0.5414002281142906
ACH-001353,-0.3925763372594501
ACH-001354,-0.5104310198380506
ACH-001367,-0.6427279022274582
ACH-001368,-0.8364854264290936
ACH-001374,-0.7695365812792475
ACH-001377,-0.5797185937956715
ACH-001380,-0.6763498712326033
ACH-001391,-0.5284920901064759
ACH-001408,-0.7359383932128915
ACH-001430,-0.6241349674350876
ACH-001431,-0.44320535301768427
ACH-001450,-0.98801212378178
ACH-001496,-0.6396859328576954
ACH-001500,-0.6325084998450827
ACH-001523,-0.8289804347739319
ACH-001532,-0.6867951844939999
ACH-001550,-0.5320061743746293
ACH-001552,-0.37311628994543394
ACH-001554,-0.9914289154756102
ACH-001654,-0.5723747355737502
ACH-001735,-0.8364132470389064
ACH-001736,-0.7133725248013768
ACH-001737,-0.1204928413161924
ACH-001740,-0.7065270475188293
ACH-001745,-0.7855057104430809
ACH-001765,-0.9548128717181148
