,HIST1H1C (3006)
ACH-000231,-0.26307328627331583
ACH-000232,-0.11282471696733587
ACH-000233,-0.2424378288439535
ACH-000234,-0.33886974772675577
ACH-000235,-0.15541886435026586
ACH-000237,-0.054954874957876564
ACH-000238,-0.14733325843899886
ACH-000242,-0.2993330077285938
ACH-000243,-0.19489590667713216
ACH-000244,0.02228756514766455
ACH-000246,-0.28251122648265153
ACH-000248,-0.16139650572101344
ACH-000250,-0.33402285860451625
ACH-000251,-0.35846406139372483
ACH-000252,-0.11961806803216045
ACH-000253,-0.30541773178723697
ACH-000255,-0.005514575895916473
ACH-000256,-0.10162564336414816
ACH-000257,-0.3319980167072901
ACH-000258,-0.2305811691434231
ACH-000259,-0.18578278387654687
ACH-000260,-0.16715322720527898
ACH-000261,-0.1330720306544883
ACH-000262,-0.2256306703669065
ACH-000263,-0.01857541771262925
ACH-000264,-0.15550619198821697
ACH-000265,-0.02323010305109035
ACH-000266,-0.1993454739540187
ACH-000272,-0.25159291748101026
ACH-000274,-0.15311483778378826
ACH-000277,-0.15509007024434662
ACH-000278,-0.08091317871370286
ACH-000279,-0.08964213736611658
ACH-000280,-0.2566340172004565
ACH-000281,-0.12658805575777562
ACH-000288,-0.20938096667192688
ACH-000291,-0.12234842134446752
ACH-000293,-0.14824870575364468
ACH-000294,-0.06949806547997785
ACH-000295,-0.5982160860119055
ACH-000296,-0.19786519714698625
ACH-000302,-0.22088825238847745
ACH-000304,-0.2471463533398955
ACH-000307,-0.05562899104019687
ACH-000308,-0.2108687812760696
ACH-000310,-0.07890344449721406
ACH-000311,-0.16696739112530953
ACH-000312,-0.1531598747030925
ACH-000315,-0.015482170444854918
ACH-000316,-0.1740770313158585
ACH-000317,-0.04973527058007065
ACH-000318,-0.2072094778946548
ACH-000319,-0.23570167951744825
ACH-000320,-0.1344702176857229
ACH-000322,-0.3375711320629876
ACH-000323,-0.13572390587794592
ACH-000324,-0.17519947639533814
ACH-000329,-0.21468471129804373
ACH-000330,-0.3921826988534904
ACH-000331,-0.30194300830669674
ACH-000332,-0.15537519460047
ACH-000334,-0.175099021082597
ACH-000335,-0.3254075728031067
ACH-000336,-0.19427811280617055
ACH-000337,-0.338887460678989
ACH-000338,-0.016008474079127814
ACH-000339,-0.12001856555961245
ACH-000341,0.16662132198924426
ACH-000348,-0.17326930861773002
ACH-000350,-0.14435650707396958
ACH-000352,-0.19078001510296427
ACH-000356,-0.2639539133027178
ACH-000361,-0.29972221829270285
ACH-000362,-0.16866135655461795
ACH-000363,-0.16542420245826905
ACH-000364,-0.11947766586292947
ACH-000365,-0.08274551881354175
ACH-000366,-0.25365386660025285
ACH-000368,-0.057736444402037436
ACH-000374,-0.2615353540094785
ACH-000375,-0.11906727579683812
ACH-000376,-0.1637290952705599
ACH-000381,-0.16089109456436404
ACH-000383,-0.11215243277943024
ACH-000387,-0.11775091794727555
ACH-000389,-0.1939604074269487
ACH-000390,-0.2576191969800093
ACH-000393,-0.2271409697461494
ACH-000395,-0.13381356270677128
ACH-000396,-0.2756194689814404
ACH-000397,-0.2323761293454388
ACH-000401,-0.1504350651500749
ACH-000402,-0.30320237898679997
ACH-000403,-0.2432056839774521
ACH-000404,0.008003963695946838
ACH-000406,-0.2045010110625752
ACH-000407,-0.2587926196367325
ACH-000408,-0.0946865219705196
ACH-000410,-0.2288622145046228
ACH-000411,-0.3001015883643273
ACH-000414,-0.16990068428057406
ACH-000415,-0.16081460283914
ACH-000416,-0.08459304560416228
ACH-000420,-0.15528489339954085
ACH-000421,-0.11971722499045105
ACH-000424,-0.3799582838034868
ACH-000425,-0.17170403261433909
ACH-000426,-0.30394222708570984
ACH-000427,-0.24647601796037985
ACH-000433,-0.10235958649462966
ACH-000435,-0.008560069632903356
ACH-000436,-0.3208949412611756
ACH-000444,-0.15054900840072005
ACH-000445,-0.18599425558672908
ACH-000448,-0.2534109393189268
ACH-000450,-0.3291874735039767
ACH-000452,-0.16320115873188187
ACH-000454,-0.2704389340060797
ACH-000458,-0.2215571449878284
ACH-000459,-0.22642199425485945
ACH-000460,-0.18003165561697435
ACH-000461,-0.08021838241291558
ACH-000463,-0.20218417790911986
ACH-000464,-0.20669506360243997
ACH-000466,-0.2281644347384656
ACH-000467,-0.124975075831861
ACH-000468,-0.09985662135940042
ACH-000469,-0.2656864023164432
ACH-000470,-0.1786268252602186
ACH-000471,-0.26197674074584504
ACH-000472,-0.14569337888588446
ACH-000473,-0.2652422139140473
ACH-000475,-0.1667046791797746
ACH-000476,-0.16844377689376974
ACH-000477,-0.17350943541331812
ACH-000479,-0.13631215039945646
ACH-000480,0.013977996351071385
ACH-000481,-0.2044171408810717
ACH-000483,-0.11479960211852723
ACH-000484,-0.1239349847670638
ACH-000485,-0.10013404733508116
ACH-000486,-0.12518140634049887
ACH-000487,-0.1556309875695422
ACH-000488,-0.14072195424886166
ACH-000490,-0.211868164567366
ACH-000491,-0.3032645379317435
ACH-000495,-0.2344784630342801
ACH-000496,-0.2674970721446106
ACH-000499,-0.09903148096103404
ACH-000500,-0.5381860570404386
ACH-000502,-0.1690250874305511
ACH-000503,0.08030621733438666
ACH-000505,-0.03710743311931306
ACH-000507,-0.15719030184845767
ACH-000510,-0.039828416985426655
ACH-000511,-0.2693589932997971
ACH-000512,-0.4346915111258042
ACH-000516,-0.2804707876137095
ACH-000517,-0.2514381983585524
ACH-000518,-0.18373046512333746
ACH-000520,-0.10418032189281444
ACH-000521,-0.11403876469664492
ACH-000522,-0.26977651961583216
ACH-000524,-0.4316930168907471
ACH-000527,-0.2395382398063945
ACH-000528,-0.07370735412157295
ACH-000537,-0.2088038155073892
ACH-000541,-0.2542012560633197
ACH-000542,-0.145518531246364
ACH-000544,-0.19386786891085064
ACH-000545,-0.21623283884113634
ACH-000547,-0.18472170864768053
ACH-000548,-0.268851737831975
ACH-000549,-0.3287135170013832
ACH-000550,-0.09534183548126787
ACH-000552,-0.1361379861957793
ACH-000556,-0.16586290490668834
ACH-000557,-0.15232830874109235
ACH-000569,-0.4158665680547728
ACH-000570,-0.09635871032152396
ACH-000571,-0.2672374951752853
ACH-000573,-0.10832626932017443
ACH-000576,-0.3325054612502279
ACH-000579,-0.14072386419740418
ACH-000580,-0.0942176997097522
ACH-000584,-0.22226102756760754
ACH-000585,-0.3106325927175382
ACH-000588,-0.15448275543088366
ACH-000589,-0.20765342994078728
ACH-000591,-0.3491551565909689
ACH-000593,-0.09596755488793876
ACH-000600,-0.4397971783139169
ACH-000601,-0.13729352735580455
ACH-000605,-0.15004006119582244
ACH-000606,-0.20116759552053626
ACH-000608,-0.11763339886143268
ACH-000614,-0.1308723146451688
ACH-000616,-0.04271318048989038
ACH-000618,-0.1835400021100708
ACH-000619,-0.1532556598143541
ACH-000620,-0.1191521664560778
ACH-000621,-0.15208577708129134
ACH-000622,-0.2816125964707978
ACH-000623,-0.16924346585582425
ACH-000624,-0.12909330999375487
ACH-000627,-0.2596151806831805
ACH-000630,-0.1361630635258897
ACH-000631,-0.1980038744639925
ACH-000632,-0.2233340726270358
ACH-000633,-0.0910547211451701
ACH-000637,-0.3584793699131361
ACH-000638,-0.3057658532267575
ACH-000646,-0.3303580811083139
ACH-000647,-0.1860238368379317
ACH-000648,-0.2781718105761929
ACH-000649,-0.1166783747130352
ACH-000651,-0.0679717435995226
ACH-000652,-0.2089702996317803
ACH-000653,-0.38445930744000417
ACH-000657,-0.2568642319962895
ACH-000658,-0.26215158794730153
ACH-000661,-0.13932555109541755
ACH-000662,0.030933830813693962
ACH-000663,-0.31321798518810423
ACH-000665,-0.14929001467776934
ACH-000671,0.053961920150871055
ACH-000672,-0.10051987341645127
ACH-000673,-0.13961083145357198
ACH-000676,-0.10867727641038816
ACH-000677,-0.05593949207431029
ACH-000681,-0.3355666328624502
ACH-000683,-0.10641417959647297
ACH-000684,-0.2762180602460875
ACH-000688,-0.2711983608764935
ACH-000693,-0.10688398714164556
ACH-000694,0.013555321704264128
ACH-000695,-0.307158274689511
ACH-000696,-0.25948341697561683
ACH-000697,-0.17149071953094022
ACH-000699,-0.06764976956304312
ACH-000701,-0.4185735183711815
ACH-000706,-0.1945636180072813
ACH-000711,-0.15226770951830326
ACH-000713,-0.2319562974182235
ACH-000714,-0.3348654267968564
ACH-000718,-0.1218493812676835
ACH-000720,-0.22865807337567806
ACH-000721,-0.23226712816854636
ACH-000724,-0.3813776088580744
ACH-000725,-0.11332909283504805
ACH-000732,-0.2921789504522748
ACH-000734,-0.09791670561603162
ACH-000735,-0.03154381127018243
ACH-000736,-0.15233723766479587
ACH-000738,-0.13290311009905945
ACH-000746,-0.1001577392064829
ACH-000747,-0.18734481449188234
ACH-000748,-0.1413988377183055
ACH-000753,-0.14705459322390785
ACH-000756,-0.1428645136369705
ACH-000757,-0.016076267146489347
ACH-000758,-0.1842342926836928
ACH-000760,-0.095793588467873
ACH-000762,-0.17019737274026045
ACH-000763,-0.4673376461322349
ACH-000764,-0.1625571662479363
ACH-000765,-0.19140344987048935
ACH-000766,-0.15567883649128736
ACH-000767,-0.1257060589064234
ACH-000768,-0.12621437944961414
ACH-000769,-0.0851542603294669
ACH-000770,-0.242565217636946
ACH-000771,-0.18109877299378016
ACH-000773,-0.20797082136994371
ACH-000776,-0.22953589931878005
ACH-000777,-0.18659238068648026
ACH-000778,0.06993955396120165
ACH-000781,-0.2255183643702993
ACH-000782,-0.00526351125804588
ACH-000783,-0.2980852870821446
ACH-000784,-0.05920017216928836
ACH-000785,-0.14227444505728007
ACH-000787,-0.1434557260021293
ACH-000788,-0.14718379082308622
ACH-000791,-0.0955106819769391
ACH-000792,-0.0715004060807741
ACH-000794,-0.2554914305604718
ACH-000796,0.008919041421969141
ACH-000798,-0.12504465666519038
ACH-000799,-0.18663438938859508
ACH-000800,-0.16776498760187467
ACH-000802,-0.02998750569111942
ACH-000804,-0.20685556250287365
ACH-000805,-0.5115112784476608
ACH-000809,-0.13373017148673225
ACH-000810,-0.12350308458724495
ACH-000811,-0.20879558053894776
ACH-000817,-0.20649626064597695
ACH-000819,-0.17959103819912992
ACH-000820,-0.05470820697203573
ACH-000821,-0.13962293086968916
ACH-000822,-0.14498831525540634
ACH-000823,-0.07171201004688613
ACH-000824,-0.2318663013999172
ACH-000827,-0.2482431480366981
ACH-000829,-0.3482985265298266
ACH-000831,-0.05323009347113048
ACH-000832,-0.14790557111020453
ACH-000833,-0.20643770434431827
ACH-000834,-0.03294764667929871
ACH-000835,-0.07947521438407419
ACH-000836,0.09187323599398199
ACH-000837,0.006378148865497491
ACH-000838,-0.11541464676160225
ACH-000839,-0.12622030936622014
ACH-000840,-0.0605589021343259
ACH-000841,-0.2443732344740423
ACH-000843,-0.0480964775469519
ACH-000846,-0.13066624859985804
ACH-000847,-0.0288472006858404
ACH-000848,-0.3761763867433483
ACH-000849,-0.21884819081972035
ACH-000851,-0.3006102282411497
ACH-000855,-0.13331821277063508
ACH-000856,-0.3267162680098519
ACH-000858,-0.1577809864482944
ACH-000859,-0.1305973652147774
ACH-000861,-0.13207598381148458
ACH-000862,-0.17919453711503586
ACH-000865,-0.2315176692773743
ACH-000866,-0.2389550081360256
ACH-000867,-0.20709320913140056
ACH-000869,-0.0052518020824852425
ACH-000872,-0.13214467074734002
ACH-000873,-0.250824036346842
ACH-000876,-0.31990902584463793
ACH-000878,-0.18137024313166145
ACH-000880,-0.15788116236452426
ACH-000881,-0.21543785220811887
ACH-000882,-0.2691639566812144
ACH-000884,-0.05982976985627522
ACH-000885,-0.2877068097674144
ACH-000887,-0.03660479645311078
ACH-000889,-0.3208075047964482
ACH-000896,-0.2307441021214864
ACH-000898,-0.2881517506662811
ACH-000900,-0.24680980082272694
ACH-000901,-0.09717260839900142
ACH-000905,-0.2246877051468968
ACH-000906,-0.09347530483392504
ACH-000907,0.006678075803354611
ACH-000910,-0.13072500248466126
ACH-000911,-0.1974752786829326
ACH-000912,-0.3761643759020873
ACH-000913,-0.3659033347496023
ACH-000915,-0.07657231622101733
ACH-000916,0.11054665825861654
ACH-000917,-0.17330955461914774
ACH-000920,-0.4862078651690033
ACH-000921,-0.12041011373906912
ACH-000924,-0.10918959931683776
ACH-000926,0.002703525422268136
ACH-000928,-0.04234935591630474
ACH-000929,-0.30655332901262233
ACH-000932,-0.1546459623091507
ACH-000935,-0.20808585428227966
ACH-000936,-0.03669586719366208
ACH-000937,-0.2642827647272949
ACH-000938,-0.07791235917437796
ACH-000939,0.11800943468287932
ACH-000941,0.0081921454605232
ACH-000943,-0.11193222657808542
ACH-000946,-0.19986008480793407
ACH-000947,-0.2333105236678521
ACH-000948,-0.22432026827646928
ACH-000950,0.03025654906239673
ACH-000953,-0.06845235090952954
ACH-000954,-0.15421020722887366
ACH-000957,-0.12316768294647805
ACH-000958,-0.43774774241612174
ACH-000960,-0.25909884137302497
ACH-000963,-0.06405674571271078
ACH-000968,-0.31889796593342506
ACH-000969,-0.1547167394419936
ACH-000972,-0.31287795770123816
ACH-000973,-0.17023766656745482
ACH-000974,-0.18676917117206934
ACH-000978,-0.12677786152346887
ACH-000984,-0.04076919232423137
ACH-000986,-0.1215408329774925
ACH-000988,-0.2564088470061222
ACH-000993,-0.3804637924498909
ACH-000994,0.03576400134013679
ACH-000996,-0.02315483195560751
ACH-001001,-0.1360775728742713
ACH-001020,0.35258358925045485
ACH-001028,-0.19316474269912226
ACH-001031,-0.3335220820362286
ACH-001038,-0.2004492373452689
ACH-001048,-0.2600863576252461
ACH-001050,-0.2426979872733029
ACH-001053,-0.2815711610748466
ACH-001054,-0.19842845772313644
ACH-001061,-0.15983555489404874
ACH-001067,-0.2585255844735236
ACH-001075,-0.060787634859782586
ACH-001096,-0.3828866466491528
ACH-001111,-0.11052053475838132
ACH-001119,-0.2565225048721462
ACH-001128,0.7220143897922727
ACH-001134,-0.16400020468275578
ACH-001151,-0.19243058254246792
ACH-001163,-0.18382835097575448
ACH-001164,0.08107585012396339
ACH-001183,-0.3407309104775595
ACH-001192,0.01676872882369374
ACH-001193,-0.5069301132319818
ACH-001196,0.057494779431876634
ACH-001197,-0.030346263839366783
ACH-001205,-0.3510950326850701
ACH-001211,-0.1278566609835989
ACH-001212,-0.7474329334397397
ACH-001228,-0.2914495761251123
ACH-001232,-0.075750546681261
ACH-001239,-0.22150034601173452
ACH-001270,-0.1838932819857106
ACH-001274,-0.31131248866597394
ACH-001275,-0.03160095120197653
ACH-001277,0.03224542225849464
ACH-001278,-0.3674254383984117
ACH-001280,-0.3192599139108257
ACH-001283,-0.26077499111964314
ACH-001289,-0.4843035485605955
ACH-001300,-0.20975248885748415
ACH-001301,-0.34692645699586705
ACH-001302,-0.1131250369779069
ACH-001306,-0.03799356364203965
ACH-001318,-0.11274866140095352
ACH-001322,0.008028193389073091
ACH-001328,-0.04024353648875775
ACH-001332,-0.2590740688274958
ACH-001336,-0.26786590819643785
ACH-001346,-0.09617757944933797
ACH-001353,-0.21866680072387307
ACH-001354,-0.2432962437262506
ACH-001367,0.008692123581823493
ACH-001368,-0.245078102643796
ACH-001374,0.04654449504196157
ACH-001377,-0.13585098401233142
ACH-001380,-0.18766965153051487
ACH-001391,-0.05994129724285077
ACH-001408,-0.07769846773475808
ACH-001430,-0.3473256839512688
ACH-001431,-0.12753890512907426
ACH-001450,-0.08659466016393215
ACH-001496,-0.06408992772999958
ACH-001500,-0.10737171142481866
ACH-001523,-0.0960104257232588
ACH-001532,-0.2164047896831271
ACH-001550,0.18465031839079016
ACH-001552,-0.2019049247403328
ACH-001554,-0.25714477667472657
ACH-001654,-0.20410293535073176
ACH-001735,-0.048197554556276265
ACH-001736,0.002599223610673261
ACH-001737,0.1385333613940622
ACH-001740,-0.18536829484931772
ACH-001745,-0.049784944158027575
ACH-001765,-0.24981614753576475
